,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.inter_vehicle_distance,point.params.random_t1,point.params.random_t2,point.params.random_t3,point.params.random_t4,point.params.random_thr_br1,point.params.random_thr_br2,point.params.weather,rho,rho_0,rho_1
0,0.7588781782160345,0.7588781782160345,0.7588781782160345,0.9361324193616708,0.9361324193616708,0.9361324193616708,-1.5703924403491738,-109.14959727512728,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-118.29919455025455,-48.87,0.0,0.0,0.43900107336891897,0.43948678463276847,0.42258924966254385,-1.5703924403491738,-127.44879182538183,-48.87,0.0,0.0,9.149597275127276,16.927762431550253,22.507687773890574,36.802212252323706,48.92007564483996,0.3023861244063778,0.13333106280007687,5,-0.247253414441567,-0.5955505371925947,-0.23797607039896818
1,0.18624317282140182,0.17551772753265252,0.17551772753265252,0.7228513316904126,0.41738801033479356,0.6922077444017742,-1.5703924403491738,-109.04805649207125,-48.87,0.0,0.0,0.6805903270633973,0.37280634502121046,0.37280634502121046,-1.5703924403491738,-118.09611298414251,-48.87,0.0,0.0,0.8415594463762075,0.8415594463762075,0.8415594463762075,-1.5703924403491738,-127.14416947621376,-48.87,0.0,0.0,9.048056492071257,17.506478958971577,22.319000463968973,36.412947754488336,49.66119907933195,0.3781349383897491,0.16092499203376553,3,-0.2442016595442844,-0.7172241215531727,-0.10211181607200626
2,0.6845325209005394,0.24060184468272394,0.24060184468272394,0.2754994900788371,0.33720769634993764,0.5183095847936828,-1.5703924403491738,-109.59142249190548,-48.87,0.0,0.0,0.9047821657654562,0.9047821657654562,0.9047821657654562,-1.5703924403491738,-119.18284498381095,-48.87,0.0,0.0,0.5776167439600904,0.558525793810844,0.5556834348994003,-1.5703924403491738,-128.7742674757164,-48.87,0.0,0.0,9.59142249190547,16.219940850661487,21.345567906015066,36.517811058184144,49.056009976661855,0.3927225031529032,0.14487039713818606,1,-0.25946044906526655,-1.1312866211127375,0.3522644046027441
3,0.0938930140082584,0.0938930140082584,0.0938930140082584,0.9886023024002136,0.9886023024002136,0.9886023024002136,-1.5703924403491738,-109.77241565876773,-48.87,0.0,0.0,0.7239912576968223,0.690610563981212,0.6550049013212037,-1.5703924403491738,-119.54483131753545,-48.87,0.0,0.0,0.5208304601856637,0.38361355640225825,0.38361355640225825,-1.5703924403491738,-129.31724697630318,-48.87,0.0,0.0,9.77241565876773,16.295622175276147,21.41496209288185,37.4592173975676,48.68112879048232,0.27891922893744336,0.07378618265435637,11,-0.2333374021239445,-0.6213378908437441,-0.24145507555470047
4,0.20341979384407372,0.20341137007079796,0.2023054586081673,0.7058625696077399,0.7015264565179027,0.459828100900324,-1.5703924403491738,-110.79298153539979,-48.87,0.0,0.0,0.8165360246627558,0.8127673818801364,0.7958752642150166,-1.5703924403491738,-121.58596307079958,-48.87,0.0,0.0,0.3742615141050368,0.22762570845002142,0.22326969800270818,-1.5703924403491738,-132.37894460619938,-48.87,0.0,0.0,10.792981535399795,16.9995042300431,21.076764063000006,36.756958681362946,48.49956934333409,0.2580065428410278,0.02007313196945857,7,-0.17529291488051513,-1.1549987827439416,0.15380868340261333
5,0.6724520456134327,0.6581421906280777,0.6492931630020556,1.0,1.0,1.0,-1.5703924403491738,-108.7970014838476,-48.87,0.0,0.0,0.9999999999999999,1.0,1.0,-1.5703924403491738,-117.59400296769519,-48.87,0.0,0.0,0.6166327595420725,0.5994327186823424,0.5339317499519892,-1.5703924403491738,-126.39100445154278,-48.87,0.0,0.0,8.797001483847597,17.94531078394693,21.664981768177526,37.49996560804043,48.50665540757348,0.23264577257686017,0.1399755189726663,0,-0.2428884400508151,-0.21487426883383343,-0.24078368931330374
6,0.8920087945100986,0.8767308135115078,0.8767308135115078,0.742900798115349,0.420060220895318,0.3375798863242243,-1.5703924403491738,-108.99253755103359,-48.87,0.0,0.0,0.6642617402106515,0.6642617402106515,0.6642617402106515,-1.5703924403491738,-117.98507510206719,-48.87,0.0,0.0,0.6508501110094671,0.2936866189180317,0.6742604098886555,-1.5703924403491738,-126.97761265310078,-48.87,0.0,0.0,8.992537551033585,16.308646738548784,22.785599496360454,37.10355677686918,48.253452122180725,0.2198213628584476,0.13906110744755945,10,-0.23641966215322796,-0.4884948738754211,-0.24194331037832484
7,1.0,1.0,1.0,0.7884651253798811,0.592087037401931,0.3006443740421736,-1.5703924403491738,-109.0894619846454,-48.87,0.0,0.0,0.8093023888169051,0.8093023888169051,0.8093023888169051,-1.5703924403491738,-118.17892396929079,-48.87,0.0,0.0,0.1258594176066823,0.1258594176066823,0.1258594176066823,-1.5703924403491738,-127.26838595393619,-48.87,0.0,0.0,9.089461984645393,17.46020235822857,22.553811885030747,37.30442618526104,49.302053829850216,0.2213270550199528,0.18394482892619052,11,-0.24218749977978593,-0.9552307129101738,0.33660888716049353
8,0.5980264910077974,0.582136837591796,0.5806181784812207,0.367984866828311,0.33355947307492406,0.2648049988527368,-1.5703924403491738,-109.96598917827572,-48.87,0.0,0.0,0.6736846919320865,0.20934062518631247,0.20934062518631247,-1.5703924403491738,-119.93197835655144,-48.87,0.0,0.0,0.8169073044859383,0.38468044416699954,0.38468044416699954,-1.5703924403491738,-129.89796753482716,-48.87,0.0,0.0,9.965989178275716,16.097764717228827,21.155042667118472,37.78307436447063,49.743969613428874,0.2545770695506581,0.009394671111461106,8,-0.24197366873618442,-0.2676086442701733,-0.23904418015521767
9,0.6043407540451518,0.7257747727058278,0.22569866466323152,0.7139357710882404,0.7139357710882404,0.7139357710882404,-1.5703924403491738,-110.97238029796848,-48.87,0.0,0.0,0.21769351573448334,0.21161931115678326,0.21161931115678326,-1.5703924403491738,-121.94476059593697,-48.87,0.0,0.0,0.6502488159852714,0.6023772206410805,0.3723497898115208,-1.5703924403491738,-132.91714089390544,-48.87,0.0,0.0,10.972380297968483,17.427591440843024,21.524178849225255,38.05114288827917,49.65652637314583,0.29315922140251505,0.001901715534297077,11,-0.22015226805676225,-1.206695557559689,0.3890991211423547
10,0.4896062986827821,0.4896062986827821,0.4896062986827821,0.7809489690619211,0.7585643589296847,0.6855029336835823,-1.5703924403491738,-110.92715409206016,-48.87,0.0,0.0,0.2869463121602325,0.26940754588404825,0.26940754588404825,-1.5703924403491738,-121.85430818412033,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-132.7814622761805,-48.87,0.0,0.0,10.927154092060164,16.093598091623683,21.683549323455004,38.19971113400686,48.880014135396536,0.22462632924013848,0.023218124182097566,9,-0.23712158083358137,-1.3193664589513485,0.5923767090312131
11,0.0,0.0,0.0,0.8547680390842265,0.8461701807258113,0.66872880783189,-1.5703924403491738,-110.19882006981999,-48.87,0.0,0.0,0.6815949833513585,0.3858150786194434,0.29432372465475376,-1.5703924403491738,-120.39764013963998,-48.87,0.0,0.0,0.7726991223467572,0.7726991223467572,0.7726991223467572,-1.5703924403491738,-130.59646020945996,-48.87,0.0,0.0,10.198820069819984,17.26534053589904,21.186400736985995,36.716622129614436,48.73573448884162,0.23834846326528653,0.11754568579262578,12,-0.13070678662523694,-1.51214599625464,0.6972351075764047
12,0.2618962617205814,0.23400612042346103,0.23400612042346103,0.948098820661551,0.9398988879496075,0.9398988879496075,-1.5703924403491738,-109.24958770423376,-48.87,0.0,0.0,0.5736841815614975,0.5476219457991526,0.5310831072199187,-1.5703924403491738,-118.49917540846752,-48.87,0.0,0.0,0.17426716558609,0.17426716558609,0.17426716558609,-1.5703924403491738,-127.74876311270128,-48.87,0.0,0.0,9.249587704233766,16.946589544398194,21.378136143677594,38.1171783958801,49.882490983079805,0.3301481207281757,0.12602928158887367,12,-0.20642086290603423,-0.6372070315804201,-0.23593139186442258
