,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,11.538932800292969,11.538925170898438,11.538932800292969,[-100.          -48.86999893],[-111.5389328   -48.86999893],[-123.07785797  -48.86999893],[-134.61679077  -48.86999893],0.0,0.0,0.0,0.0
1,11.538932800292969,11.538925170898438,11.538932800292969,[-100.          -48.86999893],[-111.5389328   -48.86999893],[-123.07785797  -48.86999893],[-134.61679077  -48.86999893],0.0,0.0,0.0,0.0
2,11.538932800292969,11.538925170898438,11.538932800292969,[-100.          -48.86999893],[-111.5389328   -48.86999893],[-123.07785797  -48.86999893],[-134.61679077  -48.86999893],0.0,0.0,0.0,0.0
3,11.540878295898438,11.538925170898438,11.538925170898438,[-99.99635315 -48.86999893],[-111.53723145  -48.86999893],[-123.07615662  -48.86999893],[-134.61508179  -48.86999893],0.09550646767510092,0.047724678950465296,0.04772430647495564,0.0477235352793906
4,11.560386658530529,11.538154602051412,11.539329529234836,[-99.95761871 -48.86987686],[-111.51800537  -48.87001419],[-123.05615997  -48.87001038],[-134.5954895   -48.86991119],0.6344096147787697,0.3709246604612074,0.3152597227295371,0.33918231311698716
5,11.641540527394374,11.535491943541661,11.540176392935678,[-99.87469482 -48.87005615],[-111.51623535  -48.87002182],[-123.05172729  -48.87008667],[-134.59190369  -48.86991119],0.9771261277643981,2.822683075845494e-05,3.766886391670249e-05,3.416319186331168e-05
6,11.736701966180718,11.537208557252514,11.542190553091695,[-99.76821899 -48.86988831],[-111.50492096  -48.87002945],[-123.04212952  -48.87008286],[-134.58432007  -48.86990738],1.1549958715889934,0.2479366999594211,0.22564200063138187,0.1434271198798721
7,11.837654114398928,11.539344789302621,11.54688263373545,[-99.63518524 -48.86982346],[-111.47283936  -48.86994553],[-123.01218414  -48.87014389],[-134.55906677  -48.86982727],1.4964319537163493,0.40476557613009295,0.36764359166575483,0.27671364260817544
8,11.963653564453733,11.548866274800792,11.545654300808017,[-99.46208954 -48.86988068],[-111.4257431   -48.86987686],[-122.97460938  -48.87013245],[-134.52026367  -48.86983109],1.8566167310947361,0.5673539044679462,0.38534835049943733,0.43818192684051627
9,12.093055725107282,11.571121216590596,11.541931153796176,[-99.25876617 -48.86988068],[-111.3518219   -48.86989594],[-122.92294312  -48.87002945],[-134.46487427  -48.86984634],2.141087684251594,0.9286648387768891,0.631334001788595,0.6359239764623347
10,12.21429443445393,11.605079655957308,11.54762268870959,[-99.02732086 -48.86972046],[-111.2416153   -48.86986542],[-122.84669495  -48.87020874],[-134.39431763  -48.86977768],2.4428016868805393,1.23635940718149,0.81848739191538,0.7605370373003733
