,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,10.298377990722656,10.298377990722656,10.298370361328125,[-100.          -48.86999893],[-110.29837799  -48.86999893],[-120.59675598  -48.86999893],[-130.89512634  -48.86999893],0.0,0.0,0.0,0.0
1,10.298377990722656,10.298377990722656,10.298370361328125,[-100.          -48.86999893],[-110.29837799  -48.86999893],[-120.59675598  -48.86999893],[-130.89512634  -48.86999893],0.0,0.0,0.0,0.0
2,10.298377990722656,10.298377990722656,10.298370361328125,[-100.          -48.86999893],[-110.29837799  -48.86999893],[-120.59675598  -48.86999893],[-130.89512634  -48.86999893],0.0,0.0,0.0,0.0
3,10.300323486328125,10.298377990722656,10.298362731933594,[-99.99635315 -48.86999893],[-110.29667664  -48.86999893],[-120.59505463  -48.86999893],[-130.89341736  -48.86999893],0.09550646767510092,0.047723602379287466,0.047723602379287466,0.047724839093569
4,10.319396973062373,10.297531128271668,10.299263000861995,[-99.95761871 -48.86987686],[-110.27701569  -48.86996841],[-120.57454681  -48.87005234],[-130.87380981  -48.8699646 ],0.6344096147787697,0.3646132221227407,0.38293837825506705,0.33747533575671035
5,10.398635865322062,10.298034669336609,10.300933838332087,[-99.87469482 -48.87005615],[-110.27333069  -48.86990738],[-120.57136536  -48.87007523],[-130.87229919  -48.86997986],0.9771261277643981,3.6996273744886604e-05,3.497663657393745e-05,2.6124629239216443e-05
6,10.494247436579597,10.301574708161324,10.30111694380083,[-99.76821899 -48.86988831],[-110.26246643  -48.86992264],[-120.56404114  -48.87007523],[-130.86515808  -48.86997986],1.1549958715889934,0.21298979926473713,0.174709298032173,0.12814620869602308
7,10.597625733169544,10.305076599986013,10.299896240237201,[-99.63518524 -48.86982346],[-110.23281097  -48.86994934],[-120.53788757  -48.87008286],[-130.83778381  -48.87009048],1.4964319537163493,0.38365013227064715,0.3170644095817398,0.3727523996213182
8,10.721473693864622,10.3159713754258,10.298698425971908,[-99.46208954 -48.86988068],[-110.18356323  -48.86989975],[-120.49953461  -48.87003708],[-130.79823303  -48.87015533],1.8566167310947361,0.6057047003317437,0.41053304318268574,0.42894342038454375
9,10.844818116979427,10.34156036783332,10.30296325785569,[-99.25876617 -48.86988068],[-110.10358429  -48.86968613],[-120.44514465  -48.86997604],[-130.74810791  -48.870121  ],2.141087684251594,0.9519553198709697,0.6224938420656478,0.5762850746324423
