,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.inter_vehicle_distance,point.params.random_t1,point.params.random_t2,point.params.random_t3,point.params.random_t4,point.params.random_thr_br1,point.params.random_thr_br2,point.params.weather,rho
0,0.46151732573267457,0.4598439917907648,0.4500890216996126,0.11289822193281265,0.11053176421921099,0.11053176421921099,-1.5703924403491738,-112.29101452991333,-48.87,0.0,0.0,0.85587586020824,0.85587586020824,0.85587586020824,-1.5703924403491738,-124.58202905982665,-48.87,0.0,0.0,0.8499901708241625,0.8499901708241625,0.8499901708241625,-1.5703924403491738,-136.87304358973998,-48.87,0.0,0.0,12.29101452991333,11.497008267321192,21.081564878220497,33.909026784619286,48.53605421006004,0.7727978112065986,0.05834663656873804,8,-0.2501215096281477
1,0.6864220035568518,0.6307252594546924,0.5987291857192194,0.38625443184499947,0.38625443184499947,0.38625443184499947,-1.5703924403491738,-110.6949383997948,-48.87,0.0,0.0,0.7886542841467561,0.47232346314830287,0.47232346314830287,-1.5703924403491738,-121.38987679958959,-48.87,0.0,0.0,0.4644989912663037,0.4644989912663037,0.4644989912663037,-1.5703924403491738,-132.08481519938437,-48.87,0.0,0.0,10.694938399794788,11.627866230020613,25.395984272690757,39.171865394414226,44.113261343398634,0.02340939605237897,0.04627502980019229,8,-0.23838804886969633
2,1.0,1.0,1.0,0.7231253758994395,0.7116099148355248,0.701515703494109,-1.5703924403491738,-110.48974769281261,-48.87,0.0,0.0,0.13728795955504647,0.12857728642903896,0.1165296935270061,-1.5703924403491738,-120.97949538562523,-48.87,0.0,0.0,0.9975213872950425,0.9956471280418503,0.9956471280418503,-1.5703924403491738,-131.46924307843784,-48.87,0.0,0.0,10.48974769281261,18.51849426231373,28.333775525218094,32.33058943933768,42.75557094803268,0.298149828888711,0.04625402999328705,5,-0.2503945810009913
3,0.7087076102922877,0.7087076102922877,0.7087076102922877,1.0,1.0,1.0,-1.5703924403491738,-108.30260176769391,-48.87,0.0,0.0,0.5049623429870005,0.5049623429870005,0.5049623429870005,-1.5703924403491738,-116.60520353538783,-48.87,0.0,0.0,0.8208739717182147,0.8208739717182147,0.8208739717182147,-1.5703924403491738,-124.90780530308174,-48.87,0.0,0.0,8.302601767693915,13.844233432023353,24.6160653226454,37.35123507955888,42.45296889413022,0.6917372859391271,0.20498164820373735,2,-0.23706054685055822
4,0.7393818372116414,0.702691636735914,0.610093383757798,0.11572823371352361,0.1045909515724443,0.1045909515724443,-1.5703924403491738,-109.35645418478606,-48.87,0.0,0.0,0.3911152368120204,0.40620495940892193,0.4583179098388009,-1.5703924403491738,-118.71290836957212,-48.87,0.0,0.0,0.2053059718913965,0.2053059718913965,0.2053059718913965,-1.5703924403491738,-128.06936255435818,-48.87,0.0,0.0,9.356454184786065,11.723508533477988,29.63654242013314,38.9411359025136,43.153370859415595,0.25577310724880264,0.13816695044961835,4,-0.24746691226154116
5,0.6430671004337322,0.582905397991175,0.45947921998106767,0.49197824791940553,0.3805459263365431,0.3805459263365431,-1.5703924403491738,-107.57251324979543,-48.87,0.0,0.0,0.8331365592925551,0.8420678427198135,0.8297983128393546,-1.5703924403491738,-115.14502649959087,-48.87,0.0,0.0,0.42269665717985766,0.42269665717985766,0.42269665717985766,-1.5703924403491738,-122.7175397493863,-48.87,0.0,0.0,7.5725132497954295,14.270487605301174,28.47524187492592,39.80150693750055,43.09425804868816,0.5664827574128856,0.2872079519075631,2,-0.23327636562445964
6,0.14050431919168424,0.14050431919168424,0.14050431919168424,0.9341198918608848,0.9341198918608848,0.9341198918608848,-1.5703924403491738,-108.24804059866712,-48.87,0.0,0.0,0.7152255442599594,0.46812645551139564,0.46812645551139564,-1.5703924403491738,-116.49608119733423,-48.87,0.0,0.0,0.6392016569608738,0.6132539298549768,0.45222294564358023,-1.5703924403491738,-124.74412179600135,-48.87,0.0,0.0,8.248040598667112,16.74394401225816,26.30139035511214,39.04226729577426,46.10823882417539,0.5043902586381919,0.21284336903282863,0,-0.2380065892284371
7,0.8296456954371247,0.8259815963443006,0.8236398648830499,0.7313052291447694,0.2112612818689149,0.2112612818689149,-1.5703924403491738,-109.71986817319822,-48.87,0.0,0.0,0.31550024115583497,0.45555266968635033,0.5587075409421819,-1.5703924403491738,-119.43973634639644,-48.87,0.0,0.0,0.22473815244334208,0.22473815244334208,0.22473815244334208,-1.5703924403491738,-129.15960451959467,-48.87,0.0,0.0,9.719868173198229,11.486576418684816,24.170803779608132,39.119271422396956,49.10201056781615,0.283673255648497,0.05886057993852567,7,-0.23736530956157598
8,0.1831259682002766,0.548929256127507,0.5720801580562801,0.9603893829329946,0.9319547018056591,0.9319547018056591,-1.5703924403491738,-109.16896758413499,-48.87,0.0,0.0,0.8151139597504241,0.7928744815847973,0.7564578949940665,-1.5703924403491738,-118.33793516826998,-48.87,0.0,0.0,0.5179444758797053,0.4567515539589905,0.7473924240691757,-1.5703924403491738,-127.50690275240497,-48.87,0.0,0.0,9.168967584134984,11.964302709664686,26.65544158718855,31.215628755448318,49.71964828393213,0.07604606225151671,0.1815959518376151,2,-0.006202702150406303
9,0.48799656436116656,0.7572661608639542,0.7361352506408461,0.8521662559940569,0.8311256054933341,0.8311256054933341,-1.5703924403491738,-110.13574097986468,-48.87,0.0,0.0,0.46036514116784305,0.4171411039636001,0.15068668117404477,-1.5703924403491738,-120.27148195972936,-48.87,0.0,0.0,0.7660905170320889,0.5260485882284184,0.4120857494428072,-1.5703924403491738,-130.40722293959405,-48.87,0.0,0.0,10.135740979864682,12.48122127734252,21.698120120614846,38.60227421995929,44.18250277045517,0.016299851139158706,0.2108512619965639,4,-0.23867797225637144
