,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,7.6801605224609375,7.680168151855469,7.680168151855469,[-100.          -48.86999893],[-107.68016052  -48.86999893],[-115.36032867  -48.86999893],[-123.04049683  -48.86999893],0.0,0.0,0.0,0.0
1,7.6801605224609375,7.680168151855469,7.680168151855469,[-100.          -48.86999893],[-107.68016052  -48.86999893],[-115.36032867  -48.86999893],[-123.04049683  -48.86999893],0.0,0.0,0.0,0.0
2,7.6801605224609375,7.680168151855469,7.680168151855469,[-100.          -48.86999893],[-107.68016052  -48.86999893],[-115.36032867  -48.86999893],[-123.04049683  -48.86999893],0.0,0.0,0.0,0.0
3,7.6821136474609375,7.6801605224609375,7.680168151855469,[-99.99635315 -48.86999893],[-107.6784668   -48.86999893],[-115.35862732  -48.86999893],[-123.03879547  -48.86999893],0.09550646767510092,0.047724019608163,0.04772429896094248,0.047724231968948545
4,7.70111083986737,7.679962158263758,7.680435181209728,[-99.95761871 -48.86987686],[-107.65872955  -48.86989594],[-115.33869171  -48.86992645],[-123.01912689  -48.87001801],0.6344096147787697,0.38935399402863613,0.3474663826537982,0.3068432097000971
5,7.78221893438541,7.6795806942408,7.679977434003578,[-99.87469482 -48.87005615],[-107.65691376  -48.86991501],[-115.33649445  -48.87021255],[-123.01647186  -48.86970139],0.9771261277643981,2.9534851380591724e-05,3.019763304091581e-05,3.027389058262754e-05
6,7.880851745650708,7.678390508694818,7.679534929121746,[-99.76821899 -48.86988831],[-107.64907074  -48.86991501],[-115.32746124  -48.87021255],[-123.00699615  -48.86970139],1.1549958715889934,0.15810455754927624,0.2413876238839031,0.17311447871189078
7,7.98612213201183,7.704780583925212,7.6522979909615065,[-99.63518524 -48.86982346],[-107.62130737  -48.86992645],[-115.32608795  -48.87021255],[-122.97838593  -48.86969757],1.4964319537163493,0.3972030229016278,9.366270131526781e-06,0.3245449444447493
8,8.10755920502053,7.751602175690946,7.618843096537584,[-99.46208954 -48.86988068],[-107.56964874  -48.87000275],[-115.32125092  -48.87021255],[-122.94009399  -48.86968994],1.8566167310947361,0.6414442029964299,0.056162600096924815,0.4256706017736708
9,8.230323792586859,7.813140869677023,7.58764649841457,[-99.25876617 -48.86988068],[-107.48908997  -48.87001419],[-115.30223083  -48.87010574],[-122.88987732  -48.86964417],2.141087684251594,0.9636061198370931,0.30289510094256555,0.5574124540982862
10,8.348075867201246,7.885566721405629,7.566085834820481,[-99.02732086 -48.86972046],[-107.37539673  -48.86981201],[-115.26096344  -48.87020874],[-122.82704926  -48.86966705],2.4428016868805393,1.2894493287016884,0.5210143424178243,0.6860350164216573
11,8.465301519036037,7.967033408455517,7.555542019044498,[-98.76364136 -48.86936951],[-107.22894287  -48.86967087],[-115.19597626  -48.87026596],[-122.75151825  -48.86962891],2.7707990968181186,1.640195299824878,0.7673060157567787,0.811226053966269
12,8.579887409217278,8.056015038059527,7.5605163670455005,[-98.46864319 -48.8689003 ],[-107.04853058  -48.8694725 ],[-115.10454559  -48.87008667],[-122.66506195  -48.8697052 ],3.0741923335910686,1.977725759522883,1.0546103085235219,0.9444740240084164
13,8.691360523882638,8.15071873952963,7.581520088689277,[-98.14409637 -48.86832809],[-106.83545685  -48.8692627 ],[-114.98617554  -48.87017059],[-122.56769562  -48.86981964],3.3736433217850994,2.2971996411573206,1.333730844852536,1.067170258832974
14,8.800766086220886,8.249916131781609,7.616348266635954,[-97.78945923 -48.86771393],[-106.59022522  -48.86900711],[-114.8401413   -48.86996078],[-122.45648956  -48.86998367],3.6790065973712633,2.5864052152316663,1.6184594345502907,1.2130325141965144
15,8.910118251916286,8.34952550699892,7.664329536328216,[-97.4056015  -48.86712646],[-106.3157196   -48.86875534],[-114.66524506  -48.86971664],[-122.32957458  -48.87005615],3.9638094489314057,2.892109750034537,1.9036438201872559,1.3742361373030485
16,9.014412137858333,8.45386510592529,7.724662809607794,[-96.99347687 -48.86654282],[-106.00788879  -48.86849594],[-114.46175385  -48.86945724],[-122.18641663  -48.87012482],4.250201561666419,3.2359097957162386,2.186863706012293,1.536069951107957
17,9.113556181424093,8.562866260699948,7.797157361280521,[-96.55281067 -48.86600113],[-105.66636658  -48.86823273],[-114.22923279  -48.86915588],[-122.02639008  -48.87022781],4.532191860723149,3.5602245405091444,2.4779368560088257,1.7098175085222667
18,9.208641384021828,8.675331160476265,7.879562516225805,[-96.08447266 -48.86549759],[-105.29311371  -48.86796951],[-113.96844482  -48.86885071],[-121.8480072  -48.870327 ],4.806607682034843,3.878958585855318,2.7202866477052607,1.8975704607986312
19,9.29909553065849,8.792854348769053,7.969642864669263,[-95.58874512 -48.86505127],[-104.88784027  -48.86769867],[-113.68069458  -48.86853409],[-121.65033722  -48.87042999],5.08073741636747,4.1952197290719395,3.0258689158531356,2.089417916059004
20,9.379097392623766,8.908454925128108,8.072929727658979,[-95.07236481 -48.86467361],[-104.45146179  -48.86743927],[-113.35991669  -48.86817169],[-121.43284607  -48.87053299],5.162348555072909,4.500465423733219,3.3554248182393067,2.2921845689021225
21,9.429176761150117,9.021911642258914,8.186119558445046,[-94.55651093 -48.86436462],[-103.98568726  -48.8672142 ],[-113.00759888  -48.86783218],[-121.19371796  -48.87063217],5.215997136552218,4.781199798378756,3.6620513677609665,2.5140056374592423
22,9.472008191654531,9.130851758661128,8.307366041375781,[-94.02152252 -48.86413574],[-103.49353027  -48.86702347],[-112.62438202  -48.86751175],[-120.93174744  -48.87073135],5.508047725290404,5.033256269313957,3.976871255927644,2.7144257759386896
23,9.528297858444146,9.22938538194356,8.439087700386304,[-93.45198059 -48.86398315],[-102.98027802  -48.86685944],[-112.20966339  -48.86719131],[-120.64875031  -48.87083435],5.847900410837453,5.126390587597507,4.284923598005358,2.94255445093199
24,9.612503465131223,9.298904420135424,8.573899276145776,[-92.85422516 -48.86391449],[-102.46672821  -48.86673355],[-111.76563263  -48.86688232],[-120.33953094  -48.87094116],6.095802317439978,5.164660029750137,4.562403462011008,3.2221009355641956
25,9.700531388235763,9.36250305188915,8.70616263329035,[-92.23236084 -48.86392975],[-101.93289185  -48.86665344],[-111.2953949   -48.86660385],[-120.0015564   -48.87104797],6.3489271335707365,5.503411779283493,4.8141698955839,3.512899828229548
26,9.773132665438148,9.444061282452543,8.83523689069507,[-91.58245087 -48.86403275],[-101.35558319  -48.8666153 ],[-110.79964447  -48.86637115],[-119.63488007  -48.87115479],6.641972373933549,5.944759846339838,5.080951028814901,3.792743599800562
27,9.84040098926724,9.538673410792061,8.958009253576838,[-90.90353394 -48.86421585],[-100.74393463  -48.86661911],[-110.28260803  -48.86618423],[-119.24061584  -48.87126541],6.922552192632067,6.218412421868635,5.1751543626772545,4.068998460690074
28,9.911186459293196,9.654739400152044,9.055604595414158,[-90.19754028 -48.86448288],[-100.1087265  -48.8666687],[-109.76346588  -48.86604309],[-118.81906891  -48.87137222],7.191156275291616,6.457799985432592,5.271707593359588,4.332341281824527
29,9.979355048782018,9.774574312925516,9.154268023915666,[-89.4642334  -48.86480713],[-99.44358826 -48.86675644],[-109.21816254  -48.86595154],[-118.37242889  -48.87147522],7.4678827728813895,6.802914292851465,5.656552799448815,4.574520167060792
30,10.039459371387181,9.88533787934583,9.27301959269306,[-88.70302582 -48.86520386],[-98.74248505 -48.86689758],[-108.62782288  -48.86590576],[-117.90084076  -48.87153625],7.745932957755351,7.149214510367609,6.097635750147968,4.839986353026772
31,10.09581003679243,9.991104192835879,9.398881723529291,[-87.91442108 -48.86565018],[-98.01023102 -48.86707306],[-108.00133514  -48.86591721],[-117.40021515  -48.8716011 ],8.01536609900593,7.444373930192608,6.410370876990294,5.1462798309686
32,10.149009772158182,10.096382225403385,9.536683811370025,[-87.09934998 -48.86612701],[-97.24835968 -48.86729813],[-107.34474182  -48.8659935 ],[-116.88142395  -48.87165833],8.276467856117836,7.750738068615698,6.7286597687186305,5.181848053922778
33,10.196029704877615,10.196945288113707,9.70905462822922,[-86.25850677 -48.86661148],[-96.45453644 -48.86753464],[-106.65148163  -48.8661232 ],[-116.36053467  -48.8716774 ],8.531242860195384,8.073283631883601,7.122210278542828,5.296010017396539
34,10.236831689364914,10.289650073148486,9.892121829865689,[-85.39253998 -48.86709976],[-95.62937164 -48.86780548],[-105.91902161  -48.86630249],[-115.81114197  -48.87169266],8.778855721491384,8.377705095007599,7.497672465270028,5.715846540605091
35,10.272476208630419,10.376442072863787,10.060815215984949,[-84.50218201 -48.86759186],[-94.7746582 -48.8680954],[-105.15110016  -48.86653519],[-115.21191406  -48.87167358],9.018773319121484,8.671360470561579,7.846355477333595,6.213701261694146
36,10.302185064442238,10.45706188683438,10.222466654115237,[-83.58824921 -48.86804581],[-93.89043427 -48.86839294],[-104.34749603  -48.86681366],[-114.56996155  -48.87163925],9.251632709085985,8.967048096243683,8.212020536732984,6.596641090616484
37,10.325576783783143,10.529838669277423,10.383843420902458,[-82.65136719 -48.86846161],[-92.97694397 -48.8686409 ],[-103.50678253  -48.86713791],[-113.890625    -48.87158585],9.477593258562313,9.255410528797707,8.580198961863,6.991952944714098
