,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,10.909263610839844,10.909248352050781,10.909271240234375,[-100.          -48.86999893],[-110.90926361  -48.86999893],[-121.81851196  -48.86999893],[-132.7277832   -48.86999893],0.0,0.0,0.0,0.0
1,10.909263610839844,10.909248352050781,10.909271240234375,[-100.          -48.86999893],[-110.90926361  -48.86999893],[-121.81851196  -48.86999893],[-132.7277832   -48.86999893],0.0,0.0,0.0,0.0
2,10.909263610839844,10.909248352050781,10.909271240234375,[-100.          -48.86999893],[-110.90926361  -48.86999893],[-121.81851196  -48.86999893],[-132.7277832   -48.86999893],0.0,0.0,0.0,0.0
3,10.911209106445312,10.909248352050781,10.914024353027344,[-99.99635315 -48.86999893],[-110.90756226  -48.86999893],[-121.81681061  -48.86999893],[-132.73083496  -48.86999893],0.09550646767510092,0.04772395255222868,0.04772366943462154,0.08195914966230115
4,10.93119812026695,10.908035279731742,10.93094635012162,[-99.95761871 -48.86987686],[-110.88881683  -48.86981964],[-121.79685211  -48.86999512],[-132.72779846  -48.87001801],0.6344096147787697,0.3604999283898485,0.37490310152479867,0.14569640512944393
5,11.01032257403885,10.91015625160122,10.903129577877625,[-99.87469482 -48.87005615],[-110.8850174   -48.86978912],[-121.79517365  -48.86997604],[-132.69830322  -48.87004852],0.9771261277643981,3.576596875509939e-05,2.8167040945822697e-05,0.41085357278121654
6,11.103813172235943,10.916015627320224,10.862464906202508,[-99.76821899 -48.86988831],[-110.87203217  -48.86975098],[-121.78804779  -48.86997604],[-132.6505127   -48.87015152],1.1549958715889934,0.17845407614630104,0.16962183469764952,0.5034708151981081
7,11.203720093865119,10.923942568997811,10.834945681816079,[-99.63518524 -48.86982346],[-110.83890533  -48.86966705],[-121.7628479   -48.86992645],[-132.59779358  -48.87018585],1.4964319537163493,0.399788777769367,0.31020168555982286,0.5449739156647152
8,11.322029117288613,10.941543580388972,10.806594854581991,[-99.46208954 -48.86988068],[-110.78411865  -48.86959839],[-121.72566223  -48.86976624],[-132.53225708  -48.87012482],1.8566167310947361,0.687013288509914,0.4566490493505249,0.746550621726533
9,11.44216156242474,10.974067689049104,10.775840760468414,[-99.25876617 -48.86988068],[-110.70092773  -48.86964798],[-121.67499542  -48.86980057],[-132.45083618  -48.86996078],2.141087684251594,0.9193342564828872,0.5648430773550855,0.8847433840281349
