,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,8.703155517578125,8.703147888183594,8.703155517578125,[-100.          -48.86999893],[-108.70315552  -48.86999893],[-117.40630341  -48.86999893],[-126.10945892  -48.86999893],0.0,0.0,0.0,0.0
1,8.703155517578125,8.703147888183594,8.703155517578125,[-100.          -48.86999893],[-108.70315552  -48.86999893],[-117.40630341  -48.86999893],[-126.10945892  -48.86999893],0.0,0.0,0.0,0.0
2,8.703155517578125,8.703147888183594,8.703155517578125,[-100.          -48.86999893],[-108.70315552  -48.86999893],[-117.40630341  -48.86999893],[-126.10945892  -48.86999893],0.0,0.0,0.0,0.0
3,8.705101013183594,8.703155517578125,8.703147888183594,[-99.99635315 -48.86999893],[-108.70145416  -48.86999893],[-117.40460968  -48.86999893],[-126.10775757  -48.86999893],0.09550646767510092,0.047724209567797576,0.047724392093146675,0.0477236023588046
4,8.724143983267998,8.702941895096409,8.703163147093042,[-99.95761871 -48.86987686],[-108.6817627   -48.87002945],[-117.38470459  -48.86993027],[-126.08786774  -48.86997604],0.6344096147787697,0.39908723888158254,0.34786731450674385,0.3606038690111413
5,8.805282592773438,8.70307922366291,8.703216553299516,[-99.87469482 -48.87005615],[-108.67997742  -48.87005615],[-117.38305664  -48.87003326],[-126.08627319  -48.86993408],0.9771261277643981,2.960113419670897e-05,2.753315975526543e-05,2.7617540281589873e-05
6,8.903793336402435,8.703895568901157,8.710365295814452,[-99.76821899 -48.86988831],[-108.67201233  -48.87004852],[-117.3759079   -48.87001801],[-126.08627319  -48.86993408],1.1549958715889934,0.14218118288824885,0.13518077039026186,8.24094035373648e-06
7,9.007583621169735,8.708267211955004,8.732009888962688,[-99.63518524 -48.86982346],[-108.64276886  -48.87005615],[-117.35103607  -48.87008286],[-126.08304596  -48.86993408],1.4964319537163493,0.3764766495935787,0.3502883682465042,0.009484801542287442
8,9.127929688081093,8.72382355077948,8.755966189615481,[-99.46208954 -48.86988068],[-108.59001923  -48.86998367],[-117.31384277  -48.87022781],[-126.06980896  -48.86999512],1.8566167310947361,0.678305591147279,0.4642970192527872,0.22566507635475608
9,9.248611453833051,8.75472259533452,8.768463135901603,[-99.25876617 -48.86988068],[-108.50737762  -48.87014008],[-117.26210022  -48.87018585],[-126.03056335  -48.87004471],2.141087684251594,0.9694777404628486,0.6198480443122907,0.4908897027142096
10,9.368400575100477,8.796119692092896,8.78340911870536,[-99.02732086 -48.86972046],[-108.39572144  -48.86988068],[-117.19184113  -48.87007523],[-125.97525024  -48.87004471],2.4428016868805393,1.2854165357509604,0.823304277921635,0.6380032993433307
11,9.486938486529715,8.849273683456886,8.80585479746326,[-98.76364136 -48.86936951],[-108.25057983  -48.86980438],[-117.09985352  -48.86998367],[-125.90570831  -48.86994171],2.7707990968181186,1.6213577859424018,1.0131477953368475,0.7742497034255427
12,9.603988706011101,8.916542053431554,8.828208923347262,[-98.46864319 -48.8689003 ],[-108.07263184  -48.86996078],[-116.98917389  -48.87002182],[-125.81738281  -48.87001038],3.0741923335910686,1.9394663884392438,1.23620957473918,0.9963554496258386
13,9.718811191510403,8.993057258278364,8.850898749334457,[-98.14409637 -48.86832809],[-107.86290741  -48.87007141],[-116.85596466  -48.86970901],[-125.7068634   -48.87005234],3.3736433217850994,2.2572410471144355,1.4652986241327182,1.1486881668933029
14,9.830871859236197,9.079322830873576,8.87950135180744,[-97.78945923 -48.86771393],[-107.62033081  -48.87004852],[-116.69965363  -48.86951065],[-125.57915497  -48.86991119],3.6790065973712633,2.5890294304180856,1.6969081794039447,1.3323914169208904
