,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,16.78857421875,16.78857421875,16.78857421875,[-100.          -48.86999893],[-116.78857422  -48.86999893],[-133.57714844  -48.86999893],[-150.36572266  -48.86999893],0.0
1,16.78857421875,16.78857421875,16.78857421875,[-100.          -48.86999893],[-116.78857422  -48.86999893],[-133.57714844  -48.86999893],[-150.36572266  -48.86999893],0.0
2,16.78857421875,16.78857421875,16.78857421875,[-100.          -48.86999893],[-116.78857422  -48.86999893],[-133.57714844  -48.86999893],[-150.36572266  -48.86999893],0.0
3,16.79051971435547,16.78856658935547,16.78857421875,[-99.99635315 -48.86999893],[-116.78687286  -48.86999893],[-133.57543945  -48.86999893],[-150.36401367  -48.86999893],0.09550646767510092
4,16.81031036418548,16.786529541043365,16.789047241440194,[-99.95761871 -48.86987686],[-116.76792908  -48.86999512],[-133.55445862  -48.8699646 ],[-150.34350586  -48.87005234],0.6344096147787697
5,16.891609192516526,16.784751892090277,16.733779907617887,[-99.87469482 -48.87005615],[-116.76630402  -48.86991119],[-133.55105591  -48.86991501],[-150.28483582  -48.87002945],0.9771261277643981
6,16.98691558838062,16.788703918467867,16.73028564453125,[-99.76821899 -48.86988831],[-116.75513458  -48.86989594],[-133.5438385   -48.86991501],[-150.27412415  -48.86991501],1.1549958715889934
7,17.087692260948277,16.795280456734016,16.745941162120236,[-99.63518524 -48.86982346],[-116.7228775   -48.86990738],[-133.51815796  -48.86998749],[-150.26409912  -48.86996841],1.4964319537163493
8,17.211502075202077,16.806037903248082,16.78303527837277,[-99.46208954 -48.86988068],[-116.67359161  -48.86986542],[-133.47962952  -48.86998367],[-150.26266479  -48.86994171],1.8566167310947361
9,17.335647583090076,16.83396148832096,16.829040527707352,[-99.25876617 -48.86988068],[-116.59441376  -48.86982727],[-133.42837524  -48.87005234],[-150.25741577  -48.86994171],2.141087684251594
10,17.451065064320854,16.87897491472321,16.87834167505299,[-99.02732086 -48.86972046],[-116.47838593  -48.86989212],[-133.35736084  -48.86996841],[-150.23570251  -48.86987686],2.4428016868805393
11,17.5670089806376,16.936042786297975,16.925643921888877,[-98.76364136 -48.86936951],[-116.33065033  -48.86991501],[-133.26669312  -48.87006378],[-150.19233704  -48.86988068],2.7707990968181186
12,17.680358908111607,17.010223393753858,16.9707946792268,[-98.46864319 -48.8689003 ],[-116.14900208  -48.86977005],[-133.15922546  -48.87018585],[-150.13002014  -48.86996078],3.0741923335910686
13,17.788116501807888,17.096870430944524,17.015899659794215,[-98.14409637 -48.86832809],[-115.93221283  -48.86961746],[-133.02908325  -48.87015915],[-150.04498291  -48.86992645],3.3736433217850994
14,17.89447030050742,17.186477668509326,17.07006836066438,[-97.78945923 -48.86771393],[-115.68392944  -48.86946487],[-132.8704071   -48.86996841],[-149.94047546  -48.86975861],3.6790065973712633
15,18.002426280160154,17.282020574809625,17.12525939958401,[-97.4056015  -48.86712646],[-115.40802765  -48.86931229],[-132.69004822  -48.86976624],[-149.81530762  -48.86984253],3.9638094489314057
16,18.106628604873922,17.386009220493545,17.179214479614373,[-96.99347687 -48.86654282],[-115.10010529  -48.86914444],[-132.4861145   -48.86952591],[-149.66532898  -48.86979294],4.250201561666419
17,18.204826591330843,17.497413638474097,17.24003601723145,[-96.55281067 -48.86600113],[-114.75763702  -48.86893463],[-132.25505066  -48.86927032],[-149.49508667  -48.86974335],4.532191860723149
18,18.298988635677922,17.614509584264734,17.304992688657663,[-96.08447266 -48.86549759],[-114.383461    -48.86877441],[-131.99797058  -48.86902237],[-149.30296326  -48.86968994],4.806607682034843
19,18.38915287127814,17.7392807011036,17.370590232700778,[-95.58874512 -48.86505127],[-113.97789764  -48.86861038],[-131.71717834  -48.86873245],[-149.08776855  -48.86962128],5.08073741636747
20,18.46874275672629,17.865997314467787,17.44387820818478,[-95.07236481 -48.86467361],[-113.54110718  -48.86845016],[-131.40710449  -48.86842728],[-148.85098267  -48.86952209],5.162348555072909
