,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,17.149452209472656,17.149452209472656,17.149444580078125,[-100.          -48.86999893],[-117.14945221  -48.86999893],[-134.29890442  -48.86999893],[-151.448349    -48.86999893],0.0
1,17.149452209472656,17.149452209472656,17.149444580078125,[-100.          -48.86999893],[-117.14945221  -48.86999893],[-134.29890442  -48.86999893],[-151.448349    -48.86999893],0.0
2,17.149452209472656,17.149452209472656,17.149444580078125,[-100.          -48.86999893],[-117.14945221  -48.86999893],[-134.29890442  -48.86999893],[-151.448349    -48.86999893],0.0
3,17.151397705078125,17.149459838867188,17.149444580078125,[-99.99635315 -48.86999893],[-117.14775085  -48.86999893],[-134.29721069  -48.86999893],[-151.44665527  -48.86999893],0.09550646767510092
4,17.170845031833622,17.149154663106728,17.148925781799868,[-99.95761871 -48.86987686],[-117.12846375  -48.86993408],[-134.27761841  -48.86990738],[-151.42654419  -48.87004471],0.6344096147787697
5,17.2499313355572,17.149375915751783,17.14833068851093,[-99.87469482 -48.87005615],[-117.12462616  -48.86999512],[-134.27400208  -48.86990738],[-151.42233276  -48.86987305],0.9771261277643981
6,17.345886230690645,17.152267456192128,17.145217895542185,[-99.76821899 -48.86988831],[-117.11410522  -48.86997604],[-134.26637268  -48.86990738],[-151.41159058  -48.86987305],1.1549958715889934
7,17.44802856478006,17.15024566688573,17.147720338061397,[-99.63518524 -48.86982346],[-117.08321381  -48.86993027],[-134.23345947  -48.87004471],[-151.38117981  -48.86984634],1.4964319537163493
8,17.569450378537653,17.19657898117149,17.111923221294504,[-99.46208954 -48.86988068],[-117.03153992  -48.86994553],[-134.2281189   -48.87018585],[-151.34004211  -48.86983871],1.8566167310947361
9,17.690002441752156,17.26016998671461,17.078933720517178,[-99.25876617 -48.86988068],[-116.94876862  -48.86977005],[-134.2089386   -48.87013245],[-151.28787231  -48.8697319 ],2.141087684251594
10,17.804367066294414,17.375679018049553,17.01315308351106,[-99.02732086 -48.86972046],[-116.83168793  -48.86989594],[-134.20736694  -48.87015533],[-151.22052002  -48.86965561],2.4428016868805393
11,17.920906073755997,17.516258242145348,17.009704597296924,[-98.76364136 -48.86936951],[-116.68454742  -48.86986542],[-134.20080566  -48.87015533],[-151.21051025  -48.86965179],2.7707990968181186
12,18.04499056162906,17.657752992799825,17.033996587013448,[-98.46864319 -48.8689003 ],[-116.51363373  -48.86979294],[-134.17138672  -48.87006378],[-151.2053833   -48.86965179],3.0741923335910686
13,18.174827630785632,17.777267459985456,17.088378911686835,[-98.14409637 -48.86832809],[-116.31892395  -48.86974335],[-134.09619141  -48.87011719],[-151.18457031  -48.86968613],3.3736433217850994
14,18.299720871671028,17.897804266107908,17.165481571048876,[-97.78945923 -48.86771393],[-116.08917999  -48.86969757],[-133.98698425  -48.87015533],[-151.15246582  -48.86980057],3.6790065973712633
15,18.416000531598712,18.029380806363044,17.255874637921664,[-97.4056015  -48.86712646],[-115.82160187  -48.86959457],[-133.85098267  -48.87013245],[-151.1068573   -48.86975479],3.9638094489314057
16,18.52724480496553,18.155120858747242,17.356964120141708,[-96.99347687 -48.86654282],[-115.52072144  -48.86950684],[-133.67584229  -48.87008286],[-151.0328064   -48.86952972],4.250201561666419
17,18.632583928868023,18.276672373988568,17.46699524367704,[-96.55281067 -48.86600113],[-115.18539429  -48.86940384],[-133.46206665  -48.87002945],[-150.92906189  -48.86963654],4.532191860723149
18,18.73009530280698,18.401496896953255,17.581222535256106,[-96.08447266 -48.86549759],[-114.81456757  -48.86933517],[-133.21606445  -48.86993408],[-150.79728699  -48.86973953],4.806607682034843
19,18.82200669333143,18.526992807044792,17.697647094819065,[-95.58874512 -48.86505127],[-114.41075134  -48.86924744],[-132.93774414  -48.86983109],[-150.63539124  -48.86988831],5.08073741636747
20,18.902741018111705,18.645423897028703,17.82356262468293,[-95.07236481 -48.86467361],[-113.97510529  -48.86919022],[-132.62052917  -48.8697319 ],[-150.4440918   -48.87003708],5.162348555072909
21,18.951882007602972,18.758010870914312,17.95710755367989,[-94.55651093 -48.86436462],[-113.50839233  -48.86912918],[-132.2664032   -48.86962891],[-150.22351074  -48.87022018],5.215997136552218
22,18.992844270380225,18.86293793252632,18.096221946032472,[-94.02152252 -48.86413574],[-113.01436615  -48.86907578],[-131.87730408  -48.86952209],[-149.973526    -48.87041855],5.508047725290404
23,19.048981378418535,18.952163700602693,18.243011514183813,[-93.45198059 -48.86398315],[-112.5009613   -48.86901855],[-131.453125    -48.86942291],[-149.69613647  -48.87062454],5.847900410837453
24,19.133431148576612,19.00878906664002,18.389541684318615,[-92.85422516 -48.86391449],[-111.98765564  -48.86896896],[-130.9964447   -48.86936569],[-149.38598633  -48.87083054],6.095802317439978
25,19.218750657651533,19.059875491442458,18.528030476093388,[-92.23236084 -48.86392975],[-111.45111084  -48.86895752],[-130.51098633  -48.86930466],[-149.03901672  -48.87103271],6.3489271335707365
26,19.28872743338786,19.12830353020596,18.658538924615392,[-91.58245087 -48.86403275],[-110.87117767  -48.86894989],[-129.9994812   -48.86925125],[-148.65802002  -48.87124252],6.641972373933549
27,19.354111293953494,19.226028443884854,18.76066603224441,[-90.90353394 -48.86421585],[-110.25764465  -48.86893845],[-129.4836731   -48.86917877],[-148.24433899  -48.87145996],6.922552192632067
28,19.421532195355315,19.328147889124704,18.852707076784803,[-90.19754028 -48.86448288],[-109.61907196  -48.86896896],[-128.94721985  -48.8691597 ],[-147.79992676  -48.87167358],7.191156275291616
29,19.48489425148253,19.417160034377915,18.960602006678595,[-89.4642334  -48.86480713],[-108.9491272   -48.86900711],[-128.36628723  -48.86909485],[-147.32688904  -48.87184906],7.4678827728813895
30,19.541023631968283,19.491729736331486,19.08613609381748,[-88.70302582 -48.86520386],[-108.24404907  -48.86904526],[-127.73577881  -48.8690567 ],[-146.82191467  -48.87201691],7.745932957755351
31,19.593757931518724,19.570335388613376,19.22064994193449,[-87.91442108 -48.86565018],[-107.50817871  -48.86909103],[-127.0785141   -48.86922073],[-146.29916382  -48.87214661],8.01536609900593
32,19.642799611551983,19.660644533011936,19.36731740822008,[-87.09934998 -48.86612701],[-106.74214935  -48.8691597 ],[-126.40279388  -48.86942291],[-145.77011108  -48.87226486],8.276467856117836
33,19.67957323612826,19.746421817431774,19.528518865635583,[-86.26467896 -48.86661148],[-105.94425201  -48.86925125],[-125.69067383  -48.86962128],[-145.2191925   -48.87233734],8.356413348708369
34,19.672340524886856,19.809234623666143,19.700157338322942,[-85.44392395 -48.86707306],[-105.11626434  -48.86935043],[-124.92549896  -48.86977386],[-144.62565613  -48.87238312],8.067562401515653
35,19.60107431454387,19.859397894280416,19.857406768174464,[-84.66281891 -48.86750412],[-104.26389313  -48.86944199],[-124.12329102  -48.86993408],[-143.98069763  -48.87239075],7.614473474901991
36,19.4648438149997,19.899940498516365,19.99378217665756,[-83.93101501 -48.86790085],[-103.39585876  -48.86949158],[-123.29579926  -48.87004852],[-143.2895813   -48.87235641],7.099696627727167
37,19.272903488629336,19.915504463568844,20.117073174131225,[-83.24806213 -48.86824417],[-102.52096558  -48.86957932],[-122.43647003  -48.87014389],[-142.55354309  -48.87229538],6.678761815915695
38,19.05790713357478,19.89647675361556,20.227165317943495,[-82.58905029 -48.86859131],[-101.6469574   -48.86964417],[-121.54343414  -48.87020874],[-141.77059937  -48.87217712],6.585828119309251
39,18.858909624273444,19.847633369955087,20.314964370549593,[-81.92012787 -48.86888885],[-100.77903748  -48.86969757],[-120.62667084  -48.87026596],[-140.94163513  -48.87202454],6.83709022812655
40,18.70684815237396,19.77342224852648,20.377471983849727,[-81.21098328 -48.86920166],[-99.91783142 -48.86974335],[-119.69125366  -48.87028122],[-140.06872559  -48.87184525],7.3434464724804664
41,18.61698913788234,19.678634649899777,20.417694137214028,[-80.4427948  -48.86951065],[-99.05978394 -48.86979294],[-118.73841858  -48.87029266],[-139.15611267  -48.87165451],7.988905561518456
42,18.592880249037524,19.573341374804844,20.43466189706646,[-79.60588837 -48.86981964],[-98.19876862 -48.86984253],[-117.77210999  -48.87029266],[-138.20677185  -48.87143326],8.703677681744312
43,18.633064271378814,19.468116764453217,20.42716219196537,[-78.69454193 -48.87011719],[-97.3276062  -48.86989212],[-116.79572296  -48.87029648],[-137.22288513  -48.87123489],9.473192583053242
44,18.73337555436399,19.371459963979877,20.39800263807522,[-77.70503235 -48.8703804 ],[-96.4384079  -48.86994553],[-115.80986786  -48.87028885],[-136.20787048  -48.87103271],10.232985724515192
45,18.87997437534828,19.29149627840031,20.35012055313466,[-76.6428833 -48.8706131],[-95.52285767 -48.86999512],[-114.81435394  -48.87023926],[-135.16447449  -48.87083435],10.933292597397022
46,19.053634659291053,19.2353744512298,20.28749084946961,[-75.5198288  -48.87082291],[-94.57346344 -48.87004852],[-113.80883789  -48.87019348],[-134.09632874  -48.87063217],11.384506372263052
47,19.195114156497592,19.206726074264587,20.21381378381735,[-74.39037323 -48.87099457],[-93.58548737 -48.87010193],[-112.79221344  -48.87014389],[-133.00602722  -48.87043381],11.143407907191165
48,19.255790736189294,19.19915008544922,20.13571929995382,[-73.30529022 -48.87111664],[-92.56108093 -48.870121  ],[-111.76023102  -48.870121  ],[-131.89595032  -48.87028122],10.609556253047257
49,19.23388675056406,19.197280883789443,20.05815124511755,[-72.27853394 -48.87123108],[-91.51242065 -48.87012482],[-110.70970154  -48.870121  ],[-130.76785278  -48.87012482],9.999417336704225
50,19.135467564436592,19.1901931762756,19.98152923621272,[-71.31518555 -48.87128448],[-90.45065308 -48.87012482],[-109.64084625  -48.87010956],[-129.62237549  -48.86998749],9.35554313874731
51,18.96710971609541,19.171630859388664,19.904975892259596,[-70.41627502 -48.87129211],[-89.3833847  -48.87012482],[-108.55501556  -48.87010193],[-128.45999146  -48.86988831],8.714976310768915
52,18.739090002415033,19.133934021009782,19.827819826870016,[-69.58063507 -48.87129593],[-88.31972504 -48.87012482],[-107.45365906  -48.87010193],[-127.28147888  -48.86977768],8.09089469910111
53,18.462516821810887,19.070587158258064,19.749015811571944,[-68.80632782 -48.87130356],[-87.2688446  -48.87013245],[-106.33943176  -48.87008667],[-126.08844757  -48.86971664],7.488228798046501
54,18.146888771193066,18.978401184146822,19.66570282413969,[-68.09105682 -48.87130356],[-86.23794556 -48.87012482],[-105.21634674  -48.87007523],[-124.88204956  -48.86966324],6.9095792779034255
55,17.804832494785913,18.855285644772426,19.574699407387882,[-67.4285965  -48.87130737],[-85.23342896 -48.87017059],[-104.0887146   -48.87007523],[-123.663414    -48.86960983],6.463639260741469
56,17.468711889520605,18.700294494912548,19.47379303553006,[-66.79210663 -48.87130737],[-84.26081848 -48.87017822],[-102.96111298  -48.87007523],[-122.43490601  -48.8696022 ],6.351310255917784
57,17.17501834791539,18.515914917278653,19.3604126034348,[-66.14759827 -48.87131119],[-83.32261658 -48.87017822],[-101.83853149  -48.87007523],[-121.19894409  -48.8696022 ],6.585802559396028
58,16.95265964203984,18.30915069609048,19.231964117239475,[-65.46414185 -48.87126923],[-82.41680145 -48.87017822],[-100.72595215  -48.87007523],[-119.95791626  -48.86959839],7.083113678177771
59,16.815811190666228,18.08955383330103,19.08732605576083,[-64.72223663 -48.87123871],[-81.53804779 -48.87017822],[-99.62760162 -48.87007523],[-118.71492767  -48.86959839],7.72413730974899
60,16.767013580972336,17.867591858207017,18.92670441274497,[-63.91204071 -48.87120056],[-80.67905426 -48.87017822],[-98.54664612 -48.87007523],[-117.47335052  -48.86959839],8.434515003667494
61,16.80383685066519,17.652976990003697,18.751297003328755,[-63.02833176 -48.87115097],[-79.83216858 -48.87017822],[-97.48514557 -48.87008286],[-116.23644257  -48.86959839],9.18897343019463
62,16.924762753784332,17.452873230241025,18.563392645481947,[-62.06638718 -48.87115097],[-78.9911499  -48.87017822],[-96.44402313 -48.87008286],[-115.00741577  -48.86959839],9.971118928334938
63,17.114070917853297,17.27986145045848,18.366004950237393,[-61.0294075  -48.87111282],[-78.14347839 -48.87017822],[-95.42333984 -48.87008286],[-113.78934479  -48.86959839],10.68869400670402
64,17.34452440612387,17.1469955446988,18.163116461539236,[-59.93030167 -48.87106323],[-77.27482605 -48.87017822],[-94.42182159 -48.87008286],[-112.58493805  -48.86959839],11.148317341533842
65,17.554069539286996,17.058227539329085,17.960151678897407,[-58.82406616 -48.87102127],[-76.37813568 -48.87017822],[-93.43636322 -48.87008286],[-111.39651489  -48.86959839],10.92040825156379
66,17.694118519839655,17.008880615501734,17.762954718520728,[-57.75974655 -48.87102127],[-75.45386505 -48.87017822],[-92.46274567 -48.87008286],[-110.22570038  -48.86959839],10.412331582689637
67,17.757015247923558,16.98703002956458,17.576408393012816,[-56.7530098  -48.87101364],[-74.51002502 -48.87017822],[-91.49705505 -48.87008286],[-109.07346344  -48.86959457],9.799364092292617
68,17.746051807994295,16.980857849388894,17.4036712714981,[-55.80952072 -48.87101364],[-73.55557251 -48.87017822],[-90.53643036 -48.87008286],[-107.94010162  -48.86959457],9.159337999769825
69,17.668014546480656,16.98124694870879,17.246261602754846,[-54.9299469  -48.87102127],[-72.59796143 -48.87017822],[-89.57920837 -48.87005234],[-106.82546997  -48.86959457],8.524821284567905
70,17.5318298522865,16.979812622536954,17.104530340598156,[-54.11297607 -48.87097931],[-71.64480591 -48.87017822],[-88.62461853 -48.87005234],[-105.72914886  -48.86959457],7.907539372453264
71,17.346946734630038,16.969154358377093,16.9778289856634,[-53.35664368 -48.87097549],[-70.70359039 -48.87017822],[-87.67274475 -48.87005234],[-104.65057373  -48.86959457],7.312116623768934
72,17.12636949487577,16.943717957010605,16.86450958873221,[-52.65449142 -48.87097549],[-69.7808609  -48.87017822],[-86.72457886 -48.87005234],[-103.58908844  -48.86959457],6.857784750027155
73,16.903667468753074,16.899963379375098,16.76226044226394,[-51.97826004 -48.87097549],[-68.88192749 -48.87017822],[-85.78189087 -48.87005234],[-102.54415131  -48.86963272],6.751821520798258
74,16.716274280487283,16.83746337937684,16.668365483513263,[-51.29319382 -48.87097549],[-68.00946808 -48.87017822],[-84.84693146 -48.87005234],[-101.51529694  -48.86964417],6.993959430782547
75,16.593059557159723,16.760391235824315,16.580238347309358,[-50.56869888 -48.87093735],[-67.16175842 -48.87017822],[-83.92214966 -48.87005234],[-100.502388    -48.86964417],7.49407816489786
76,16.547920243941917,16.676116943834515,16.495689397139795,[-49.7855835 -48.8709259],[-66.33350372 -48.87017822],[-83.00962067 -48.87005234],[-99.50531006 -48.86964417],8.136556627290238
77,16.583335892638967,16.593276978016576,16.41345978290728,[-48.9338913  -48.87091064],[-65.51722717 -48.87017822],[-82.11050415 -48.87005234],[-98.52396393 -48.86964417],8.851979259512902
78,16.696784987263477,16.52156829881943,16.33288574728779,[-48.00727081 -48.87086487],[-64.70405579 -48.87017822],[-81.22562408 -48.87005234],[-97.55850983 -48.86964417],9.626219753751588
79,16.881820692366542,16.469894409660778,16.254501347339684,[-47.00318909 -48.87085724],[-63.88500977 -48.87017822],[-80.35490417 -48.87005234],[-96.60940552 -48.86966705],10.37232494442145
80,17.125221265902923,16.44463348436855,16.179817204294356,[-45.9275589  -48.87085724],[-63.05278015 -48.87017822],[-79.49741364 -48.87005234],[-95.67723083 -48.86966705],11.064821245732457
81,17.40309907171854,16.455162048821364,16.112586979613354,[-44.79157257 -48.87081528],[-62.19467163 -48.87017822],[-78.64983368 -48.87005234],[-94.76242065 -48.86967087],11.51230049496725
82,17.650531779751184,16.507968903067873,16.05673981175139,[-43.64946747 -48.87080002],[-61.29999924 -48.87017822],[-77.80796814 -48.87005234],[-93.86470795 -48.86966705],11.268112184205455
83,17.818309794652066,16.596061707020404,16.016365055198623,[-42.5525322 -48.8707962],[-60.37084198 -48.87017822],[-76.96690369 -48.87005234],[-92.98326874 -48.86969757],10.709376336605974
84,17.90174866789313,16.70330810594312,15.995330814481132,[-41.51641846 -48.8707962 ],[-59.41816711 -48.87017822],[-76.12147522 -48.87005234],[-92.11680603 -48.86969757],10.093261718812267
85,17.907791148096624,16.817020416789767,15.995323185002452,[-40.54330063 -48.8707962 ],[-58.45109177 -48.87018585],[-75.26811218 -48.87005234],[-91.26343536 -48.86970139],9.45451641159516
86,17.84218216986339,16.92856979422768,16.01567840960693,[-39.63446808 -48.8707962 ],[-57.47665024 -48.87018585],[-74.40522003 -48.87005234],[-90.42089844 -48.86970139],8.813406946099223
87,17.714195262111676,17.02872467093357,16.05473328028689,[-38.78910065 -48.87080002],[-56.5032959  -48.87018585],[-73.53202057 -48.87005234],[-89.58675385 -48.86969757],8.186774256237289
88,17.53391266944771,17.10933685354829,16.10998535546876,[-38.00536346 -48.87080002],[-55.53927612 -48.87018585],[-72.64861298 -48.87005234],[-88.75859833 -48.86969757],7.580747130651201
89,17.310337077545622,17.16505050711105,16.177658084381065,[-37.28104401 -48.87080002],[-54.59138107 -48.87018585],[-71.75643158 -48.87005234],[-87.93408966 -48.86972427],6.998268130638034
90,17.055881511301916,17.19208526663172,16.253448488713683,[-36.60983658 -48.87080002],[-53.66571808 -48.87018585],[-70.85780334 -48.87005234],[-87.11125183 -48.86977386],6.55041933402011
91,16.802951823968364,17.18801498464942,16.33309173814918,[-35.96459961 -48.87080002],[-52.76755142 -48.87018585],[-69.95556641 -48.87005234],[-86.28865814 -48.86977768],6.439589504334317
92,16.5882225144737,17.15376281790241,16.411659243020935,[-35.31113815 -48.87078476],[-51.89936066 -48.87018585],[-69.05312347 -48.87005234],[-85.46478271 -48.86977768],6.675873761259699
93,16.440681468289625,17.09474563650772,16.484603884124045,[-34.61861801 -48.87078094],[-51.05929947 -48.87018585],[-68.1540451  -48.87005234],[-84.63864899 -48.86977768],7.1738200226923405
94,16.374477395688597,17.01945877127565,16.548667909994094,[-33.86763    -48.87073517],[-50.24210739 -48.87018585],[-67.26156616 -48.87005234],[-83.81023407 -48.86977768],7.8151040138080266
95,16.392093667147115,16.93769455008677,16.601699831373534,[-33.04828644 -48.87071991],[-49.4403801  -48.87018585],[-66.37807465 -48.87005234],[-82.97977448 -48.86977768],8.52626991422646
96,16.490135201396118,16.859653473459694,16.642707826973403,[-32.15521622 -48.87071991],[-48.64535141 -48.87018967],[-65.50500488 -48.87005234],[-82.14771271 -48.86977768],9.284770014705167
97,16.66337967634342,16.795520783032142,16.672401430484992,[-31.18383026 -48.87067795],[-47.84720993 -48.87018967],[-64.64273071 -48.87005234],[-81.31513214 -48.86977768],10.060782438110868
98,16.897108083697663,16.7551040655042,16.692657472962715,[-30.13824654 -48.87062836],[-47.03535461 -48.87018967],[-63.79045868 -48.87005234],[-80.48311615 -48.86977768],10.772214892637654
99,17.168443685317254,16.746749878461912,16.706230165895125,[-29.03096581 -48.87062454],[-46.19940948 -48.87018967],[-62.94615936 -48.87005615],[-79.65238953 -48.86977768],11.228847505142449
100,17.4145183617531,16.775218964501356,16.716785432635707,[-27.91684914 -48.87062454],[-45.33136749 -48.87018967],[-62.10658646 -48.87001801],[-78.82337189 -48.86977768],10.994718553844772
101,17.58423233560579,16.83791732879522,16.728984834435547,[-26.84534073 -48.87062073],[-44.42957306 -48.87018967],[-61.26749039 -48.87001419],[-77.99647522 -48.86977768],10.483393671209361
102,17.67334366361152,16.919452668186274,16.747436525107535,[-25.83152771 -48.87062073],[-43.50487137 -48.87019348],[-60.42432404 -48.87001419],[-77.17176056 -48.86977768],9.869436265841982
103,17.68677712099112,17.00588989316385,16.774482728718123,[-24.88113213 -48.87062073],[-42.56790924 -48.87015533],[-59.57379913 -48.87001419],[-76.34828186 -48.86977768],9.227317811871938
104,17.630104071185155,17.089717865542006,16.8100051896521,[-23.99486923 -48.87062073],[-41.6249733  -48.87015152],[-58.71469116 -48.87001419],[-75.52469635 -48.86977768],8.590428354063363
105,17.512243277365872,17.163017273439284,16.8530349748041,[-23.17147255 -48.87062073],[-40.68371582 -48.87014389],[-57.84673309 -48.87001419],[-74.69976807 -48.86977768],7.9706878678189845
106,17.343425757287463,17.21781158496116,16.9022369401313,[-22.40894699 -48.87062073],[-39.75237274 -48.87014389],[-56.97018433 -48.87001419],[-73.87242126 -48.86977768],7.372711183167367
107,17.132562643964818,17.2489929204095,16.95528030560464,[-21.70498085 -48.87062073],[-38.83754349 -48.87014389],[-56.08653641 -48.87001419],[-73.04181671 -48.86977768],6.799097062624577
108,16.89154816346868,17.253269196044144,17.008449556087765,[-21.05339813 -48.87062073],[-37.94494629 -48.87014389],[-55.19821548 -48.87001419],[-72.20666504 -48.86977768],6.355659009470925
109,16.651788718375155,17.22852706958,17.058155061454066,[-20.42780876 -48.87062073],[-37.07959747 -48.87014389],[-54.30812454 -48.87001419],[-71.3662796  -48.86977768],6.24140548860567
110,16.449520118106264,17.175582886231894,17.101093293871823,[-19.79443359 -48.87062454],[-36.2439537  -48.87014389],[-53.41953659 -48.87001419],[-70.52062988 -48.86977768],6.4735960978904545
111,16.314008719849163,17.099716187015318,17.134086610519066,[-19.12225533 -48.87062454],[-35.43626404 -48.87014389],[-52.53598022 -48.87001419],[-69.67006683 -48.86977768],6.970106127791396
112,16.259674079369894,17.009269714849964,17.15470504923781,[-18.3916893  -48.87062454],[-34.65136337 -48.87014389],[-51.66063309 -48.87001419],[-68.81533813 -48.86977768],7.610853198943938
113,16.28899956330016,16.913990021249234,17.16176605387581,[-17.59286308 -48.87057877],[-33.88186264 -48.87014389],[-50.79585266 -48.87001419],[-67.95761871 -48.86977768],8.320429807161155
114,16.398208623630946,16.824054718578065,17.15533828898384,[-16.72076416 -48.87057495],[-33.11897278 -48.87015152],[-49.9430275  -48.87001419],[-67.09836578 -48.86977768],9.070821762849103
115,16.581995015782265,16.749660492538045,17.13668060460722,[-15.77079964 -48.87057495],[-32.35279465 -48.87015152],[-49.10245514 -48.87001038],[-66.23913574 -48.86977768],9.856684687562993
116,16.82786846576142,16.7006759649519,17.108127595576654,[-14.74475956 -48.87052536],[-31.57262802 -48.87015152],[-48.27330399 -48.87001038],[-65.38143158 -48.86977768],10.58318138572472
117,17.111841205459783,16.68572616636845,17.073097230589667,[-13.65593147 -48.87050629],[-30.76777267 -48.87015152],[-47.45349884 -48.87001038],[-64.52659607 -48.86977768],11.047329904375534
118,17.370334629950595,16.70989608789729,17.03598785559312,[-12.55949783 -48.87050629],[-29.92983246 -48.87010193],[-46.63972855 -48.87001038],[-63.6757164  -48.86977768],10.829005243036447
119,17.552599911491505,16.771186828863172,17.001274110531817,[-11.50431156 -48.87050247],[-29.05691147 -48.87010193],[-45.8280983  -48.87001038],[-62.82937241 -48.86977386],10.321652414279063
120,17.653308873039215,16.855430603255698,16.972404481373292,[-10.50654602 -48.87050247],[-28.15985489 -48.87009811],[-45.01528549 -48.87001038],[-61.98768997 -48.86979294],9.710881234712724
121,17.677622799729622,16.946765899885325,16.954158784353307,[ -9.57175922 -48.87050247],[-27.24938202 -48.87009811],[-44.19614792 -48.87001038],[-61.1503067  -48.86979294],9.073847772071499
122,17.63117123113829,17.036123275982767,16.94852066179518,[ -8.70056438 -48.87050247],[-26.33173561 -48.87009811],[-43.36785889 -48.87001038],[-60.31637955 -48.86979294],8.442450524591047
