,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.amplitude_acc,point.params.attack_time,point.params.frequency,point.params.inter_vehicle_distance,point.params.weather,rho
0,0.6282759453833306,0.6282759453833306,0.6282759453833306,0.7565045931668326,0.7565045931668326,0.7565045931668326,-1.5703924403491738,-109.45805603376662,-48.87,0.0,0.0,0.738771706650549,0.3662957112333826,0.22820574885657596,-1.5703924403491738,-118.91611206753325,-48.87,0.0,0.0,0.6312300517282786,0.6312300517282786,0.6312300517282786,-1.5703924403491738,-128.3741681012999,-48.87,0.0,0.0,0.8757217220352242,0.4338347834549905,1.6044186603942094,9.458056033766626,3,-0.05847173664841865
1,0.9400752616980055,0.9400752616980055,0.9400752616980055,0.2507106580570339,0.21929129805028547,0.1966360034874467,-1.5703924403491738,-109.470372441984,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-118.940744883968,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-128.411117325952,-48.87,0.0,0.0,0.7008936118779524,3.1580715506096233,3.414644756161909,9.470372441984003,0,-0.24986263504202366
2,0.18238622294368187,0.18238622294368187,0.18238622294368187,1.0,1.0,1.0,-1.5703924403491738,-109.91487794624862,-48.87,0.0,0.0,0.769074722361837,0.7570825218826699,0.7344549567856473,-1.5703924403491738,-119.82975589249725,-48.87,0.0,0.0,0.25847444189941177,0.20483358714743088,0.20483358714743088,-1.5703924403491738,-129.74463383874587,-48.87,0.0,0.0,0.1819530537481964,5.342491797733565,9.70279294184491,9.914877946248618,1,-0.2515258690997042
3,1.0,1.0,1.0,1.0,1.0,1.0,-1.5703924403491738,-108.79200155060478,-48.87,0.0,0.0,0.6094950780514667,0.4713888109805531,0.4713888109805531,-1.5703924403491738,-117.58400310120956,-48.87,0.0,0.0,0.6297593977669372,0.5931598683412865,0.5931598683412865,-1.5703924403491738,-126.37600465181434,-48.87,0.0,0.0,0.46606821907745904,3.981082326352131,2.5582712536270824,8.79200155060478,4,-0.24478105618790647
4,1.0,1.0,1.0,0.7730200558995841,0.7273778855156174,0.7001065057919751,-1.5703924403491738,-108.8692939880248,-48.87,0.0,0.0,0.6869953551760415,0.6869953551760415,0.6869953551760415,-1.5703924403491738,-117.73858797604959,-48.87,0.0,0.0,0.7935064432212092,0.4778998395312664,0.36536958937234887,-1.5703924403491738,-126.60788196407438,-48.87,0.0,0.0,0.5996562609701408,7.388141820211779,4.677537299815801,8.86929398802479,9,-0.244084331961143
5,0.8256669306982947,0.5173136203387179,0.40990653368241814,0.9334989871662704,0.9217928649555753,0.9217928649555753,-1.5703924403491738,-108.6288820709374,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-117.25776414187479,-48.87,0.0,0.0,0.8515050684431984,0.8515050684431984,0.8515050684431984,-1.5703924403491738,-125.88664621281218,-48.87,0.0,0.0,0.5339772836030443,4.950204697032095,5.2294310751881765,8.628882070937394,6,-0.2564073158359488
6,1.0,1.0,1.0,0.7593847270797379,0.7531521444109479,0.6409139067850799,-1.5703924403491738,-107.65058899510215,-48.87,0.0,0.0,0.8600525550889728,0.8107703932267745,0.8107703932267745,-1.5703924403491738,-115.30117799020431,-48.87,0.0,0.0,0.8285382562569217,0.8283041822917689,0.8270083102151411,-1.5703924403491738,-122.95176698530646,-48.87,0.0,0.0,0.39155585372059065,2.9350419823365055,7.727962612818649,7.650588995102159,8,-0.15718069223144493
7,0.3607068357076244,0.3167966602399377,0.19939404477517098,0.16136001622542323,0.16136001622542323,0.16136001622542323,-1.5703924403491738,-108.73421976030797,-48.87,0.0,0.0,0.3122451538326107,0.2854362782852203,0.2854362782852203,-1.5703924403491738,-117.46843952061593,-48.87,0.0,0.0,0.860479436904672,0.2249317513090887,0.2249317513090887,-1.5703924403491738,-126.2026592809239,-48.87,0.0,0.0,0.35929972751859507,3.7970403625280023,9.74235016952123,8.734219760307969,1,-0.25484406464649023
8,0.8276854941283213,0.7587950132254359,0.7587950132254359,0.7011923778393205,0.6898654911566374,0.6749194770582403,-1.5703924403491738,-108.10243253724795,-48.87,0.0,0.0,0.6823595736665761,0.6618083947816723,0.6553532232373563,-1.5703924403491738,-116.2048650744959,-48.87,0.0,0.0,0.21400091575575353,0.5807194801017739,0.23898223682069886,-1.5703924403491738,-124.30729761174385,-48.87,0.0,0.0,0.4431406104330235,3.838234517470865,5.320069944262313,8.102432537247953,8,-0.24978628045375917
9,0.37306665244712955,0.6100706363107765,0.6165602341570368,0.8501506222223263,0.7168916481049039,0.7168916481049039,-1.5703924403491738,-111.3968346988772,-48.87,0.0,0.0,0.6134343750607498,0.6134099592942692,0.5353135622712077,-1.5703924403491738,-122.7936693977544,-48.87,0.0,0.0,0.9807265097757472,0.9807265097757472,0.9807265097757472,-1.5703924403491738,-134.1905040966316,-48.87,0.0,0.0,0.02048536575264699,5.184390754405143,4.990472063730806,11.396834698877203,0,-0.13169095374591944
10,0.31588906189004357,0.3776494967139311,0.4615764631604275,0.8040399096398823,0.7626434293243431,0.7411233690141386,-1.5703924403491738,-109.80733847585219,-48.87,0.0,0.0,0.843397590723814,0.5017895591261747,0.5017895591261747,-1.5703924403491738,-119.61467695170438,-48.87,0.0,0.0,0.6848859368322125,0.6504487956799263,0.5742170569746724,-1.5703924403491738,-129.42201542755657,-48.87,0.0,0.0,0.48596853495865117,3.3323136826441857,4.0053960973716745,9.807338475852198,12,-0.2484358972877727
11,1.0,1.0,1.0,0.8175238170560033,0.23565957906955087,0.22936063161524034,-1.5703924403491738,-108.94187386284736,-48.87,0.0,0.0,0.6291800387577985,0.5359794956380959,0.5265609620213213,-1.5703924403491738,-117.88374772569472,-48.87,0.0,0.0,0.4672401325053536,0.34286534167460686,0.34286534167460686,-1.5703924403491738,-126.82562158854208,-48.87,0.0,0.0,0.2578704113206826,5.52258781655282,6.204187172243283,8.941873862847354,0,-0.24829092296110833
12,0.7830107280565741,0.2907695403445991,0.2907695403445991,1.0,1.0,1.0,-1.5703924403491738,-109.7529178167795,-48.87,0.0,0.0,0.2816527466742852,0.5532904023046131,0.5406042106846491,-1.5703924403491738,-119.505835633559,-48.87,0.0,0.0,0.22361855227446892,0.22361855227446892,0.22361855227446892,-1.5703924403491738,-129.2587534503385,-48.87,0.0,0.0,0.030065040962405365,3.1963101911467966,2.289855661407371,9.752917816779505,13,-0.2468794006791395
13,0.7981678256825029,0.7729374329985137,0.7729374329985137,0.9637328579509722,0.9637328579509722,0.9637328579509722,-1.5703924403491738,-108.8185813883408,-48.87,0.0,0.0,0.4614519651629579,0.4614519651629579,0.4614519651629579,-1.5703924403491738,-117.6371627766816,-48.87,0.0,0.0,0.5895257481998657,0.4844026243511364,0.42080608593470714,-1.5703924403491738,-126.45574416502241,-48.87,0.0,0.0,0.32377089963989747,6.124678613447867,4.458164782533943,8.818581388340801,6,-0.24532310160258852
14,0.6865215054423062,0.5165622530192213,0.5165622530192213,0.4618330175071027,0.4618330175071027,0.4618330175071027,-1.5703924403491738,-110.8462134618935,-48.87,0.0,0.0,0.7531534171807646,0.7608016537974562,0.5096815059193536,-1.5703924403491738,-121.692426923787,-48.87,0.0,0.0,0.9373374415391753,0.9373374415391753,0.9373374415391753,-1.5703924403491738,-132.53864038568048,-48.87,0.0,0.0,0.2886308590787544,4.589143191964266,2.643407060616682,10.846213461893498,1,-0.2614286018512679
15,0.7174247374724929,0.7174247374724929,0.7174247374724929,0.5826744471702322,0.5826744471702322,0.5826744471702322,-1.5703924403491738,-109.86853766270872,-48.87,0.0,0.0,0.8234126395823306,0.4400445713544067,0.3615017690383787,-1.5703924403491738,-119.73707532541744,-48.87,0.0,0.0,0.7103005044289659,0.7103005044289659,0.7103005044289659,-1.5703924403491738,-129.60561298812615,-48.87,0.0,0.0,0.309851446232891,4.581584091270606,4.917844117944287,9.868537662708718,9,-0.2399368286117527
