,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,7.6672821044921875,7.667274475097656,7.667289733886719,[-100.          -48.86999893],[-107.6672821   -48.86999893],[-115.33455658  -48.86999893],[-123.00184631  -48.86999893],0.0
1,7.6672821044921875,7.667274475097656,7.667289733886719,[-100.          -48.86999893],[-107.6672821   -48.86999893],[-115.33455658  -48.86999893],[-123.00184631  -48.86999893],0.0
2,7.6672821044921875,7.667274475097656,7.667289733886719,[-100.          -48.86999893],[-107.6672821   -48.86999893],[-115.33455658  -48.86999893],[-123.00184631  -48.86999893],0.0
3,7.669227600097656,7.667274475097656,7.667289733886719,[-99.99635315 -48.86999893],[-107.66558075  -48.86999893],[-115.33285522  -48.86999893],[-123.00014496  -48.86999893],0.09550646767510092
4,7.68933105474806,7.666007996064843,7.66706085308423,[-99.95761871 -48.86987686],[-107.64694977  -48.86984634],[-115.31295776  -48.86993027],[-122.98001862  -48.87005615],0.6344096147787697
5,7.769882202152183,7.666732788101122,7.666366581408836,[-99.87469482 -48.87005615],[-107.64457703  -48.87004852],[-115.31130981  -48.87003326],[-122.97767639  -48.86977768],0.9771261277643981
6,7.865447999054258,7.67047882080173,7.666107181266003,[-99.76821899 -48.86988831],[-107.63366699  -48.87001419],[-115.30414581  -48.87001801],[-122.97025299  -48.86978531],1.1549958715889934
7,7.969032289789839,7.674118042371434,7.666542056754084,[-99.63518524 -48.86982346],[-107.60421753  -48.87001038],[-115.27833557  -48.87008667],[-122.94487762  -48.86985397],1.4964319537163493
8,8.09503936807216,7.683403026804345,7.67047119996707,[-99.46208954 -48.86988068],[-107.55712891  -48.86980057],[-115.24053192  -48.870224  ],[-122.91100311  -48.8698616 ],1.8566167310947361
9,8.220619201731848,7.7106323293860495,7.681060803543131,[-99.25876617 -48.86988068],[-107.47938538  -48.86991501],[-115.1900177  -48.8701973],[-122.87107849  -48.86975861],2.141087684251594
10,8.336540225309973,7.755912781497203,7.702125553945283,[-99.02732086 -48.86972046],[-107.36386108  -48.86994934],[-115.11977386  -48.87005615],[-122.82189941  -48.86978912],2.4428016868805393
11,8.454986592410293,7.810455324882395,7.722030643040479,[-98.76364136 -48.86936951],[-107.21862793  -48.86995316],[-115.02908325  -48.87015533],[-122.75111389  -48.86992645],2.7707990968181186
12,8.570137072420918,7.876609805796959,7.745742797852502,[-98.46864319 -48.8689003 ],[-107.03878021  -48.86981201],[-114.91539001  -48.87004852],[-122.66113281  -48.87005234],3.0741923335910686
13,8.675712673488203,7.95859528502117,7.779327392637984,[-98.14409637 -48.86832809],[-106.81980896  -48.86956406],[-114.77840424  -48.86994553],[-122.55773163  -48.86997604],3.3736433217850994
14,8.781318810015765,8.047477739888896,7.8211593676156,[-97.78945923 -48.86771393],[-106.57077789  -48.86931229],[-114.61825562  -48.86984634],[-122.43941498  -48.870121  ],3.6790065973712633
15,8.889511317960812,8.138397246410669,7.870010384675342,[-97.4056015  -48.86712646],[-106.29511261  -48.8690567 ],[-114.43350983  -48.86975098],[-122.3035202  -48.870121 ],3.9638094489314057
16,8.99369077329339,8.236824079572397,7.922454848334326,[-96.99347687 -48.86654282],[-105.98716736  -48.8687973 ],[-114.22399139  -48.86964798],[-122.14644623  -48.87012482],4.250201561666419
17,9.09120976130159,8.345344604222065,7.983131430871638,[-96.55281067 -48.86600113],[-105.64402008  -48.86852264],[-113.98936462  -48.86952972],[-121.97249603  -48.87012482],4.532191860723149
18,9.185142932312827,8.459152295520855,8.0513458595583,[-96.08447266 -48.86549759],[-105.26961517  -48.86825943],[-113.7287674   -48.86937714],[-121.78011322  -48.870121  ],4.806607682034843
19,9.275169838871093,8.581024257836834,8.122360275245738,[-95.58874512 -48.86505127],[-104.86391449  -48.8679924 ],[-113.44493866  -48.86922073],[-121.56729889  -48.87008286],5.08073741636747
20,9.354446908929534,8.706535442900703,8.201385559878519,[-95.07236481 -48.86467361],[-104.42681122  -48.86772537],[-113.13334656  -48.86906815],[-121.33473206  -48.87007523],5.162348555072909
21,9.40408377092221,8.830452079969051,8.290649489919605,[-94.55651093 -48.86436462],[-103.96059418  -48.86748886],[-112.79104614  -48.86891174],[-121.08169556  -48.87003326],5.215997136552218
22,9.446716831548002,8.95095075196828,8.389061057470055,[-94.02152252 -48.86413574],[-103.46823883  -48.86727905],[-112.41918945  -48.86880112],[-120.80825043  -48.86998367],5.508047725290404
23,9.50278524132928,9.063018937760653,8.496307470881671,[-93.45198059 -48.86398315],[-102.95476532  -48.86710358],[-112.01778412  -48.86869049],[-120.51409149  -48.86997986],5.847900410837453
24,9.58684588367863,9.146537923771302,8.604667776226966,[-92.85422516 -48.86391449],[-102.44107056  -48.86696625],[-111.58760834  -48.86858368],[-120.192276    -48.86997604],6.095802317439978
25,9.674805134550619,9.224762101362966,8.709838989088357,[-92.23236084 -48.86392975],[-101.90716553  -48.86687088],[-111.13192749  -48.86846924],[-119.84176636  -48.86992645],6.3489271335707365
26,9.743385711799581,9.325782906391217,8.81556714734083,[-91.58245087 -48.86403275],[-101.32583618  -48.86681366],[-110.65161896  -48.86837387],[-119.46718597  -48.86989212],6.641972373933549
27,9.782684666051793,9.456367613943954,8.924797190509711,[-90.90353394 -48.86421585],[-100.68621826  -48.86679459],[-110.14258575  -48.86830902],[-119.06738281  -48.86984634],6.922552192632067
28,9.81568174062395,9.610588175700446,9.016868734329197,[-90.19754028 -48.86448288],[-100.01322174  -48.86684036],[-109.62380981  -48.86824036],[-118.64067841  -48.86984634],7.191156275291616
29,9.861366497606026,9.766792383989022,9.096748490468165,[-89.4642334  -48.86480713],[-99.32559967 -48.86691666],[-109.09239197  -48.86821747],[-118.18914032  -48.86980438],7.4678827728813895
30,9.913414171272422,9.907417365680375,9.19162764141292,[-88.70302582 -48.86520386],[-98.61643982 -48.86703873],[-108.52385712  -48.86820221],[-117.71548462  -48.86980057],7.745932957755351
31,9.959747437256288,10.039810229654504,9.302383558209144,[-87.91442108 -48.86565018],[-97.8741684 -48.8672142],[-107.91397858  -48.86820602],[-117.216362    -48.86979294],8.01536609900593
32,10.004303061112406,10.165420565930782,9.431892522804608,[-87.09934998 -48.86612701],[-97.10365295 -48.86741257],[-107.26907349  -48.86824036],[-116.70096588  -48.86979294],8.276467856117836
33,10.050155692817127,10.276771565631353,9.599037288077223,[-86.25850677 -48.86661148],[-96.30866241 -48.86764526],[-106.58543396  -48.86828995],[-116.18447113  -48.86979294],8.531242860195384
34,10.093086272676144,10.374465954418392,9.780357462684648,[-85.39253998 -48.86709976],[-95.48562622 -48.86787796],[-105.86009216  -48.86837769],[-115.64044952  -48.86978912],8.778855721491384
35,10.13120271223515,10.463584905045225,9.950256436211513,[-84.50218201 -48.86759186],[-94.6333847  -48.86813354],[-105.0969696   -48.86846161],[-115.04722595  -48.86978912],9.018773319121484
36,10.16595459526102,10.5426788354102,10.115173408969557,[-83.58824921 -48.86804581],[-93.7542038  -48.86837769],[-104.29688263  -48.86860275],[-114.41205597  -48.86978531],9.251632709085985
37,10.196846009620135,10.610359192553528,10.281990104009306,[-82.65136719 -48.86846161],[-92.8482132  -48.86862564],[-103.45857239  -48.8687439 ],[-113.74056244  -48.86978531],9.477593258562313
38,10.222587585494772,10.668807983401166,10.440238990796988,[-81.69223785 -48.86884689],[-91.91482544 -48.86887741],[-102.58363342  -48.86888504],[-113.02387238  -48.86977768],9.696498537318677
39,10.243331909384967,10.718643188867558,10.583114650704868,[-80.71157837 -48.86919022],[-90.95491028 -48.86912537],[-101.67355347  -48.86903381],[-112.25666809  -48.86978531],9.908522106045934
40,10.259284974115436,10.759094239474175,10.718040483041603,[-79.71005249 -48.86948013],[-89.96933746 -48.86933899],[-100.7284317   -48.86917877],[-111.44647217  -48.86977768],10.113878570344822
