,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,14.190933227539062,14.190933227539062,14.190933227539062,[-100.          -48.86999893],[-114.19093323  -48.86999893],[-128.38186646  -48.86999893],[-142.57279968  -48.86999893],0.0
1,14.190933227539062,14.190933227539062,14.190933227539062,[-100.          -48.86999893],[-114.19093323  -48.86999893],[-128.38186646  -48.86999893],[-142.57279968  -48.86999893],0.0
2,14.190933227539062,14.190933227539062,14.190933227539062,[-100.          -48.86999893],[-114.19093323  -48.86999893],[-128.38186646  -48.86999893],[-142.57279968  -48.86999893],0.0
3,14.192886352539062,14.19091796875,14.190948486328125,[-99.99635315 -48.86999893],[-114.1892395   -48.86999893],[-128.38015747  -48.86999893],[-142.57110596  -48.86999893],0.09550646767510092
4,14.21179962207403,14.190185546975497,14.193206787257527,[-99.95761871 -48.86987686],[-114.16941833  -48.86999512],[-128.35960388  -48.87004852],[-142.55281067  -48.86998367],0.6344096147787697
5,14.292518619314686,14.190650944187315,14.193008423344214,[-99.87469482 -48.87005615],[-114.16721344  -48.86973572],[-128.35786438  -48.87008286],[-142.5508728  -48.8699646],0.9771261277643981
6,14.388175965334485,14.19405365462652,14.192382813584802,[-99.76821899 -48.86988831],[-114.15639496  -48.86972046],[-128.35044861  -48.87008667],[-142.54283142  -48.86991119],1.1549958715889934
7,14.487930298868534,14.2007827820785,14.186874391143952,[-99.63518524 -48.86982346],[-114.12311554  -48.86965179],[-128.32389832  -48.87007141],[-142.51077271  -48.86986542],1.4964319537163493
8,14.604560852499159,14.218215945993615,14.150482178685102,[-99.46208954 -48.86988068],[-114.06665039  -48.86976624],[-128.28486633  -48.87008667],[-142.43534851  -48.86992264],1.8566167310947361
9,14.7248077397638,14.24660492165827,14.180450439914914,[-99.25876617 -48.86988068],[-113.98357391  -48.86975861],[-128.23017883  -48.87001038],[-142.41062927  -48.86989594],2.141087684251594
10,14.841476441606765,14.28997039799046,14.245132446389173,[-99.02732086 -48.86972046],[-113.8687973   -48.86990738],[-128.1587677   -48.86987305],[-142.40390015  -48.86992645],2.4428016868805393
11,14.954025283797973,14.34799194337763,14.336547851854826,[-98.76364136 -48.86936951],[-113.71766663  -48.87004471],[-128.06565857  -48.87002182],[-142.40220642  -48.86993027],2.7707990968181186
12,15.070335420570299,14.41401672364089,14.44428253185162,[-98.46864319 -48.8689003 ],[-113.53897858  -48.86988831],[-127.9529953   -48.86987305],[-142.39727783  -48.86993027],3.0741923335910686
