,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,8.455192565917969,8.455207824707031,8.4552001953125,[-100.          -48.86999893],[-108.45519257  -48.86999893],[-116.91040039  -48.86999893],[-125.36560059  -48.86999893],0.0,0.0,0.0,0.0
1,8.455192565917969,8.455207824707031,8.4552001953125,[-100.          -48.86999893],[-108.45519257  -48.86999893],[-116.91040039  -48.86999893],[-125.36560059  -48.86999893],0.0,0.0,0.0,0.0
2,8.455192565917969,8.455207824707031,8.4552001953125,[-100.          -48.86999893],[-108.45519257  -48.86999893],[-116.91040039  -48.86999893],[-125.36560059  -48.86999893],0.0,0.0,0.0,0.0
3,8.457138061523438,8.455207824707031,8.455207824707031,[-99.99635315 -48.86999893],[-108.45349121  -48.86999893],[-116.90869904  -48.86999893],[-125.36390686  -48.86999893],0.09550646767510092,0.04772401215751658,0.04772429896085964,0.0477236023588046
4,8.476150512709047,8.454948425461637,8.455276489312887,[-99.95761871 -48.86987686],[-108.43376923  -48.86989212],[-116.88871765  -48.86994553],[-125.34399414  -48.86997604],0.6344096147787697,0.39475146627243324,0.34801482956690394,0.3621089760395999
5,8.554679871055395,8.457778930884292,8.455238342354859,[-99.87469482 -48.87005615],[-108.42937469  -48.86996841],[-116.88715363  -48.86990738],[-125.34239197  -48.86994171],0.9771261277643981,4.0307427659456146e-05,2.753411171064797e-05,2.767980215983286e-05
6,8.653068542695728,8.458442688092365,8.455451965401732,[-99.76821899 -48.86988831],[-108.42128754  -48.86994934],[-116.87973022  -48.86990738],[-125.33518219  -48.86994171],1.1549958715889934,0.17196855069069308,0.17532928406876416,0.17189389794601628
7,8.75568389916594,8.464958191911595,8.454170227219466,[-99.63518524 -48.86982346],[-108.39086914  -48.86975861],[-116.85582733  -48.86988831],[-125.30999756  -48.86994171],1.4964319537163493,0.38618206394778676,0.27823374838198495,0.31736303292136175
8,8.876152040308746,8.480400087509214,8.454223633807388,[-99.46208954 -48.86988068],[-108.33824158  -48.8697052 ],[-116.81864166  -48.86989212],[-125.2728653   -48.87002182],1.8566167310947361,0.6509516397997592,0.4363943713412232,0.38954189716335225
9,8.998741149967836,8.506546020511234,8.457557682933608,[-99.25876617 -48.86988068],[-108.25750732  -48.86984634],[-116.76405334  -48.86985397],[-125.22161102  -48.87013626],2.141087684251594,0.9549750760837218,0.5921078811958105,0.5988991188613636
10,9.117637635685032,8.546150207561249,8.460105899742391,[-99.02732086 -48.86972046],[-108.1449585   -48.86988068],[-116.6911087   -48.86985397],[-125.1512146   -48.87010574],2.4428016868805393,1.2554377795021852,0.824015606725062,0.7871936628509919
11,9.234199530027556,8.601036072224845,8.467323307080047,[-98.76364136 -48.86936951],[-107.99784088  -48.8697052 ],[-116.59887695  -48.86979294],[-125.06620026  -48.87004852],2.7707990968181186,1.6166788486189878,0.9889357789459149,0.9256203776098973
12,9.347587596287356,8.673355106083356,8.478919997862095,[-98.46864319 -48.8689003 ],[-107.81623077  -48.86935043],[-116.48958588  -48.86959839],[-124.96850586  -48.87010193],3.0741923335910686,1.929546745091473,1.1705664521424117,1.026126496252498
13,9.461631795083877,8.752319352700189,8.49945070085515,[-98.14409637 -48.86832809],[-107.60572815  -48.86894608],[-116.35804749  -48.86948776],[-124.85749817  -48.87002945],3.3736433217850994,2.230228338323376,1.4020975774880078,1.1833736172619345
14,9.572273305383309,8.838043244194871,8.532592797504819,[-97.78945923 -48.86771393],[-107.36173248  -48.86870193],[-116.1997757  -48.8694458],[-124.73236847  -48.87008667],3.6790065973712633,2.588139355733912,1.679711214476751,1.330076489555086
15,9.677543749274463,8.932571464514659,8.578384419010261,[-97.4056015  -48.86712646],[-107.08314514  -48.86857986],[-116.01571655  -48.86955643],[-124.59410095  -48.87013626],3.9638094489314057,2.9201364519996873,1.9170422954893211,1.4570810458495258
16,9.779335224704438,9.035362312784457,8.634887704780216,[-96.99347687 -48.86654282],[-106.77281189  -48.86853409],[-115.80817413  -48.86965179],[-124.44306183  -48.87005615],4.250201561666419,3.2400581978555882,2.1684458982408614,1.603300976141078
17,9.877136564117297,9.144111714271874,8.700340271063833,[-96.55281067 -48.86600113],[-106.4299469   -48.86856842],[-115.57405853  -48.86978531],[-124.2743988   -48.86981964],4.532191860723149,3.5743501387645398,2.4436191184375993,1.79077651475289
18,9.97032213288851,9.258857825528793,8.77316285851974,[-96.08447266 -48.86549759],[-106.05479431  -48.86858368],[-115.31365204  -48.86993408],[-124.08681488  -48.8693924 ],4.806607682034843,3.8879597246644146,2.6994374621993886,1.9754324318273302
