,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,7.420112609863281,7.420112609863281,7.420112609863281,[-100.          -48.86999893],[-107.42011261  -48.86999893],[-114.84022522  -48.86999893],[-122.26033783  -48.86999893],0.0
1,7.420112609863281,7.420112609863281,7.420112609863281,[-100.          -48.86999893],[-107.42011261  -48.86999893],[-114.84022522  -48.86999893],[-122.26033783  -48.86999893],0.0
2,7.420112609863281,7.420112609863281,7.420112609863281,[-100.          -48.86999893],[-107.42011261  -48.86999893],[-114.84022522  -48.86999893],[-122.26033783  -48.86999893],0.0
3,7.422065734863281,7.42010498046875,7.420112609863281,[-99.99635315 -48.86999893],[-107.41841888  -48.86999893],[-114.83852386  -48.86999893],[-122.25863647  -48.86999893],0.09550646767510092
4,7.442161560121164,7.418205264090553,7.421173097515944,[-99.95761871 -48.86987686],[-107.39978027  -48.86984634],[-114.81798553  -48.87005234],[-122.23915863  -48.86988831],0.6344096147787697
5,7.5227127075234,7.418128969836307,7.420486460000543,[-99.87469482 -48.87005615],[-107.39740753  -48.87004852],[-114.8155365   -48.87024307],[-122.23602295  -48.8698616 ],0.9771261277643981
6,7.6180496224416165,7.421913150741062,7.416366586189957,[-99.76821899 -48.86988831],[-107.38626862  -48.87000275],[-114.80818176  -48.87023926],[-122.22454834  -48.86987305],1.1549958715889934
7,7.719284064916442,7.428718568705509,7.43994140725143,[-99.63518524 -48.86982346],[-107.3544693   -48.87015915],[-114.78318787  -48.86999512],[-122.22312927  -48.86987305],1.4964319537163493
8,7.840202331992137,7.44057464601174,7.475257874298253,[-99.46208954 -48.86988068],[-107.30229187  -48.8699646 ],[-114.74286652  -48.86997986],[-122.21812439  -48.86987305],1.8566167310947361
9,7.962646485625939,7.469779969595197,7.508720398299028,[-99.25876617 -48.86988068],[-107.22141266  -48.87002182],[-114.69119263  -48.86988068],[-122.19991302  -48.8698082 ],2.141087684251594
10,8.08088684498372,7.50877380558691,7.543510437663742,[-99.02732086 -48.86972046],[-107.1082077   -48.86997986],[-114.61698151  -48.86981201],[-122.16049194  -48.86991119],2.4428016868805393
11,8.196945210668826,7.560554511678617,7.58067321888297,[-98.76364136 -48.86936951],[-106.96058655  -48.86994553],[-114.52114105  -48.86961365],[-122.10181427  -48.86974335],2.7707990968181186
12,8.311058083409728,7.6320343035205465,7.613060000885457,[-98.46864319 -48.8689003 ],[-106.77970123  -48.8697052 ],[-114.41173553  -48.86954117],[-122.02479553  -48.86976624],3.0741923335910686
13,8.423393325192656,7.712684631532558,7.647094731772733,[-98.14409637 -48.86832809],[-106.56748962  -48.86945724],[-114.28017426  -48.86951065],[-121.92726898  -48.86979294],3.3736433217850994
14,8.532882814207936,7.797431957505867,7.693351747520604,[-97.78945923 -48.86771393],[-106.32234192  -48.86916733],[-114.11977386  -48.86959457],[-121.81312561  -48.86976624],3.6790065973712633
15,8.642395194590769,7.888214153175737,7.746276856971605,[-97.4056015  -48.86712646],[-106.04799652  -48.86886597],[-113.93621063  -48.8696785 ],[-121.68248749  -48.86983109],3.9638094489314057
16,8.746933214421633,7.988639924807663,7.801483157998514,[-96.99347687 -48.86654282],[-105.74040985  -48.86855316],[-113.72904968  -48.86977386],[-121.53053284  -48.87001419],4.250201561666419
17,8.846359536330953,8.095947430255396,7.860244752313224,[-96.55281067 -48.86600113],[-105.39916992  -48.86824036],[-113.49511719  -48.86987305],[-121.35536194  -48.87001801],4.532191860723149
18,8.941681238382431,8.208992258087182,7.926689148104345,[-96.08447266 -48.86549759],[-105.02615356  -48.86792755],[-113.23514557  -48.86996841],[-121.16183472  -48.87001801],4.806607682034843
19,9.032417658969393,8.331207639848424,7.99441528338151,[-95.58874512 -48.86505127],[-104.62116241  -48.86760712],[-112.95236969  -48.87007141],[-120.94678497  -48.87001801],5.08073741636747
20,9.11270179395304,8.45646716395676,8.06741333159421,[-95.07236481 -48.86467361],[-104.18506622  -48.86729813],[-112.6415329   -48.87017441],[-120.70894623  -48.87001801],5.162348555072909
21,9.163078692756793,8.58007874346431,8.150047306374171,[-94.55651093 -48.86436462],[-103.71958923  -48.86701965],[-112.29966736  -48.8702774 ],[-120.44971466  -48.87001801],5.215997136552218
22,9.20620002774638,8.700615671264305,8.242584234893332,[-94.02152252 -48.86413574],[-103.22772217  -48.86678696],[-111.9283371  -48.8703804],[-120.17092133  -48.87005615],5.508047725290404
23,9.262764341337869,8.812539012715764,8.342956553521255,[-93.45198059 -48.86398315],[-102.71474457  -48.86658096],[-111.52728271  -48.87048721],[-119.87023926  -48.8700676 ],5.847900410837453
24,9.347267487900156,8.895821594787998,8.444664015581367,[-92.85422516 -48.86391449],[-102.20149231  -48.86642456],[-111.09731293  -48.87059402],[-119.54197693  -48.87010574],6.095802317439978
25,9.435585321266245,8.973885656658078,8.545967122242365,[-92.23236084 -48.86392975],[-101.66794586  -48.8663063 ],[-110.64183044  -48.87069702],[-119.18779755  -48.87010956],6.3489271335707365
26,9.508484144134352,9.070695111370055,8.646179222969891,[-91.58245087 -48.86403275],[-101.09093475  -48.86624527],[-110.16162872  -48.8707962 ],[-118.80780792  -48.87015533],6.641972373933549
27,9.576042386313803,9.173585151379937,8.747550991907046,[-90.90353394 -48.86421585],[-100.47957611  -48.8662262 ],[-109.6531601   -48.87085342],[-118.40071106  -48.87015915],6.922552192632067
28,9.647125407921834,9.292054386208408,8.830223114188653,[-90.19754028 -48.86448288],[-99.84466553 -48.86626053],[-109.13671875  -48.87091064],[-117.96694183  -48.87017441],7.191156275291616
29,9.715568664712398,9.433625400543923,8.894493138418571,[-89.4642334  -48.86480713],[-99.17980194 -48.86634827],[-108.61342621  -48.87097168],[-117.50791931  -48.87017822],7.4678827728813895
30,9.775947655326933,9.579766386351494,8.967987099104313,[-88.70302582 -48.86520386],[-98.47897339 -48.86648941],[-108.05873871  -48.87100983],[-117.02672577  -48.87017822],7.745932957755351
31,9.8325806195549,9.713875790330386,9.060714760900108,[-87.91442108 -48.86565018],[-97.74700165 -48.86667252],[-107.46087646  -48.87102127],[-116.52159119  -48.87017822],8.01536609900593
32,9.886047394210914,9.840516000738551,9.181724587394413,[-87.09934998 -48.86612701],[-96.98539734 -48.86690903],[-106.82591248  -48.87103271],[-116.00763702  -48.87018585],8.276467856117836
33,9.933296220314597,9.962403085823857,9.336601295730945,[-86.25850677 -48.86661148],[-96.19180298 -48.8671875 ],[-106.15420532  -48.87103271],[-115.49080658  -48.87018585],8.531242860195384
34,9.974304206082335,10.074234626750789,9.504386936587107,[-85.39253998 -48.86709976],[-95.36684418 -48.86746979],[-105.44107819  -48.87099838],[-114.94546509  -48.87018585],8.778855721491384
35,10.010139466675993,10.175179031184303,9.667045623669765,[-84.50218201 -48.86759186],[-94.51232147 -48.86775589],[-104.6875      -48.87095642],[-114.35454559  -48.87018967],9.018773319121484
36,10.040046691906126,10.267509857996398,9.827529934235812,[-83.58824921 -48.86804581],[-93.6282959  -48.86806107],[-103.89580536  -48.87091827],[-113.72333527  -48.87018967],9.251632709085985
37,10.063629150957453,10.350364983892378,9.987907430969356,[-82.65136719 -48.86846161],[-92.71499634 -48.8683548 ],[-103.06536102  -48.87084198],[-113.05326843  -48.87018967],9.477593258562313
38,10.08135223569103,10.422485561971131,10.141845718417514,[-81.69223785 -48.86884689],[-91.77359009 -48.86865616],[-102.19607544  -48.87075043],[-112.33792114  -48.87019348],9.696498537318677
39,10.093299868862767,10.484649798730606,10.286804209574473,[-80.71157837 -48.86919022],[-90.80487823 -48.86893845],[-101.28952789  -48.87065506],[-111.57633209  -48.87019348],9.908522106045934
40,10.0993881265037,10.537201015245827,10.425292974916768,[-79.71005249 -48.86948013],[-89.80944061 -48.86919785],[-100.34664154  -48.87055588],[-110.77193451  -48.8701973 ],10.113878570344822
41,10.09986114907179,10.579635668778376,10.557785037653721,[-78.6883316  -48.86973953],[-88.78819275 -48.86945343],[-99.36782837 -48.87046814],[-109.9256134  -48.8701973],10.312636674814794
42,10.094985967244726,10.612167384737372,10.678375246201778,[-77.64707947 -48.86999512],[-87.74206543 -48.86966705],[-98.35423279 -48.87041473],[-109.03260803  -48.87020493],10.504909764996997
43,10.084999090447095,10.635276805467996,10.78568267946998,[-76.58690643 -48.87021255],[-86.67190552 -48.86986542],[-97.30718231 -48.87034988],[-108.09286499  -48.87018585],10.69087810554543
44,10.070083624548355,10.64906311265001,10.881889344177074,[-75.508461   -48.87041473],[-85.57854462 -48.87005615],[-96.22760773 -48.8702774 ],[-107.10949707  -48.87013626],10.870672375381735
45,10.050621039810093,10.65360260011473,10.965156555733829,[-74.41234589 -48.8705864 ],[-84.46296692 -48.87020874],[-95.11656952 -48.87022781],[-106.08172607  -48.87011719],11.044427026621792
46,10.026893622979099,10.649345399589656,11.033515930439558,[-73.29914093 -48.8707428 ],[-83.32603455 -48.87036133],[-93.97537994 -48.87017441],[-105.00889587  -48.87009811],11.212300378324858
47,9.999137886593939,10.636817937547148,11.08850097682497,[-72.16946411 -48.87086868],[-82.16860199 -48.87046432],[-92.80541992 -48.87012482],[-103.8939209   -48.87004852],11.374443104449222
48,9.967765816153154,10.617057811874679,11.131408691448083,[-71.02383423 -48.87097168],[-80.99160004 -48.87057114],[-91.60865784 -48.87007523],[-102.74006653  -48.87004471],11.531001122643518
49,9.933128365796772,10.590271013682017,11.161026000986993,[-69.86283875 -48.87105179],[-79.7959671  -48.87063217],[-90.3862381  -48.87002182],[-101.5472641   -48.87003708],11.682126063372163
50,9.895683297797394,10.55651857853239,11.177818298506482,[-68.68698883 -48.87111282],[-78.58267212 -48.87068558],[-89.13919067 -48.86997604],[-100.31700897  -48.87003708],11.827981004586416
51,9.855667123353806,10.516563447211626,11.18289184604731,[-67.49681854 -48.87116623],[-77.35248566 -48.8707428 ],[-87.86904907 -48.86992645],[-99.05194092 -48.87001419],11.96870804240113
52,9.813339243203922,10.470932043594667,11.17627716135349,[-66.29283905 -48.87118912],[-76.10617828 -48.87075043],[-86.57711029 -48.86987305],[-97.75338745 -48.86999893],12.104110718649085
53,9.768943796643189,10.419891396975007,11.158203126043317,[-65.0756073  -48.87119675],[-74.84455109 -48.87075424],[-85.26444244 -48.86984634],[-96.42264557 -48.86999893],12.234047889823557
54,9.722732554015042,10.364028970430388,11.129318238350711,[-63.84562683 -48.87119675],[-73.56835938 -48.87075424],[-83.93238831 -48.86984634],[-95.06170654 -48.86999893],12.359395027176054
55,9.674976358996387,10.303947488728667,11.090019226832649,[-62.6033287  -48.87119675],[-72.27830505 -48.87075424],[-82.5822525  -48.86984634],[-93.67227173 -48.86997604],12.48038196588832
56,9.625938425523724,10.240051310458307,11.040786743925874,[-61.34915924 -48.87120056],[-70.97509766 -48.87076187],[-81.21514893 -48.86984634],[-92.25593567 -48.86997604],12.596862793774216
57,9.57586289457014,10.172821086119411,10.982254029086185,[-60.08356857 -48.87120056],[-69.65943146 -48.87076187],[-79.8322525  -48.86984634],[-90.81450653 -48.86997604],12.709093095746244
58,9.524974831743734,10.102760356424639,10.91516113358308,[-58.80695724 -48.87117004],[-68.33193207 -48.87076187],[-78.43469238 -48.86984634],[-89.34985352 -48.86997604],12.81729793861493
59,9.47072602086617,10.030258219112863,10.84000396806108,[-57.52249908 -48.87112808],[-66.9932251  -48.87074661],[-77.02348328 -48.86984634],[-87.86348724 -48.86997604],12.847276690146984
60,9.40201951009627,9.955368078337012,10.757209778482032,[-56.24226761 -48.87111664],[-65.64428711 -48.87069702],[-75.59965515 -48.86984634],[-86.35686493 -48.8699646 ],12.761219026198999
61,9.31388855925714,9.876647985853253,10.668151856124178,[-54.97370148 -48.87111664],[-64.28759003 -48.87069702],[-74.16423798 -48.86984634],[-84.83238983 -48.8699646 ],12.627001764431634
62,9.207031258061452,9.791721380946386,10.573371887868333,[-53.71973038 -48.87108231],[-62.92676163 -48.87069702],[-72.71848297 -48.86984634],[-83.29185486 -48.8699646 ],12.474252703635823
63,9.08355332205962,9.699054755322873,10.472625733089538,[-52.48141479 -48.87107468],[-61.56496811 -48.87069702],[-71.26402283 -48.86984634],[-81.73664856 -48.8699646 ],12.315836907989073
64,8.946029671882775,9.59774783876185,10.365867615420633,[-51.25898743 -48.87107468],[-60.20501709 -48.87067795],[-69.80276489 -48.86984634],[-80.16863251 -48.8699646 ],12.15727710928717
65,8.797515877083583,9.4869041804019,10.252983093943685,[-50.05231857 -48.87104797],[-58.84983444 -48.87067413],[-68.33673859 -48.86984634],[-78.58972168 -48.8699646 ],12.000927927858829
66,8.640857704953614,9.366138493827954,10.133590698932188,[-48.86112213 -48.87104416],[-57.50197983 -48.87066269],[-66.86811829 -48.86984634],[-77.00170898 -48.8699646 ],11.847762109699461
67,8.478595742396628,9.235584294775709,10.007293701870585,[-47.68507385 -48.87104416],[-56.16366959 -48.87065887],[-65.39925385 -48.86984634],[-75.40654755 -48.8699646 ],11.698143961581577
68,8.313087471784725,9.095638308436754,9.873867035620261,[-46.52379608 -48.87099838],[-54.83688354 -48.87062454],[-63.93252182 -48.86984634],[-73.80638885 -48.8699646 ],11.552160266341255
69,8.146446236087977,8.946891818511705,9.733078003648082,[-45.3769455  -48.87098694],[-53.52339172 -48.87062454],[-62.47028351 -48.86984634],[-72.20336151 -48.8699646 ],11.409786225703787
70,7.980529793384465,8.79022220241569,9.584793091549821,[-44.24414062 -48.87098694],[-52.22467041 -48.87062454],[-61.01489258 -48.86984634],[-70.59968567 -48.8699646 ],11.270940782337101
71,7.816932686623076,8.626674687544567,9.42901992876869,[-43.12505341 -48.87098694],[-50.94198608 -48.87062454],[-59.56866074 -48.86984253],[-68.99768066 -48.8699646 ],11.13553047407197
72,7.6521835409386085,8.457405126486398,9.265876770823619,[-42.02420807 -48.87097931],[-49.6763916  -48.87062454],[-58.13379669 -48.86984253],[-67.39967346 -48.8699646 ],10.876948359371049
73,7.469944009034771,8.283134497364244,9.095642090662887,[-40.95930862 -48.87098694],[-48.42925262 -48.87062454],[-56.71238708 -48.86984253],[-65.80802917 -48.8699646 ],10.465301516408527
74,7.26414490521753,8.103450811061839,8.918666840435002,[-39.93887329 -48.87094116],[-47.20301819 -48.87060547],[-55.30646896 -48.86984253],[-64.2251358 -48.8699646],10.00381851575223
