,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,18.64611053466797,18.64611053466797,18.646102905273438,[-100.          -48.86999893],[-118.64611053  -48.86999893],[-137.29222107  -48.86999893],[-155.93832397  -48.86999893],0.0
1,18.64611053466797,18.64611053466797,18.646102905273438,[-100.          -48.86999893],[-118.64611053  -48.86999893],[-137.29222107  -48.86999893],[-155.93832397  -48.86999893],0.0
2,18.64611053466797,18.64611053466797,18.646102905273438,[-100.          -48.86999893],[-118.64611053  -48.86999893],[-137.29222107  -48.86999893],[-155.93832397  -48.86999893],0.0
3,18.648056030273438,18.646102905273438,18.646102905273438,[-99.99635315 -48.86999893],[-118.64440918  -48.86999893],[-137.29051208  -48.86999893],[-155.93661499  -48.86999893],0.09550646767510092
4,18.668159484888225,18.644836426718214,18.64538574218789,[-99.95761871 -48.86987686],[-118.6257782   -48.86984634],[-137.27061462  -48.87003326],[-155.91600037  -48.87002945],0.6344096147787697
5,18.74871063232577,18.644050598200728,18.646911621140962,[-99.87469482 -48.87005615],[-118.62340546  -48.87004852],[-137.26745605  -48.87000275],[-155.91436768  -48.86996078],0.9771261277643981
6,18.84427642864313,18.643943786621094,18.650894165323454,[-99.76821899 -48.86988831],[-118.61249542  -48.87001419],[-137.25643921  -48.87001419],[-155.90733337  -48.86991119],1.1549958715889934
7,18.94786071869542,18.642036438232218,18.656784060368956,[-99.63518524 -48.86982346],[-118.58304596  -48.87001038],[-137.2250824   -48.87010574],[-155.88186646  -48.86978531],1.4964319537163493
8,19.073867798019787,18.647392274597756,18.660949708342883,[-99.46208954 -48.86988068],[-118.53595734  -48.86980057],[-137.18334961  -48.87004852],[-155.84429932  -48.86982727],1.8566167310947361
9,19.191108703667876,18.674034118683903,18.657333374398206,[-99.2671051  -48.86996078],[-118.45821381  -48.86991501],[-137.13224792  -48.86994934],[-155.7895813   -48.86983109],1.9177890316436734
