,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,13.294609069824219,13.294609069824219,13.294601440429688,[-100.          -48.86999893],[-113.29460907  -48.86999893],[-126.58921814  -48.86999893],[-139.88381958  -48.86999893],0.0
1,13.294609069824219,13.294609069824219,13.294601440429688,[-100.          -48.86999893],[-113.29460907  -48.86999893],[-126.58921814  -48.86999893],[-139.88381958  -48.86999893],0.0
2,13.294609069824219,13.294609069824219,13.294601440429688,[-100.          -48.86999893],[-113.29460907  -48.86999893],[-126.58921814  -48.86999893],[-139.88381958  -48.86999893],0.0
3,13.296554565429688,13.294609069824219,13.294593811035156,[-99.99635315 -48.86999893],[-113.29290771  -48.86999893],[-126.58751678  -48.86999893],[-139.8821106   -48.86999893],0.09550646767510092
4,13.315307617192419,13.29435730011993,13.295921325841745,[-99.95761871 -48.86987686],[-113.27292633  -48.86988831],[-126.56728363  -48.86997986],[-139.86320496  -48.87004471],0.6344096147787697
5,13.396659853095159,13.291038513218629,13.299194338852983,[-99.87469482 -48.87005615],[-113.27135468  -48.86982346],[-126.56239319  -48.86979294],[-139.86158752  -48.87007141],0.9771261277643981
6,13.495170593499486,13.29182434082086,13.300300602004532,[-99.76821899 -48.86988831],[-113.26338959  -48.8698082 ],[-126.55521393  -48.86980438],[-139.85551453  -48.87012482],1.1549958715889934
7,13.59934997635851,13.295532228532593,13.302391052806188,[-99.63518524 -48.86982346],[-113.23453522  -48.8696785 ],[-126.53006744  -48.86990738],[-139.8324585   -48.87002945],1.4964319537163493
8,13.721275329761651,13.308898925808037,13.303359985666592,[-99.46208954 -48.86988068],[-113.18336487  -48.86994934],[-126.49226379  -48.86992264],[-139.79562378  -48.87001419],1.8566167310947361
9,13.844589233903486,13.334960937500545,13.308784484863828,[-99.25876617 -48.86988068],[-113.10335541  -48.86999893],[-126.43831635  -48.87000275],[-139.74710083  -48.86999893],2.141087684251594
10,13.96214294501131,13.374000549382234,13.318832398020339,[-99.02732086 -48.86972046],[-112.98946381  -48.86985779],[-126.36346436  -48.86989975],[-139.68229675  -48.87002182],2.4428016868805393
11,14.080497749644614,13.429519653559241,13.326835632638693,[-98.76364136 -48.86936951],[-112.8441391   -48.86984253],[-126.27365875  -48.86992264],[-139.60049438  -48.87001419],2.7707990968181186
12,14.202041654029031,13.490844728439892,13.339508056719168,[-98.46864319 -48.8689003 ],[-112.67068481  -48.86979294],[-126.16152954  -48.87001801],[-139.5010376   -48.87006378],3.0741923335910686
13,14.317993234007364,13.5689620974275,13.35528564535989,[-98.14409637 -48.86832809],[-112.46208954  -48.86974335],[-126.03105164  -48.86982727],[-139.38633728  -48.86997604],3.3736433217850994
14,14.428955213430296,13.659965515648594,13.377998352064377,[-97.78945923 -48.86771393],[-112.21841431  -48.86968994],[-125.87837982  -48.8698082 ],[-139.25637817  -48.86978912],3.6790065973712633
15,14.537040927152725,13.760604859422102,13.40809631381572,[-97.4056015  -48.86712646],[-111.94264221  -48.86963654],[-125.70324707  -48.86980438],[-139.11134338  -48.86970901],3.9638094489314057
16,14.63993103921028,13.870063783626769,13.446052552622337,[-96.99347687 -48.86654282],[-111.63340759  -48.8695755 ],[-125.50347137  -48.86980438],[-138.94952393  -48.86961365],4.250201561666419
17,14.737755230606266,13.986404422882831,13.494346621849175,[-96.55281067 -48.86600113],[-111.29056549  -48.8694725 ],[-125.27696991  -48.86980438],[-138.77131653  -48.86951065],4.532191860723149
18,14.830879727863527,14.107643132912953,13.553894048663839,[-96.08447266 -48.86549759],[-110.91535187  -48.86941147],[-125.022995    -48.86980438],[-138.57688904  -48.86941147],4.806607682034843
19,14.919533397495805,14.232482917154368,13.624794015652478,[-95.58874512 -48.86505127],[-110.50827789  -48.86935806],[-124.7407608   -48.86980438],[-138.36555481  -48.86930084],5.08073741636747
20,14.997956037248217,14.358894356708122,13.70561219777949,[-95.07236481 -48.86467361],[-110.07032013  -48.86930466],[-124.42921448  -48.86980057],[-138.13482666  -48.86915588],5.162348555072909
21,15.046479063758051,14.484733592104227,13.796081566226784,[-94.55651093 -48.86436462],[-109.6029892   -48.86924744],[-124.08772278  -48.86980057],[-137.88380432  -48.86899948],5.215997136552218
22,15.087754143814031,14.60646058388236,13.89701083439349,[-94.02152252 -48.86413574],[-109.10927582  -48.86919403],[-123.71573639  -48.86980057],[-137.61274719  -48.86886978],5.508047725290404
23,15.142533224340525,14.718948379396544,14.009979290230353,[-93.45198059 -48.86398315],[-108.59451294  -48.869133  ],[-123.3134613   -48.86980057],[-137.32344055  -48.86871338],5.847900410837453
24,15.225174832801155,14.803070085000167,14.129722648938007,[-92.85422516 -48.86391449],[-108.07939911  -48.86909866],[-122.88246918  -48.86980057],[-137.01219177  -48.86856842],6.095802317439978
25,15.311669265883866,14.881477372510147,14.249084534851047,[-92.23236084 -48.86392975],[-107.54402924  -48.86909103],[-122.42550659  -48.86979294],[-136.67459106  -48.86846161],6.3489271335707365
26,15.382958286381063,14.9779663255809,14.367462230945675,[-91.58245087 -48.86403275],[-106.96540833  -48.86907959],[-121.94337463  -48.86979294],[-136.31083679  -48.86834717],6.641972373933549
27,15.449036408943487,15.080917375450547,14.487518394148841,[-90.90353394 -48.86421585],[-106.35256958  -48.86907578],[-121.43348694  -48.86979294],[-135.92100525  -48.86823654],6.922552192632067
28,15.518677437467376,15.201980607557143,14.585800266161113,[-90.19754028 -48.86448288],[-105.71621704  -48.86907578],[-120.91819763  -48.86978912],[-135.5039978  -48.8681221],7.191156275291616
29,15.585777877759515,15.342231765345863,14.669098006718892,[-89.4642334  -48.86480713],[-105.05001068  -48.86911392],[-120.39224243  -48.86978912],[-135.06134033  -48.86802292],7.4678827728813895
30,15.644989513789781,15.48356629697312,14.764534110596657,[-88.70302582 -48.86520386],[-104.34801483  -48.8691597 ],[-119.83158112  -48.86978912],[-134.59611511  -48.86795425],7.745932957755351
31,15.700600072083745,15.614273082197217,14.876205565634786,[-87.91442108 -48.86565018],[-103.61502075  -48.86920166],[-119.22929382  -48.86978531],[-134.10549927  -48.86788559],8.01536609900593
