,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.EGO_BRAKING_THRESHOLD,point.params.inter_vehicle_distance,point.params.random_t1,point.params.random_t2,point.params.random_t3,point.params.random_t4,point.params.random_thr_br1,point.params.random_thr_br2,point.params.weather,rho,rho_0,rho_1
10,0.32598030267570977,0.4599201717444139,0.797016616939672,0.7609274962614668,0.25838245219271816,0.25838245219271816,-1.5703924403491738,-121.96100648263905,-48.87,0.0,0.0,0.2812938296751082,0.24795871952444815,0.468996047764904,-1.5703924403491738,-143.9220129652781,-48.87,0.0,0.0,0.8619810365466486,0.8619810365466486,0.8619810365466486,-1.5703924403491738,-165.88301944791715,-48.87,0.0,0.0,6.550958012177301,21.961006482639043,14.698807211767404,22.82179879469999,33.14459518904098,48.516955195013566,0.41130129747715094,0.7168716414871861,12,15.41634368962379,-15.842651371411488,15.633903503714524
11,0.2115962096713202,0.23680766148292354,0.35209446612357664,0.08260894077567238,0.06992979704499265,0.05966764582157624,-1.5703924403491738,-113.5968473714369,-48.87,0.0,0.0,0.17096752709651264,0.4030114148043755,0.4463227598409648,-1.5703924403491738,-127.19369474287379,-48.87,0.0,0.0,0.8371114912799975,0.7112796804752164,0.47553041093499027,-1.5703924403491738,-140.79054211431068,-48.87,0.0,0.0,8.357640224617796,13.596847371436894,11.740794996847837,28.31086667764351,35.47614400932154,47.001979193507076,0.32011456421081386,0.3646088576101058,11,5.889152526855469,-6.685024261480214,6.302989961391113
12,0.44275695537666737,0.42428264106716246,0.3182040335351145,0.039233562129192164,0.03581362830268275,0.03581362830268275,-1.5703924403491738,-109.15968929406563,-48.87,0.0,0.0,0.2821510328635749,0.2821510328635749,0.2821510328635749,-1.5703924403491738,-118.31937858813126,-48.87,0.0,0.0,0.7284683540814235,0.6319771029132736,0.6319771029132736,-1.5703924403491738,-127.47906788219689,-48.87,0.0,0.0,12.491417837844125,9.159689294065632,19.684791249479787,22.33827443558473,36.33882160613281,49.98531576241239,0.20911839622114986,0.6543090150143712,11,1.2624969511467627,-1.6352081298871992,1.5060730018089483
13,0.35647037201027754,0.79304802285151,0.7457638391861727,0.9135045487853029,0.9097297136180839,0.9075042025604974,-1.5703924403491738,-123.19421514232002,-48.87,0.0,0.0,0.4386760604410209,0.5325025301756597,0.6079849320403903,-1.5703924403491738,-146.38843028464004,-48.87,0.0,0.0,0.815256243005835,0.507119532648268,0.507119532648268,-1.5703924403491738,-169.58264542696006,-48.87,0.0,0.0,12.241989588761102,23.194215142320015,18.818140108340295,28.355365811346807,39.74738485643546,44.625952187907096,0.4500837440694033,0.3186221995178122,5,15.476715088062605,-16.21792602550173,15.869964599609723
14,0.19647611399680714,0.1516759293295103,0.1516759293295103,0.7287981035274342,0.6806682804504036,0.5741967737728415,-1.5703924403491738,-111.8199852111955,-48.87,0.0,0.0,0.5632033392638435,0.3734070619005626,0.3734070619005626,-1.5703924403491738,-123.639970422391,-48.87,0.0,0.0,0.823268142848826,0.823268142848826,0.823268142848826,-1.5703924403491738,-135.4599556335865,-48.87,0.0,0.0,5.778148021835314,11.819985211195497,10.48684129829756,26.721325441264437,39.778656977291675,44.27648607799757,0.7584369206636656,0.5906424327248291,9,6.8191757204143,-6.819976806640625,6.818786622340394
15,0.8679245537660667,0.8574628526142638,0.8574628526142638,0.7830075442988681,0.8054358060115734,0.5198235070840083,-1.5703924403491738,-129.46731443178794,-48.87,0.0,0.0,0.5722712656005456,0.5575259330851531,0.5575259330851531,-1.5703924403491738,-158.93462886357588,-48.87,0.0,0.0,0.7930243870312659,0.5132317268049019,0.47321418663007275,-1.5703924403491738,-188.40194329536382,-48.87,0.0,0.0,12.48285441569559,29.46731443178795,15.029579493628939,26.239911865328633,37.83989304531727,44.65058416554153,0.5906596056954362,0.03091733676024324,13,16.44451904300268,-19.981964111402686,18.43249511770946
16,0.05317117816697815,0.07507899313744006,0.11207545435448517,0.9470173417315496,0.9442973943309029,0.9442973943309029,-1.5703924403491738,-121.69709989698316,-48.87,0.0,0.0,0.22100037170107073,0.22100037170107073,0.22100037170107073,-1.5703924403491738,-143.39419979396632,-48.87,0.0,0.0,0.70343518244136,0.70343518244136,0.70343518244136,-1.5703924403491738,-165.09129969094948,-48.87,0.0,0.0,9.506322649660977,21.697099896983158,17.50694720662245,26.91316437725733,36.38475666622621,44.51962794100967,0.8509159535966597,0.8731800063863181,5,16.494415283211588,-16.697097778320312,16.66809082033399
17,0.60906158845981,0.342709245681464,0.27383289409781775,0.4620474410080192,0.4620474410080192,0.4620474410080192,-1.5703924403491738,-120.04120077674219,-48.87,0.0,0.0,0.6466835160950652,0.5226537676748413,0.4397008655116923,-1.5703924403491738,-140.08240155348437,-48.87,0.0,0.0,0.6108818805179907,0.5429296212899375,0.5429296212899375,-1.5703924403491738,-160.12360233022656,-48.87,0.0,0.0,6.566484867580394,20.04120077674218,13.790687525932343,21.931980527884665,39.939214556740616,41.6144350020034,0.20900796673617972,0.46727655719645095,3,10.823104861054423,-12.131965640880267,11.576477051792551
18,0.1679549294426856,0.1679549294426856,0.1679549294426856,1.0,1.0,1.0,-1.5703924403491738,-128.08207755965068,-48.87,0.0,0.0,0.6304364104706313,0.3616531319895553,0.3616531319895553,-1.5703924403491738,-156.16415511930137,-48.87,0.0,0.0,0.5772810807952133,0.5772810807952133,0.5772810807952133,-1.5703924403491738,-184.24623267895205,-48.87,0.0,0.0,8.49083995987593,28.082077559650696,13.576679040485555,22.610571925397817,31.61065923197788,42.975513770218335,0.5830608584894008,0.7032025864384733,5,22.06907653810314,-22.382904052900443,22.22935485841153
19,0.11559232723681566,0.11559232723681566,0.11559232723681566,0.9020534733207326,0.9020534733207326,0.9020534733207326,-1.5703924403491738,-117.0948357954325,-48.87,0.0,0.0,0.9827269556518378,0.9722146524528695,0.9722146524528695,-1.5703924403491738,-134.189671590865,-48.87,0.0,0.0,0.262119400383274,0.43798222753933597,0.3355339807144119,-1.5703924403491738,-151.2845073862975,-48.87,0.0,0.0,9.849255400782363,17.094835795432502,14.393197945020367,22.484690141955603,31.551235263168557,41.84059236964874,0.9548460828488189,0.5511174806306813,10,12.018615725257337,-12.094833374023438,12.073127746624646
20,0.7788031781619068,0.307850359190052,0.307850359190052,0.7673507796159166,0.7639910479530319,0.7606367774322563,-1.5703924403491738,-114.20910374270056,-48.87,0.0,0.0,0.4166225133372885,0.4166225133372885,0.4166225133372885,-1.5703924403491738,-128.41820748540113,-48.87,0.0,0.0,0.3518641618926676,0.3077114379595746,0.2877685736634537,-1.5703924403491738,-142.6273112281017,-48.87,0.0,0.0,7.2674666441053954,14.20910374270056,10.034573160820349,29.732683056552446,33.910147740261856,47.81342965438822,0.028665198253444223,0.19980857223598097,6,2.850256455929048,-4.799945844039991,4.16019921459171
21,0.24076248813230394,0.3781463525821815,0.5299302004521059,0.6246258041544089,0.5257186399124656,0.4924654641309997,-1.5703924403491738,-113.00524590055646,-48.87,0.0,0.0,0.5428340220635866,0.5428340220635866,0.5428340220635866,-1.5703924403491738,-126.01049180111292,-48.87,0.0,0.0,0.5482901789511329,0.5482901789511329,0.5482901789511329,-1.5703924403491738,-139.01573770166937,-48.87,0.0,0.0,9.105533119227776,13.005245900556458,12.07126844841771,24.102677359405863,35.93112139915674,42.29136719248807,0.24853071377873706,0.17042436111311937,9,3.442169190901909,-4.773132326637585,3.3798217773862955
22,0.5685468496964721,0.5685468496964721,0.5685468496964721,1.0,1.0,1.0,-1.5703924403491738,-109.26944884385577,-48.87,0.0,0.0,0.9389752238231114,0.9389752238231114,0.9389752238231114,-1.5703924403491738,-118.53889768771154,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-127.80834653156731,-48.87,0.0,0.0,5.7072237611434495,9.269448843855777,10.710722027505728,23.35420913119814,36.10779749598225,48.037567967954246,0.27779063402845505,0.07199116900607805,2,-0.25448594135578784,-0.05282594484275194,-0.24481156056755893
23,0.6093822213976037,0.5130642639486026,0.5064346850395938,0.11301253678314338,0.08807668162338886,0.08807668162338886,-1.5703924403491738,-125.5296504616693,-48.87,0.0,0.0,0.1857030420246934,0.1857030420246934,0.1857030420246934,-1.5703924403491738,-151.0593009233386,-48.87,0.0,0.0,0.9057046063904162,0.8940981898718301,0.8834883654460488,-1.5703924403491738,-176.58895138500793,-48.87,0.0,0.0,12.8095962714083,25.52965046166931,16.275881905548587,21.049979229705826,31.753732722550453,42.91554499863509,0.20474340130992222,0.25588326155080754,11,16.29001617475932,-17.570297243122262,17.0211563122646
24,0.6086276341592847,0.6086276341592847,0.6086276341592847,0.4195063124635642,0.5419773905620618,0.5190369420600616,-1.5703924403491738,-128.3797424356897,-48.87,0.0,0.0,0.29109125221993,0.29109125221993,0.29109125221993,-1.5703924403491738,-156.7594848713794,-48.87,0.0,0.0,0.05922483586517596,0.052394597591188585,0.052394597591188585,-1.5703924403491738,-185.13922730706912,-48.87,0.0,0.0,12.629437213732688,28.379742435689693,17.962149808141923,21.72787026936458,33.6219915399603,46.47926313070909,0.32052086501063404,0.0496518073608909,9,17.817016601582907,-18.998748779883833,18.41879272461062
25,0.531672811837966,0.4656504701863228,0.34215814418037294,0.17902887790226527,0.17902887790226527,0.17902887790226527,-1.5703924403491738,-108.05141398057512,-48.87,0.0,0.0,0.8667827632427413,0.8273732224498632,0.7568996373227036,-1.5703924403491738,-116.10282796115024,-48.87,0.0,0.0,0.877492011517917,0.4611496292611717,0.27205559813426583,-1.5703924403491738,-124.15424194172536,-48.87,0.0,0.0,10.564371735972705,8.051413980575113,11.06898832079316,29.41885692369258,34.333355626798195,44.5146832324185,0.28540323597342326,0.5776802459176716,5,-0.08820342069531328,-0.8616447882794578,0.40581131659939285
26,1.0,1.0,1.0,0.2772569089313969,0.23297776305983336,0.48219273091627174,-1.5703924403491738,-107.34059199465975,-48.87,0.0,0.0,0.9551830638385139,0.9552806992855248,0.952786335158892,-1.5703924403491738,-114.68118398931949,-48.87,0.0,0.0,0.7522115965995538,0.599081196533417,0.5950449522592444,-1.5703924403491738,-122.02177598397924,-48.87,0.0,0.0,14.623648500054271,7.340591994659741,18.148834794379248,21.917394750225245,33.26753963483913,46.19670878643827,0.6787095285926922,0.129206695041612,2,-0.24391971094762166,0.24225960571778948,-0.23921674783853675
27,0.7943991540460584,0.389488516238321,0.3167067588210215,0.7874863140225381,0.7910411953179687,0.7485386613083697,-1.5703924403491738,-116.66458197258785,-48.87,0.0,0.0,0.6851086574160529,0.6851086574160529,0.6851086574160529,-1.5703924403491738,-133.3291639451757,-48.87,0.0,0.0,0.9718441494048801,0.9620997416084661,0.9620997416084661,-1.5703924403491738,-149.99374591776356,-48.87,0.0,0.0,5.611961810255267,16.664581972587847,14.108653417740715,25.448660037617486,31.733282182501302,45.34821496522005,0.07005638628840968,0.599956307259172,13,6.156909949148433,-7.492340089717137,6.881462097834849
28,0.631633559319528,0.6237780563738948,0.6160438915438652,0.6468826420966565,0.6468826420966565,0.6468826420966565,-1.5703924403491738,-114.1349484815967,-48.87,0.0,0.0,0.37890035126546373,0.3739558948784259,0.360501556657027,-1.5703924403491738,-128.2698969631934,-48.87,0.0,0.0,0.8840853822226918,0.8826466164838946,0.8815964741215735,-1.5703924403491738,-142.40484544479008,-48.87,0.0,0.0,8.610547341300531,14.134948481596687,14.506202732523704,26.682035522689276,35.794519822199604,47.562716964601066,0.8779878319811025,0.9377501262611281,4,8.951873783153918,-9.13494873046875,9.11604309092134
29,0.8296806008112414,0.5522325348769801,0.43624175075249383,0.7073672494738279,0.7073672494738279,0.7073672494738279,-1.5703924403491738,-116.32112442864977,-48.87,0.0,0.0,0.9599711498827133,0.949588371175025,0.949588371175025,-1.5703924403491738,-132.64224885729953,-48.87,0.0,0.0,0.821538220643252,0.821538220643252,0.821538220643252,-1.5703924403491738,-148.9633732859493,-48.87,0.0,0.0,12.82549944167183,16.321124428649767,15.555123546133682,23.970974993092657,36.09935176747864,43.68351638487196,0.9870995384548117,0.9257895749370185,4,11.309234619269557,-11.321121215820312,11.320434570456946
30,0.7642128380310423,0.6738176938815882,0.4089253181637872,0.7060753397538679,0.3771175192536469,0.3771175192536469,-1.5703924403491738,-120.94111470726777,-48.87,0.0,0.0,0.8045113844311518,0.7707442882637536,0.6094951232094699,-1.5703924403491738,-141.88222941453554,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-162.8233441218033,-48.87,0.0,0.0,5.927073129399218,20.941114707267772,11.366104048904855,25.31552196319216,35.41186663348831,48.172880233914356,0.15440092954159737,0.5782740203042055,7,11.230012423621972,-12.637382515067003,11.83236885301152
31,0.992250791665795,0.9895230306124481,0.9895230306124481,0.03787339309401119,0.03787339309401119,0.03787339309401119,-1.5703924403491738,-110.44560793112169,-48.87,0.0,0.0,0.3406743574191853,0.3406743574191853,0.3406743574191853,-1.5703924403491738,-120.89121586224337,-48.87,0.0,0.0,0.9284316170449393,0.924022342067056,0.924022342067056,-1.5703924403491738,-131.33682379336506,-48.87,0.0,0.0,11.898948703461345,10.445607931121687,16.063130047638083,21.3552207698666,34.04900623583906,47.45290290766823,0.12109487229120752,0.037253909263205556,2,-0.23297115134980384,-0.9578857454897101,-0.23590087265064508
32,0.30359201057892593,0.3927394234080417,0.7084839806895599,0.28513107666159687,0.28513107666159687,0.28513107666159687,-1.5703924403491738,-125.28443244675226,-48.87,0.0,0.0,0.2631780535670392,0.2631780535670392,0.2631780535670392,-1.5703924403491738,-150.56886489350453,-48.87,0.0,0.0,0.9939340633820728,0.9939340633820728,0.9939340633820728,-1.5703924403491738,-175.8532973402568,-48.87,0.0,0.0,12.983356476244476,25.284432446752263,12.085371754030351,27.28195993034911,37.50637872578579,47.59185198094035,0.9058954440655574,0.39159430384255745,5,20.13208770778009,-20.28443145751953,20.274673461970487
33,0.8234995358402846,0.7949181779966656,0.7949181779966656,0.7688811913659319,0.6450170118115754,0.5937542234249962,-1.5703924403491738,-111.31194075118951,-48.87,0.0,0.0,0.5417724443760652,0.5417724443760652,0.5417724443760652,-1.5703924403491738,-122.62388150237902,-48.87,0.0,0.0,0.22065150163787348,0.22065150163787348,0.22065150163787348,-1.5703924403491738,-133.93582225356852,-48.87,0.0,0.0,11.698269042647215,11.311940751189507,13.555337897142103,22.951251948090874,36.71784993869413,43.10792351506271,0.24371375338743287,0.43136446496677927,7,2.61995701985205,-3.699554444215808,3.2034378102987464
34,0.9999999999999999,0.9999999999999999,1.0,0.2595722441908609,0.48495383580796186,0.2189036059728416,-1.5703924403491738,-125.20324913020406,-48.87,0.0,0.0,0.13226928566252524,0.13226928566252524,0.13226928566252524,-1.5703924403491738,-150.4064982604081,-48.87,0.0,0.0,0.0,0.0,0.0,-1.5703924403491738,-175.60974739061217,-48.87,0.0,0.0,12.953398217339444,25.20324913020405,18.772283112435435,27.02391496759587,38.55298159041606,42.15177334733811,0.5995756713505175,0.5195004751803649,4,18.88439941415054,-19.309387207050406,19.102050781257546
35,0.7236472493436057,0.7236472493436057,0.7236472493436057,1.0,1.0,1.0,-1.5703924403491738,-127.05099812500214,-48.87,0.0,0.0,0.43532366811261225,0.4106750902926063,0.4106750902926063,-1.5703924403491738,-154.10199625000428,-48.87,0.0,0.0,0.6818000669918576,0.7118590614645434,0.6504504757768473,-1.5703924403491738,-181.15299437500641,-48.87,0.0,0.0,6.410169802805376,27.05099812500213,11.009614848844635,27.240004726111696,38.75307071712235,49.80315071724953,0.4125301903576819,0.5411758516967594,0,20.52609236281491,-21.013015748077247,20.77079582229291
36,1.0,1.0,1.0,0.2250745824647993,0.2248547484626958,0.2241689467123564,-1.5703924403491738,-107.39801887820079,-48.87,0.0,0.0,0.06148247237105603,0.06148247237105603,0.06148247237105603,-1.5703924403491738,-114.79603775640157,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-122.19405663460236,-48.87,0.0,0.0,13.808602956141272,7.398018878200786,18.66498071014781,29.154912984529496,35.61525195574726,41.133728056594904,0.2268511265326701,0.23193239579547162,9,-0.23895263671722144,0.2375488256805589,-0.23773192946248578
37,1.0,1.0,1.0,0.2513185834915506,0.22186429810165476,0.3894686169485162,-1.5703924403491738,-117.30421871607321,-48.87,0.0,0.0,0.17005733006971163,0.17005733006971163,0.17005733006971163,-1.5703924403491738,-134.60843743214642,-48.87,0.0,0.0,0.3472225726907546,0.6205020448694166,0.2694064389572651,-1.5703924403491738,-151.91265614821964,-48.87,0.0,0.0,6.429307681545825,17.30421871607321,17.211877594823566,27.610649140000902,36.179940244349865,43.09545640891002,0.6329916608737669,0.7629217617655473,3,10.789062500243775,-11.622344970714067,11.053314209021089
38,0.5447338033481679,0.5447338033481679,0.5447338033481679,0.6464389037592011,0.6084695228771153,0.5598276595169493,-1.5703924403491738,-111.61764717967269,-48.87,0.0,0.0,0.9502403436351724,0.9499503698317241,0.9499503698317241,-1.5703924403491738,-123.23529435934537,-48.87,0.0,0.0,0.940412712165066,0.926709431367376,0.8963405045185687,-1.5703924403491738,-134.85294153901808,-48.87,0.0,0.0,5.669109740465375,11.617647179672689,16.71945541229455,24.887887966245145,31.0810163393901,44.30033571440512,0.9597726059656398,0.3026806084074868,1,6.553100585988512,-6.617645263671875,6.616119384781284
39,0.6520488673061149,0.7194156080744462,0.5904340289132132,0.862283682132612,0.7310278646321694,0.721012180787865,-1.5703924403491738,-108.45074244431696,-48.87,0.0,0.0,0.39563592931875746,0.3757242488506746,0.35983033855314517,-1.5703924403491738,-116.90148488863392,-48.87,0.0,0.0,0.6595918507732137,0.2951339918674123,0.23904066450202444,-1.5703924403491738,-125.35222733295087,-48.87,0.0,0.0,5.7153562511400375,8.450742444316955,13.5723738128324,28.195689523447804,31.82938935248131,46.01149763477217,0.6929768090244721,0.9835337762944925,0,3.1874084473376083,-3.4507369995117188,3.4493942264186668
40,0.2327413583949139,0.1559240536903912,0.4425925709240257,0.29532339208893055,0.47501212858872655,0.5534338957735389,-1.5703924403491738,-113.77501895344844,-48.87,0.0,0.0,0.5808698564145193,0.20894580062611456,0.20894580062611456,-1.5703924403491738,-127.55003790689688,-48.87,0.0,0.0,0.7436647691690705,0.4153397706266504,0.4153397706266504,-1.5703924403491738,-141.3250568603453,-48.87,0.0,0.0,5.4371496717659475,13.775018953448434,14.204071466547447,28.60099966792908,32.059731642704165,42.95054752895596,0.8408910816007336,0.8214676735341279,5,8.7750244140625,-8.775016784667969,8.725799566280367
41,1.0,1.0,1.0,0.6001788434234285,0.6001788434234285,0.6001788434234285,-1.5703924403491738,-108.58838472849818,-48.87,0.0,0.0,0.220693769861229,0.17268463388311592,0.17268463388311592,-1.5703924403491738,-117.17676945699637,-48.87,0.0,0.0,0.7463142871356789,0.718273591148106,0.707950177238629,-1.5703924403491738,-125.76515418549455,-48.87,0.0,0.0,14.091057085012414,8.58838472849818,10.758083236717876,29.402131378558344,32.695979820058774,44.94664232204685,0.5461087992255252,0.5790712699058302,3,2.552185059103401,-2.8419189453208507,2.7022705078125
42,0.049283768582157494,0.04570959600394525,0.04570959600394525,0.4436359400895444,0.43096427441205026,0.4226048793927381,-1.5703924403491738,-123.38432023119904,-48.87,0.0,0.0,0.41475329399778493,0.41475329399778493,0.41475329399778493,-1.5703924403491738,-146.76864046239808,-48.87,0.0,0.0,0.8618578162538969,0.8575387580306777,0.8571075932775715,-1.5703924403491738,-170.15296069359712,-48.87,0.0,0.0,8.15260704329823,23.384320231199048,12.195994721997383,29.30812472687984,34.13080561606544,44.21263481353063,0.7484300357203612,0.3862073639261808,3,18.382537842115514,-18.384323120117188,18.240768432618438
43,0.5517751488207455,0.5517751488207455,0.5517751488207455,0.2864355576836234,0.4349362077822031,0.6910383805044069,-1.5703924403491738,-109.96436314990393,-48.87,0.0,0.0,0.2756537186119873,0.5261204544907727,0.5665155935789008,-1.5703924403491738,-119.92872629980786,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-129.8930894497118,-48.87,0.0,0.0,9.539081015651423,9.964363149903932,15.630524624560062,22.357514143261092,36.36792153497042,45.65995903703289,0.45702466908318246,0.923767106254745,11,4.014648438275648,-4.274887086479689,4.1482849128251775
