,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.amplitude_acc,point.params.attack_time,point.params.frequency,point.params.inter_vehicle_distance,point.params.weather,rho,rho_0,rho_1
10,0.21155317806547863,0.22966154120011656,0.49541563307617636,0.146768623334717,0.146768623334717,0.146768623334717,-1.5703924403491738,-107.97534656344548,-48.87,0.0,0.0,0.7976818962885093,0.7951222773488,0.7603966898751735,-1.5703924403491738,-115.95069312689097,-48.87,0.0,0.0,0.5793960448679375,0.5793960448679375,0.5793960448679375,-1.5703924403491738,-123.92603969033645,-48.87,0.0,0.0,0.22843984674401888,2.970332835957131,7.461083333399497,7.975346563445479,2,0.307685852655319,-0.4201208932793623,-0.24050132010180736
11,0.22257361575839102,0.32355488094213597,0.47492905413816683,1.0,1.0,1.0,-1.5703924403491738,-107.90396196748574,-48.87,0.0,0.0,0.2527215561547408,0.23821352601099677,0.23821352601099677,-1.5703924403491738,-115.80792393497148,-48.87,0.0,0.0,0.9281930157829084,0.925996067163396,0.9002986158654942,-1.5703924403491738,-123.71188590245723,-48.87,0.0,0.0,0.29862543346471854,2.2272375370041,7.676743942084537,7.903961967485736,1,-0.2176435800463823,-1.1894074447880971,0.39712551834901344
12,0.6370688143596884,0.6194453935015051,0.6194453935015051,0.7508081461802758,0.7368637749846431,0.6984243530663823,-1.5703924403491738,-108.8466934919985,-48.87,0.0,0.0,0.49400595355662635,0.46557494980647496,0.40910326306601963,-1.5703924403491738,-117.69338698399699,-48.87,0.0,0.0,0.5391080676122102,0.49052958166119753,0.45402827648634414,-1.5703924403491738,-126.54008047599548,-48.87,0.0,0.0,0.2395578941203132,2.700653524195144,7.88888364425111,8.846693491998492,11,-0.009269681552845022,-1.691345265576012,0.579757850168666
13,0.9344182884016221,0.9344182884016221,0.9344182884016221,0.27383713484002076,0.2269605699754776,0.2269605699754776,-1.5703924403491738,-109.79076302285338,-48.87,0.0,0.0,0.40122299611741213,0.40122299611741213,0.40122299611741213,-1.5703924403491738,-119.58152604570677,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-129.37228906856015,-48.87,0.0,0.0,0.2417764918631903,3.994898148282135,6.539677201385903,9.79076302285338,10,-0.2257130853854008,-0.01378646825811014,0.04638672484166939
14,0.8766915458916854,0.8766915458916854,0.8766915458916854,0.3650595074761921,0.3591127704349911,0.3591127704349911,-1.5703924403491738,-107.42979177405589,-48.87,0.0,0.0,0.5496627964963738,0.5136804629835923,0.5136804629835923,-1.5703924403491738,-114.85958354811177,-48.87,0.0,0.0,0.9330109614651424,0.7959331842549788,0.610323866482302,-1.5703924403491738,-122.28937532216766,-48.87,0.0,0.0,0.20259204888714702,2.3083706240549495,7.8172948420482005,7.429791774055887,4,-0.2520194294807059,-0.3003009636459337,-0.24279021770806608
15,0.7815706714500169,0.7712649204279044,0.7712649204279044,0.9828833102835008,0.9794783139253521,0.9777619071009449,-1.5703924403491738,-110.32447475885476,-48.87,0.0,0.0,0.3228941602482064,0.3072673117351792,0.3072673117351792,-1.5703924403491738,-120.64894951770953,-48.87,0.0,0.0,0.7903899886091807,0.742864333809762,0.742864333809762,-1.5703924403491738,-130.9734242765643,-48.87,0.0,0.0,0.37292066990480216,3.8175928825852523,7.358883628792066,10.324474758854757,4,-0.25279916429877414,-1.7286453950212053,0.23844910818160425
16,0.9552695522738193,0.9542988563530643,0.9425385606172254,1.0,1.0,1.0,-1.5703924403491738,-108.13783239767139,-48.87,0.0,0.0,0.505860691875079,0.505860691875079,0.505860691875079,-1.5703924403491738,-116.27566479534278,-48.87,0.0,0.0,0.6974687812090661,0.6974687812090661,0.6974687812090661,-1.5703924403491738,-124.41349719301417,-48.87,0.0,0.0,0.24409344528373325,2.692743438476082,6.2261960466014905,8.137832397671396,12,1.0052490297184322,-0.9991685919938984,-0.02079764810530893
17,1.0,1.0,1.0,0.23389645018504024,0.23389645018504024,0.23389645018504024,-1.5703924403491738,-107.97353969918268,-48.87,0.0,0.0,0.9978878662006531,0.9978590468602718,0.9978590468602718,-1.5703924403491738,-115.94707939836536,-48.87,0.0,0.0,0.46412666540735237,0.19980465240432443,0.19980465240432443,-1.5703924403491738,-123.92061909754804,-48.87,0.0,0.0,0.38528579661752127,3.5941910302352342,6.205227092479186,7.973539699182684,3,-0.2385330001604533,-0.7409630457695826,-0.23593137932411423
18,0.7389256229070457,0.7389256229070457,0.7389256229070457,1.0,1.0,1.0,-1.5703924403491738,-108.85284410037713,-48.87,0.0,0.0,0.23995649058768626,0.21196626645666947,0.2103129565224831,-1.5703924403491738,-117.70568820075425,-48.87,0.0,0.0,0.5452394873027218,0.5452394873027218,0.5452394873027218,-1.5703924403491738,-126.55853230113138,-48.87,0.0,0.0,0.3340344509331662,3.2001949083701984,6.47746690089741,8.85284410037713,3,-0.22225951358973006,-1.2819672372230277,1.287513738261083
19,0.8250391205397514,0.8250391205397514,0.8250391205397514,0.3226973136728096,0.5348579084744955,0.5388167932681999,-1.5703924403491738,-107.99368858818555,-48.87,0.0,0.0,0.6830237552193862,0.6721449791372592,0.6603768442421819,-1.5703924403491738,-115.9873771763711,-48.87,0.0,0.0,0.9749796716114668,0.9730169692269762,0.9730169692269762,-1.5703924403491738,-123.98106576455665,-48.87,0.0,0.0,0.2904737051943066,2.839562861799582,7.589297368136146,7.993688588185554,1,-0.24971007416078805,-1.2190246583201203,-0.2428584889007217
20,0.28406790050920583,0.28406790050920583,0.28406790050920583,0.26837827607177467,0.3878742818731925,0.6098607026367445,-1.5703924403491738,-108.2604390678423,-48.87,0.0,0.0,0.9999999999999999,1.0,1.0,-1.5703924403491738,-116.5208781356846,-48.87,0.0,0.0,0.8025441547556562,0.5892863022446087,0.5786401826867746,-1.5703924403491738,-124.7813172035269,-48.87,0.0,0.0,0.2581490799017305,2.5157502806673167,6.873255161855292,8.2604390678423,4,0.7726898536506077,-0.8340379542773402,-0.24640648442275115
21,0.5085317676542357,0.4821646443952162,0.4812623273056351,0.16350876837305206,0.13548736848153803,0.13548736848153803,-1.5703924403491738,-108.42060734110504,-48.87,0.0,0.0,0.4998656987897014,0.4998656987897014,0.4998656987897014,-1.5703924403491738,-116.84121468221008,-48.87,0.0,0.0,0.2586321715957143,0.2506115090653671,0.39335859702242826,-1.5703924403491738,-125.26182202331512,-48.87,0.0,0.0,0.24301721104326698,2.1309515971363986,6.264785686168734,8.420607341105038,4,0.6059951809689883,-0.6570207850548337,-0.18563079818871397
22,0.436597765711048,0.436597765711048,0.436597765711048,0.7378002152277139,0.49585340698571656,0.49585340698571656,-1.5703924403491738,-110.1748686886289,-48.87,0.0,0.0,0.5388824797391853,0.5388824797391853,0.5388824797391853,-1.5703924403491738,-120.34973737725781,-48.87,0.0,0.0,0.1311521446941592,0.12685754543992528,0.10898215460877322,-1.5703924403491738,-130.5246060658867,-48.87,0.0,0.0,0.20006273796539217,3.8577707387481324,7.926059634056017,10.174868688628901,8,-0.2407758258882744,-1.2982217437328867,-0.25238002966646444
23,0.8257589281877367,0.41314155244606404,0.3790635728046903,0.47766648283984425,0.4986474523070769,0.6901068168838491,-1.5703924403491738,-110.39303639354806,-48.87,0.0,0.0,0.2426501359283505,0.24184182787945863,0.2395094264227139,-1.5703924403491738,-120.78607278709612,-48.87,0.0,0.0,0.8115953077907698,0.6089269084798572,0.6089269084798572,-1.5703924403491738,-131.17910918064416,-48.87,0.0,0.0,0.28884519506160705,3.923991147733269,7.738220530088093,10.393036393548055,12,-0.2435753935201488,-2.5226708364147274,1.2207985661187406
24,0.8750812744665446,0.8602943802974274,0.8494227071227967,0.45494075667894385,0.4061141191249348,0.3619783944620689,-1.5703924403491738,-109.74752951427871,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-119.49505902855742,-48.87,0.0,0.0,0.4566549374071709,0.377068249734143,0.35996724039373196,-1.5703924403491738,-129.24258854283613,-48.87,0.0,0.0,0.3798797033100902,3.1143421047186886,7.714326468342163,9.747529514278717,0,-0.25046521283630163,-1.0948260038681177,0.4270553778721222
25,0.4735661802807229,0.4735661802807229,0.4735661802807229,0.7338269301683923,0.7211878035770046,0.7008507594408592,-1.5703924403491738,-109.24078694794156,-48.87,0.0,0.0,0.9086332315791343,0.9014249397492349,0.9014249397492349,-1.5703924403491738,-118.48157389588312,-48.87,0.0,0.0,0.9077346964203948,0.8913568701208882,0.8913568701208882,-1.5703924403491738,-127.72236084382467,-48.87,0.0,0.0,0.37499514091022823,3.2291934920887937,6.412957329103364,9.240786947941553,13,-0.2552256509173487,-1.2438052714445114,-0.19844044210686107
26,0.408027361123959,0.6286459679624077,0.7169786732791418,0.7864932246428222,0.7393057992563514,0.7287802186020187,-1.5703924403491738,-107.07687652071661,-48.87,0.0,0.0,0.22336523677694814,0.2163084625772767,0.21251898891819238,-1.5703924403491738,-114.15375304143322,-48.87,0.0,0.0,0.36309190852747486,0.36309190852747486,0.36309190852747486,-1.5703924403491738,-121.23062956214983,-48.87,0.0,0.0,0.3319390311261881,2.152660457338823,7.185783025343197,7.076876520716616,11,-0.2411918570172178,-0.4820863692782744,-0.23801824575394104
27,0.35367452208961264,0.2938773121888286,0.27773503238748704,0.69065077068819,0.6716732902115459,0.6379868597657422,-1.5703924403491738,-108.98659999534016,-48.87,0.0,0.0,0.6700873765428675,0.5035080740206782,0.49063414033952346,-1.5703924403491738,-117.97319999068031,-48.87,0.0,0.0,0.7986524881474574,0.7377448018452003,0.7377448018452003,-1.5703924403491738,-126.95979998602047,-48.87,0.0,0.0,0.25636125513248925,3.5820944490677142,7.312135218111124,8.98659999534015,11,-0.23957824688537244,-1.2282105228181583,0.7321701125062665
28,1.0,1.0,1.0,0.7378601541568692,0.7378601541568692,0.7378601541568692,-1.5703924403491738,-108.20197692626414,-48.87,0.0,0.0,0.726756105172317,0.726756105172317,0.726756105172317,-1.5703924403491738,-116.40395385252828,-48.87,0.0,0.0,0.7889958753106892,0.7889958753106892,0.7889958753106892,-1.5703924403491738,-124.60593077879241,-48.87,0.0,0.0,0.328890795397425,3.718572417852978,7.765822235574431,8.201976926264132,7,-0.25243322880384067,-0.7112542100139585,-0.08234784370112358
29,0.12202402713757118,0.12202402713757118,0.12202402713757118,0.8349222298566384,0.7500496101307358,0.4057024266742627,-1.5703924403491738,-108.12936613061895,-48.87,0.0,0.0,0.7459337580269725,0.4143908176190812,0.38822037290481215,-1.5703924403491738,-116.2587322612379,-48.87,0.0,0.0,0.573001822502871,0.5116108090942286,0.5116108090942286,-1.5703924403491738,-124.38809839185684,-48.87,0.0,0.0,0.23264210667493498,2.578886638976911,7.917098878484273,8.129366130618953,0,0.4084559606261733,-1.0044937320108058,-0.1180343251148086
30,0.583464060364394,0.42726059302909236,0.42726059302909236,0.8932400239473982,0.8322395943441174,0.8259090052689114,-1.5703924403491738,-107.80839811589345,-48.87,0.0,0.0,0.6392056007097281,0.5999479950112568,0.5857946876877019,-1.5703924403491738,-115.6167962317869,-48.87,0.0,0.0,0.44483830741677255,0.6848802186318759,0.675301701879333,-1.5703924403491738,-123.42519434768036,-48.87,0.0,0.0,0.2810778639327197,2.48256867153059,7.08611288142299,7.808398115893451,5,-0.24867247376075508,-0.1881713988482181,-0.16343656436706588
31,0.6904605917341471,0.6845535608750026,0.5807159030919218,0.2975895214959391,0.5276216261186815,0.4121797941566023,-1.5703924403491738,-108.31849055901641,-48.87,0.0,0.0,0.7330109170272663,0.7224420681655123,0.43191440730774144,-1.5703924403491738,-116.63698111803282,-48.87,0.0,0.0,0.8372649005230522,0.4470542960317293,0.4470542960317293,-1.5703924403491738,-124.95547167704923,-48.87,0.0,0.0,0.30597696874217906,2.4425866232408913,6.477306237159944,8.318490559016412,8,-0.1438826470387946,-1.6977997876871989,0.9187623516576258
32,0.7149749246114008,0.7149749246114008,0.7149749246114008,0.794380827663103,0.6640830395779443,0.22890074798695426,-1.5703924403491738,-110.15275206241719,-48.87,0.0,0.0,0.7853303028958327,0.7848573724910701,0.784301353447098,-1.5703924403491738,-120.30550412483439,-48.87,0.0,0.0,0.7843504414510079,0.5222695574568943,0.3797873455888967,-1.5703924403491738,-130.45825618725158,-48.87,0.0,0.0,0.3602129545226374,3.447299955589851,7.984853276514458,10.152752062417196,10,-0.23205560721994356,-1.357727143737372,1.0593109369588358
33,0.6069708232876021,0.1599071164945346,0.1599071164945346,0.07044016213977157,0.07026980312813265,0.06941477520683374,-1.5703924403491738,-108.37757351755832,-48.87,0.0,0.0,0.2184674825543793,0.3880973317505702,0.5425315450627196,-1.5703924403491738,-116.75514703511664,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-125.13272055267495,-48.87,0.0,0.0,0.2912178704204783,2.337964705701334,7.107946027940356,8.377573517558313,4,-0.2534713362443828,-1.340805457221709,0.2638475184703264
34,0.48585745086520066,0.4396044957547867,0.42300093041782044,0.8776793520006361,0.8678702324175915,0.8264558496376875,-1.5703924403491738,-108.96964844421154,-48.87,0.0,0.0,0.16681906803577007,0.16681332995862172,0.16651534732908935,-1.5703924403491738,-117.93929688842309,-48.87,0.0,0.0,0.8375793191235948,0.8375793191235948,0.8375793191235948,-1.5703924403491738,-126.90894533263463,-48.87,0.0,0.0,0.23216739450852417,3.0961761646122,6.386503368835884,8.969648444211542,7,-0.2452544963639829,-1.5057755794288594,1.3188095168321778
35,0.09934881247137696,0.07519433092897239,0.0725694330794339,0.6972203075130219,0.6201580444826075,0.4426356852171127,-1.5703924403491738,-108.74268502946546,-48.87,0.0,0.0,0.2492072050673927,0.4058596654659101,0.26201324143220495,-1.5703924403491738,-117.48537005893093,-48.87,0.0,0.0,0.5752691784175347,0.5265601065549582,0.5265601065549582,-1.5703924403491738,-126.22805508839639,-48.87,0.0,0.0,0.38711159326021216,3.845282210215646,6.156723960583528,8.742685029465468,1,-0.2385711442478904,-0.7854691523701653,-0.230239865075057
36,0.6153814852042745,0.6153814852042745,0.6153814852042745,1.0,1.0,1.0,-1.5703924403491738,-109.2083862301311,-48.87,0.0,0.0,0.4739808041941069,0.4739808041941069,0.4739808041941069,-1.5703924403491738,-118.4167724602622,-48.87,0.0,0.0,0.27700790747530746,0.24842777675894434,0.24842777675894434,-1.5703924403491738,-127.62515869039329,-48.87,0.0,0.0,0.26972187203299575,3.3187639918030323,7.377022714950902,9.208386230131097,11,-0.24439227762613136,-1.8567657572614582,0.31449893055043
37,0.7591385353696003,0.5694234467222797,0.2852606789025498,0.9777433169988542,0.9777220280826597,0.9759566184705771,-1.5703924403491738,-109.16293369308393,-48.87,0.0,0.0,0.608685960437078,0.5792283995840597,0.5792283995840597,-1.5703924403491738,-118.32586738616786,-48.87,0.0,0.0,0.5987071072338398,0.5614254782929033,0.5388635089440713,-1.5703924403491738,-127.48880107925179,-48.87,0.0,0.0,0.25685719905341153,3.4056353192814006,7.37893585490534,9.162933693083934,9,-0.23883807769618315,-1.514785845031482,1.104736368039016
38,0.9463804912642039,0.9463804912642039,0.9463804912642039,0.36803684250009094,0.3636221084518153,0.3564209652031638,-1.5703924403491738,-107.44190115474582,-48.87,0.0,0.0,0.2785050126224872,0.2575357797275933,0.2575357797275933,-1.5703924403491738,-114.88380230949164,-48.87,0.0,0.0,0.8258495348971032,0.7973157919383937,0.7952216867641496,-1.5703924403491738,-122.32570346423746,-48.87,0.0,0.0,0.24577886927056042,2.769860708337413,7.882507917152626,7.441901154745826,7,-0.23971487562925287,-0.026970033077747146,-0.24145505499230602
39,0.8883099885156517,0.8883099885156517,0.8883099885156517,0.5527889900608749,0.5527889900608749,0.5527889900608749,-1.5703924403491738,-107.98585820344046,-48.87,0.0,0.0,0.7319871264042046,0.6705786915500822,0.6705786915500822,-1.5703924403491738,-115.97171640688092,-48.87,0.0,0.0,0.7486364501210385,0.4823399408330313,0.4789023585495338,-1.5703924403491738,-123.95757461032137,-48.87,0.0,0.0,0.23146731472360904,2.584430711944105,7.880256259339045,7.985858203440454,9,-0.2498626184747641,-0.8539811567202067,-0.0596160149704108
40,0.7550798387412362,0.6944256549215375,0.3299435542709154,0.5035365551800958,0.5035365551800958,0.5035365551800958,-1.5703924403491738,-108.77694225399568,-48.87,0.0,0.0,0.814153549546921,0.7959143385941403,0.7678397541496436,-1.5703924403491738,-117.55388450799137,-48.87,0.0,0.0,0.8104208262205265,0.7445895571646214,0.26363160546699904,-1.5703924403491738,-126.33082676198705,-48.87,0.0,0.0,0.25377756477653457,3.9168868459926935,6.79996911491323,8.776942253995689,7,-0.21772002295043702,-1.0304298644165728,-0.23974609263573754
41,0.6667257762837666,0.5188290982963331,0.5091379422439968,0.675234584352948,0.675234584352948,0.675234584352948,-1.5703924403491738,-108.94527735605173,-48.87,0.0,0.0,0.19690454597591692,0.19993572941280205,0.15991115204331277,-1.5703924403491738,-117.89055471210347,-48.87,0.0,0.0,0.9148424453297888,0.9148424453297888,0.9148424453297888,-1.5703924403491738,-126.8358320681552,-48.87,0.0,0.0,0.3985493581998295,3.3296888024123783,7.3161838476765535,8.945277356051736,11,-0.23686980515451062,-1.6799889020777563,1.2985305805551448
42,0.8053046408004645,0.8053046408004645,0.8053046408004645,0.8236122435560285,0.9396684159954868,0.5747341078257268,-1.5703924403491738,-108.97374347814903,-48.87,0.0,0.0,0.9306079971060008,0.9306079971060008,0.9306079971060008,-1.5703924403491738,-117.94748695629806,-48.87,0.0,0.0,0.7767028036905897,0.7411647707831069,0.692887136161198,-1.5703924403491738,-126.9212304344471,-48.87,0.0,0.0,0.2717103629348028,2.8739106583633816,6.137679477124195,8.97374347814904,13,-0.24830625010418306,-0.8550110385521288,-0.2345274585990662
43,0.24522545522275618,0.5167241721611994,0.6849049534260601,0.7355223615360914,0.7355223615360914,0.7355223615360914,-1.5703924403491738,-109.64928907608382,-48.87,0.0,0.0,0.8318156545843565,0.7969195939040383,0.7969195939040383,-1.5703924403491738,-119.29857815216764,-48.87,0.0,0.0,0.10817855705900799,0.10817855705900799,0.10817855705900799,-1.5703924403491738,-128.94786722825145,-48.87,0.0,0.0,0.36260293486154466,3.8613682493442347,6.850891932305808,9.649289076083816,9,-0.22815642280905024,-0.14195650367725765,-0.2513959839179236
44,0.7639060266812355,0.47507919336474613,0.47507919336474613,0.8486892221018318,0.8427032621636418,0.827017210205057,-1.5703924403491738,-109.22375194194706,-48.87,0.0,0.0,0.7665009832930324,0.576904111040173,0.576904111040173,-1.5703924403491738,-118.44750388389411,-48.87,0.0,0.0,0.8363102754234474,0.3933317381353806,0.3933317381353806,-1.5703924403491738,-127.67125582584117,-48.87,0.0,0.0,0.2905435720256085,3.7205368070766776,6.599261351231345,9.223751941947063,9,-0.19792458165916837,-0.580373237257179,-0.25812489504614344
45,0.3221549348242547,0.6687921135709388,0.5515617738795884,0.6257725423878956,0.6218497029497487,0.6171684647670003,-1.5703924403491738,-110.45898825245868,-48.87,0.0,0.0,0.6799518204195378,0.6859711828994068,0.6447146131318888,-1.5703924403491738,-120.91797650491736,-48.87,0.0,0.0,0.757042894692165,0.752948636393665,0.7294891983928169,-1.5703924403491738,-131.37696475737604,-48.87,0.0,0.0,0.35116227805523137,3.406386999993523,7.764055028990331,10.458988252458674,0,-0.24838225827940974,-1.7906037347719597,1.1994935688740895
46,0.7994104883854896,0.7616797141309619,0.7605268598181039,0.21259634278855044,0.21259634278855044,0.21259634278855044,-1.5703924403491738,-108.14057045409054,-48.87,0.0,0.0,0.8211349247313962,0.8211349247313962,0.8211349247313962,-1.5703924403491738,-116.28114090818107,-48.87,0.0,0.0,0.7499934025134078,0.3253464518708318,0.3253464518708318,-1.5703924403491738,-124.42171136227161,-48.87,0.0,0.0,0.3765551315836887,3.925408200754143,6.260722526042146,8.140570454090536,0,-0.25182273329978955,-0.5113793186201532,-0.15156148109095113
47,0.9199093107214814,0.9199093107214814,0.9199093107214814,1.0,1.0,1.0,-1.5703924403491738,-108.65733436419671,-48.87,0.0,0.0,0.7309828673399135,0.6759416567425205,0.5595331195871485,-1.5703924403491738,-117.31466872839343,-48.87,0.0,0.0,0.964827140593853,0.9551474303016952,0.9551474303016952,-1.5703924403491738,-125.97200309259014,-48.87,0.0,0.0,0.3838579521502771,3.462808970605212,7.413626390945698,8.65733436419671,12,-0.2527235586533063,-0.44707877007354924,-0.2426070357939487
48,1.0,1.0,1.0,0.8469580607909545,0.4071403530163923,0.4071403530163923,-1.5703924403491738,-110.66949652848768,-48.87,0.0,0.0,0.8057909379342448,0.3034791819150632,0.3034791819150632,-1.5703924403491738,-121.33899305697537,-48.87,0.0,0.0,0.3792521260237167,0.4447685795179871,0.608538553738538,-1.5703924403491738,-132.00848958546305,-48.87,0.0,0.0,0.3185894262975254,3.5187714817601434,7.770382885449914,10.669496528487691,12,-0.24357604392447563,-2.7419969348887694,1.3838577965853656
