,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,20.085037231445312,20.085037231445312,20.08502197265625,[-100.          -48.86999893],[-120.08503723  -48.86999893],[-140.17007446  -48.86999893],[-160.25509644  -48.86999893],0.0,0.0,0.0,0.0
1,20.085037231445312,20.085037231445312,20.08502197265625,[-100.          -48.86999893],[-120.08503723  -48.86999893],[-140.17007446  -48.86999893],[-160.25509644  -48.86999893],0.0,0.0,0.0,0.0
2,20.085037231445312,20.085037231445312,20.08502197265625,[-100.          -48.86999893],[-120.08503723  -48.86999893],[-140.17007446  -48.86999893],[-160.25509644  -48.86999893],0.0,0.0,0.0,0.0
3,20.08698272705078,20.085044860839844,20.08502197265625,[-99.99635315 -48.86999893],[-120.08333588  -48.86999893],[-140.16838074  -48.86999893],[-160.25340271  -48.86999893],0.09550646767510092,0.047723621005902196,0.047723971178695014,0.04772339002835732
4,20.106071472180997,20.084671021487374,20.084548950195312,[-99.95761871 -48.86987686],[-120.06369019  -48.86985397],[-140.14836121  -48.87005234],[-160.23291016  -48.87005234],0.6344096147787697,0.379934460775666,0.30737040130298254,0.3821486809915801
5,20.18752288885001,20.081504824273374,20.08602905317812,[-99.87469482 -48.87005615],[-120.06221771  -48.86989212],[-140.14372253  -48.87020874],[-160.22975159  -48.87007523],0.9771261277643981,2.8018723193477337e-05,3.849123152012181e-05,3.4872401695439526e-05
6,20.284759521493342,20.08108520733942,20.08978271528741,[-99.76821899 -48.86988831],[-120.05297852  -48.86990738],[-140.13406372  -48.87020874],[-160.22384644  -48.87007523],1.1549958715889934,0.22853267726707355,0.20646152092352474,0.11922784132375425
7,20.38867950452336,20.081375123896787,20.094329834045567,[-99.63518524 -48.86982346],[-120.02386475  -48.86989594],[-140.10523987  -48.87016678],[-160.1995697   -48.87011719],1.4964319537163493,0.3589200118318031,0.3682001309704952,0.3306161620751467
8,20.51532745362605,20.08786010909672,20.098937988310574,[-99.46208954 -48.86988068],[-119.97741699  -48.86985779],[-140.0652771   -48.87011719],[-160.16421509  -48.87008286],1.8566167310947361,0.5593945561846027,0.46776369516129895,0.43556655384568116
9,20.642509462176342,20.1114196807965,20.102279663529323,[-99.25876617 -48.86988068],[-119.90127563  -48.86961365],[-140.01269531  -48.8699646 ],[-160.11497498  -48.87009811],2.141087684251594,0.9334932161690273,0.6078498780153865,0.551084490388403
10,20.764091491711834,20.147140503254715,20.107391357972258,[-99.02732086 -48.86972046],[-119.79141235  -48.86969757],[-139.93855286  -48.86981201],[-160.04594421  -48.86996078],2.4428016868805393,1.2314258121911321,0.8413380570592508,0.7655938376209072
11,20.88813019147158,20.1943435674148,20.114196777448292,[-98.76364136 -48.86936951],[-119.65177155  -48.86975098],[-139.84611511  -48.86989594],[-159.96031189  -48.86983109],2.7707990968181186,1.554272927753427,1.0357396089909303,0.8834867258589292
12,21.010078451303684,20.25800323487621,20.12397766122537,[-98.46864319 -48.8689003 ],[-119.47872162  -48.86984253],[-139.73672485  -48.86986542],[-159.86070251  -48.86992645],3.0741923335910686,1.8701197603960409,1.2142379514909345,1.0334818930563074
13,21.128974976458306,20.33293151915622,20.13932800460025,[-98.14409637 -48.86832809],[-119.27307129  -48.86994553],[-139.60600281  -48.86978912],[-159.74533081  -48.87004852],3.3736433217850994,2.2141956798764078,1.4402053377350053,1.1979719227322951
14,21.242881905293174,20.419921878928392,20.16174316917291,[-97.78934479 -48.86769104],[-119.03222656  -48.87004471],[-139.45214844  -48.86964417],[-159.6138916   -48.87009811],3.6814441463010765,2.564314800496308,1.6692376609241624,1.3505799099958367
15,21.35199759466801,20.518333445427675,20.191589366253545,[-97.40513611 -48.8670845 ],[-118.75713348  -48.87014389],[-139.27546692  -48.86949158],[-159.46705627  -48.87015152],3.96714617125488,2.9021122135230577,1.9001713167390863,1.5105695280471199
16,21.45570406170291,20.625930807828826,20.229476948573772,[-96.99272156 -48.86650467],[-118.44842529  -48.87024689],[-139.07435608  -48.86930084],[-159.30383301  -48.8701973 ],4.252641073546879,3.2394270594555787,2.150573331367342,1.677093703342964
17,21.554123373569105,20.74132541615792,20.276763948526188,[-96.55181122 -48.86595154],[-118.10593414  -48.87034988],[-138.84725952  -48.86909866],[-159.12402344  -48.87024689],4.534714874673271,3.5761992534514273,2.4099355320462266,1.8454875600061962
18,21.647026640586613,20.86351019045927,20.33343510758098,[-96.08319855 -48.865448  ],[-117.73022461  -48.87045288],[-138.59373474  -48.86888885],[-158.9271698   -48.87030029],4.809200738680816,3.9034604509738586,2.6504540718060023,2.0215822126409617
19,21.73527598113791,20.993385398496063,20.396621771913303,[-95.58721161 -48.86499405],[-117.32248688  -48.87055969],[-138.31587219  -48.86868668],[-158.7124939   -48.87034988],5.08335909632609,4.217909028010441,2.9016311019862315,2.203119125218256
20,21.81047905170093,21.12555705927724,20.470687956855233,[-95.07318115 -48.86460876],[-116.88365936  -48.8706665 ],[-138.00921631  -48.86847687],[-158.47990417  -48.87040329],5.1075915201147,4.527467869026305,3.210831841777401,2.383847801223252
21,21.85554600153664,21.25606551685605,20.557418939448795,[-94.55968475 -48.8643074 ],[-116.4152298   -48.87077713],[-137.67129517  -48.86826706],[-158.22871399  -48.87045288],5.178145849486506,4.805160633194737,3.5152486672563246,2.584106529755749
22,21.896378624602626,21.382583806518497,20.654098656390634,[-94.0246582  -48.86407089],[-115.92103577  -48.87088776],[-137.30361938  -48.86804962],[-157.9577179   -48.87050247],5.4897119404915085,5.051572398550231,3.8148780323756415,2.7825625879576266
23,21.952691264998432,21.4973986079458,20.76286334185393,[-93.45542908 -48.86391449],[-115.4081192   -48.87099075],[-136.90551758  -48.867836  ],[-157.66838074  -48.87059021],5.815444975510918,5.126200723357455,4.118814401584394,2.987605426854676
24,22.036378135056264,21.582504543108637,20.877853609405545,[-92.85928345 -48.86384201],[-114.8956604   -48.87105942],[-136.47816467  -48.86764145],[-157.35601807  -48.87064362],6.058676725755141,5.187565339141885,4.394084274755164,3.2354365080143714
25,22.122605554920643,21.664009398624668,20.993225345713384,[-92.23839569 -48.86386108],[-114.36100006  -48.87110138],[-136.02500916  -48.86746979],[-157.01823425  -48.87069702],6.323107344510311,5.534319402688044,4.642539226671203,3.487564637204858
26,22.19566459724107,21.762001365286547,21.109268466428468,[-91.58869171 -48.86397171],[-113.78435516  -48.87110138],[-135.5463562   -48.86732483],[-156.65562439  -48.87075043],6.618960194718363,5.949381352607544,4.911940696661099,3.7370162652952956
27,22.264199397645797,21.86454045795285,21.22842437899451,[-90.91023254 -48.86417007],[-113.17443085  -48.87115097],[-135.03897095  -48.86719513],[-156.26739502  -48.87080383],6.897684631712309,6.2271847745552105,5.187624041007003,4.000450187342184
