,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,10.474296569824219,10.474296569824219,10.47430419921875,[-100.          -48.86999893],[-110.47429657  -48.86999893],[-120.94859314  -48.86999893],[-131.42289734  -48.86999893],0.0
1,10.474296569824219,10.474296569824219,10.47430419921875,[-100.          -48.86999893],[-110.47429657  -48.86999893],[-120.94859314  -48.86999893],[-131.42289734  -48.86999893],0.0
2,10.474296569824219,10.474296569824219,10.47430419921875,[-100.          -48.86999893],[-110.47429657  -48.86999893],[-120.94859314  -48.86999893],[-131.42289734  -48.86999893],0.0
3,10.476242065429688,10.474296569824219,10.474311828613281,[-99.99635315 -48.86999893],[-110.47259521  -48.86999893],[-120.94689178  -48.86999893],[-131.42120361  -48.86999893],0.09550646767510092
4,10.495330810571833,10.474456787165641,10.472969055887193,[-99.95761871 -48.86987686],[-110.45294952  -48.86985397],[-120.92740631  -48.86988831],[-131.40037537  -48.87001038],0.6344096147787697
5,10.576774598439929,10.472808837935089,10.47463226372818,[-99.87469482 -48.87005615],[-110.45146942  -48.86989212],[-120.92427826  -48.8698616 ],[-131.39891052  -48.86996841],0.9771261277643981
6,10.67401123048579,10.470573425349256,10.48062896771905,[-99.76821899 -48.86988831],[-110.44223022  -48.86990738],[-120.91280365  -48.86987305],[-131.39343262  -48.86996841],1.1549958715889934
7,10.778076172263841,10.469848632896587,10.485160828347302,[-99.63518524 -48.86982346],[-110.41326141  -48.86991501],[-120.88311005  -48.86987305],[-131.36827087  -48.86999512],1.4964319537163493
8,10.90433502201536,10.476852417036634,10.48661804206157,[-99.46208954 -48.86988068],[-110.36642456  -48.86991119],[-120.84327698  -48.86988068],[-131.32989502  -48.86984253],1.8566167310947361
9,11.031150817871753,10.498435974321385,10.49301910400668,[-99.25876617 -48.86988068],[-110.28991699  -48.86987686],[-120.78835297  -48.86981201],[-131.28137207  -48.86981964],2.141087684251594
10,11.153778079188255,10.53378295908384,10.499076844484188,[-99.02732086 -48.86972046],[-110.18109894  -48.86997986],[-120.7148819   -48.86993408],[-131.21395874  -48.86977386],2.4428016868805393
11,11.276290904797417,10.5838928224643,10.503021241764658,[-98.76364136 -48.86936951],[-110.03993225  -48.86987305],[-120.62382507  -48.8698082 ],[-131.12684631  -48.86962891],2.7707990968181186
12,11.391738929006667,10.654273987013768,10.514015198806476,[-98.46864319 -48.8689003 ],[-109.86038208  -48.86982346],[-120.51465607  -48.86975861],[-131.02867126  -48.86960983],3.0741923335910686
13,11.503135766810663,10.735893251138931,10.533683776899675,[-98.14409637 -48.86832809],[-109.64723206  -48.8697319 ],[-120.38312531  -48.86954498],[-130.91680908  -48.86951447],3.3736433217850994
14,11.613266149726444,10.823150634765625,10.560623171105924,[-97.78945923 -48.86771393],[-109.40272522  -48.86963272],[-120.22587585  -48.86963272],[-130.78649902  -48.8694191 ],3.6790065973712633
15,11.725677736516737,10.912651064574687,10.596542360327195,[-97.4056015  -48.86712646],[-109.13127899  -48.86952972],[-120.04393005  -48.86976624],[-130.64047241  -48.86956406],3.9638094489314057
16,11.83468663067684,11.010566721916895,10.639709474505379,[-96.99347687 -48.86654282],[-108.82816315  -48.86942673],[-119.83872986  -48.86990738],[-130.47843933  -48.86970901],4.250201561666419
17,11.935089572755112,11.12018587642287,10.691368104728706,[-96.55281067 -48.86600113],[-108.48789978  -48.86931992],[-119.60808563  -48.87005615],[-130.29945374  -48.86986542],4.532191860723149
18,12.03042660032513,11.236022993330934,10.75236511328182,[-96.08447266 -48.86549759],[-108.11489868  -48.86921692],[-119.35092163  -48.87021255],[-130.10328674  -48.8700676 ],4.806607682034843
19,12.121498787453412,11.360641548815467,10.818305969692931,[-95.58874512 -48.86505127],[-107.71024323  -48.86911011],[-119.0708847   -48.87036514],[-129.88919067  -48.87026596],5.08073741636747
20,12.200844587410202,11.49057016566114,10.892608642691012,[-95.07236481 -48.86467361],[-107.27320862  -48.86902618],[-118.76377869  -48.87052155],[-129.65638733  -48.87047195],5.162348555072909
21,12.249649911746868,11.619033939159456,10.979240417480469,[-94.55651093 -48.86436462],[-106.80615997  -48.86896515],[-118.42519379  -48.87067413],[-129.4044342   -48.87067413],5.215997136552218
22,12.290963144201124,11.744163671807668,11.076301574786516,[-94.02152252 -48.86413574],[-106.31248474  -48.86890411],[-118.05664825  -48.87083435],[-129.13294983  -48.87087631],5.508047725290404
23,12.347496990640087,11.858841136167985,11.185386658121399,[-93.45198059 -48.86398315],[-105.79947662  -48.86884689],[-117.65831757  -48.87099075],[-128.84370422  -48.87108612],5.847900410837453
24,12.432572368481773,11.943931812248813,11.300582886623628,[-92.85422516 -48.86391449],[-105.28679657  -48.86879349],[-117.23072815  -48.87115097],[-128.53131104  -48.87129211],6.095802317439978
25,12.51912020156965,12.025848650626589,11.415802003951882,[-92.23236084 -48.86392975],[-104.7514801   -48.86877823],[-116.77732849  -48.8712883 ],[-128.19313049  -48.87150192],6.3489271335707365
