,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,7.2697906494140625,7.269805908203125,7.269805908203125,[-100.          -48.86999893],[-107.26979065  -48.86999893],[-114.53959656  -48.86999893],[-121.80940247  -48.86999893],0.0
1,7.2697906494140625,7.269805908203125,7.269805908203125,[-100.          -48.86999893],[-107.26979065  -48.86999893],[-114.53959656  -48.86999893],[-121.80940247  -48.86999893],0.0
2,7.2697906494140625,7.269805908203125,7.269805908203125,[-100.          -48.86999893],[-107.26979065  -48.86999893],[-114.53959656  -48.86999893],[-121.80940247  -48.86999893],0.0
3,7.2717437744140625,7.269798278808594,7.269805908203125,[-99.99635315 -48.86999893],[-107.26809692  -48.86999893],[-114.5378952   -48.86999893],[-121.80770111  -48.86999893],0.09550646767510092
4,7.290855408242763,7.269660949771087,7.269065857895505,[-99.95761871 -48.86987686],[-107.24847412  -48.8699646 ],[-114.51813507  -48.86993408],[-121.78720093  -48.87005234],0.6344096147787697
5,7.312248230705851,7.327407837201033,7.2151947043760405,[-99.87469482 -48.87005615],[-107.18694305  -48.86995316],[-114.51435089  -48.87001801],[-121.72954559  -48.8701973 ],0.9771261277643981
6,7.321769714550243,7.416542053741629,7.211738590304011,[-99.76821899 -48.86988831],[-107.08998871  -48.86994171],[-114.50653076  -48.87002945],[-121.71826935  -48.87026596],1.1549958715889934
7,7.3410339361177686,7.502410889544709,7.229537966694224,[-99.63518524 -48.86982346],[-106.97621918  -48.86991501],[-114.47863007  -48.87002945],[-121.70816803  -48.87023163],1.4964319537163493
8,7.393463134781371,7.573936466844423,7.277244569026889,[-99.46208954 -48.86988068],[-106.85555267  -48.86986542],[-114.42948914  -48.87012482],[-121.7067337   -48.87025452],1.8566167310947361
9,7.457901001292658,7.641090398422613,7.348960878129145,[-99.25876617 -48.86988068],[-106.71666718  -48.86981201],[-114.35775757  -48.87009811],[-121.70671844  -48.87025452],2.141087684251594
10,7.529945373613424,7.700653093905753,7.445014953648464,[-99.02732086 -48.86972046],[-106.55726624  -48.86975479],[-114.25791931  -48.8702774 ],[-121.70293427  -48.87025452],2.4428016868805393
11,7.618034369856862,7.752571110958415,7.553680422942575,[-98.76364136 -48.86936951],[-106.38167572  -48.86969757],[-114.13424683  -48.86997604],[-121.68792725  -48.87018967],2.7707990968181186
12,7.716377294524151,7.802841189447681,7.654159548670354,[-98.46864319 -48.8689003 ],[-106.18502045  -48.86964798],[-113.98786163  -48.8698616 ],[-121.64202118  -48.8700676 ],3.0741923335910686
13,7.8196793634325195,7.854415894444912,7.744972236114548,[-98.14409637 -48.86832809],[-105.96377563  -48.86959839],[-113.81819153  -48.86971664],[-121.56316376  -48.87004852],3.3736433217850994
14,7.9294817151244015,7.9060058594338996,7.831153879678097,[-97.78945923 -48.86771393],[-105.71894073  -48.86953354],[-113.62494659  -48.86956406],[-121.45610046  -48.86996078],3.6790065973712633
15,8.043800690584087,7.959762573476195,7.908134473919816,[-97.4056015  -48.86712646],[-105.44940186  -48.86945343],[-113.40916443  -48.8693924 ],[-121.31729889  -48.86985397],3.9638094489314057
16,8.159981271482065,8.017509462903122,7.979919456935404,[-96.99347687 -48.86654282],[-105.15345764  -48.8693924 ],[-113.1709671   -48.86919403],[-121.15088654  -48.86980438],4.250201561666419
17,8.278053936786554,8.07918549160356,8.046455415943983,[-96.55281067 -48.86600113],[-104.83086395  -48.8692894 ],[-112.91004944  -48.86898422],[-120.95650482  -48.86970901],4.532191860723149
18,8.396569128866732,8.148139966471895,8.105690045886979,[-96.08447266 -48.86549759],[-104.48104095  -48.86923218],[-112.62918091  -48.86877441],[-120.73487091  -48.86961365],4.806607682034843
19,8.51426796637964,8.221992515330207,8.163009698375214,[-95.58874512 -48.86505127],[-104.10301208  -48.86917496],[-112.32500458  -48.86856461],[-120.48801422  -48.86951065],5.08073741636747
20,8.624383166031953,8.298866305310739,8.222419803278195,[-95.07236481 -48.86467361],[-103.69674683  -48.86912155],[-111.9956131   -48.86837769],[-120.21803284  -48.86940765],5.162348555072909
21,8.706750228742013,8.37892155120085,8.284240793995275,[-94.55651093 -48.86436462],[-103.26325989  -48.86906052],[-111.6421814   -48.86821747],[-119.92642212  -48.86930466],5.215997136552218
22,8.783692754947046,8.458549552416828,8.345451432924472,[-94.02152252 -48.86413574],[-102.80521393  -48.8690033 ],[-111.26376343  -48.86805725],[-119.60921478  -48.86919785],5.508047725290404
23,8.871240096722989,8.536819523404176,8.406814661619013,[-93.45198059 -48.86398315],[-102.3232193   -48.86894608],[-110.86003876  -48.8678894 ],[-119.26685333  -48.86909485],5.847900410837453
24,8.96076341736418,8.617263875611362,8.467949007712859,[-92.85422516 -48.86391449],[-101.81498718  -48.86891174],[-110.43225098  -48.86772537],[-118.90019989  -48.86898804],6.095802317439978
25,9.068116596641035,8.680221655659052,8.528068642855967,[-92.23236084 -48.86392975],[-101.30047607  -48.8689003 ],[-109.98069763  -48.86759567],[-118.50876617  -48.86890411],6.3489271335707365
26,9.199220031728352,8.72348796695635,8.587974656317984,[-91.58245087 -48.86403275],[-100.78166962  -48.86888885],[-109.50515747  -48.86748505],[-118.09313202  -48.86884689],6.641972373933549
27,9.330842230785297,8.775016907571302,8.644386401194755,[-90.90353394 -48.86421585],[-100.234375    -48.86888123],[-109.00939178  -48.86741257],[-117.65377808  -48.86878967],6.922552192632067
28,9.449158742057934,8.851364270573262,8.693069567689506,[-90.19754028 -48.86448288],[-99.646698   -48.86888885],[-108.49806213  -48.8673439 ],[-117.19113159  -48.86872482],7.191156275291616
29,9.561036045526086,8.963287497391185,8.717880352433925,[-89.4642334  -48.86480713],[-99.02526855 -48.86893082],[-107.98855591  -48.86732483],[-116.70643616  -48.8686676 ],7.4678827728813895
30,9.667786379175393,9.088279875612146,8.742996316603561,[-88.70302582 -48.86520386],[-98.37081146 -48.86897278],[-107.45909119  -48.86731339],[-116.2020874  -48.8686409],7.745932957755351
31,9.764153105227669,9.209655912591092,8.804611300463682,[-87.91442108 -48.86565018],[-97.67857361 -48.86901093],[-106.88822937  -48.8673439 ],[-115.69284058  -48.86863327],8.01536609900593
32,9.850189650356159,9.332946925542434,8.904174886801083,[-87.09934998 -48.86612701],[-96.94953918 -48.86907578],[-106.28248596  -48.86741257],[-115.18666077  -48.86862183],8.276467856117836
33,9.92766603944673,9.462181238154477,9.01079566258231,[-86.25850677 -48.86661148],[-96.18617249 -48.86916733],[-105.64835358  -48.86750031],[-114.65914917  -48.86861801],8.531242860195384
34,9.995414968734254,9.590568682756256,9.116043148575148,[-85.39253998 -48.86709976],[-95.38795471 -48.86926651],[-104.97852325  -48.86762619],[-114.09456635  -48.86865234],8.778855721491384
35,10.052795566654403,9.713333260763159,9.23098759498886,[-84.50218201 -48.86759186],[-94.55497742 -48.86936569],[-104.26831055  -48.86777115],[-113.4992981   -48.86869431],9.018773319121484
36,10.100570777860788,9.832321281867458,9.353302034009712,[-83.58824921 -48.86804581],[-93.68881989 -48.86946106],[-103.52114105  -48.86795807],[-112.87444305  -48.86873245],9.251632709085985
37,10.1390686601793,9.946243383057375,9.476249718070429,[-82.65136719 -48.86846161],[-92.79043579 -48.86953354],[-102.73667908  -48.86814499],[-112.21292877  -48.86880875],9.477593258562313
38,10.168121367962268,10.05218513885726,9.600608840965167,[-81.69223785 -48.86884689],[-91.86035919 -48.86962891],[-101.91254425  -48.86835861],[-111.51315308  -48.8689003 ],9.696498537318677
39,10.188179027814027,10.149787959839454,9.727081306610424,[-80.71157837 -48.86919022],[-90.89975739 -48.8696785 ],[-101.04954529  -48.86860275],[-110.77662659  -48.86899185],9.908522106045934
40,10.199829104484346,10.238746683998677,9.852401737333881,[-79.71005249 -48.86948013],[-89.90988159 -48.86972427],[-100.14862823  -48.86880875],[-110.00102997  -48.86908722],10.113878570344822
41,10.203353881893698,10.31776431071684,9.974922181719245,[-78.6883316  -48.86973953],[-88.89168549 -48.86977386],[-99.20944977 -48.86900711],[-109.18437195  -48.86918259],10.312636674814794
42,10.199165345619399,10.386230487134942,10.094512939686659,[-77.64707947 -48.86999512],[-87.84624481 -48.86982727],[-98.23247528 -48.86920929],[-108.32698822  -48.86927795],10.504909764996997
43,10.187889104651681,10.444114695427626,10.209396362375955,[-76.58690643 -48.87021255],[-86.77479553 -48.86987686],[-97.21891022 -48.86941147],[-107.42830658  -48.86937332],10.69087810554543
44,10.169975292483407,10.491035466089148,10.3178482065318,[-75.508461   -48.87041473],[-85.67843628 -48.86992645],[-96.16947174 -48.86961365],[-106.48731995  -48.8694725 ],10.870672375381735
45,10.145904559374216,10.526657106583048,10.419250490027046,[-74.41234589 -48.8705864 ],[-84.55825043 -48.86997604],[-95.08490753 -48.86976624],[-105.50415802  -48.8695755 ],11.044427026621792
46,10.116218592586392,10.551139832009131,10.51251221004614,[-73.29914093 -48.8707428 ],[-83.4153595  -48.87002182],[-93.96649933 -48.86992264],[-104.47901154  -48.86967087],11.212300378324858
47,10.081443817845493,10.564773559571002,10.595855717068384,[-72.16946411 -48.87086868],[-82.2509079  -48.87007523],[-92.81568146 -48.87007141],[-103.41153717  -48.86977386],11.374443104449222
48,10.04216006988797,10.568397522089006,10.667510990584905,[-71.02383423 -48.87097168],[-81.06599426 -48.87012482],[-91.63439178 -48.87017441],[-102.30190277  -48.86987305],11.531001122643518
49,9.998977699292563,10.562126160170157,10.728622440863802,[-69.86283875 -48.87105179],[-79.86181641 -48.87017822],[-90.42394257 -48.87028122],[-101.152565    -48.86997604],11.682126063372163
50,9.952430764786902,10.546096802702312,10.779747013175944,[-68.68698883 -48.87111282],[-78.63941956 -48.870224  ],[-89.18551636 -48.87036514],[-99.96526337 -48.87007523],11.827981004586416
51,9.902839705107722,10.521080018818743,10.819229129560329,[-67.49681854 -48.87116623],[-77.3996582  -48.87022781],[-87.92073822 -48.87041855],[-98.73996735 -48.87014008],11.96870804240113
52,9.850647019190514,10.4876327542184,10.847190860508121,[-66.29283905 -48.87118912],[-76.14348602 -48.87023163],[-86.63111877 -48.87047195],[-97.47830963 -48.87019348],12.104110718649085
