,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.amplitude_acc,point.params.attack_time,point.params.frequency,point.params.inter_vehicle_distance,point.params.weather,rho
0,0.7978323097513638,0.31065668430452154,0.31065668430452154,0.18267496446163176,0.16797013217939588,0.15844917769598973,-1.5703924403491738,-110.28074783971473,-48.87,0.0,0.0,0.6534087661092038,0.6534087661092038,0.6534087661092038,-1.5703924403491738,-120.56149567942947,-48.87,0.0,0.0,0.3529265987750864,0.3289474174863036,0.24525192189815198,-1.5703924403491738,-130.8422435191442,-48.87,0.0,0.0,0.5312780771839343,7.607731648413896,1.8399413490057213,10.280747839714738,9,-0.14123626067589345
1,0.8932293775972523,0.914552382557696,0.8605577375940434,0.18924981010375266,0.18924981010375266,0.18924981010375266,-1.5703924403491738,-110.46385140366746,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-120.92770280733492,-48.87,0.0,0.0,0.5514080155769971,0.5514080155769971,0.5514080155769971,-1.5703924403491738,-131.3915542110024,-48.87,0.0,0.0,0.33541377004988204,7.165914663764097,6.351051489661069,10.463851403667466,7,-0.20985410623638145
2,0.1295714779709733,0.11572312754795755,0.11233338255811234,0.6744819802505913,0.6744819802505913,0.6744819802505913,-1.5703924403491738,-111.29676467310111,-48.87,0.0,0.0,0.8949531051250295,0.8765229329599468,0.8741220016618356,-1.5703924403491738,-122.59352934620222,-48.87,0.0,0.0,0.06119468156089931,0.046089957866577116,0.03749789292084276,-1.5703924403491738,-133.89029401930333,-48.87,0.0,0.0,0.04655801780808446,9.390251085349487,0.2121823992472771,11.296764673101109,4,-0.0143232095138206
3,0.7751070537796645,0.7428815827283681,0.5790475927693444,0.746680559936341,0.7043246637422473,0.3100147380458492,-1.5703924403491738,-109.30152034131824,-48.87,0.0,0.0,0.7848641385362329,0.4014140879738668,0.4014140879738668,-1.5703924403491738,-118.60304068263648,-48.87,0.0,0.0,0.7721086091112764,0.6772825851269614,0.6772825851269614,-1.5703924403491738,-127.90456102395471,-48.87,0.0,0.0,0.6967296467983164,6.275359487627396,2.83511114588915,9.30152034131824,7,-0.23566244795706393
4,0.8502814384899215,0.8502814384899215,0.8502814384899215,1.0,1.0,1.0,-1.5703924403491738,-110.67177748169942,-48.87,0.0,0.0,0.952980327622299,0.9430321225975437,0.9319356047306384,-1.5703924403491738,-121.34355496339884,-48.87,0.0,0.0,0.0,0.0,0.0,-1.5703924403491738,-132.01533244509827,-48.87,0.0,0.0,0.26371051250152094,6.510724936858583,7.1060796704274765,10.67177748169943,5,-0.07871591141035328
5,0.9276551312706725,0.9266571243708798,0.9258882745332617,0.5685922448782686,0.47269478953050265,0.3844647772605294,-1.5703924403491738,-107.89452276950841,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-115.78904553901683,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-123.68356830852524,-48.87,0.0,0.0,0.9108550532935924,7.303989508187636,6.946001627427378,7.894522769508419,3,-0.16716003499076226
6,0.9579127935933821,0.9579127935933821,0.9579127935933821,0.7612767988791659,0.7612767988791659,0.7612767988791659,-1.5703924403491738,-107.94161442575887,-48.87,0.0,0.0,0.47773250884836843,0.3315825737297901,0.3315825737297901,-1.5703924403491738,-115.88322885151774,-48.87,0.0,0.0,0.4905784712112141,0.5103045954853106,0.729279580493248,-1.5703924403491738,-123.82484327727661,-48.87,0.0,0.0,0.27610429844297935,1.4662139020971239,6.724352485934322,7.941614425758877,2,-0.04923245327588077
7,0.035245726855153786,0.035245726855153786,0.035245726855153786,0.06674772376713661,0.06674772376713661,0.06674772376713661,-1.5703924403491738,-107.70682623089995,-48.87,0.0,0.0,0.6906733148251807,0.6953471373006435,0.6001540301464032,-1.5703924403491738,-115.4136524617999,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-123.12047869269985,-48.87,0.0,0.0,0.26929522377550896,6.01066180004114,0.058870236190740055,7.706826230899954,5,-0.23827158651776514
8,0.7631929044795586,0.18945087567806318,0.18945087567806318,0.3539340297139679,0.27550656289674624,0.7107608488280688,-1.5703924403491738,-107.88737927291639,-48.87,0.0,0.0,0.8611759838278596,0.8449509832678822,0.8094681461425981,-1.5703924403491738,-115.77475854583278,-48.87,0.0,0.0,0.9037022297066677,0.8507822409448844,0.8507822409448844,-1.5703924403491738,-123.66213781874917,-48.87,0.0,0.0,0.31155834375364716,2.0332969266310292,2.6681847318810137,7.887379272916391,7,-0.24802243107678024
9,0.9091027790346522,0.9091027790346522,0.9091027790346522,0.9370688788013343,0.9370688788013343,0.9370688788013343,-1.5703924403491738,-109.81104275157493,-48.87,0.0,0.0,0.8302023992504846,0.5540545837554869,0.29452215865283926,-1.5703924403491738,-119.62208550314986,-48.87,0.0,0.0,0.6840703463235381,0.4192969596157199,0.41050605964375964,-1.5703924403491738,-129.4331282547248,-48.87,0.0,0.0,0.04827544842462519,3.8342086543544545,3.7296666679261476,9.81104275157493,0,-0.2509155034050652
