,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,7.801177978515625,7.8011932373046875,7.801177978515625,[-100.          -48.86999893],[-107.80117798  -48.86999893],[-115.60237122  -48.86999893],[-123.40354919  -48.86999893],0.0
1,7.801177978515625,7.8011932373046875,7.801177978515625,[-100.          -48.86999893],[-107.80117798  -48.86999893],[-115.60237122  -48.86999893],[-123.40354919  -48.86999893],0.0
2,7.801177978515625,7.8011932373046875,7.801177978515625,[-100.          -48.86999893],[-107.80117798  -48.86999893],[-115.60237122  -48.86999893],[-123.40354919  -48.86999893],0.0
3,7.803123474121094,7.8011932373046875,7.805938720703125,[-99.99635315 -48.86999893],[-107.79947662  -48.86999893],[-115.60066986  -48.86999893],[-123.40660858  -48.86999893],0.09550646767510092
4,7.822113037132629,7.801116943852763,7.822677612350263,[-99.95761871 -48.86987686],[-107.77973175  -48.86989594],[-115.58084869  -48.86998367],[-123.40352631  -48.87001038],0.6344096147787697
5,7.900566101082507,7.803993225590863,7.793212890782783,[-99.87469482 -48.87005615],[-107.77526093  -48.8700676 ],[-115.57925415  -48.86997986],[-123.37246704  -48.86993027],0.9771261277643981
6,7.997596742036361,7.804199218932733,7.755935669680794,[-99.76821899 -48.86988831],[-107.76581573  -48.87003326],[-115.57001495  -48.86997986],[-123.32595062  -48.86987305],1.1549958715889934
7,8.100929264407014,7.80626678469127,7.725090031210632,[-99.63518524 -48.86982346],[-107.7361145   -48.87008286],[-115.54238129  -48.87010193],[-123.26747131  -48.86984253],1.4964319537163493
8,8.226806640911553,7.815078735355287,7.692230227266363,[-99.46208954 -48.86988068],[-107.68889618  -48.86994934],[-115.50397491  -48.86994171],[-123.19620514  -48.86973953],1.8566167310947361
9,8.354301452668071,7.840164185104862,7.6616973901653616,[-99.25876617 -48.86988068],[-107.61306763  -48.86985779],[-115.45323181  -48.86994934],[-123.1149292   -48.86975479],2.141087684251594
10,8.475616456317738,7.8776245122960145,7.644454958068687,[-99.02732086 -48.86972046],[-107.50293732  -48.86986542],[-115.38056183  -48.86996078],[-123.02501678  -48.86978531],2.4428016868805393
11,8.596611032103612,7.928794862164948,7.638206482970947,[-98.76364136 -48.86936951],[-107.36025238  -48.86976624],[-115.28904724  -48.86991119],[-122.92725372  -48.86978531],2.7707990968181186
12,8.71224979304069,8.00089264652624,7.636421208149547,[-98.46864319 -48.8689003 ],[-107.18089294  -48.8697052 ],[-115.18178558  -48.87004852],[-122.81820679  -48.86978531],3.0741923335910686
13,8.823227028577753,8.084663403432975,7.646522528370799,[-98.14409637 -48.86832809],[-106.9673233   -48.86965561],[-115.05198669  -48.87010193],[-122.69850922  -48.86978912],3.3736433217850994
14,8.93196125515529,8.17147064551258,7.674568176330207,[-97.78945923 -48.86771393],[-106.72142029  -48.86958313],[-114.89289093  -48.86981964],[-122.56745911  -48.86978912],3.6790065973712633
15,9.041183778041901,8.263282780443504,7.71456909187327,[-97.4056015  -48.86712646],[-106.44678497  -48.86948013],[-114.71006775  -48.86975479],[-122.42463684  -48.86978912],3.9638094489314057
16,9.146294092396221,8.363906864140949,7.768821717208627,[-96.99347687 -48.86654282],[-106.13977051  -48.8694191 ],[-114.50367737  -48.86967087],[-122.27249908  -48.86978912],4.250201561666419
17,9.244949935146906,8.473075870439782,7.8381347687477225,[-96.55281067 -48.86600113],[-105.79776001  -48.8693161 ],[-114.27083588  -48.86956787],[-122.10897064  -48.86978912],4.532191860723149
18,9.3389594884794,8.588394168088929,7.91773987464813,[-96.08447266 -48.86549759],[-105.4234314   -48.86923599],[-114.01182556  -48.86946487],[-121.92956543  -48.86978531],4.806607682034843
19,9.428597401689196,8.712654115693606,8.003631602796768,[-95.58874512 -48.86505127],[-105.01734161  -48.86918259],[-113.72999573  -48.86936569],[-121.73362732  -48.86978531],5.08073741636747
20,9.507386296153497,8.84056091415257,8.100463884046096,[-95.07236481 -48.86467361],[-104.57975006  -48.86912537],[-113.42031097  -48.8692627 ],[-121.52077484  -48.86978531],5.162348555072909
21,9.556107724920935,8.966766357851125,8.209594750691334,[-94.55651093 -48.86436462],[-104.11261749  -48.86906815],[-113.07938385  -48.86915588],[-121.28897858  -48.86978531],5.215997136552218
22,9.597527788497867,9.089729309146868,8.327476534348508,[-94.02152252 -48.86413574],[-103.61904907  -48.86901093],[-112.70877838  -48.86904526],[-121.03625488  -48.86978531],5.508047725290404
23,9.652238216339063,9.204132080090773,8.452949563714395,[-93.45198059 -48.86398315],[-103.10421753  -48.86894989],[-112.30834961  -48.86896515],[-120.76129913  -48.86978531],5.847900410837453
24,9.73473486811389,9.289817810071126,8.583923385073927,[-92.85422516 -48.86391449],[-102.58895874  -48.86891937],[-111.87877655  -48.86890411],[-120.46269989  -48.86978531],6.095802317439978
25,9.820878338843594,9.370193481669721,8.715667774310836,[-92.23236084 -48.86392975],[-102.05323792  -48.86891174],[-111.4234314   -48.86884689],[-120.13909912  -48.86977768],6.3489271335707365
26,9.89161038952968,9.469108582189184,8.846519525386656,[-91.58245087 -48.86403275],[-101.47406006  -48.8689003 ],[-110.94316864  -48.86878967],[-119.78968811  -48.86977768],6.641972373933549
27,9.95710864049702,9.573768617063276,8.979377807860697,[-90.90353394 -48.86421585],[-100.86064148  -48.86888885],[-110.4344101   -48.86872864],[-119.41378784  -48.86977768],6.922552192632067
28,10.026131662898537,9.69384002974068,9.093078677819308,[-90.19754028 -48.86448288],[-100.22367096  -48.86893082],[-109.91751099  -48.86869431],[-119.0105896   -48.86977768],7.191156275291616
29,10.09252252558452,9.836769108054336,9.187721316765263,[-89.4642334  -48.86480713],[-99.55675507 -48.86896896],[-109.39352417  -48.86868668],[-118.58124542  -48.86977386],7.4678827728813895
