,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,8.582679748535156,8.582687377929688,8.582687377929688,[-100.          -48.86999893],[-108.58267975  -48.86999893],[-117.16536713  -48.86999893],[-125.7480545   -48.86999893],0.0
1,8.582679748535156,8.582687377929688,8.582687377929688,[-100.          -48.86999893],[-108.58267975  -48.86999893],[-117.16536713  -48.86999893],[-125.7480545   -48.86999893],0.0
2,8.582679748535156,8.582687377929688,8.582687377929688,[-100.          -48.86999893],[-108.58267975  -48.86999893],[-117.16536713  -48.86999893],[-125.7480545   -48.86999893],0.0
3,8.584632873535156,8.582679748535156,8.587448120117188,[-99.99635315 -48.86999893],[-108.58098602  -48.86999893],[-117.16366577  -48.86999893],[-125.75111389  -48.86999893],0.09550646767510092
4,8.604774475128098,8.581314087402443,8.604316711670165,[-99.95761871 -48.86987686],[-108.56239319  -48.86985397],[-117.14370728  -48.86994553],[-125.74802399  -48.87001038],0.6344096147787697
5,8.683143621085476,8.584304811065458,8.574798584014921,[-99.87469482 -48.87005615],[-108.55783844  -48.86975098],[-117.14214325  -48.86991119],[-125.71694183  -48.86993408],0.9771261277643981
6,8.777084351660285,8.589431764189566,8.534248352058455,[-99.76821899 -48.86988831],[-108.54530334  -48.86975098],[-117.13473511  -48.86991119],[-125.66898346  -48.86992264],1.1549958715889934
7,8.87754058893295,8.596611023927629,8.504417419441294,[-99.63518524 -48.86982346],[-108.51272583  -48.86972427],[-117.10933685  -48.86985397],[-125.61375427  -48.86986542],1.4964319537163493
8,9.001113891893374,8.608085634035843,8.475982667753927,[-99.46208954 -48.86988068],[-108.46320343  -48.8698082 ],[-117.07128906  -48.86997986],[-125.54727173  -48.8698082 ],1.8566167310947361
9,9.124053955078125,8.635643005586786,8.44910431074922,[-99.25876617 -48.86988068],[-108.38282013  -48.86988068],[-117.01846313  -48.86994171],[-125.46756744  -48.86977386],2.141087684251594
10,9.242294315834396,8.674415588681708,8.435089113937437,[-99.02732086 -48.86972046],[-108.26961517  -48.87000275],[-116.94403076  -48.86993027],[-125.37911987  -48.86972046],2.4428016868805393
11,9.35884859069716,8.72873687784485,8.432289127525062,[-98.76364136 -48.86936951],[-108.12248993  -48.8699646 ],[-116.85122681  -48.86988068],[-125.28351593  -48.86962128],2.7707990968181186
12,9.470954949377054,8.802215577630006,8.434967042921096,[-98.46864319 -48.8689003 ],[-107.93959808  -48.86991501],[-116.74181366  -48.86975479],[-125.1767807  -48.8695755],3.0741923335910686
13,9.579582337709596,8.885429383215962,8.44887542975728,[-98.14409637 -48.86832809],[-107.72367859  -48.86986542],[-116.60910797  -48.86973953],[-125.0579834   -48.86953354],3.3736433217850994
14,9.686439743038203,8.975379943899538,8.475128179460791,[-97.78945923 -48.86771393],[-107.47589874  -48.86981964],[-116.45127869  -48.86978912],[-124.92640686  -48.86948013],3.6790065973712633
15,9.79435001492566,9.07155609203045,8.51114655501552,[-97.4056015  -48.86712646],[-107.19995117  -48.86972427],[-116.27150726  -48.86983871],[-124.78265381  -48.86943436],3.9638094489314057
16,9.898666874874928,9.17477417258966,8.563232436679723,[-96.99347687 -48.86654282],[-106.89214325  -48.86966705],[-116.06691742  -48.86988831],[-124.63014984  -48.86938477],4.250201561666419
17,9.997215905895404,9.285896308641947,8.632164022506728,[-96.55281067 -48.86600113],[-106.55002594  -48.86956406],[-115.83592224  -48.86993408],[-124.46808624  -48.86933136],4.532191860723149
18,10.09151537776635,9.403076184751553,8.710647611595773,[-96.08447266 -48.86549759],[-106.17598724  -48.86949158],[-115.57906342  -48.86998367],[-124.289711    -48.86927795],4.806607682034843
19,10.181809416742986,9.527503985870055,8.795349157923773,[-95.58874512 -48.86505127],[-105.77055359  -48.86943817],[-115.29805756  -48.87003326],[-124.09340668  -48.86922836],5.08073741636747
20,10.261620649325321,9.653793360477831,8.892250107773606,[-95.07236481 -48.86467361],[-105.33398438  -48.86938477],[-114.98777771  -48.87008667],[-123.88002777  -48.86917496],5.162348555072909
21,10.311623812105406,9.778808627506967,9.0003815269261,[-94.55651093 -48.86436462],[-104.86813354  -48.86932373],[-114.64694214  -48.87013626],[-123.64732361  -48.86912155],5.215997136552218
22,10.35453923692911,9.900581402547127,9.116401741349346,[-94.02152252 -48.86413574],[-104.37606049  -48.86927032],[-114.27664185  -48.87018967],[-123.39304352  -48.86906815],5.508047725290404
23,10.410966279453335,10.013107352776986,9.24023445715088,[-93.45198059 -48.86398315],[-103.86294556  -48.8692131 ],[-113.87605286  -48.87024307],[-123.11628723  -48.86901093],5.847900410837453
24,10.495362636903657,10.096923892548373,9.369255161593157,[-92.85422516 -48.86391449],[-103.34958649  -48.86915588],[-113.44651031  -48.87029648],[-122.81576538  -48.86895752],6.095802317439978
25,10.583611809962507,10.17528541303615,9.498718372328229,[-92.23236084 -48.86392975],[-102.81597137  -48.86912537],[-112.99125671  -48.87034988],[-122.48997498  -48.8689003 ],6.3489271335707365
26,10.656594534133331,10.271926957958247,9.627433898988103,[-91.58245087 -48.86403275],[-102.23904419  -48.86911392],[-112.51097107  -48.8703804 ],[-122.13840485  -48.86884689],6.641972373933549
27,10.724335833590922,10.37446602062074,9.75830091152723,[-90.90353394 -48.86421585],[-101.62786865  -48.86911011],[-112.00233459  -48.87038422],[-121.76063538  -48.86878967],6.922552192632067
28,10.795601877879017,10.492523272112903,9.869766374206955,[-90.19754028 -48.86448288],[-100.99314117  -48.86909866],[-111.48566437  -48.87038422],[-121.3554306   -48.86872864],7.191156275291616
