,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,17.534149169921875,17.534149169921875,17.534149169921875,[-100.          -48.86999893],[-117.53414917  -48.86999893],[-135.06829834  -48.86999893],[-152.60244751  -48.86999893],0.0
1,17.534149169921875,17.534149169921875,17.534149169921875,[-100.          -48.86999893],[-117.53414917  -48.86999893],[-135.06829834  -48.86999893],[-152.60244751  -48.86999893],0.0
2,17.534149169921875,17.534149169921875,17.534149169921875,[-100.          -48.86999893],[-117.53414917  -48.86999893],[-135.06829834  -48.86999893],[-152.60244751  -48.86999893],0.0
3,17.536094665527344,17.534156799316406,17.534149169921875,[-99.99635315 -48.86999893],[-117.53244781  -48.86999893],[-135.06660461  -48.86999893],[-152.60075378  -48.86999893],0.09550646767510092
4,17.555885315339687,17.532958984456336,17.5344390871149,[-99.95761871 -48.86987686],[-117.51350403  -48.86999512],[-135.04646301  -48.87004852],[-152.5809021  -48.8699646],0.6344096147787697
5,17.637184143662108,17.532341003766984,17.480758669396312,[-99.87469482 -48.87005615],[-117.51187897  -48.86991119],[-135.04421997  -48.86980057],[-152.52497864  -48.87009048],0.9771261277643981
6,17.732490539552423,17.536216736099163,17.477294922508207,[-99.76821899 -48.86988831],[-117.50070953  -48.86989594],[-135.03692627  -48.86980057],[-152.51422119  -48.86994934],1.1549958715889934
7,17.833267212111533,17.54064178616127,17.497863771129662,[-99.63518524 -48.86982346],[-117.46845245  -48.86990738],[-135.00909424  -48.8696785 ],[-152.50695801  -48.86991501],1.4964319537163493
8,17.957084655776306,17.549850465728273,17.536315920896342,[-99.46208954 -48.86988068],[-117.41917419  -48.86985779],[-134.96902466  -48.8696022 ],[-152.50534058  -48.86992264],1.8566167310947361
9,18.080871582244125,17.579643252362974,17.586044313609076,[-99.25876617 -48.86988068],[-117.33963776  -48.86996841],[-134.91928101  -48.86965179],[-152.50532532  -48.86992264],2.141087684251594
10,18.19582367092151,17.624542239525088,17.6539001491221,[-99.02732086 -48.86972046],[-117.22314453  -48.86995316],[-134.84768677  -48.86961746],[-152.50158691  -48.86992264],2.4428016868805393
11,18.31134796589037,17.67774200440482,17.73419189506297,[-98.76364136 -48.86936951],[-117.07498932  -48.86977386],[-134.75273132  -48.86979294],[-152.48692322  -48.86993027],2.7707990968181186
