,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,7.445556640625,7.445556640625,7.445556640625,[-100.          -48.86999893],[-107.44555664  -48.86999893],[-114.89111328  -48.86999893],[-122.33666992  -48.86999893],0.0
1,7.445556640625,7.445556640625,7.445556640625,[-100.          -48.86999893],[-107.44555664  -48.86999893],[-114.89111328  -48.86999893],[-122.33666992  -48.86999893],0.0
2,7.445556640625,7.445556640625,7.445556640625,[-100.          -48.86999893],[-107.44555664  -48.86999893],[-114.89111328  -48.86999893],[-122.33666992  -48.86999893],0.0
3,7.447502136230469,7.445556640625,7.445556640625,[-99.99635315 -48.86999893],[-107.44385529  -48.86999893],[-114.88941193  -48.86999893],[-122.33496857  -48.86999893],0.09550646767510092
4,7.46760559088267,7.443649294842495,7.446609498876939,[-99.95761871 -48.86987686],[-107.4252243   -48.86984634],[-114.8688736   -48.87005234],[-122.31548309  -48.86988831],0.6344096147787697
5,7.548156738285106,7.44291687015238,7.4465789824478765,[-99.87469482 -48.87005615],[-107.42285156  -48.87004852],[-114.86576843  -48.87007141],[-122.31234741  -48.8698616 ],0.9771261277643981
6,7.64376068245547,7.446365356563543,7.442527773639576,[-99.76821899 -48.86988831],[-107.41197968  -48.87002945],[-114.85834503  -48.87007141],[-122.3008728   -48.86987305],1.1549958715889934
7,7.744400024753227,7.454124451035965,7.46575164855833,[-99.63518524 -48.86982346],[-107.37958527  -48.86989594],[-114.83370972  -48.86996841],[-122.29946136  -48.86987305],1.4964319537163493
8,7.867919922882066,7.4679183965572875,7.496520996141308,[-99.46208954 -48.86988068],[-107.33000946  -48.86975479],[-114.79792786  -48.86984634],[-122.29444885  -48.86987305],1.8566167310947361
9,7.991706848668944,7.492004395187756,7.533470153843363,[-99.25876617 -48.86988068],[-107.25047302  -48.86978912],[-114.74247742  -48.86988831],[-122.27594757  -48.86991119],2.141087684251594
10,8.103202820299213,7.538650513008022,7.56723785401256,[-99.02732086 -48.86972046],[-107.13052368  -48.8698082 ],[-114.66917419  -48.86987686],[-122.23641205  -48.86988831],2.4428016868805393
11,8.215606700364926,7.6014709491187205,7.596321107064279,[-98.76364136 -48.86936951],[-106.97924805  -48.86979294],[-114.58071899  -48.86996078],[-122.1770401   -48.86983109],2.7707990968181186
12,8.327529960531553,7.67461395313824,7.629676820015864,[-98.46864319 -48.8689003 ],[-106.7961731   -48.86984253],[-114.47078705  -48.86975479],[-122.10046387  -48.86988831],3.0741923335910686
13,8.434478904776181,7.757049561568335,7.667037963944056,[-98.14409637 -48.86832809],[-106.57857513  -48.86989212],[-114.33562469  -48.86976624],[-122.00266266  -48.86980057],3.3736433217850994
14,8.539535813051561,7.848281863470248,7.708992004470981,[-97.78945923 -48.86771393],[-106.32899475  -48.86994171],[-114.17727661  -48.86972046],[-121.88626862  -48.86968613],3.6790065973712633
15,8.647034181266356,7.941177376784886,7.754798890815233,[-97.4056015  -48.86712646],[-106.05263519  -48.87003708],[-113.99381256  -48.86966705],[-121.74861145  -48.86950684],3.9638094489314057
16,8.750839964951973,8.04039766005019,7.803390504497068,[-96.99347687 -48.86654282],[-105.7443161  -48.870121 ],[-113.78471375  -48.86961365],[-121.58810425  -48.86945724],4.250201561666419
17,8.848870331352364,8.148666413059814,7.857757569085327,[-96.55281067 -48.86600113],[-105.40167999  -48.870224  ],[-113.55034637  -48.86951065],[-121.40810394  -48.86940384],4.532191860723149
