,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,13.114784240722656,13.114791870117188,13.114768981933594,[-100.          -48.86999893],[-113.11478424  -48.86999893],[-126.22957611  -48.86999893],[-139.34434509  -48.86999893],0.0
1,13.114784240722656,13.114791870117188,13.114768981933594,[-100.          -48.86999893],[-113.11478424  -48.86999893],[-126.22957611  -48.86999893],[-139.34434509  -48.86999893],0.0
2,13.114784240722656,13.114791870117188,13.114768981933594,[-100.          -48.86999893],[-113.11478424  -48.86999893],[-126.22957611  -48.86999893],[-139.34434509  -48.86999893],0.0
3,13.116729736328125,13.114791870117188,13.114776611328125,[-99.99635315 -48.86999893],[-113.11308289  -48.86999893],[-126.22787476  -48.86999893],[-139.34265137  -48.86999893],0.09550646767510092
4,13.135719299476484,13.114761352544056,13.116180419966808,[-99.95761871 -48.86987686],[-113.09333801  -48.86994171],[-126.20809937  -48.86995316],[-139.32427979  -48.86998749],0.6344096147787697
5,13.216209411841307,13.114013673153313,13.117027286444618,[-99.87469482 -48.87005615],[-113.09090424  -48.87013245],[-126.20491791  -48.86994934],[-139.32194519  -48.87026215],0.9771261277643981
6,13.314651491496123,13.113418580379934,13.118362430859923,[-99.76821899 -48.86988831],[-113.08287048  -48.87013245],[-126.19628906  -48.86994934],[-139.31465149  -48.8702774 ],1.1549958715889934
7,13.419334412532532,13.114219665572284,13.11379242423234,[-99.63518524 -48.86982346],[-113.05451965  -48.86997986],[-126.16873932  -48.87001419],[-139.28253174  -48.87036896],1.4964319537163493
8,13.540084839104166,13.126510620126057,13.149131781237548,[-99.46208954 -48.86988068],[-113.00217438  -48.86996078],[-126.128685    -48.86994553],[-139.27781677  -48.8703537 ],1.8566167310947361
9,13.660316467900882,13.156265258913496,13.187210093515215,[-99.25876617 -48.86988068],[-112.91908264  -48.86975098],[-126.0753479  -48.8698082],[-139.26255798  -48.87033463],2.141087684251594
10,13.778884889068774,13.195404052743198,13.25913239141967,[-99.02732086 -48.86972046],[-112.80620575  -48.86991501],[-126.0016098   -48.86993027],[-139.26074219  -48.87033463],2.4428016868805393
11,13.894073488540645,13.25119018847292,13.345809943608684,[-98.76364136 -48.86936951],[-112.65771484  -48.86961746],[-125.90890503  -48.86989594],[-139.25471497  -48.87033081],2.7707990968181186
12,14.010566724063935,13.314453131977883,13.435585027173643,[-98.46864319 -48.8689003 ],[-112.4792099   -48.86949539],[-125.79366302  -48.86992645],[-139.22924805  -48.87030029],3.0741923335910686
13,14.126525917574625,13.385856644874659,13.520004273365588,[-98.14409637 -48.86832809],[-112.27062225  -48.86937332],[-125.65647888  -48.87003708],[-139.17648315  -48.87019348],3.3736433217850994
14,14.237541260619496,13.471382177905758,13.604263307166399,[-97.78945923 -48.86771393],[-112.02700043  -48.86904144],[-125.49838257  -48.87003708],[-139.10264587  -48.87023926],3.6790065973712633
15,14.344551156995902,13.564796529338112,13.686653137379272,[-97.4056015  -48.86712646],[-111.75015259  -48.86854935],[-125.31494904  -48.87003708],[-139.00160217  -48.86996841],3.9638094489314057
16,14.447723455031511,13.66502396653929,13.765403752634965,[-96.99347687 -48.86654282],[-111.44120026  -48.86792755],[-125.10622406  -48.87003708],[-138.87162781  -48.86966324],4.250201561666419
17,14.546279958446398,13.773445417108068,13.840522781485264,[-96.55281067 -48.86600113],[-111.09909058  -48.86722183],[-124.87253571  -48.87003708],[-138.71305847  -48.86938477],4.532191860723149
18,14.640174903034355,13.888107739384802,13.91014864411425,[-96.08447266 -48.86549759],[-110.72464752  -48.86654282],[-124.61275482  -48.87003708],[-138.52290344  -48.86922836],4.806607682034843
19,14.730361960676332,14.010559704708392,13.9767303835136,[-95.58874512 -48.86505127],[-110.31910706  -48.86585999],[-124.32966614  -48.87003708],[-138.30639648  -48.86902237],5.08073741636747
20,14.809959421527427,14.136566984428452,14.044815116525182,[-95.07236481 -48.86467361],[-109.88232422  -48.8652153 ],[-124.01889038  -48.87003708],[-138.06370544  -48.86881638],5.162348555072909
21,14.859550478405435,14.261269641574035,14.118766856751591,[-94.55651093 -48.86436462],[-109.4160614   -48.86462784],[-123.67733002  -48.87003708],[-137.7960968   -48.86861038],5.215997136552218
22,14.902076721230955,14.382622989953894,14.198997592747649,[-94.02152252 -48.86413574],[-108.92359924  -48.86410141],[-123.30622101  -48.87003708],[-137.50521851  -48.86839294],5.508047725290404
23,14.958076480648367,14.49575946152664,14.280235417905455,[-93.45198059 -48.86398315],[-108.41005707  -48.86365509],[-122.90581512  -48.87003708],[-137.18605042  -48.86812973],5.847900410837453
24,15.041961682616378,14.581163060565485,14.36090867291144,[-92.85422516 -48.86391449],[-107.89618683  -48.86329651],[-122.47734833  -48.87004471],[-136.83825684  -48.86787033],6.095802317439978
25,15.129615810931975,14.661050571186024,14.43934651094209,[-92.23236084 -48.86392975],[-107.36197662  -48.86302185],[-122.02302551  -48.87004471],[-136.46237183  -48.86765671],6.3489271335707365
26,15.201988266805515,14.759309618556157,14.51550316420231,[-91.58245087 -48.86403275],[-106.78443909  -48.86284256],[-121.54374695  -48.87004471],[-136.05924988  -48.86743546],6.641972373933549
27,15.269142220413713,14.863611099763892,14.593307763731124,[-90.90353394 -48.86421585],[-106.17267609  -48.86275864],[-121.0362854   -48.87004471],[-135.6295929   -48.86724472],6.922552192632067
28,15.339790439011534,14.983507011269994,14.652366939523947,[-90.19754028 -48.86448288],[-105.53733063  -48.86277771],[-120.52083588  -48.87004471],[-135.17320251  -48.86707306],7.191156275291616
29,15.407775996020272,15.126306310320535,14.691749901705395,[-89.4642334  -48.86480713],[-104.87200928  -48.86290741],[-119.9983139   -48.87004471],[-134.69006348  -48.86693573],7.4678827728813895
30,15.467819350526302,15.27137149151367,14.73986851652261,[-88.70302582 -48.86520386],[-104.17084503  -48.86314774],[-119.44221497  -48.87004471],[-134.18208313  -48.86682129],7.745932957755351
31,15.524170073084278,15.395173517318694,14.838447938537904,[-87.91442108 -48.86565018],[-103.438591    -48.86348343],[-118.83376312  -48.87004471],[-133.67221069  -48.86674118],8.01536609900593
32,15.577354590454682,15.509682920698408,14.973114384865825,[-87.09934998 -48.86612701],[-102.67670441  -48.86389923],[-118.18638611  -48.87004852],[-133.15950012  -48.86671448],8.276467856117836
33,15.624420323210547,15.6267862995669,15.108543764705031,[-86.25850677 -48.86661148],[-101.88292694  -48.86439514],[-117.50971222  -48.87004471],[-132.61825562  -48.86670685],8.531242860195384
34,15.66529098026355,15.737656466091476,15.240280508581968,[-85.39253998 -48.86709976],[-101.05783081  -48.86494827],[-116.79548645  -48.87004852],[-132.0357666   -48.86674881],8.778855721491384
35,15.701027053138843,15.835060765937325,15.379974704626191,[-84.50218201 -48.86759186],[-100.20320892  -48.86552048],[-116.03826904  -48.87004471],[-131.41824341  -48.86681366],9.018773319121484
