,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,10.658729553222656,10.658721923828125,10.658729553222656,[-100.          -48.86999893],[-110.65872955  -48.86999893],[-121.31745148  -48.86999893],[-131.97618103  -48.86999893],0.0
1,10.658729553222656,10.658721923828125,10.658729553222656,[-100.          -48.86999893],[-110.65872955  -48.86999893],[-121.31745148  -48.86999893],[-131.97618103  -48.86999893],0.0
2,10.658729553222656,10.658721923828125,10.658729553222656,[-100.          -48.86999893],[-110.65872955  -48.86999893],[-121.31745148  -48.86999893],[-131.97618103  -48.86999893],0.0
3,10.660675048828125,10.658721923828125,10.658721923828125,[-99.99635315 -48.86999893],[-110.6570282   -48.86999893],[-121.31575012  -48.86999893],[-131.97447205  -48.86999893],0.09550646767510092
4,10.680656433160648,10.657646179352826,10.65804290880712,[-99.95761871 -48.86987686],[-110.63827515  -48.86984253],[-121.29592133  -48.86989975],[-131.95396423  -48.87005234],0.6344096147787697
5,10.759704591534307,10.659278874218668,10.657112122079743,[-99.87469482 -48.87005615],[-110.63439941  -48.86986542],[-121.29367828  -48.87017822],[-131.95079041  -48.87007523],0.9771261277643981
6,10.856330871732828,10.660987856976808,10.657928467495939,[-99.76821899 -48.86988831],[-110.62454987  -48.86994553],[-121.28553772  -48.8701973 ],[-131.94346619  -48.87007523],1.1549958715889934
7,10.95853424158314,10.665466309207728,10.65809631349363,[-99.63518524 -48.86982346],[-110.59371948  -48.86996078],[-121.25918579  -48.87007523],[-131.9172821   -48.87005615],1.4964319537163493
8,11.075027466264425,10.684478761751373,10.657814027585625,[-99.46208954 -48.86988068],[-110.537117    -48.86997986],[-121.22159576  -48.87018585],[-131.87940979  -48.86999512],1.8566167310947361
9,11.195526123453062,10.715805054169937,10.655128482948104,[-99.25876617 -48.86988068],[-110.4542923   -48.86997604],[-121.17009735  -48.87007523],[-131.82522583  -48.86978531],2.141087684251594
10,11.311561585401483,10.75649261572285,10.658317566707119,[-99.02732086 -48.86972046],[-110.33888245  -48.86986542],[-121.09537506  -48.87001038],[-131.75369263  -48.86988068],2.4428016868805393
11,11.426856995752118,10.8130951031197,10.665809635083251,[-98.76364136 -48.86936951],[-110.19049835  -48.86952972],[-121.00359344  -48.87000275],[-131.66940308  -48.86972046],2.7707990968181186
12,11.540374767520705,10.885704050152242,10.677940371896494,[-98.46864319 -48.8689003 ],[-110.00901794  -48.8694191 ],[-120.89472198  -48.86987686],[-131.57266235  -48.86961365],3.0741923335910686
13,11.65103916319277,10.96700287804733,10.696037294249793,[-98.14409637 -48.86832809],[-109.7951355  -48.8692894],[-120.76213837  -48.86974335],[-131.45817566  -48.8695488 ],3.3736433217850994
14,11.759590234547483,11.052940374719075,10.729080200847017,[-97.78945923 -48.86771393],[-109.54904938  -48.869133  ],[-120.60198975  -48.86949921],[-131.33106995  -48.86961746],3.6790065973712633
15,11.868583824594122,11.147445681909176,10.766906748504981,[-97.4056015  -48.86712646],[-109.27418518  -48.86898422],[-120.42163086  -48.86925125],[-131.1885376   -48.86972046],3.9638094489314057
16,11.972725132598123,11.250953675300032,10.81139377247146,[-96.99347687 -48.86654282],[-108.96620178  -48.86882782],[-120.21715546  -48.86897659],[-131.02854919  -48.86984253],4.250201561666419
17,12.071892079157033,11.360511779787718,10.867218096807944,[-96.55281067 -48.86600113],[-108.62470245  -48.8686676 ],[-119.98521423  -48.86867523],[-130.85243225  -48.86998749],4.532191860723149
18,12.167236699446969,11.475952149170425,10.93157973252576,[-96.08447266 -48.86549759],[-108.25170898  -48.86850357],[-119.72766113  -48.86837387],[-130.65924072  -48.87014008],4.806607682034843
19,12.258141006030877,11.599578861140902,11.000862350256714,[-95.58874512 -48.86505127],[-107.84688568  -48.86834335],[-119.44646454  -48.86804962],[-130.44732666  -48.87029266],5.08073741636747
20,12.338676962657031,11.724929821560046,11.080475194867514,[-95.07236481 -48.86467361],[-107.41104126  -48.86822128],[-119.13597107  -48.86769104],[-130.21644592  -48.87044144],5.162348555072909
21,12.38945063956114,11.848899866117307,11.171448226687104,[-94.55651093 -48.86436462],[-106.945961    -48.86811066],[-118.79486084  -48.8673439 ],[-129.96630859  -48.87059402],5.215997136552218
22,12.43305266114462,11.969970742650505,11.271607062734416,[-94.02152252 -48.86413574],[-106.45457458  -48.8679924 ],[-118.42454529  -48.86701965],[-129.69615173  -48.87075043],5.508047725290404
23,12.490196848439478,12.081832947409822,11.382622541403551,[-93.45198059 -48.86398315],[-105.94217682  -48.86791992],[-118.0240097   -48.86669922],[-129.40663147  -48.87090302],5.847900410837453
24,12.575340887207593,12.164993373410859,11.497864716042757,[-92.85422516 -48.86391449],[-105.42956543  -48.86785126],[-117.59455872  -48.86639404],[-129.09242249  -48.87105942],6.095802317439978
25,12.664421682794334,12.242759823337728,11.613709612652938,[-92.23236084 -48.86392975],[-104.89678192  -48.86783218],[-117.13954163  -48.86612701],[-128.75325012  -48.87121964],6.3489271335707365
26,12.738152111251877,12.340232997705844,11.728539792432688,[-91.58245087 -48.86403275],[-104.32060242  -48.86781311],[-116.66083527  -48.86589813],[-128.38937378  -48.87137604],6.641972373933549
27,12.80651906743822,12.447364988481231,11.842042446404275,[-90.90353394 -48.86421585],[-103.71005249  -48.86783981],[-116.1574173   -48.86571503],[-127.99945831  -48.87153625],6.922552192632067
28,12.878441308479493,12.56394979903849,11.943536424292573,[-90.19754028 -48.86448288],[-103.07598114  -48.86789322],[-115.63993073  -48.86557388],[-127.58346558  -48.8717041 ],7.191156275291616
29,12.947716146404094,12.706093075667226,12.024415731919463,[-89.4642334  -48.86480713],[-102.41194916  -48.86797333],[-115.11804199  -48.86549759],[-127.14245605  -48.8718338 ],7.4678827728813895
30,13.008934338969746,12.854027060036056,12.114038295856227,[-88.70302582 -48.86520386],[-101.71195984  -48.86808014],[-114.56598663  -48.86546707],[-126.68002319  -48.87195206],7.745932957755351
31,13.066360725095798,12.987625409271649,12.22770867568791,[-87.91442108 -48.86565018],[-100.98078156  -48.86821365],[-113.96840668  -48.86548233],[-126.19611359  -48.87205505],8.01536609900593
32,13.120598027193056,13.112480458464438,12.352235627308321,[-87.09934998 -48.86612701],[-100.21994781  -48.86834717],[-113.33242798  -48.86556625],[-125.68466187  -48.87212372],8.276467856117836
33,13.168602126774047,13.233795465461593,12.506547703807229,[-86.25850677 -48.86661148],[-99.42710876 -48.8685112 ],[-112.66090393  -48.86569595],[-125.16744995  -48.87218475],8.531242860195384
34,13.21031198680579,13.345352464188045,12.690896641432937,[-85.39253998 -48.86709976],[-98.60285187 -48.86870193],[-111.94820404  -48.86591339],[-124.63909912  -48.87220764],8.778855721491384
35,13.246803346441224,13.444916046597386,12.880860799446996,[-84.50218201 -48.86759186],[-97.74898529 -48.86888123],[-111.19390106  -48.86616135],[-124.07476044  -48.87221909],9.018773319121484
36,13.277336157365742,13.536010984203738,13.062043487976448,[-83.58824921 -48.86804581],[-96.86558533 -48.86903381],[-110.40159607  -48.86647415],[-123.46363831  -48.87219238],9.251632709085985
37,13.301483173630166,13.617988793134103,13.239922640789931,[-82.65136719 -48.86846161],[-95.95285034 -48.86917877],[-109.57083893  -48.86680603],[-122.8107605   -48.87213135],9.477593258562313
38,13.31970215724805,13.68889634707744,13.413430146209654,[-81.69223785 -48.86884689],[-95.01194    -48.86933136],[-108.70083618  -48.8671875 ],[-122.11426544  -48.87206268],9.696498537318677
39,13.332107547097547,13.749717844166556,13.575180752710265,[-80.71157837 -48.86919022],[-94.04368591 -48.86948013],[-107.79340363  -48.8675766 ],[-121.36858368  -48.87193298],9.908522106045934
40,13.338615418353237,13.80104837856863,13.725655138530177,[-79.71005249 -48.86948013],[-93.04866791 -48.86963272],[-106.84971619  -48.86797333],[-120.57537079  -48.87181091],10.113878570344822
41,13.33944702156292,13.842231827191002,13.867020046818565,[-78.6883316  -48.86973953],[-92.02777863 -48.86978531],[-105.87001038  -48.86832809],[-119.73703003  -48.87163162],10.312636674814794
42,13.334922790868363,13.873374991999807,13.995804104006199,[-77.64707947 -48.86999512],[-90.98200226 -48.86989975],[-104.8553772   -48.86868668],[-118.85118103  -48.87144089],10.504909764996997
43,13.325218202335332,13.895210302885241,14.110199155326967,[-76.58690643 -48.87021255],[-89.91212463 -48.87000275],[-103.8073349   -48.86899185],[-117.91753387  -48.87125015],10.69087810554543
44,13.310569766770033,13.907714867262895,14.211769211865638,[-75.508461   -48.87041473],[-88.81903076 -48.87010574],[-102.72674561  -48.86929703],[-116.93851471  -48.87104797],10.870672375381735
45,13.291305547357474,13.910987867900468,14.29972082024413,[-74.41234589 -48.8705864 ],[-87.70365143 -48.87020874],[-101.61463928  -48.86958694],[-115.91436005  -48.87085342],11.044427026621792
46,13.26773835058182,13.905570990450247,14.37248232255724,[-73.29914093 -48.8707428 ],[-86.56687927 -48.87027359],[-100.47245026  -48.86984634],[-114.84493256  -48.87065506],11.212300378324858
47,13.240135203951978,13.892234804527517,14.429695134336539,[-72.16946411 -48.87086868],[-85.4095993 -48.870327 ],[-99.30183411 -48.87007523],[-113.73152924  -48.87045288],11.374443104449222
48,13.20886231809272,13.871627807945012,14.472755432129409,[-71.02383423 -48.87097168],[-84.23269653 -48.87037659],[-98.10432434 -48.87028122],[-112.57707977  -48.8702774 ],11.531001122643518
49,13.17428590334553,13.843879699711762,14.502830508911034,[-69.86283875 -48.87105179],[-83.03712463 -48.87042999],[-96.88100433 -48.87044144],[-111.38383484  -48.870121  ],11.682126063372163
50,13.136894242842786,13.809249878538772,14.51980592103143,[-68.68698883 -48.87111282],[-81.82388306 -48.87044907],[-95.63313293 -48.87057877],[-110.15293884  -48.86996841],11.827981004586416
51,13.096893330182176,13.76846313679699,14.523963951595551,[-67.49681854 -48.87116623],[-80.59371185 -48.87044907],[-94.36217499 -48.87068558],[-108.88613892  -48.8698616 ],11.96870804240113
52,13.054557821053699,13.721939090392985,14.516128574708825,[-66.29283905 -48.87118912],[-79.34739685 -48.87045288],[-93.06933594 -48.87076187],[-107.58546448  -48.86975861],12.104110718649085
53,13.010139486597621,13.670059209006824,14.496604963408739,[-65.0756073  -48.87119675],[-78.08574677 -48.87045288],[-91.75580597 -48.87081909],[-106.25241089  -48.86968994],12.234047889823557
54,12.963882467630532,13.613418585335616,14.465461783433295,[-63.84562683 -48.87119675],[-76.80950928 -48.87045288],[-90.42292786 -48.87086487],[-104.88838959  -48.86963272],12.359395027176054
55,12.916080496273969,13.552551275909803,14.422920282655689,[-62.6033287  -48.87119675],[-75.51940918 -48.87045288],[-89.07196045 -48.87086868],[-103.49488068  -48.8696022 ],12.48038196588832
