,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,21.522430419921875,21.522430419921875,21.522415161132812,[-100.          -48.86999893],[-121.52243042  -48.86999893],[-143.04486084  -48.86999893],[-164.567276    -48.86999893],0.0
1,21.522430419921875,21.522430419921875,21.522415161132812,[-100.          -48.86999893],[-121.52243042  -48.86999893],[-143.04486084  -48.86999893],[-164.567276    -48.86999893],0.0
2,21.522430419921875,21.522430419921875,21.522415161132812,[-100.          -48.86999893],[-121.52243042  -48.86999893],[-143.04486084  -48.86999893],[-164.567276    -48.86999893],0.0
3,21.52434539794922,21.522438049316406,21.52239990234375,[-99.99638367 -48.86999893],[-121.52072906  -48.86999893],[-143.04316711  -48.86999893],[-164.56556702  -48.86999893],0.09380785416033623
4,21.541786194692058,21.522331238389317,21.5219879150394,[-99.95903015 -48.87008286],[-121.50081635  -48.86989212],[-143.02314758  -48.87005234],[-164.5451355   -48.87004852],0.6246586705303587
5,21.62182617278492,21.51950836420211,21.523437500414108,[-99.87717438 -48.87008667],[-121.49900055  -48.86988831],[-143.01850891  -48.87020874],[-164.54194641  -48.87007523],0.9926910092002654
6,21.720626831513275,21.517837527530325,21.52703857463279,[-99.77038574 -48.86998367],[-121.49101257  -48.86984253],[-143.0088501   -48.87020874],[-164.53588867  -48.87007523],1.1488211331059448
7,21.82253265398497,21.516998293754636,21.53240966803498,[-99.64054108 -48.86988068],[-121.46307373  -48.86979294],[-142.98007202  -48.87013626],[-164.51248169  -48.87008286],1.456625841806885
8,21.93962860110108,21.52869415786231,21.53286743190554,[-99.47290039 -48.86977386],[-121.41252899  -48.8698082 ],[-142.94122314  -48.87027359],[-164.47409058  -48.87016678],1.846036115640185
9,22.05751037680122,21.5588226355568,21.53347778324401,[-99.27256775 -48.86959457],[-121.33007812  -48.86978531],[-142.88890076  -48.87018585],[-164.42237854  -48.87022781],2.123381650541407
10,22.170082099768173,21.599197388948777,21.541580200819837,[-99.04502106 -48.86938858],[-121.21510315  -48.8699646 ],[-142.81430054  -48.8701973 ],[-164.35588074  -48.87003326],2.4148223470646437
11,22.28511811569825,21.650260925943595,21.550735473649357,[-98.78515625 -48.86919022],[-121.07027435  -48.86994171],[-142.72053528  -48.87010956],[-164.27127075  -48.87013626],2.747679227783441
12,22.399208087247384,21.712127685890028,21.56958007997219,[-98.49324799 -48.86898422],[-120.89245605  -48.86989212],[-142.60458374  -48.87001419],[-164.17416382  -48.87029648],3.0530528949178355
13,22.509063746045587,21.786300659188036,21.594955447250033,[-98.17170715 -48.86877441],[-120.68077087  -48.86984253],[-142.46707153  -48.86982346],[-164.06202698  -48.87017822],3.350789493482856
14,22.61719516131524,21.87032318165836,21.62666321207867,[-97.8197937  -48.86856461],[-120.43698883  -48.86976624],[-142.30731201  -48.86961746],[-163.93397522  -48.87003708],3.6574674840922436
15,22.72694400761145,21.95867920123467,21.668518072616923,[-97.43765259 -48.8683548 ],[-120.16459656  -48.86966705],[-142.12327576  -48.86936951],[-163.79179382  -48.86988831],3.952717817607569
16,22.832649275530564,22.055709843460576,21.718551644752647,[-97.02669525 -48.86813736],[-119.85934448  -48.86956406],[-141.91505432  -48.86911392],[-163.63360596  -48.86973953],4.236998494991539
17,22.932319693670333,22.162254343435826,21.77601624845068,[-96.58750916 -48.867939  ],[-119.5198288   -48.86949158],[-141.68208313  -48.86882782],[-163.45809937  -48.86958313],4.518482980993075
18,23.02845006927643,22.274375932359366,21.842285173566566,[-96.12034607 -48.86776733],[-119.14879608  -48.86938858],[-141.423172    -48.86852264],[-163.26545715  -48.8693924 ],4.795953477843869
19,23.120185916061384,22.395751980825665,21.913192770614046,[-95.62566376 -48.86761093],[-118.74584961  -48.86933136],[-141.14160156  -48.86821747],[-163.05479431  -48.86919022],5.07020677012348
20,23.20117194368659,22.52154545156175,21.99208071516115,[-95.11035156 -48.86748505],[-118.31152344  -48.86927032],[-140.83306885  -48.86790466],[-162.82514954  -48.86898804],5.151539387183672
21,23.252258371978265,22.645973264147155,22.082214387748948,[-94.59555817 -48.86739731],[-117.84781647  -48.86921692],[-140.49378967  -48.86758804],[-162.57600403  -48.86878204],5.205751440847592
22,23.296218944029658,22.7674866508866,22.18148807615188,[-94.06152344 -48.86732864],[-117.35774231  -48.8691597 ],[-140.12522888  -48.86726761],[-162.30671692  -48.86858368],5.49881601625166
23,23.352790901637853,22.88165293282174,22.29063420068698,[-93.49288177 -48.86730194],[-116.84567261  -48.86909866],[-139.72732544  -48.86695099],[-162.01795959  -48.86837387],5.839216235286069
24,23.437133853050327,22.9673920903364,22.404022266446695,[-92.89599609 -48.86731339],[-116.33312988  -48.86904526],[-139.30052185  -48.86667252],[-161.70454407  -48.86816406],6.087516805935705
25,23.5276260980143,23.045250087543685,22.518341116669397,[-92.27493286 -48.86735153],[-115.8025589   -48.86903763],[-138.84780884  -48.86642075],[-161.3661499   -48.86795425],6.341230923173329
26,23.604423576807108,23.140381032487117,22.632354788799585,[-91.62574005 -48.86743164],[-115.23016357  -48.86902618],[-138.37054443  -48.86619568],[-161.00289917  -48.86773682],6.634820564962153
27,23.675346420539046,23.242271616739938,22.748306325078968,[-90.94754028 -48.86754227],[-114.62288666  -48.86901855],[-137.86515808  -48.8660202 ],[-160.61346436  -48.86753845],6.915814073985375
28,23.74929813344762,23.357506001709623,22.848648116789256,[-90.24219513 -48.86766815],[-113.99149323  -48.86900711],[-137.34899902  -48.86592484],[-160.19764709  -48.86736679],7.184839449383441
29,23.820587188511233,23.49978660170609,22.92703251298245,[-89.50952148 -48.86785126],[-113.33010864  -48.86905289],[-136.82989502  -48.86580276],[-159.75692749  -48.86719513],7.461993476851766
30,23.883979820737817,23.650047547032813,23.011520427405912,[-88.74888611 -48.86803436],[-112.63286591  -48.86909103],[-136.28291321  -48.86568832],[-159.29443359  -48.86707306],7.740420605930379
31,23.943382280541623,23.786583211906482,23.11929325436013,[-87.96081543 -48.86822128],[-111.90419769  -48.869133  ],[-135.69078064  -48.86558151],[-158.81007385  -48.86696625],8.010288529380533
32,23.999343883598474,23.908081317337174,23.244720492865486,[-87.14625549 -48.86843491],[-111.14559937  -48.86917877],[-135.05368042  -48.86563492],[-158.29840088  -48.86688995],8.271863292361324
33,24.04907990191789,24.026436120772402,23.39956668046545,[-86.30583191 -48.86867905],[-110.3549118   -48.86925507],[-134.38134766  -48.86566162],[-157.78091431  -48.86684799],8.52703409080297
34,24.092483525076787,24.142425833683053,23.57594302759224,[-85.44026184 -48.86888123],[-109.53274536  -48.86935043],[-133.6751709   -48.86556625],[-157.25111389  -48.86684036],8.775002704938066
35,24.13045501958678,24.247215562135338,23.756362945044426,[-84.55029297 -48.86907959],[-108.68074799  -48.86942673],[-132.92796326  -48.86566925],[-156.68432617  -48.86686325],9.01527902886889
36,24.16238403432362,24.342262551627822,23.931198146935944,[-83.63666534 -48.86928177],[-107.79904938  -48.86951447],[-132.14131165  -48.86579895],[-156.07250977  -48.86693192],9.248471438708336
