,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,28.211318969726562,28.211318969726562,28.211318969726562,[-100.          -48.86999893],[-128.21131897  -48.86999893],[-156.42263794  -48.86999893],[-184.63395691  -48.86999893],0.0
1,28.211318969726562,28.211318969726562,28.211318969726562,[-100.          -48.86999893],[-128.21131897  -48.86999893],[-156.42263794  -48.86999893],[-184.63395691  -48.86999893],0.0
2,28.211318969726562,28.211318969726562,28.211318969726562,[-100.          -48.86999893],[-128.21131897  -48.86999893],[-156.42263794  -48.86999893],[-184.63395691  -48.86999893],0.0
3,28.2132568359375,28.211318969726562,28.216094970703125,[-99.99635315 -48.86999893],[-128.20960999  -48.86999893],[-156.42092896  -48.86999893],[-184.63702393  -48.86999893],0.09550646767510092
4,28.232765198087904,28.210418701229905,28.233154296940974,[-99.95761871 -48.86987686],[-128.19038391  -48.87001419],[-156.40080261  -48.87007141],[-184.63395691  -48.87001038],0.6344096147787697
5,28.313919067403628,28.208084106922243,28.206985474756436,[-99.87469482 -48.87005615],[-128.18861389  -48.87002182],[-156.396698    -48.87018585],[-184.60368347  -48.86993408],0.9771261277643981
6,28.409484863847,28.20782470724818,28.17033386379654,[-99.76821899 -48.86988831],[-128.17770386  -48.8700676 ],[-156.38552856  -48.87017822],[-184.55586243  -48.86988831],1.1549958715889934
7,28.510185242262967,28.20950317384902,28.14395141620409,[-99.63518524 -48.86982346],[-128.14537048  -48.87000275],[-156.35487366  -48.87003708],[-184.49882507  -48.86993408],1.4964319537163493
8,28.63486480745821,28.217315674075923,28.115707397742757,[-99.46208954 -48.86988068],[-128.09695435  -48.87001801],[-156.31427002  -48.86989975],[-184.42997742  -48.86977386],1.8566167310947361
9,28.758644104046663,28.244079589901713,28.08847045918746,[-99.25876617 -48.86988068],[-128.01741028  -48.86993027],[-156.26148987  -48.86987305],[-184.34996033  -48.86976624],2.141087684251594
10,28.873786926511695,28.284851074811428,28.074920654317868,[-99.02732086 -48.86972046],[-127.90110779  -48.8696022 ],[-156.18595886  -48.86978531],[-184.26087952  -48.86975098],2.4428016868805393
11,28.992088318549698,28.3356094366771,28.070526123053355,[-98.76364136 -48.86936951],[-127.75572968  -48.86956787],[-156.09133911  -48.86975861],[-184.16186523  -48.86973953],2.7707990968181186
12,29.107757577100447,28.40541076684772,28.068679809759285,[-98.46864319 -48.8689003 ],[-127.57640076  -48.86961365],[-155.98181152  -48.8697319 ],[-184.05049133  -48.86962891],3.0741923335910686
13,29.219345123277368,28.48717498802284,28.073104859099256,[-98.14409637 -48.86832809],[-127.36344147  -48.86966324],[-155.85061646  -48.86977768],[-183.92372131  -48.86957932],3.3736433217850994
14,29.328994818833827,28.572677612406547,28.093124390811063,[-97.78945923 -48.86771393],[-127.11845398  -48.86970901],[-155.69113159  -48.86978531],[-183.78425598  -48.86952972],3.6790065973712633
15,29.43889629686951,28.665878295904783,28.123764039825517,[-97.4056015  -48.86712646],[-126.84449768  -48.86975861],[-155.51037598  -48.86977768],[-183.63414001  -48.86946487],3.9638094489314057
16,29.54370135275348,28.769462585469704,28.166870119927975,[-96.99347687 -48.86654282],[-126.53717804  -48.86981201],[-155.30664062  -48.86977768],[-183.47351074  -48.86938477],4.250201561666419
17,29.643066657628456,28.880142212036,28.222778324669395,[-96.55281067 -48.86600113],[-126.19587708  -48.8698616 ],[-155.07601929  -48.86977768],[-183.29879761  -48.86928177],4.532191860723149
18,29.7384265360169,28.996482849428478,28.28930664696468,[-96.08447266 -48.86549759],[-125.82289886  -48.86991119],[-154.81938171  -48.86977768],[-183.10868835  -48.86917877],4.806607682034843
19,29.8291248553353,29.121604920033477,28.363525399309914,[-95.58874512 -48.86505127],[-125.41786957  -48.8699646 ],[-154.53947449  -48.86977768],[-182.90299988  -48.86907578],5.08073741636747
20,29.90924119946129,29.24910736179607,28.44987488931578,[-95.07236481 -48.86467361],[-124.98160553  -48.87001419],[-154.23071289  -48.86977768],[-182.68058777  -48.86897278],5.162348555072909
21,29.959442681470602,29.375221253909963,28.54890443326051,[-94.55651093 -48.86436462],[-124.51595306  -48.8700676 ],[-153.89117432  -48.86977386],[-182.44007874  -48.86886978],5.215997136552218
