,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,13.834976196289062,13.8349609375,13.834991455078125,[-100.          -48.86999893],[-113.8349762   -48.86999893],[-127.66993713  -48.86999893],[-141.50492859  -48.86999893],0.0
1,13.834976196289062,13.8349609375,13.834991455078125,[-100.          -48.86999893],[-113.8349762   -48.86999893],[-127.66993713  -48.86999893],[-141.50492859  -48.86999893],0.0
2,13.834976196289062,13.8349609375,13.834991455078125,[-100.          -48.86999893],[-113.8349762   -48.86999893],[-127.66993713  -48.86999893],[-141.50492859  -48.86999893],0.0
3,13.836898803710938,13.834953308105469,13.834999084472656,[-99.99638367 -48.86999893],[-113.83328247  -48.86999893],[-127.66823578  -48.86999893],[-141.50323486  -48.86999893],0.09380785416033623
4,13.85482788087828,13.834861755783411,13.833351135556866,[-99.95903015 -48.87008286],[-113.81385803  -48.87010574],[-127.64871979  -48.86999893],[-141.48207092  -48.86990738],0.6246586705303587
5,13.933845523704024,13.832893377946505,13.835670471191932,[-99.87717438 -48.87008667],[-113.8110199   -48.86976624],[-127.64391327  -48.87018585],[-141.47958374  -48.87018967],0.9926910092002654
6,14.029113771461082,13.833580023925265,13.841117858887245,[-99.77038574 -48.86998367],[-113.79949951  -48.86975098],[-127.63307953  -48.87018585],[-141.47419739  -48.87018967],1.1488211331059448
7,14.126831055470884,13.836410532767712,13.84607696535095,[-99.64054108 -48.86988068],[-113.76737213  -48.8697319 ],[-127.60378265  -48.87026596],[-141.44985962  -48.87028885],1.456625841806885
8,14.248497010553962,13.841453566557304,13.847854614270949,[-99.47290039 -48.86977386],[-113.7213974   -48.86958313],[-127.56285095  -48.87021255],[-141.41070557  -48.87023163],1.846036115640185
9,14.374267579060925,13.860542298951225,13.852119447276236,[-99.27256775 -48.86959457],[-113.64683533  -48.86975861],[-127.50737762  -48.86996841],[-141.35949707  -48.87017059],2.123381650541407
10,14.490638738875777,13.895530701791571,13.860542297533362,[-99.04502106 -48.86938858],[-113.53565979  -48.86980438],[-127.43119049  -48.86997986],[-141.29173279  -48.87004852],2.4148223470646437
11,14.605804454868753,13.947555542595232,13.868194580758072,[-98.78515625 -48.86919022],[-113.39096069  -48.86977005],[-127.33851624  -48.86989975],[-141.20671082  -48.87003708],2.747679227783441
12,14.720169095853624,14.012458802956571,13.87850952301312,[-98.49324799 -48.86898422],[-113.21341705  -48.86989975],[-127.22587585  -48.86968231],[-141.10438538  -48.86988831],3.0530528949178355
13,14.833465634216822,14.087821970427964,13.894096376524717,[-98.17170715 -48.86877441],[-113.00517273  -48.87008667],[-127.09299469  -48.86955643],[-140.98709106  -48.86979294],3.350789493482856
14,14.943397599487808,14.17543031560898,13.919029244404326,[-97.8197937  -48.86856461],[-112.76319122  -48.87008667],[-126.93862152  -48.86937714],[-140.85765076  -48.86986542],3.6574674840922436
15,15.049171531825577,14.272460947068248,13.954154977209786,[-97.43765259 -48.8683548 ],[-112.48682404  -48.86994553],[-126.75928497  -48.86942291],[-140.71343994  -48.86992264],3.952717817607569
16,15.15113075699542,14.379272462882577,13.995285039378551,[-97.02669525 -48.86813736],[-112.17782593  -48.86970139],[-126.55709839  -48.86946487],[-140.55238342  -48.86984634],4.236998494991539
17,15.248878548996132,14.492805481408867,14.04695129465442,[-96.58750916 -48.867939  ],[-111.83638763  -48.86940002],[-126.32919312  -48.86951447],[-140.37614441  -48.86965561],4.518482980993075
18,15.342437801243074,14.611618049648774,14.109054567956589,[-96.12034607 -48.86776733],[-111.46278381  -48.86909103],[-126.07440186  -48.86956406],[-140.18345642  -48.86929703],4.795953477843869
19,15.432579084673664,14.737838768795164,14.176574732783482,[-95.62566376 -48.86761093],[-111.0582428   -48.86877823],[-125.79608154  -48.86961365],[-139.97265625  -48.86875916],5.07020677012348
20,15.512344393290112,14.866615341237102,14.254448030078674,[-95.11035156 -48.86748505],[-110.62269592  -48.86849594],[-125.48931122  -48.86966324],[-139.74375916  -48.86803436],5.151539387183672
21,15.562088034711483,14.993965223112673,14.344238513046065,[-94.59555817 -48.86739731],[-110.15764618  -48.8682251 ],[-125.15161133  -48.86971664],[-139.49584961  -48.86713791],5.205751440847592
22,15.604942335252252,15.11811076259985,14.442459579483891,[-94.06152344 -48.86732864],[-109.66646576  -48.86797714],[-124.78457642  -48.86976624],[-139.22703552  -48.86606979],5.49881601625166
23,15.660507208617604,15.234077592884546,14.548752674938612,[-93.49288177 -48.86730194],[-109.15338898  -48.86775208],[-124.38746643  -48.86981201],[-138.93621826  -48.86485672],5.839216235286069
24,15.743789674988534,15.321273982160806,14.661302054852971,[-92.89599609 -48.86731339],[-108.63978577  -48.86757278],[-123.96105957  -48.86991119],[-138.62236023  -48.86351395],6.087516805935705
25,15.833259582685423,15.400268764248432,14.775888641544077,[-92.27493286 -48.86735153],[-108.10819244  -48.86742401],[-123.508461   -48.8699646],[-138.28434753  -48.86207581],6.341230923173329
26,15.909111023388727,15.495949027532411,14.891306987392952,[-91.62574005 -48.86743164],[-107.53485107  -48.86731339],[-123.03079987  -48.87001801],[-137.92210388  -48.86061096],6.634820564962153
27,15.979148867660275,15.597992200179633,15.009884000492532,[-90.94754028 -48.86754227],[-106.92668915  -48.86723709],[-122.52468109  -48.8700676 ],[-137.53456116  -48.85919952],6.915814073985375
28,16.05238342948779,15.713074000749879,15.112363069713583,[-90.24219513 -48.86766815],[-106.29457855  -48.86720657],[-122.00765228  -48.870121  ],[-137.12001038  -48.85785675],7.184839449383441
29,16.12313843987185,15.854721343550516,15.191412309821427,[-89.50952148 -48.86785126],[-105.63265991  -48.86722565],[-121.48738098  -48.87017441],[-136.67878723  -48.85660553],7.461993476851766
30,16.186103838423715,16.00393703923601,15.273894739292473,[-88.74888611 -48.86803436],[-104.93498993  -48.86727905],[-120.9389267   -48.87022781],[-136.21281433  -48.85549545],7.740420605930379
31,16.24520113271492,16.139374040376385,15.378921914093521,[-87.96081543 -48.86822128],[-104.20601654  -48.86737823],[-120.34539032  -48.87028122],[-135.7243042   -48.85456085],8.010288529380533
32,16.30097201100339,16.266044861645945,15.498162492680787,[-87.14625549 -48.86843491],[-103.44722748  -48.86751175],[-119.71327209  -48.87033463],[-135.21142578  -48.85381317],8.271863292361324
33,16.350631743487867,16.389457920167967,15.650728036281453,[-86.30583191 -48.86867905],[-102.65646362  -48.86769485],[-119.04592133  -48.87036514],[-134.69664001  -48.85326004],8.52703409080297
34,16.39407351656134,16.503418156743408,15.83584030949862,[-85.44026184 -48.86888123],[-101.83433533  -48.86788559],[-118.3377533   -48.87037659],[-134.17358398  -48.85292053],8.775002704938066
35,16.43211367580341,16.605529939756543,16.03312123757201,[-84.55029297 -48.86907959],[-100.98240662  -48.86811447],[-117.5879364  -48.8703804],[-133.62104797  -48.85277557],9.01527902886889
36,16.464210536134843,16.69911206132958,16.22077364339441,[-83.63666534 -48.86928177],[-100.10087585  -48.86835861],[-116.79998779  -48.87038422],[-133.02075195  -48.85284424],9.248471438708336
37,16.48985292741302,16.783554172099084,16.400620953204786,[-82.70009613 -48.86945724],[-99.18994904 -48.86860275],[-115.97350311  -48.87038803],[-132.37411499  -48.85313416],9.474730622531126
38,16.509475728002567,16.85699470432209,16.57657703951435,[-81.74124146 -48.86961365],[-98.25071716 -48.86880112],[-115.10771179  -48.87039566],[-131.6842804   -48.85367203],9.69391832904457
39,16.52319337663841,16.920303399224743,16.741523645242886,[-80.76081848 -48.86975861],[-97.28401184 -48.8690033 ],[-114.20431519  -48.87036133],[-130.9458313   -48.85448074],9.906209066111598
40,16.530952466939006,16.97399143034176,16.892462555674914,[-79.75950623 -48.86986542],[-96.29045868 -48.86920166],[-113.26445007  -48.87031174],[-130.15690613  -48.85549164],10.111807871515028
41,16.532920847042053,17.017463706503616,17.032849948145167,[-78.7379837  -48.86996841],[-95.27090454 -48.86940384],[-112.28836823  -48.8702774 ],[-129.32121277  -48.85670853],10.310792970993264
42,16.529403693623145,17.050857556716643,17.161068457008973,[-77.69689178 -48.87007141],[-94.22629547 -48.86958694],[-111.27715302  -48.87024689],[-128.43821716  -48.85808563],10.50328067896004
43,16.520568853279947,17.074768072542426,17.274211333451102,[-76.63687897 -48.87017059],[-93.15744781 -48.86973953],[-110.23221588  -48.8701973 ],[-127.50642395  -48.85957718],10.689441710425154
44,16.506698612048606,17.089218142172786,17.37356802020455,[-75.55856323 -48.87024307],[-92.06526184 -48.86989594],[-109.15447998  -48.87018967],[-126.52804565  -48.86116028],10.869419118479057
45,16.48811340524255,17.09426116981667,17.459428459646258,[-74.46255493 -48.87029648],[-90.95066833 -48.87004471],[-108.0449295   -48.87015915],[-125.50435638  -48.86273193],11.043340698912433
46,16.465087891913587,17.09043884278408,17.52967169714567,[-73.34944916 -48.87034988],[-89.81453705 -48.87014389],[-106.90497589  -48.87012482],[-124.43464661  -48.86425781],11.211369527232282
47,16.4379119880129,17.07846832319016,17.584648681436843,[-72.21984863 -48.87039948],[-88.65776062 -48.87024689],[-105.73622894  -48.87012482],[-123.32087708  -48.86573029],11.373650559726109
48,16.40691375775039,17.059097291626124,17.627144114870983,[-71.07430267 -48.87045288],[-87.48121643 -48.87033463],[-104.54031372  -48.87010193],[-122.16745758  -48.86710358],11.530340200376003
49,16.372528076520286,17.032409670982954,17.656463706865303,[-69.9133606  -48.87050247],[-86.28588867 -48.87039566],[-103.31829834  -48.87007523],[-120.97476196  -48.8683548 ],11.681590082858989
50,16.335197448859194,16.998687748167963,17.672187815847924,[-68.73756409 -48.87050629],[-85.07276154 -48.87044144],[-102.07144928  -48.87007141],[-119.74363708  -48.86945724],11.827553749783524
51,16.295196533204912,16.958587651866285,17.67588806463908,[-67.54743195 -48.87050629],[-83.84262848 -48.87049866],[-100.80121613  -48.87007141],[-118.47710419  -48.87040329],11.968379975087574
52,16.252761840820312,16.912628180550133,17.667953527781904,[-66.34348297 -48.8705101 ],[-82.59624481 -48.8705101 ],[-99.50887299 -48.87003326],[-117.17682648  -48.87117004],12.103878021776618
