,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,9.978630065917969,9.978652954101562,9.978645324707031,[-100.          -48.86999893],[-109.97863007  -48.86999893],[-119.95728302  -48.86999893],[-129.93592834  -48.86999893],0.0
1,9.978630065917969,9.978652954101562,9.978645324707031,[-100.          -48.86999893],[-109.97863007  -48.86999893],[-119.95728302  -48.86999893],[-129.93592834  -48.86999893],0.0
2,9.978630065917969,9.978652954101562,9.978645324707031,[-100.          -48.86999893],[-109.97863007  -48.86999893],[-119.95728302  -48.86999893],[-129.93592834  -48.86999893],0.0
3,9.980575561523438,9.978652954101562,9.9786376953125,[-99.99635315 -48.86999893],[-109.97692871  -48.86999893],[-119.95558167  -48.86999893],[-129.93421936  -48.86999893],0.09550646767510092
4,9.999641418503598,9.9778366099397,9.979133606570219,[-99.95761871 -48.86987686],[-109.95726013  -48.86990738],[-119.93509674  -48.87005234],[-129.91423035  -48.86994171],0.6344096147787697
5,10.081184389390284,9.976074221288835,9.980720521495758,[-99.87469482 -48.87005615],[-109.95587921  -48.86984634],[-119.93195343  -48.87007141],[-129.91267395  -48.86989975],0.9771261277643981
6,10.178108215389935,9.978240969165988,9.980690003917639,[-99.76821899 -48.86988831],[-109.94632721  -48.86985397],[-119.92456818  -48.87007141],[-129.90525818  -48.86989975],1.1549958715889934
7,10.280189514567828,9.982902530030303,9.98119354250671,[-99.63518524 -48.86982346],[-109.91537476  -48.8697319 ],[-119.89827728  -48.86998367],[-129.87947083  -48.86996078],1.4964319537163493
8,10.407905580805595,9.990364081006076,9.982765199039601,[-99.46208954 -48.86988068],[-109.86999512  -48.86966705],[-119.86035919  -48.87002182],[-129.84312439  -48.8698616 ],1.8566167310947361
9,10.537696839969747,10.01261902253398,9.980773925945275,[-99.25876617 -48.86988068],[-109.79646301  -48.86969757],[-119.80908203  -48.86997986],[-129.78985596  -48.86992264],2.141087684251594
10,10.657493591442405,10.05147552600335,9.9812698364615,[-99.02732086 -48.86972046],[-109.68481445  -48.86977386],[-119.73628998  -48.86992264],[-129.71755981  -48.86994934],2.4428016868805393
11,10.778503425411104,10.100028993158007,9.992973327989123,[-98.76364136 -48.86936951],[-109.54214478  -48.86977005],[-119.64217377  -48.86994171],[-129.63514709  -48.86985779],2.7707990968181186
12,10.90243533133051,10.160774232343368,10.00856781005932,[-98.46864319 -48.8689003 ],[-109.37107849  -48.86968994],[-119.53185272  -48.86985779],[-129.54042053  -48.8698616 ],3.0741923335910686
13,11.019378714991138,10.236610426528905,10.02781677420305,[-98.14409637 -48.86832809],[-109.16347504  -48.86940765],[-119.40008545  -48.86994171],[-129.42790222  -48.86975479],3.3736433217850994
14,11.132675284546682,10.323905957859607,10.054908752563698,[-97.78945923 -48.86771393],[-108.9221344   -48.86930466],[-119.24604034  -48.86982346],[-129.3009491   -48.86977386],3.6790065973712633
15,11.243133761872006,10.419761664838044,10.091018677283445,[-97.4056015  -48.86712646],[-108.64873505  -48.86933517],[-119.0684967   -48.86972046],[-129.15951538  -48.86982346],3.9638094489314057
16,11.347313307416732,10.525253296606314,10.137191775779808,[-96.99347687 -48.86654282],[-108.34078979  -48.86948013],[-118.86604309  -48.8696022 ],[-129.00323486  -48.8698616 ],4.250201561666419
17,11.446335427133322,10.639022829293127,10.191848765162968,[-96.55281067 -48.86600113],[-107.99914551  -48.86967087],[-118.63816833  -48.86945724],[-128.83001709  -48.86991501],4.532191860723149
18,11.540848604859416,10.759201064617365,10.254745504879896,[-96.08447266 -48.86549759],[-107.62532043  -48.86986542],[-118.38452148  -48.86930084],[-128.63926697  -48.8699646 ],4.806607682034843
19,11.630677351305597,10.886764565184496,10.324646032407133,[-95.58874512 -48.86505127],[-107.21942139  -48.8700676 ],[-118.10618591  -48.86914825],[-128.43083191  -48.87001419],5.08073741636747
20,11.70949688533097,11.017189100881996,10.40476232328313,[-95.07236481 -48.86467361],[-106.78186035  -48.8702774 ],[-117.79904938  -48.86899185],[-128.20381165  -48.87006378],5.162348555072909
21,11.7581574148147,11.146148804029268,10.496269304799641,[-94.55651093 -48.86436462],[-106.31466675  -48.8704834 ],[-117.46081543  -48.86883163],[-127.95708466  -48.87011719],5.215997136552218
