,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,10.091690063476562,10.0916748046875,10.091690063476562,[-100.          -48.86999893],[-110.09169006  -48.86999893],[-120.18336487  -48.86999893],[-130.27505493  -48.86999893],0.0
1,10.091690063476562,10.0916748046875,10.091690063476562,[-100.          -48.86999893],[-110.09169006  -48.86999893],[-120.18336487  -48.86999893],[-130.27505493  -48.86999893],0.0
2,10.091690063476562,10.0916748046875,10.091690063476562,[-100.          -48.86999893],[-110.09169006  -48.86999893],[-120.18336487  -48.86999893],[-130.27505493  -48.86999893],0.0
3,10.093605041503906,10.0916748046875,10.091697692871094,[-99.99638367 -48.86999893],[-110.08998871  -48.86999893],[-120.18166351  -48.86999893],[-130.27336121  -48.86999893],0.09380785416033623
4,10.111251831791549,10.091407775937308,10.091682434203879,[-99.95903015 -48.87008286],[-110.07028198  -48.86996078],[-120.16168976  -48.86999512],[-130.25337219  -48.86994553],0.6246586705303587
5,10.191238403840776,10.091590881359192,10.09179687516222,[-99.87717438 -48.87008667],[-110.06841278  -48.86998367],[-120.16000366  -48.86996841],[-130.25180054  -48.86991119],0.9926910092002654
6,10.287551879917467,10.09497070321221,10.091476440591913,[-99.77038574 -48.86998367],[-110.05793762  -48.87001038],[-120.15290833  -48.86996841],[-130.24438477  -48.86991119],1.1488211331059448
7,10.387016297742859,10.101837158728195,10.089660645224257,[-99.64054108 -48.86988068],[-110.02755737  -48.87004852],[-120.12939453  -48.87015152],[-130.21905518  -48.87003326],1.456625841806885
8,10.502243049776492,10.118850708457218,10.087570192232887,[-99.47290039 -48.86977386],[-109.97514343  -48.87017822],[-120.09399414  -48.87027359],[-130.18156433  -48.87008286],1.846036115640185
9,10.622291580766968,10.146163940570242,10.089408874962436,[-99.27256775 -48.86959457],[-109.89485931  -48.87017441],[-120.04102325  -48.87022781],[-130.13043213  -48.87013245],2.123381650541407
10,10.739227325085396,10.184089660765272,10.094360351703775,[-99.04502106 -48.86938858],[-109.78424835  -48.87019348],[-119.96833801  -48.87024307],[-130.06269836  -48.87018967],2.4148223470646437
11,10.85460666964475,10.239776611641481,10.10059356695288,[-98.78515625 -48.86919022],[-109.63976288  -48.87013626],[-119.87953949  -48.87005615],[-129.98013306  -48.87009048],2.747679227783441
12,10.969329877794683,10.309204102039603,10.11063385219611,[-98.49324799 -48.86898422],[-109.46257782  -48.8699646 ],[-119.77178192  -48.86986542],[-129.88241577  -48.87007141],3.0530528949178355
13,11.082763726707466,10.38229370168276,10.13703919051408,[-98.17170715 -48.86877441],[-109.25447083  -48.86987686],[-119.63676453  -48.86977386],[-129.77380371  -48.870121  ],3.350789493482856
14,11.194473315754772,10.46209716851399,10.171127330513345,[-97.8197937  -48.86856461],[-109.01426697  -48.86961365],[-119.47636414  -48.86972046],[-129.64749146  -48.8701973 ],3.6574674840922436
15,11.30209353561768,10.555160533932028,10.208724983294712,[-97.43765259 -48.8683548 ],[-108.73974609  -48.86917496],[-119.29490662  -48.86966705],[-129.50363159  -48.87006378],3.952717817607569
16,11.405868540081995,10.655571031477331,10.258819583454812,[-97.02669525 -48.86813736],[-108.43256378  -48.86861038],[-119.08813477  -48.86961746],[-129.34695435  -48.86988068],4.236998494991539
17,11.50559997562641,10.761398433563444,10.319580078988702,[-96.58750916 -48.867939  ],[-108.09310913  -48.86796951],[-118.85450745  -48.86956406],[-129.17408752  -48.86969757],4.518482980993075
18,11.600753792188366,10.874305943250478,10.38675689699017,[-96.12034607 -48.86776733],[-107.72109985  -48.86733627],[-118.59540558  -48.86951447],[-128.98216248  -48.86949539],4.795953477843869
19,11.692070042278104,10.995544778537127,10.459365846135235,[-95.62566376 -48.86761093],[-107.31773376  -48.86670685],[-118.3132782   -48.86946106],[-128.77264404  -48.8692894 ],5.07020677012348
20,11.772934040502463,11.120293153134469,10.540962223993452,[-95.11035156 -48.86748505],[-106.88328552  -48.86610794],[-118.00357819  -48.86940765],[-128.54454041  -48.86909103],5.151539387183672
21,11.823738244090896,11.243599585108251,10.633399974070391,[-94.59555817 -48.86739731],[-106.41929626  -48.86553955],[-117.6628952   -48.86935425],[-128.29629517  -48.86887741],5.205751440847592
22,11.867485268576687,11.363762703585575,10.735122702380531,[-94.06152344 -48.86732864],[-105.92900848  -48.8650322 ],[-117.29277039  -48.86930084],[-128.02789307  -48.86861801],5.49881601625166
23,11.92395050204689,11.476258266319341,10.847915682470026,[-93.49288177 -48.86730194],[-105.41683197  -48.86459732],[-116.89308929  -48.86924744],[-127.74100494  -48.86840057],5.839216235286069
24,12.008140959547381,11.560242762896147,10.964965865862194,[-92.89599609 -48.86731339],[-104.90413666  -48.86423111],[-116.46437836  -48.86919022],[-127.42934418  -48.86819077],6.087516805935705
25,12.098465445402228,11.636307917514232,11.082031309880398,[-92.27493286 -48.86735153],[-104.37339783  -48.86394501],[-116.00970459  -48.86912918],[-127.09173584  -48.86797714],6.341230923173329
26,12.175125680887385,11.73081329364634,11.197479326738476,[-91.62574005 -48.86743164],[-103.80086517  -48.86374283],[-115.53167725  -48.86909485],[-126.72915649  -48.86776733],6.634820564962153
27,12.24590364058882,11.836083717309684,11.31072245606775,[-90.94754028 -48.86754227],[-103.1934433   -48.86362839],[-115.02952576  -48.86908722],[-126.34024811  -48.86754608],6.915814073985375
28,12.319733333368282,11.951684294558625,11.41123975544573,[-90.24219513 -48.86766815],[-102.5619278   -48.86361313],[-114.51361084  -48.86907959],[-125.92485046  -48.86734772],7.184839449383441
29,12.390969021685066,12.092705970849636,11.491073764800447,[-89.50952148 -48.86785126],[-101.90048981  -48.86368942],[-113.99319458  -48.86907196],[-125.48426819  -48.86717606],7.461993476851766
30,12.45428536717613,12.239304696507457,11.578819456109128,[-88.74888611 -48.86803436],[-101.20317078  -48.86386108],[-113.44247437  -48.86906815],[-125.02129364  -48.86701965],7.740420605930379
