,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,16.232330322265625,16.232330322265625,16.232315063476562,[-100.          -48.86999893],[-116.23233032  -48.86999893],[-132.46466064  -48.86999893],[-148.69697571  -48.86999893],0.0
1,16.232330322265625,16.232330322265625,16.232315063476562,[-100.          -48.86999893],[-116.23233032  -48.86999893],[-132.46466064  -48.86999893],[-148.69697571  -48.86999893],0.0
2,16.232330322265625,16.232330322265625,16.232315063476562,[-100.          -48.86999893],[-116.23233032  -48.86999893],[-132.46466064  -48.86999893],[-148.69697571  -48.86999893],0.0
3,16.234275817871094,16.232322692871094,16.232315063476562,[-99.99635315 -48.86999893],[-116.23062897  -48.86999893],[-132.46295166  -48.86999893],[-148.69526672  -48.86999893],0.09550646767510092
4,16.25468444824935,16.230140686825955,16.23199462905148,[-99.95761871 -48.86987686],[-116.21230316  -48.86989212],[-132.44244385  -48.87005234],[-148.67443848  -48.86998367],0.6344096147787697
5,16.333076477799622,16.231513977999303,16.233627319949527,[-99.87469482 -48.87005615],[-116.2077713   -48.86989975],[-132.43928528  -48.87007523],[-148.6729126   -48.86993408],0.9771261277643981
6,16.428710937515945,16.236419678524868,16.234146118744913,[-99.76821899 -48.86988831],[-116.19692993  -48.86991119],[-132.43334961  -48.87007141],[-148.66749573  -48.86993408],1.1549958715889934
7,16.532020569551836,16.242218017954865,16.234115601166792,[-99.63518524 -48.86982346],[-116.16720581  -48.86997604],[-132.40942383  -48.87008667],[-148.64353943  -48.86994934],1.4964319537163493
8,16.65445709320959,16.25654602056197,16.234756470938418,[-99.46208954 -48.86988068],[-116.11654663  -48.87005615],[-132.37309265  -48.87009811],[-148.60784912  -48.86989975],1.8566167310947361
9,16.777214050433482,16.29171752997616,16.23442077638332,[-99.25876617 -48.86988068],[-116.03598022  -48.86994934],[-132.32769775  -48.87009811],[-148.56211853  -48.87007523],2.141087684251594
10,16.894676214906124,16.33918762318358,16.23710632334301,[-99.02732086 -48.86972046],[-115.92199707  -48.87018585],[-132.26118469  -48.86999512],[-148.49829102  -48.87005234],2.4428016868805393
11,17.012527487088526,16.398361207076974,16.244476318460155,[-98.76364136 -48.86936951],[-115.77616882  -48.87022018],[-132.17453003  -48.87003708],[-148.41900635  -48.86997986],2.7707990968181186
12,17.130775500183034,16.46645355428928,16.26058959965412,[-98.46864319 -48.8689003 ],[-115.59941864  -48.87018967],[-132.06587219  -48.86993027],[-148.32646179  -48.86989212],3.0741923335910686
13,17.243164138001212,16.54692840577271,16.287567138673662,[-98.14409637 -48.86832809],[-115.38726044  -48.86994171],[-131.93418884  -48.86992264],[-148.22175598  -48.86991501],3.3736433217850994
14,17.352775664783213,16.64168548816975,16.31420898486068,[-97.78945923 -48.86771393],[-115.1422348   -48.86949158],[-131.78392029  -48.86977005],[-148.09812927  -48.86989594],3.6790065973712633
15,17.459472740638656,16.741432230106124,16.350036622343787,[-97.4056015  -48.86712646],[-114.86507416  -48.86884308],[-131.60650635  -48.87000275],[-147.95654297  -48.86980057],3.9638094489314057
16,17.56079107864455,16.84828963552229,16.400314340126833,[-96.99347687 -48.86654282],[-114.55426788  -48.86803055],[-131.40255737  -48.87024689],[-147.8028717   -48.86970139],4.250201561666419
