,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.inter_vehicle_distance,point.params.random_t1,point.params.random_t2,point.params.random_t3,point.params.random_t4,point.params.random_thr_br1,point.params.random_thr_br2,point.params.weather,rho
0,0.49887472863155113,0.49887472863155113,0.49887472863155113,0.8421151028342018,0.8421151028342018,0.8421151028342018,-1.5703924403491738,-109.44534493248872,-48.87,0.0,0.0,0.10194045365313555,0.07471593580991485,0.07471593580991485,-1.5703924403491738,-118.89068986497745,-48.87,0.0,0.0,0.7047027915196796,0.6875020751654204,0.6421905788822914,-1.5703924403491738,-128.33603479746617,-48.87,0.0,0.0,9.445344932488721,14.846808553339585,29.24628365288696,34.36075128611956,48.74712767605312,0.5522561054016306,0.1609750979643768,6,-0.10427856444718042
1,0.3534106207319163,0.3534106207319163,0.3534106207319163,0.7799351907068077,0.4284161089191101,0.399285065092043,-1.5703924403491738,-111.6317866510247,-48.87,0.0,0.0,0.9391236843110687,0.9316644573077019,0.9309141076728419,-1.5703924403491738,-123.2635733020494,-48.87,0.0,0.0,0.875588266905482,0.8251240119260652,0.7910633067151867,-1.5703924403491738,-134.8953599530741,-48.87,0.0,0.0,11.631786651024704,16.29399009240344,28.982309731062582,31.088750876125545,49.22718091395106,0.6860571131852556,0.045336433364893944,11,-0.2552485795823456
2,0.4214264823443012,0.3711349221999591,0.3711349221999591,0.43689233414917933,0.3657682243647147,0.3335879268163819,-1.5703924403491738,-108.63273206971427,-48.87,0.0,0.0,0.28418933741409974,0.2903528440134526,0.39410873832473886,-1.5703924403491738,-117.26546413942853,-48.87,0.0,0.0,0.9399486126754026,0.9128130044334526,0.9128130044334526,-1.5703924403491738,-125.8981962091428,-48.87,0.0,0.0,8.632732069714267,15.393615975224073,27.098642092369587,32.24206128771442,46.42434691154566,0.7588508309870888,0.22925349109275564,8,-0.25298522433921544
3,0.5021259517967746,0.5021259517967746,0.5021259517967746,0.7279282865171293,0.5813570012709295,0.43209615887750386,-1.5703924403491738,-107.91302838328095,-48.87,0.0,0.0,0.7398160178768424,0.7226159131060115,0.6128163921349447,-1.5703924403491738,-115.82605676656189,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-123.73908514984284,-48.87,0.0,0.0,7.913028383280947,10.06433626764315,21.129980871851476,36.74569706722693,49.013042312560046,0.23875664287314596,0.36000051553723134,3,-0.24370571690349419
4,0.6087565834490158,0.6062709497446819,0.521779196195683,0.23741014033450078,0.23055978403064034,0.22027008405513096,-1.5703924403491738,-110.03988036867851,-48.87,0.0,0.0,0.33375103450366195,0.4477865273947636,0.5575076656881134,-1.5703924403491738,-120.07976073735702,-48.87,0.0,0.0,0.8017218769943791,0.8039273403543665,0.7145759834175094,-1.5703924403491738,-130.11964110603552,-48.87,0.0,0.0,10.039880368678507,18.537507378078214,29.658805544251415,33.04882258942204,45.7743695005697,0.0746341032042068,0.5147924590149294,11,-0.24168395966123324
5,0.12885681576267327,0.12885681576267327,0.12885681576267327,0.9091176760383287,0.9091176760383287,0.9091176760383287,-1.5703924403491738,-109.41164925484159,-48.87,0.0,0.0,0.8260334329556612,0.8079258554385138,0.7799792150605619,-1.5703924403491738,-118.82329850968318,-48.87,0.0,0.0,0.27503608059860374,0.4092080430835095,0.5927283527350043,-1.5703924403491738,-128.23494776452478,-48.87,0.0,0.0,9.411649254841585,12.588190300375377,21.257838557005144,33.17984835563955,48.72763098436686,0.7498174337329605,0.1740084329974617,1,-0.2428893952285236
6,0.6961056717164926,0.4851408599700294,0.40600287177777683,0.5510967236059017,0.5510967236059017,0.5510967236059017,-1.5703924403491738,-110.86631897389546,-48.87,0.0,0.0,0.43815598318301496,0.43815598318301496,0.43815598318301496,-1.5703924403491738,-121.73263794779092,-48.87,0.0,0.0,0.9647918684965804,0.965526352729136,0.9581743084794201,-1.5703924403491738,-132.59895692168638,-48.87,0.0,0.0,10.866318973895458,12.508274225118733,25.44793271085017,32.184214488574824,44.84939883350257,0.8015408243003538,0.11409811018320914,11,-0.24359085088878007
7,0.7212849370707497,0.5884481536647896,0.5884481536647896,0.7504095882407082,0.7168430553328629,0.6969734924945279,-1.5703924403491738,-110.18051746563717,-48.87,0.0,0.0,0.899081037055935,0.8950964703992441,0.8950964703992441,-1.5703924403491738,-120.36103493127433,-48.87,0.0,0.0,0.3136510944844044,0.6499883022168442,0.7254372803457714,-1.5703924403491738,-130.5415523969115,-48.87,0.0,0.0,10.180517465637172,14.440946792015506,24.719578215600038,32.94766946680188,45.3247831198629,0.14123453710097814,0.010712636404716425,8,-0.2526090940212642
8,0.5076393403016423,0.5076393403016423,0.5076393403016423,0.8166622425692831,0.8089332522438057,0.8089332522438057,-1.5703924403491738,-108.28278302309434,-48.87,0.0,0.0,0.19264424745172223,0.16054894353045854,0.16054894353045854,-1.5703924403491738,-116.56556604618868,-48.87,0.0,0.0,0.5536742173279455,0.5021482142310384,0.5021482142310384,-1.5703924403491738,-124.84834906928302,-48.87,0.0,0.0,8.282783023094334,13.028741211619392,26.645535422169583,33.36800071258098,47.83173567625874,0.23576066145764382,0.9876308331935577,4,-0.2383193944040496
9,0.5982599669066319,0.5982599669066319,0.5982599669066319,0.13634414820910884,0.13634414820910884,0.13634414820910884,-1.5703924403491738,-107.82599823066657,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-115.65199646133314,-48.87,0.0,0.0,0.9999999999999999,1.0,1.0,-1.5703924403491738,-123.47799469199971,-48.87,0.0,0.0,7.825998230666577,15.208934577897473,22.216668411910746,39.385597339844466,49.57752324664885,0.25591082450154135,0.5994500211953862,10,-0.24064635019529934
