,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,9.8741455078125,9.874160766601562,9.874160766601562,[-100.          -48.86999893],[-109.87414551  -48.86999893],[-119.74830627  -48.86999893],[-129.62246704  -48.86999893],0.0,0.0,0.0,0.0
1,9.8741455078125,9.874160766601562,9.874160766601562,[-100.          -48.86999893],[-109.87414551  -48.86999893],[-119.74830627  -48.86999893],[-129.62246704  -48.86999893],0.0,0.0,0.0,0.0
2,9.8741455078125,9.874160766601562,9.874160766601562,[-100.          -48.86999893],[-109.87414551  -48.86999893],[-119.74830627  -48.86999893],[-129.62246704  -48.86999893],0.0,0.0,0.0,0.0
3,9.8760986328125,9.874153137207031,9.874168395996094,[-99.99635315 -48.86999893],[-109.87245178  -48.86999893],[-119.74660492  -48.86999893],[-129.62077332  -48.86999893],0.09550646767510092,0.04772366943467031,0.047723609829162315,0.04772429896085964
4,9.895195007383778,9.873283387239331,9.874687195401894,[-99.95761871 -48.86987686],[-109.85281372  -48.86991119],[-119.72609711  -48.87005234],[-129.6007843   -48.86994553],0.6344096147787697,0.37823943050085235,0.38257098189089267,0.347706842399627
5,9.97678375448998,9.871459963417003,9.876289369037957,[-99.87469482 -48.87005615],[-109.85147858  -48.86985397],[-119.72293854  -48.87007523],[-129.59922791  -48.86991119],0.9771261277643981,2.79585851369879e-05,3.483736475874718e-05,2.7459318015220625e-05
6,10.07391357421875,9.873451234679505,9.876213075092656,[-99.76821899 -48.86988831],[-109.84213257  -48.86988831],[-119.7155838   -48.87007523],[-129.59179688  -48.86991119],1.1549958715889934,0.2177052929211177,0.17526397738745064,0.17536130681201878
7,10.177848815918683,9.876556400198028,9.869308472343196,[-99.63518524 -48.86982346],[-109.81303406  -48.86981964],[-119.68959045  -48.87009048],[-129.55889893  -48.86997604],1.4964319537163493,0.350633153214626,0.3044844995996083,0.5343561021066016
8,10.306442260759837,9.883544925179661,9.902427675250967,[-99.46208954 -48.86988068],[-109.7685318  -48.8698616],[-119.65207672  -48.87011719],[-129.55450439  -48.86992264],1.8566167310947361,0.5527018259813572,0.42745456289534595,4.4585023777102995e-05
9,10.432624816928705,9.909576417437103,9.934310913581044,[-99.25876617 -48.86988068],[-109.69139099  -48.86985397],[-119.60096741  -48.87002182],[-129.53527832  -48.86992264],2.141087684251594,0.9485058752778052,0.5990429037909537,0.3334574469228425
10,10.551811220998527,9.950370788717539,10.002418518084593,[-99.02732086 -48.86972046],[-109.57913208  -48.86996078],[-119.52950287  -48.86990738],[-129.53192139  -48.86988831],2.4428016868805393,1.2487002812162946,0.8019102959874973,1.7658474740002385e-05
11,10.67362213843982,10.002410888934474,10.08800506608025,[-98.76364136 -48.86936951],[-109.43726349  -48.86975861],[-119.43967438  -48.86983109],[-129.52767944  -48.86988831],2.7707990968181186,1.5256029141676561,1.0002367504637533,0.11203207105851967
12,10.790496866977396,10.071365357381595,10.17478942894263,[-98.46864319 -48.8689003 ],[-109.25914001  -48.86983871],[-119.33050537  -48.86997604],[-129.5052948   -48.86990738],3.0741923335910686,1.9412099879612084,1.2110993931673486,0.3570766664810229
13,10.899200565193565,10.156799317334658,10.25870513928002,[-98.14409637 -48.86832809],[-109.04329681  -48.86998367],[-119.20009613  -48.86984634],[-129.45880127  -48.86989594],3.3736433217850994,2.2730212803509104,1.4386795839996753,0.5738291481184973
14,11.008575705958814,10.247764590310522,10.339393616355997,[-97.78945923 -48.86771393],[-108.79803467  -48.87013626],[-119.04579926  -48.86989212],[-129.38519287  -48.86977768],3.6790065973712633,2.58347418768406,1.6805830895690947,0.8475062647474649
15,11.11877486486822,10.342926031344811,10.415168763621681,[-97.4056015  -48.86712646],[-108.52437592  -48.87029266],[-118.86730194  -48.86994171],[-129.2824707   -48.86977005],3.9638094489314057,2.870865846295311,1.9196682414005404,1.1365364326496863
16,11.224503255185978,10.44651795610672,10.489234926982833,[-96.99347687 -48.86654282],[-108.21797943  -48.8704834 ],[-118.66449738  -48.86998749],[-129.1537323   -48.86975098],4.250201561666419,3.2245686304552375,2.1641064132754013,1.4079072900744651
17,11.323250785876702,10.560134907141714,10.560905458703523,[-96.55281067 -48.86600113],[-107.87606049  -48.87068558],[-118.43619537  -48.87004471],[-128.99710083  -48.86983109],4.532191860723149,3.564793550763996,2.423281716860599,1.6799944780528189
18,11.417519893469787,10.679183990871813,10.634681702754833,[-96.08447266 -48.86549759],[-107.50199127  -48.8708992 ],[-118.18117523  -48.87008667],[-128.81585693  -48.86993408],4.806607682034843,3.881907363743098,2.6620214418229473,1.9252617474952667
19,11.507310528435477,10.80583957768223,10.707099914796098,[-95.58874512 -48.86505127],[-107.09605408  -48.87105942],[-117.90189362  -48.87014008],[-128.60899353  -48.8700676 ],5.08073741636747,4.2036517275114145,2.917575887586079,2.187185928588561
20,11.58602327256744,10.935264635548922,10.78192901615647,[-95.07236481 -48.86467361],[-106.65838623  -48.87121964],[-117.59365082  -48.87019348],[-128.37557983  -48.870224  ],5.162348555072909,4.514714047164438,3.225915478965352,2.4548941914081963
21,11.634638040246266,11.063217221489756,10.86096191488315,[-94.55651093 -48.86436462],[-106.19114685  -48.87137985],[-117.25436401  -48.87024307],[-128.11532593  -48.87037659],5.215997136552218,4.795962548148318,3.5287206613886,2.7230102042466857
22,11.675905665637789,11.187873909024532,10.942695620231714,[-94.02152252 -48.86413574],[-105.69742584  -48.87153625],[-116.88529968  -48.87029648],[-127.8279953   -48.87053299],5.508047725290404,5.049750469856145,3.829080146243203,2.9985848508722026
23,11.732622747209936,11.301178053819731,11.026824956281688,[-93.45198059 -48.86398315],[-105.18460083  -48.87165451],[-116.48577881  -48.87034988],[-127.51260376  -48.87068558],5.847900410837453,5.127048095901289,4.1329245915055175,3.2815979331864855
