,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.inter_vehicle_distance,point.params.random_t1,point.params.random_t2,point.params.random_t3,point.params.random_t4,point.params.random_thr_br1,point.params.random_thr_br2,point.params.weather,rho,rho_0,rho_1
0,0.7026127620784657,0.7026127620784657,0.7026127620784657,0.2617334404471032,0.2620975143118842,0.5768477056798783,-1.5703924403491738,-107.04052785482743,-48.87,0.0,0.0,0.7315521842409762,0.7315521842409762,0.7315521842409762,-1.5703924403491738,-114.08105570965486,-48.87,0.0,0.0,0.19784808894234562,0.19784808894234562,0.19784808894234562,-1.5703924403491738,-121.1215835644823,-48.87,0.0,0.0,7.040527854827428,12.056332820670814,23.935032393823985,33.54069464061852,47.82152453638056,0.18785878660726435,0.0019372989892655124,4,-0.25016726918417564,0.24578690615520848,-0.24195861781999461
1,0.17209353832295593,0.153161694325523,0.153161694325523,0.7041610540982607,0.7041610540982607,0.7041610540982607,-1.5703924403491738,-108.55008959797682,-48.87,0.0,0.0,0.8878255197075355,0.8391772023311708,0.8146802506406612,-1.5703924403491738,-117.10017919595364,-48.87,0.0,0.0,0.7191479366347373,0.452921464001381,0.388714641256773,-1.5703924403491738,-125.65026879393046,-48.87,0.0,0.0,8.550089597976818,12.815207359494012,24.50838802895254,33.93409325967276,47.378413104162604,0.1987844936064131,0.050438982478232045,4,-0.24957275243434118,0.2379149657832107,-0.25230407251255293
2,0.3213253043858809,0.6817755307609078,0.6942503538210464,0.6320632021611549,0.5886269773126317,0.43533468860511226,-1.5703924403491738,-108.81185048859648,-48.87,0.0,0.0,0.7503066918555498,0.652672991445283,0.6224689991569451,-1.5703924403491738,-117.62370097719295,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-126.43555146578943,-48.87,0.0,0.0,8.811850488596475,13.535305382120347,24.503204339180222,33.376210877303926,47.81748565226749,0.1988050118266806,0.04622503260083573,8,-0.24244667973689182,0.24397271894877726,-0.24008171177440563
3,0.24311987299389995,0.2073882921725441,0.2073882921725441,0.33910006606554155,0.29777349963966493,0.28763356764800496,-1.5703924403491738,-108.61034456848998,-48.87,0.0,0.0,0.5533897973318217,0.4128562385305145,0.23125238346731491,-1.5703924403491738,-117.22068913697996,-48.87,0.0,0.0,0.7588432533765748,0.6247897780519429,0.47907824713645897,-1.5703924403491738,-125.83103370546993,-48.87,0.0,0.0,8.610344568489975,12.535122718616666,23.755311833035698,33.724400248046486,47.83197284316328,0.11529246202843409,0.04110853063423425,10,-0.24160803057100022,0.2381895642930445,-0.24541353403112875
4,0.5373389272598452,0.19168956578484164,0.5629281396474258,0.4698591128986194,0.4698591128986194,0.4698591128986194,-1.5703924403491738,-108.54855196088008,-48.87,0.0,0.0,0.6541084035725017,0.542901762061682,0.4298918247547264,-1.5703924403491738,-117.09710392176015,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-125.64565588264023,-48.87,0.0,0.0,8.548551960880081,12.346308894488859,23.8457111980056,34.53427331654425,47.446080797264266,0.10197247123520467,0.1325163468023675,0,-0.25123206474884885,0.24178690779204448,-0.24122448483062975
5,0.4487728076175076,0.725389161306303,0.39445669970941655,0.688364662830251,0.6435279066202996,0.6435279066202996,-1.5703924403491738,-108.13919640747343,-48.87,0.0,0.0,0.7682339777056789,0.22559989177151485,0.22559989177151485,-1.5703924403491738,-116.27839281494687,-48.87,0.0,0.0,0.7895896905993044,0.4290753102058861,0.22835039719563255,-1.5703924403491738,-124.4175892224203,-48.87,0.0,0.0,8.139196407473433,13.704782461863903,24.04160366305086,33.14037127246618,46.85121411024627,0.053518424304538036,0.06970933510598305,8,-0.24929701246403901,0.24136329402074352,-0.24017280592649026
6,0.19456854777110355,0.27236773848291995,0.5393441085182339,0.7147599106811857,0.7147599106811857,0.7147599106811857,-1.5703924403491738,-108.32265417935369,-48.87,0.0,0.0,0.876503928033437,0.876503928033437,0.876503928033437,-1.5703924403491738,-116.64530835870738,-48.87,0.0,0.0,0.7126838804946005,0.5297266750442642,0.5297266750442642,-1.5703924403491738,-124.96796253806107,-48.87,0.0,0.0,8.322654179353687,12.846716589875564,23.70006753390308,33.74439854933278,46.92651622868997,0.08696692095945853,0.13043071470368364,4,-0.23770831378877233,0.2391201268675056,-0.23921860468790968
7,0.8432616958044787,0.81656873862409,0.7940269125677191,0.6239447627227056,0.1330105396481439,0.1330105396481439,-1.5703924403491738,-108.58576946121397,-48.87,0.0,0.0,0.6369811438846433,0.6821067903925534,0.5944451964180427,-1.5703924403491738,-117.17153892242794,-48.87,0.0,0.0,0.7362837116453328,0.716630566328809,0.716630566328809,-1.5703924403491738,-125.75730838364191,-48.87,0.0,0.0,8.585769461213976,13.28275084968609,24.573342937497717,33.86448416211844,47.93111815961801,0.050933058690863266,0.1393300120864962,1,-0.2443923729879005,0.23849410057074127,-0.23899833011926486
8,1.0,1.0,1.0,0.6620231021406829,0.6716696166057112,0.6185946205277351,-1.5703924403491738,-109.14825461808734,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-118.29650923617467,-48.87,0.0,0.0,0.6357060723532505,0.6342726574591315,0.6285268481758174,-1.5703924403491738,-127.444763854262,-48.87,0.0,0.0,9.148254618087336,13.958618007950628,24.28881114754328,33.23948176290712,47.354584874874696,0.023083398965612643,0.0627371464944912,6,-0.24452166818258192,0.24032591589637597,-0.24636588868296716
9,0.9999999999999999,0.9999999999999999,1.0,0.17428385359963094,0.18221062028736196,0.4011185015880161,-1.5703924403491738,-109.21464647134633,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-118.42929294269265,-48.87,0.0,0.0,0.6155551875308938,0.3772934017996993,0.3772934017996993,-1.5703924403491738,-127.64393941403898,-48.87,0.0,0.0,9.214646471346335,13.301850459816688,23.63473059110328,33.24154598062522,46.498663452479384,0.12545891959991376,0.049659646617004595,11,-0.2410581569294461,0.10304230032344375,-0.24513207888506283
