,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,24.732711791992188,24.732711791992188,24.732711791992188,[-100.          -48.86999893],[-124.73271179  -48.86999893],[-149.46542358  -48.86999893],[-174.19813538  -48.86999893],0.0
1,24.732711791992188,24.732711791992188,24.732711791992188,[-100.          -48.86999893],[-124.73271179  -48.86999893],[-149.46542358  -48.86999893],[-174.19813538  -48.86999893],0.0
2,24.732711791992188,24.732711791992188,24.732711791992188,[-100.          -48.86999893],[-124.73271179  -48.86999893],[-149.46542358  -48.86999893],[-174.19813538  -48.86999893],0.0
3,24.734657287597656,24.732704162597656,24.732711791992188,[-99.99635315 -48.86999893],[-124.73101044  -48.86999893],[-149.4637146   -48.86999893],[-174.19642639  -48.86999893],0.09550646767510092
4,24.75518035918769,24.731033325219144,24.73152160684807,[-99.95761871 -48.86987686],[-124.71279907  -48.86999893],[-149.4438324   -48.87003326],[-174.175354    -48.86989212],0.6344096147787697
5,24.834014893225326,24.73194885285944,24.73059082110804,[-99.87469482 -48.87005615],[-124.70870972  -48.86987686],[-149.44065857  -48.87000275],[-174.17124939  -48.86980438],0.9771261277643981
6,24.930282592776063,24.731140136983534,24.73603820893025,[-99.76821899 -48.86988831],[-124.69850159  -48.86989975],[-149.42964172  -48.87001419],[-174.16567993  -48.86980057],1.1549958715889934
7,25.031806947307608,24.73123168945577,24.742401124882157,[-99.63518524 -48.86982346],[-124.66699219  -48.87009811],[-149.39822388  -48.87010956],[-174.140625   -48.8698082],1.4964319537163493
8,25.155883790002225,24.73885345478866,24.74728393837055,[-99.46208954 -48.86988068],[-124.61797333  -48.87009811],[-149.35682678  -48.8701973 ],[-174.10411072  -48.86982346],1.8566167310947361
9,25.278770449160852,24.767135621038467,24.7493743906718,[-99.25876617 -48.86988068],[-124.53753662  -48.87022781],[-149.30467224  -48.87001419],[-174.05404663  -48.86978912],2.141087684251594
10,25.394401554769814,24.809875488620268,24.74949646120302,[-99.02732086 -48.86972046],[-124.42172241  -48.8701973 ],[-149.2315979  -48.8700676],[-173.98109436  -48.86981964],2.4428016868805393
11,25.5180435294716,24.858558655638653,24.755767823000397,[-98.76364136 -48.86936951],[-124.28168488  -48.87013245],[-149.14024353  -48.86992645],[-173.89601135  -48.86973572],2.7707990968181186
12,25.640754723902,24.921302797519548,24.771881103645153,[-98.46864319 -48.8689003 ],[-124.10939789  -48.87001419],[-149.03070068  -48.86968994],[-173.80258179  -48.86977005],3.0741923335910686
13,25.75577549754039,25.000259405037156,24.792800906081577,[-98.14409637 -48.86832809],[-123.89987183  -48.86986542],[-148.90013123  -48.86933517],[-173.69293213  -48.8697052 ],3.3736433217850994
14,25.867881852724057,25.086555483102124,24.82397460996853,[-97.78945923 -48.86771393],[-123.657341    -48.86972046],[-148.74389648  -48.8693924 ],[-173.56787109  -48.86956406],3.6790065973712633
15,25.97652446775525,25.185913086688902,24.860275269173986,[-97.4056015  -48.86712646],[-123.38212585  -48.86956787],[-148.56803894  -48.86937332],[-173.42831421  -48.8695488 ],3.9638094489314057
16,26.07904068219371,25.297538758162904,24.900863652865414,[-96.99347687 -48.86654282],[-123.0725174   -48.86938477],[-148.37005615  -48.86917877],[-173.2709198   -48.86969757],4.250201561666419
17,26.177047925148297,25.414047244802244,24.953613304273393,[-96.55281067 -48.86600113],[-122.7298584   -48.86920166],[-148.14390564  -48.86877441],[-173.09751892  -48.86984634],4.532191860723149
18,26.27034020279826,25.535812391846026,25.01681525172202,[-96.08447266 -48.86549759],[-122.35481262  -48.86902618],[-147.890625    -48.86818314],[-172.90744019  -48.87000275],4.806607682034843
19,26.358810701392162,25.662551919966347,25.0882417300082,[-95.58874512 -48.86505127],[-121.94755554  -48.86886978],[-147.61010742  -48.86743546],[-172.698349    -48.87020493],5.08073741636747
20,26.437095950158668,25.790512175339007,25.169708546839512,[-95.07236481 -48.86467361],[-121.50946045  -48.86870956],[-147.29997253  -48.86655045],[-172.46968079  -48.87040329],5.162348555072909
21,26.48539004006824,25.91790788389316,25.261459849405526,[-94.55651093 -48.86436462],[-121.04190063  -48.86854935],[-146.95980835  -48.86558914],[-172.2212677   -48.87060928],5.215997136552218
22,26.526382788519378,26.041725430870468,25.362747943401764,[-94.02152252 -48.86413574],[-120.54790497  -48.86839676],[-146.58963013  -48.86463165],[-171.95237732  -48.87080383],5.508047725290404
23,26.583114971048687,26.154358311422016,25.4744273191461,[-93.45198059 -48.86398315],[-120.03509521  -48.8682785 ],[-146.18945312  -48.86369705],[-171.66387939  -48.87100983],5.847900410837453
24,26.668793065621962,26.23719079791131,25.590272379743855,[-92.85422516 -48.86391449],[-119.52301788  -48.86817932],[-145.76020813  -48.8628006 ],[-171.35047913  -48.87121582],6.095802317439978
25,26.756515829578973,26.316300150698602,25.706575218716832,[-92.23236084 -48.86392975],[-118.98887634  -48.86811066],[-145.30517578  -48.86198807],[-171.01174927  -48.87142563],6.3489271335707365
26,26.829681696612106,26.412712968992434,25.823198495709864,[-91.58245087 -48.86403275],[-118.41213226  -48.86804581],[-144.82484436  -48.86125946],[-170.64804077  -48.87163544],6.641972373933549
27,26.898575099056867,26.513794974933795,25.941973247821156,[-90.90353394 -48.86421585],[-117.80210876  -48.86802673],[-144.31590271  -48.86063766],[-170.25787354  -48.87184906],6.922552192632067
28,26.969833607357312,26.631547192309096,26.041979662403534,[-90.19754028 -48.86448288],[-117.16737366  -48.86803055],[-143.79891968  -48.86013031],[-169.84089661  -48.87206268],7.191156275291616
29,27.037376599613548,26.773385381019352,26.12382805505213,[-89.4642334  -48.86480713],[-116.5016098   -48.86806107],[-143.2749939   -48.85976028],[-169.39881897  -48.87224197],7.4678827728813895
30,27.097839513428422,26.91857284906435,26.214953728613267,[-88.70302582 -48.86520386],[-115.80086517  -48.86812973],[-142.71943665  -48.85951996],[-168.93438721  -48.87240601],7.745932957755351
31,27.1549302357446,27.050996305823592,26.325168063684522,[-87.91442108 -48.86565018],[-115.0693512   -48.86821365],[-142.12034607  -48.85940933],[-168.44551086  -48.87252808],8.01536609900593
32,27.208320707324802,27.17627861164027,26.447558827874943,[-87.09934998 -48.86612701],[-114.30767059  -48.86833572],[-141.48394775  -48.85945511],[-167.9315033  -48.8726387],8.276467856117836
33,27.2555695213208,27.296548362081708,26.604617469707776,[-86.25850677 -48.86661148],[-113.51407623  -48.86846924],[-140.81062317  -48.85964584],[-167.41523743  -48.87271881],8.531242860195384
34,27.29698948271696,27.40608350213106,26.78337400401938,[-85.39253998 -48.86709976],[-112.68952942  -48.86861038],[-140.09561157  -48.86001205],[-166.87898254  -48.87275696],8.778855721491384
35,27.333183313337013,27.504617015625428,26.958880347926442,[-84.50218201 -48.86759186],[-111.8353653   -48.86875534],[-139.33998108  -48.86052322],[-166.29885864  -48.87277603],9.018773319121484
36,27.363410963048878,27.59459031462392,27.129915800431746,[-83.58824921 -48.86804581],[-110.95166016  -48.8689003 ],[-138.54624939  -48.86117554],[-165.67616272  -48.87275314],9.251632709085985
37,27.387451178012984,27.674897154688292,27.30233976576529,[-82.65136719 -48.86846161],[-110.03881836  -48.86904144],[-137.7137146   -48.86192703],[-165.01605225  -48.87268448],9.477593258562313
38,27.405708315186807,27.744324475940434,27.4695299545208,[-81.69223785 -48.86884689],[-109.09794617  -48.86919403],[-136.8422699   -48.86276245],[-164.3117981  -48.8725853],9.696498537318677
39,27.418144226477846,27.80393276857797,27.62503190724074,[-80.71157837 -48.86919022],[-108.1297226   -48.86933899],[-135.93365479  -48.86366653],[-163.5586853   -48.87242889],9.908522106045934
40,27.4247589111352,27.853958563902143,27.772278895754745,[-79.71005249 -48.86948013],[-107.1348114   -48.86949158],[-134.98876953  -48.86457443],[-162.76104736  -48.87226105],10.113878570344822
41,27.425765991376746,27.893669441750596,27.911591354554343,[-78.6883316  -48.86973953],[-106.1140976   -48.86964417],[-134.00776672  -48.86546326],[-161.9193573   -48.87205505],10.312636674814794
42,27.42141723707346,27.922912811543963,28.038727341747766,[-77.64707947 -48.86999512],[-105.0684967   -48.86979294],[-132.9914093   -48.86633682],[-161.03013611  -48.87181473],10.504909764996997
43,27.411903383176206,27.94310010758643,28.152603492400193,[-76.58690643 -48.87021255],[-103.99880981  -48.86989594],[-131.94190979  -48.86717987],[-160.09451294  -48.8715744 ],10.69087810554543
44,27.397476199444306,27.95450599379855,28.254074295649335,[-75.508461   -48.87041473],[-102.90593719  -48.86999893],[-130.86044312  -48.86797333],[-159.11451721  -48.87132645],10.870672375381735
45,27.378425602430895,27.956741367680646,28.341903785844625,[-74.41234589 -48.8705864 ],[-101.79077148  -48.87010193],[-129.74751282  -48.86870956],[-158.0894165   -48.87108231],11.044427026621792
46,27.355064397682117,27.950454723835506,28.41471866549131,[-73.29914093 -48.8707428 ],[-100.65420532  -48.87018967],[-128.60466003  -48.86937332],[-157.01937866  -48.87083435],11.212300378324858
47,27.327651984700093,27.93661499162229,28.47296143282289,[-72.16946411 -48.87086868],[-99.49711609 -48.87024307],[-127.43373108  -48.8699646 ],[-155.9066925   -48.87059784],11.374443104449222
48,27.296531685596914,27.91574096732467,28.51815032967251,[-71.02383423 -48.87097168],[-98.32036591 -48.87029648],[-126.23610687  -48.87046814],[-154.7542572   -48.87039948],11.531001122643518
49,27.262069711184246,27.88786316458972,28.550109872003446,[-69.86283875 -48.87105179],[-97.12490845 -48.87034988],[-125.01277161  -48.8708992 ],[-153.56288147  -48.87019348],11.682126063372163
50,27.22474671395366,27.853385938635217,28.568710352741252,[-68.68698883 -48.87111282],[-95.91173553 -48.8703804 ],[-123.76512146  -48.87124252],[-152.33383179  -48.87003326],11.827981004586416
51,27.18479920569385,27.812927269169528,28.574897812322078,[-67.49681854 -48.87116623],[-94.68161774 -48.8703804 ],[-122.49454498  -48.87151337],[-151.06944275  -48.86988831],11.96870804240113
52,27.142494213594688,27.766815217280712,28.569213932652293,[-66.29283905 -48.87118912],[-93.43533325 -48.87038422],[-121.20214844  -48.87171173],[-149.7713623   -48.86977768],12.104110718649085
53,27.098060620091946,27.715515175631207,28.551658713166937,[-65.0756073  -48.87119675],[-92.17366791 -48.87038422],[-119.88918304  -48.87185287],[-148.44084167  -48.8696785 ],12.234047889823557
54,27.05176545409717,27.659568830410098,28.52273569000192,[-63.84562683 -48.87119675],[-90.89739227 -48.87038422],[-118.55696106  -48.87194061],[-147.07969666  -48.86962128],12.359395027176054
