,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.inter_vehicle_distance,point.params.random_t1,point.params.random_t2,point.params.random_t3,point.params.random_t4,point.params.random_thr_br1,point.params.random_thr_br2,point.params.weather,rho,rho_0,rho_1
19,0.9649366795533124,0.9649366795533124,0.9649366795533124,0.9949667604598287,0.9944773467569911,0.9937028627580153,-1.5703924403491738,-120.81956402450797,-48.87,0.0,0.0,0.6185709968184712,0.29897798522321284,0.20009169108969493,-1.5703924403491738,-141.63912804901594,-48.87,0.0,0.0,0.2617877116087005,0.2617877116087005,0.2617877116087005,-1.5703924403491738,-162.4586920735239,-48.87,0.0,0.0,20.819564024507965,10.438788949376013,27.330533750602875,33.3933503489276,45.5145741709986,0.2956603032265651,0.8359811497662666,2,12.814265013038838,-13.762048728276849,13.302990913439213
20,0.6998634825904448,0.5808644550052512,0.5713438941524027,0.7604558677696894,0.7601720774310777,0.7599207544662724,-1.5703924403491738,-117.97485296954267,-48.87,0.0,0.0,0.8336009091652663,0.8336009091652663,0.8336009091652663,-1.5703924403491738,-135.94970593908533,-48.87,0.0,0.0,0.9167208401987531,0.9104107064039844,0.6391275474653298,-1.5703924403491738,-153.924558908628,-48.87,0.0,0.0,17.97485296954266,14.77473910798675,22.7529402500682,31.135756464793747,41.54041034391922,0.18481507433952057,0.24246936392851381,1,8.523887636345446,-9.853935242973277,9.236953736480498
21,0.589482425219511,0.5888769151587003,0.5888769151587003,0.8665257506639431,0.8638770679529609,0.8539618836131876,-1.5703924403491738,-127.35389234268658,-48.87,0.0,0.0,0.20021820725236117,0.20021820725236117,0.20021820725236117,-1.5703924403491738,-154.70778468537316,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-182.06167702805973,-48.87,0.0,0.0,27.353892342686574,12.40518052984355,28.41901590874028,39.907706274560084,43.35930974265455,0.7323034972535265,0.7155386077095307,10,22.34255981445552,-22.3538818359375,22.20783996592728
22,0.32992019974165704,0.3161847963653037,0.31429203843484527,1.0,1.0,1.0,-1.5703924403491738,-116.84376599790116,-48.87,0.0,0.0,0.7403074152351306,0.6781116181369772,0.577985768202081,-1.5703924403491738,-133.68753199580232,-48.87,0.0,0.0,0.16852128616693507,0.16852128616693507,0.16852128616693507,-1.5703924403491738,-150.53129799370348,-48.87,0.0,0.0,16.84376599790115,14.612418496747217,25.395649015625786,32.370673971860754,49.99389316554584,0.3334974287642769,0.5815878485846683,1,9.312217713098308,-10.009475708201716,9.677223206139471
23,0.8367276586427059,0.8367276586427059,0.8367276586427059,0.7469772969563362,0.3607879970163399,0.3607879970163399,-1.5703924403491738,-126.5618767330931,-48.87,0.0,0.0,0.761454207904834,0.706733038098133,0.2778286979748553,-1.5703924403491738,-153.1237534661862,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-179.6856301992793,-48.87,0.0,0.0,26.561876733093104,11.276716912013205,29.524099222361976,33.319576323540176,41.09337640736586,0.7876658265815897,0.3030875675848844,11,21.55081176785874,-21.561874389648438,21.460708618253154
24,0.7390903132910425,0.855799477742712,0.20323332911847536,0.698560851868215,0.5878943152627283,0.4575675809364389,-1.5703924403491738,-112.65108851801334,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-125.30217703602668,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-137.95326555404,-48.87,0.0,0.0,12.651088518013335,16.862301460781595,27.19297708123258,39.605975231893524,45.189907840748674,0.039373799003266055,0.6015465968101638,11,0.9060898134690332,-3.1729736331338785,2.229164123732425
25,1.0,1.0,1.0,0.2793607686059462,0.254923887872653,0.254923887872653,-1.5703924403491738,-123.3289252021827,-48.87,0.0,0.0,0.8223222067570858,0.8223222067570858,0.8223222067570858,-1.5703924403491738,-146.6578504043654,-48.87,0.0,0.0,0.2991483907253335,0.2991483907253335,0.2991483907253335,-1.5703924403491738,-169.98677560654812,-48.87,0.0,0.0,23.328925202182706,12.996818695131727,21.437909082457264,34.759829989913705,43.067153632137625,0.9929650938833795,0.9655591490449564,12,18.312255859412765,-18.32892608642578,18.32717895548236
26,0.9253024639909926,0.9206248698076105,0.9145784484862838,0.7438724002763283,0.7106759798101355,0.7106759798101355,-1.5703924403491738,-124.23281388313518,-48.87,0.0,0.0,0.7702095766441887,0.7854516741030259,0.7266117036412812,-1.5703924403491738,-148.46562776627036,-48.87,0.0,0.0,0.5756615934394247,0.4869007271631898,0.4869007271631898,-1.5703924403491738,-172.69844164940554,-48.87,0.0,0.0,24.23281388313518,10.784279548174489,28.240519384349632,34.589426478522014,45.52760108336488,0.2195651211304172,0.28346789247579635,11,15.164902687072754,-16.476987840047386,15.90393829422591
27,0.9372476226680128,0.9278797777585023,0.9262575290869682,0.7318039853102569,0.28772006198186983,0.28772006198186983,-1.5703924403491738,-112.57929638938562,-48.87,0.0,0.0,0.8271570829010334,0.7897398889733039,0.7897398889733039,-1.5703924403491738,-125.15859277877124,-48.87,0.0,0.0,0.35678690205230135,0.2639887046581324,0.2639887046581324,-1.5703924403491738,-137.73788916815684,-48.87,0.0,0.0,12.579296389385615,12.362151380672962,26.543976081513513,39.639407445162384,44.38073491018427,0.9266943326044637,0.8512799336952892,4,7.481170654311448,-7.579292297363281,7.576141357569984
28,0.4852559550718118,0.43754166189010124,0.4260252012534021,0.8623101546437091,0.858306177855694,0.5383961976609333,-1.5703924403491738,-118.68526397793218,-48.87,0.0,0.0,0.21615041805945326,0.21456650710190353,0.21456650710190353,-1.5703924403491738,-137.37052795586436,-48.87,0.0,0.0,0.607648804724471,0.607648804724471,0.607648804724471,-1.5703924403491738,-156.05579193379654,-48.87,0.0,0.0,18.685263977932177,14.44801334896722,25.325759257943798,35.60612850343571,49.108959725895104,0.052441519943386306,0.5323707197299866,1,8.1449050909719,-9.343971252624524,8.755249023693516
29,0.2752624524097049,0.2752624524097049,0.2752624524097049,0.9085441236251587,0.9041011644538338,0.9032764673477066,-1.5703924403491738,-128.2816945873723,-48.87,0.0,0.0,0.9803273896686079,0.9803273896686079,0.9803273896686079,-1.5703924403491738,-156.5633891747446,-48.87,0.0,0.0,0.8009917575518514,0.6339909895225654,0.6339909895225654,-1.5703924403491738,-184.8450837621169,-48.87,0.0,0.0,28.28169458737231,16.34822477556564,21.128265287009587,31.453060666217198,41.500201211441656,0.6055094287346434,0.7513270501835768,11,22.056381225654782,-22.565505981497047,22.328140259012972
30,0.3905972687094318,0.34179135276980654,0.34179135276980654,0.7953332015756772,0.7756993305585718,0.7336269437190001,-1.5703924403491738,-111.294591780773,-48.87,0.0,0.0,0.2425381627136492,0.24669569962721372,0.20403905099168218,-1.5703924403491738,-122.58918356154601,-48.87,0.0,0.0,0.11803295740304147,0.11803295740304147,0.11803295740304147,-1.5703924403491738,-133.883775342319,-48.87,0.0,0.0,11.294591780773008,19.27581196396792,24.43481027348857,37.03066855171525,47.3425483503289,0.5178898043406001,0.012934311392522657,11,0.48675537115872825,-1.633697510012409,0.973083496124203
31,0.08098088759813975,0.08098088759813975,0.08098088759813975,0.7494541521833298,0.48148607359645806,0.22673939643015806,-1.5703924403491738,-108.43450175589926,-48.87,0.0,0.0,0.6828185755687957,0.6828185755687957,0.6828185755687957,-1.5703924403491738,-116.86900351179852,-48.87,0.0,0.0,0.6929359948319231,0.7472610069043685,0.3883331372395614,-1.5703924403491738,-125.30350526769779,-48.87,0.0,0.0,8.434501755899262,18.01725699507842,23.583679541706047,37.17750753410283,46.61087573715245,0.46298153836970474,0.15726534658288582,9,-0.23675514349919258,0.23629760472758665,-0.23730468669184823
32,0.8303763939694235,0.8145383453671832,0.8077988834125844,0.2448786156508676,0.18754942993685764,0.18754942993685764,-1.5703924403491738,-111.30068688691686,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-122.60137377383373,-48.87,0.0,0.0,0.7184336904568085,0.46709437397344866,0.3531912289392032,-1.5703924403491738,-133.9020606607506,-48.87,0.0,0.0,11.300686886916868,18.215353848999225,23.750129209964705,38.16024614451749,46.51035457881333,0.47392762342966976,0.15723402997843317,6,1.6654968262111725,-2.943115234529805,2.2091674805696764
33,0.9193584577397109,0.9070308277944901,0.9070308277944901,0.42487597541928446,0.6363517351031783,0.5955900486543858,-1.5703924403491738,-109.70899392999799,-48.87,0.0,0.0,0.9126000901006514,0.9126000901006514,0.9126000901006514,-1.5703924403491738,-119.41798785999597,-48.87,0.0,0.0,0.5345576249170714,0.5345576249170714,0.5345576249170714,-1.5703924403491738,-129.12698178999398,-48.87,0.0,0.0,9.708993929997993,19.44265080567545,23.186472379265336,37.93160899539896,48.091818883822384,0.5598565009791179,0.15020743425638533,12,0.11904907254420927,-1.3262939454516633,0.577148437520874
34,1.0,1.0,1.0,0.24089074642898167,0.7172640083427877,0.4919299080563209,-1.5703924403491738,-114.06807552408509,-48.87,0.0,0.0,0.7126652711093409,0.2089789396120455,0.2089789396120455,-1.5703924403491738,-128.13615104817018,-48.87,0.0,0.0,0.6260355839207683,0.5553169319403145,0.5184678589034937,-1.5703924403491738,-142.20422657225527,-48.87,0.0,0.0,14.068075524085089,10.502690179217298,29.329582148022396,34.57577474186742,41.3004263524898,0.36121130536540724,0.5751010798459999,5,6.885692596445342,-7.555965427970085,7.22909164438766
35,0.8502880198903212,0.8502880198903212,0.8502880198903212,0.33744986954637113,0.48990605040385937,0.5988648757819834,-1.5703924403491738,-125.37139600284384,-48.87,0.0,0.0,0.8542836763406108,0.8542836763406108,0.8542836763406108,-1.5703924403491738,-150.74279200568768,-48.87,0.0,0.0,0.8665745457814839,0.8651667427617227,0.8641620737759567,-1.5703924403491738,-176.11418800853153,-48.87,0.0,0.0,25.371396002843838,13.556863996889438,25.015244877434863,35.64748329658179,44.37160193954171,0.14086756975872108,0.7591445866760544,10,14.835060119629272,-16.896560676825846,16.072265630223832
