,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,11.75286865234375,11.75286865234375,11.75286865234375,[-100.          -48.86999893],[-111.75286865  -48.86999893],[-123.5057373   -48.86999893],[-135.25860596  -48.86999893],0.0
1,11.75286865234375,11.75286865234375,11.75286865234375,[-100.          -48.86999893],[-111.75286865  -48.86999893],[-123.5057373   -48.86999893],[-135.25860596  -48.86999893],0.0
2,11.75286865234375,11.75286865234375,11.75286865234375,[-100.          -48.86999893],[-111.75286865  -48.86999893],[-123.5057373   -48.86999893],[-135.25860596  -48.86999893],0.0
3,11.754814147949219,11.752876281738281,11.752853393554688,[-99.99635315 -48.86999893],[-111.7511673   -48.86999893],[-123.50404358  -48.86999893],[-135.25689697  -48.86999893],0.09550646767510092
4,11.774604798402033,11.752029418984936,11.752716064840055,[-99.95761871 -48.86987686],[-111.73222351  -48.87003326],[-123.48425293  -48.87000275],[-135.23696899  -48.87009811],0.6344096147787697
5,11.853553772387599,11.752334595360528,11.754142762597867,[-99.87469482 -48.87005615],[-111.7282486   -48.87015533],[-123.48058319  -48.87003326],[-135.23472595  -48.86985397],0.9771261277643981
6,11.948051455620652,11.753318787874681,11.757369996010796,[-99.76821899 -48.86988831],[-111.71627045  -48.87015533],[-123.46958923  -48.86998367],[-135.22695923  -48.86983871],1.1549958715889934
7,12.047973636581537,11.75563049319439,11.761512759466141,[-99.63518524 -48.86982346],[-111.68315887  -48.87012482],[-123.43878937  -48.87009811],[-135.20030212  -48.86982727],1.4964319537163493
8,12.170150760662194,11.765716552773952,11.76389312924495,[-99.46208954 -48.86988068],[-111.6322403   -48.87018585],[-123.39795685  -48.87015533],[-135.16184998  -48.86994934],1.8566167310947361
9,12.293769837420665,11.791290284002837,11.76687622141793,[-99.25876617 -48.86988068],[-111.55253601  -48.87003708],[-123.34382629  -48.87017441],[-135.11070251  -48.87004471],2.141087684251594
10,12.410514833944346,11.82860565252533,11.778800965028163,[-99.02732086 -48.86972046],[-111.43783569  -48.8699646 ],[-123.26644135  -48.87009048],[-135.04524231  -48.8699646 ],2.4428016868805393
11,12.52636720331368,11.882774353165114,11.788490295894048,[-98.76364136 -48.86936951],[-111.29000854  -48.86999893],[-123.1727829   -48.86994171],[-134.96127319  -48.87004852],2.7707990968181186
12,12.641021776256784,11.953437806950726,11.798408509238767,[-98.46864319 -48.8689003 ],[-111.10966492  -48.86999893],[-123.06310272  -48.86979294],[-134.86151123  -48.86994171],3.0741923335910686
13,12.75019847981534,12.033729560672306,11.81979370271081,[-98.14409637 -48.86832809],[-110.89429474  -48.87004471],[-122.92802429  -48.86962128],[-134.74781799  -48.86981201],3.3736433217850994
14,12.856994847849451,12.123367320670868,11.850860598377537,[-97.78945923 -48.86771393],[-110.64645386  -48.87008667],[-122.76982117  -48.86956787],[-134.62068176  -48.86981964],3.6790065973712633
15,12.965813024518125,12.220283522056905,11.884407043937017,[-97.4056015  -48.86712646],[-110.37141418  -48.87010193],[-122.59169769  -48.86952209],[-134.47610474  -48.86962891],3.9638094489314057
16,13.070770761834618,12.323982257898171,11.9278564453735,[-96.99347687 -48.86654282],[-110.06424713  -48.87015152],[-122.38822937  -48.86946487],[-134.31608582  -48.86942673],4.250201561666419
17,13.169335077708164,12.436164881026457,11.982238770872618,[-96.55281067 -48.86600113],[-109.72214508  -48.87018967],[-122.15830994  -48.86940002],[-134.14054871  -48.86922073],4.532191860723149
18,13.263901586742323,12.554565461421161,12.043869022817367,[-96.08447266 -48.86549759],[-109.34837341  -48.87018967],[-121.90293884  -48.86929703],[-133.94680786  -48.86897659],4.806607682034843
19,13.354378755794803,12.680114786085907,12.111778270064125,[-95.58874512 -48.86505127],[-108.94312286  -48.87024307],[-121.62323761  -48.86923599],[-133.73501587  -48.86872482],5.08073741636747
20,13.434167115401035,12.808105517518625,12.190551776300593,[-95.07236481 -48.86467361],[-108.50653076  -48.87025833],[-121.31463623  -48.86914062],[-133.50518799  -48.86846924],5.162348555072909
21,13.484132147399572,12.934700066964453,12.28028872601788,[-94.55651093 -48.86436462],[-108.04064178  -48.87025833],[-120.9753418   -48.86906815],[-133.25563049  -48.86821365],5.215997136552218
22,13.527001830168617,13.057998720507564,12.379440352389272,[-94.02152252 -48.86413574],[-107.54852295  -48.87029648],[-120.60652161  -48.86901093],[-132.98596191  -48.86795807],5.508047725290404
23,13.583283937876377,13.172164985433499,12.49008185016396,[-93.45198059 -48.86398315],[-107.03526306  -48.87029648],[-120.20742798  -48.8689537 ],[-132.69750977  -48.86769867],5.847900410837453
24,13.667520107525291,13.257553174908798,12.605011071001034,[-92.85422516 -48.86391449],[-106.52174377  -48.87030029],[-119.77929688  -48.86889648],[-132.38430786  -48.86743546],6.095802317439978
25,13.755570936721556,13.337448201398747,12.720367540873504,[-92.23236084 -48.86392975],[-105.9879303   -48.87030792],[-119.32537842  -48.86883545],[-132.04574585  -48.86716843],6.3489271335707365
26,13.828317158675304,13.435615626631366,12.836860794498927,[-91.58245087 -48.86403275],[-105.4107666   -48.87030792],[-118.84638214  -48.86877823],[-131.6832428   -48.86689758],6.641972373933549
27,13.89579143718705,13.539627165970488,12.957496812310586,[-90.90353394 -48.86421585],[-104.79932404  -48.87031174],[-118.33895111  -48.8687439 ],[-131.29644775  -48.86664963],6.922552192632067
28,13.966798091298113,13.659156891057194,13.058647359028237,[-90.19754028 -48.86448288],[-104.16433716  -48.87031174],[-117.82349396  -48.86872864],[-130.88214111  -48.86642456],7.191156275291616
29,14.035149701560218,13.801582429420836,13.14088463478929,[-89.4642334  -48.86480713],[-103.49938202  -48.87031555],[-117.30096436  -48.86871338],[-130.44184875  -48.8662262 ],7.4678827728813895
30,14.095528577178786,13.948188874194587,13.232918051994728,[-88.70302582 -48.86520386],[-102.79855347  -48.87031937],[-116.74674225  -48.86871338],[-129.97966003  -48.86605835],7.745932957755351
31,14.152191928584015,14.08255776465081,13.343735039801581,[-87.91442108 -48.86565018],[-102.06661224  -48.87030792],[-116.14916992  -48.86874771],[-129.49290466  -48.86592484],8.01536609900593
32,14.205727224271092,14.209220960952146,13.465011921233584,[-87.09934998 -48.86612701],[-101.3050766   -48.87025833],[-115.51429749  -48.86880112],[-128.97930908  -48.86584473],8.276467856117836
33,14.253120884043463,14.330658028867424,13.619720794929494,[-86.25850677 -48.86661148],[-100.5116272   -48.87023926],[-114.84228516  -48.86882401],[-128.46200562  -48.86579895],8.531242860195384
34,14.294311860705955,14.441352899772216,13.798759817598501,[-85.39253998 -48.86709976],[-99.6868515  -48.87020493],[-114.12820435  -48.86893845],[-127.92696381  -48.86579895],8.778855721491384
35,14.330353012486107,14.54052739152789,13.976379745429973,[-84.50218201 -48.86759186],[-98.83253479 -48.87015533],[-113.37306213  -48.86897659],[-127.34944153  -48.86584473],9.018773319121484
36,14.360511934727636,14.631912270153023,14.147735944889785,[-83.58824921 -48.86804581],[-97.94876099 -48.87015533],[-112.58067322  -48.86909103],[-126.72840881  -48.86594772],9.251632709085985
37,14.384361363244995,14.714447051896697,14.31891665336617,[-82.65136719 -48.86846161],[-97.03572845 -48.87012482],[-111.75017548  -48.86917877],[-126.0690918   -48.86609268],9.477593258562313
38,14.40239720912249,14.785682700339365,14.485252682844733,[-81.69223785 -48.86884689],[-96.09463501 -48.87008667],[-110.88031769  -48.86927795],[-125.36557007  -48.86631775],9.696498537318677
39,14.414688138226932,14.846817033738768,14.639961517779271,[-80.71157837 -48.86919022],[-95.12626648 -48.87008667],[-109.9730835   -48.86937332],[-124.61304474  -48.86653519],9.908522106045934
40,14.421134960541114,14.898567211440032,14.785499802986262,[-79.71005249 -48.86948013],[-94.13118744 -48.87006378],[-109.02975464  -48.8694725 ],[-123.81525421  -48.86686325],10.113878570344822
41,14.42196655534973,14.94004059481962,14.922821235989847,[-78.6883316  -48.86973953],[-93.11029816 -48.87001419],[-108.05033875  -48.8695755 ],[-122.97315979  -48.8671875 ],10.312636674814794
42,14.417480468762616,14.971443180206043,15.04775253200439,[-77.64707947 -48.86999512],[-92.06455994 -48.87001419],[-107.03600311  -48.86967087],[-122.08375549  -48.86753464],10.504909764996997
43,14.407882691848227,14.993492128330239,15.159546011335811,[-76.58690643 -48.87021255],[-90.99478912 -48.87001038],[-105.98828125  -48.86977386],[-121.14782715  -48.86792374],10.69087810554543
44,14.393363958209942,15.006202698382289,15.259414756562139,[-75.508461   -48.87041473],[-89.90182495 -48.87001419],[-104.90802765  -48.86987686],[-120.16744232  -48.8682785 ],10.870672375381735
45,14.374290479266765,15.00962066653493,15.345726069290924,[-74.41234589 -48.8705864 ],[-88.78663635 -48.86997604],[-103.79625702  -48.86994553],[-119.14198303  -48.86863327],11.044427026621792
46,14.350975057720444,15.004302978554904,15.416748082049075,[-73.29914093 -48.8707428 ],[-87.65011597 -48.8699646 ],[-102.65441895  -48.86999893],[-118.07116699  -48.86895752],11.212300378324858
47,14.323638944788994,14.991043091099876,15.473800679327777,[-72.16946411 -48.87086868],[-86.49310303 -48.86996078],[-101.48414612  -48.87005234],[-116.95794678  -48.8692627 ],11.374443104449222
48,14.292686498151685,14.970451355645832,15.518531808637734,[-71.02383423 -48.87097168],[-85.31652069 -48.86996078],[-100.28697205  -48.87010193],[-115.80550385  -48.86956406],11.531001122643518
49,14.258438152091353,14.942703248336802,15.549980167197697,[-69.86283875 -48.87105179],[-84.12127686 -48.86996078],[-99.0639801  -48.87015533],[-114.61396027  -48.86981964],11.682126063372163
50,14.221359299591644,14.908126833053753,15.568275452445786,[-68.68698883 -48.87111282],[-82.90834808 -48.86996078],[-97.81647491 -48.87020493],[-113.38475037  -48.87004852],11.827981004586416
51,14.181716970176629,14.867279054997333,15.574821472214685,[-67.49681854 -48.87116623],[-81.67853546 -48.86996078],[-96.54581451 -48.87022018],[-112.12063599  -48.87025833],11.96870804240113
52,14.139747676006234,14.820724490215419,15.569496156000659,[-66.29283905 -48.87118912],[-80.43258667 -48.86992645],[-95.25331116 -48.87022018],[-110.82280731  -48.87041473],12.104110718649085
53,14.095695553188774,14.768821719383263,15.552375796679952,[-65.0756073  -48.87119675],[-79.1713028  -48.86992264],[-93.94012451 -48.870224  ],[-109.49250031  -48.87054062],12.234047889823557
54,14.049820004060388,14.712135318027922,15.52406311612628,[-63.84562683 -48.87119675],[-77.89544678 -48.86992264],[-92.60758209 -48.870224  ],[-108.1316452   -48.87064743],12.359395027176054
