,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,8.885902404785156,8.885917663574219,8.885910034179688,[-100.          -48.86999893],[-108.8859024   -48.86999893],[-117.77182007  -48.86999893],[-126.6577301   -48.86999893],0.0
1,8.885902404785156,8.885917663574219,8.885910034179688,[-100.          -48.86999893],[-108.8859024   -48.86999893],[-117.77182007  -48.86999893],[-126.6577301   -48.86999893],0.0
2,8.885902404785156,8.885917663574219,8.885910034179688,[-100.          -48.86999893],[-108.8859024   -48.86999893],[-117.77182007  -48.86999893],[-126.6577301   -48.86999893],0.0
3,8.887855529785156,8.885917663574219,8.885902404785156,[-99.99635315 -48.86999893],[-108.88420868  -48.86999893],[-117.77012634  -48.86999893],[-126.65602875  -48.86999893],0.09550646767510092
4,8.90679168874028,8.88587188747233,8.8864746094274,[-99.95761871 -48.86987686],[-108.8644104   -48.87005234],[-117.75028229  -48.86998367],[-126.6367569   -48.87001419],0.6344096147787697
5,8.98734283855374,8.886650087578792,8.882843017578125,[-99.87469482 -48.87005615],[-108.86203766  -48.86978531],[-117.74868774  -48.86997986],[-126.63153076  -48.86997986],0.9771261277643981
6,9.085136414730666,8.886093142795914,8.880882263183594,[-99.76821899 -48.86988831],[-108.85335541  -48.86974335],[-117.73944855  -48.86997986],[-126.62033081  -48.86997986],1.1549958715889934
7,9.188789367682908,8.887695314157776,8.877822876448633,[-99.63518524 -48.86982346],[-108.82397461  -48.86981201],[-117.71166992  -48.86998367],[-126.5894928   -48.86989212],1.4964319537163493
8,9.31381988528203,8.897987368286989,8.873710633770603,[-99.46208954 -48.86988068],[-108.77590942  -48.86985779],[-117.67389679  -48.87007141],[-126.54760742  -48.86991119],1.8566167310947361
9,9.438041687024054,8.924758911967634,8.872383120530438,[-99.25876617 -48.86988068],[-108.69680786  -48.86989594],[-117.62156677  -48.87001801],[-126.49394989  -48.86979294],2.141087684251594
10,9.554046633693131,8.964950561543727,8.871429444364066,[-99.02732086 -48.86972046],[-108.58136749  -48.86995316],[-117.54631805  -48.86993408],[-126.4177475   -48.86980057],2.4428016868805393
11,9.675262466122716,9.013824462903541,8.871353149651089,[-98.76364136 -48.86936951],[-108.43890381  -48.86990738],[-117.45272827  -48.86989212],[-126.32408142  -48.86982727],2.7707990968181186
12,9.794700668246616,9.075599670413363,8.879615783901173,[-98.46864319 -48.8689003 ],[-108.26334381  -48.86984634],[-117.33894348  -48.86983871],[-126.21855927  -48.86977768],3.0741923335910686
13,9.908851732941232,9.154266357460822,8.889884948812314,[-98.14409637 -48.86832809],[-108.052948    -48.86980057],[-117.20721436  -48.86977386],[-126.0970993   -48.86981201],3.3736433217850994
14,10.020790315763414,9.242378235118347,8.91194915983837,[-97.78945923 -48.86771393],[-107.81024933  -48.86979294],[-117.05262756  -48.86972427],[-125.96457672  -48.86952972],3.6790065973712633
