,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,7.219146728515625,7.2191619873046875,7.219146728515625,[-100.          -48.86999893],[-107.21914673  -48.86999893],[-114.43830872  -48.86999893],[-121.65745544  -48.86999893],0.0
1,7.219146728515625,7.2191619873046875,7.219146728515625,[-100.          -48.86999893],[-107.21914673  -48.86999893],[-114.43830872  -48.86999893],[-121.65745544  -48.86999893],0.0
2,7.219146728515625,7.2191619873046875,7.219146728515625,[-100.          -48.86999893],[-107.21914673  -48.86999893],[-114.43830872  -48.86999893],[-121.65745544  -48.86999893],0.0
3,7.221092224121094,7.2191619873046875,7.223907470703125,[-99.99635315 -48.86999893],[-107.21744537  -48.86999893],[-114.43660736  -48.86999893],[-121.66051483  -48.86999893],0.09550646767510092
4,7.240211487348018,7.2189559937742995,7.24069976869445,[-99.95761871 -48.86987686],[-107.1978302  -48.8699646],[-114.41678619  -48.86992264],[-121.65748596  -48.87001801],0.6344096147787697
5,7.319435121382428,7.218856812829689,7.214981081053924,[-99.87469482 -48.87005615],[-107.19412994  -48.86989594],[-114.41298676  -48.87003326],[-121.62796783  -48.86986542],0.9771261277643981
6,7.4137725830323475,7.221801758909666,7.177574159954123,[-99.76821899 -48.86988831],[-107.18199158  -48.86990738],[-114.40379333  -48.87003326],[-121.58136749  -48.86985397],1.1549958715889934
7,7.514472961425781,7.252723696882347,7.124794009003841,[-99.63518524 -48.86982346],[-107.1496582   -48.86982346],[-114.4023819   -48.87003326],[-121.5271759   -48.86983871],1.4964319537163493
8,7.6370620771592685,7.29841614932342,7.064041143034829,[-99.46208954 -48.86988068],[-107.09915161  -48.86962128],[-114.39756775  -48.87003326],[-121.46160889  -48.86975861],1.8566167310947361
9,7.761398328929032,7.3582382445882155,7.008506782403056,[-99.25876617 -48.86988068],[-107.02016449  -48.86942291],[-114.37840271  -48.87002182],[-121.38690948  -48.86969757],2.141087684251594
10,7.880615239568409,7.42839816512598,6.970741278486921,[-99.02732086 -48.86972046],[-106.9079361   -48.86943436],[-114.33633423  -48.87013245],[-121.3070755   -48.86983109],2.4428016868805393
11,7.994529731657773,7.513832099447012,6.9481735269745615,[-98.76364136 -48.86936951],[-106.75817108  -48.86971664],[-114.27200317  -48.87004471],[-121.2201767  -48.8698082],2.7707990968181186
12,8.107994158214753,7.605140687014833,6.941139221531035,[-98.46864319 -48.8689003 ],[-106.57663727  -48.87002945],[-114.18177795  -48.86990738],[-121.12291718  -48.86983871],3.0741923335910686
13,8.218330641463828,7.700782800675117,6.953613281276159,[-98.14409637 -48.86832809],[-106.36242676  -48.87038803],[-114.06320953  -48.86977005],[-121.01682281  -48.86978912],3.3736433217850994
14,8.325356100356661,7.799041810628731,6.98669433600415,[-97.78945923 -48.86771393],[-106.11481476  -48.8707962 ],[-113.91385651  -48.8698082 ],[-120.90055084  -48.86983871],3.6790065973712633
15,8.434083017092927,7.896515006744977,7.034629821828025,[-97.4056015  -48.86712646],[-105.83968353  -48.87120438],[-113.73619843  -48.8698616 ],[-120.77082825  -48.86988831],3.9638094489314057
16,8.538621529760556,7.998085213631785,7.102249145544693,[-96.99347687 -48.86654282],[-105.53209686  -48.87166214],[-113.53018188  -48.86991119],[-120.63243103  -48.86993408],4.250201561666419
17,8.63709476580797,8.104675583624598,7.186271667516918,[-96.55281067 -48.86600113],[-105.18990326  -48.87213135],[-113.29457855  -48.86996078],[-120.48085022  -48.86998367],4.532191860723149
18,8.731425313428831,8.215324808977702,7.283790588414868,[-96.08447266 -48.86549759],[-104.81589508  -48.87260056],[-113.03121948  -48.87001419],[-120.31501007  -48.87003708],4.806607682034843
