,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,16.827117919921875,16.827117919921875,16.827117919921875,[-100.          -48.86999893],[-116.82711792  -48.86999893],[-133.65423584  -48.86999893],[-150.48135376  -48.86999893],0.0
1,16.827117919921875,16.827117919921875,16.827117919921875,[-100.          -48.86999893],[-116.82711792  -48.86999893],[-133.65423584  -48.86999893],[-150.48135376  -48.86999893],0.0
2,16.827117919921875,16.827117919921875,16.827117919921875,[-100.          -48.86999893],[-116.82711792  -48.86999893],[-133.65423584  -48.86999893],[-150.48135376  -48.86999893],0.0
3,16.82903289794922,16.827125549316406,16.827117919921875,[-99.99638367 -48.86999893],[-116.82541656  -48.86999893],[-133.65254211  -48.86999893],[-150.47966003  -48.86999893],0.09380785416033623
4,16.847351074358677,16.8250732421875,16.827697753949487,[-99.95903015 -48.87008286],[-116.80638123  -48.87001419],[-133.63145447  -48.87001419],[-150.45915222  -48.87005234],0.6246586705303587
5,16.927581787797102,16.8252182007943,16.82598876972195,[-99.87717438 -48.87008667],[-116.80475616  -48.86993408],[-133.62997437  -48.86999512],[-150.45596313  -48.87007523],0.9926910092002654
6,17.023124694920387,16.829292297633494,16.825836181725382,[-99.77038574 -48.86998367],[-116.79351044  -48.86992645],[-133.62280273  -48.87002182],[-150.44863892  -48.87007523],1.1488211331059448
7,17.121124267579823,16.837379456008907,16.815643310862306,[-99.64054108 -48.86988068],[-116.76166534  -48.86987305],[-133.5990448   -48.86999512],[-150.41468811  -48.87009811],1.456625841806885
8,17.240325928065246,16.847625733681202,16.847702026491998,[-99.47290039 -48.86977386],[-116.71322632  -48.86988068],[-133.56085205  -48.87008667],[-150.40855408  -48.87015152],1.846036115640185
9,17.361267090730546,16.87478637900594,16.88076782247424,[-99.27256775 -48.86959457],[-116.63383484  -48.86977005],[-133.50862122  -48.87003326],[-150.38938904  -48.87011719],2.123381650541407
10,17.47686004788547,16.915466314282305,16.950469970724157,[-99.04502106 -48.86938858],[-116.5218811   -48.86961746],[-133.43734741  -48.87005615],[-150.38781738  -48.87008286],2.4148223470646437
11,17.59239960622714,16.96962738120118,17.036270142354944,[-98.78515625 -48.86919022],[-116.37755585  -48.86975479],[-133.34718323  -48.86992264],[-150.38345337  -48.87008286],2.747679227783441
