,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,27.40204620361328,27.40204620361328,27.40203857421875,[-100.          -48.86999893],[-127.4020462   -48.86999893],[-154.80409241  -48.86999893],[-182.20613098  -48.86999893],0.0
1,27.40204620361328,27.40204620361328,27.40203857421875,[-100.          -48.86999893],[-127.4020462   -48.86999893],[-154.80409241  -48.86999893],[-182.20613098  -48.86999893],0.0
2,27.40204620361328,27.40204620361328,27.40203857421875,[-100.          -48.86999893],[-127.4020462   -48.86999893],[-154.80409241  -48.86999893],[-182.20613098  -48.86999893],0.0
3,27.40399932861328,27.40203094482422,27.402023315429688,[-99.99635315 -48.86999893],[-127.40035248  -48.86999893],[-154.80238342  -48.86999893],[-182.20440674  -48.86999893],0.09550646767510092
4,27.42298126228371,27.402297973684856,27.400726318631285,[-99.95761871 -48.86987686],[-127.38059998  -48.86994171],[-154.78289795  -48.86988831],[-182.18362427  -48.87001038],0.6344096147787697
5,27.503479004012068,27.401046754423326,27.402694702342,[-99.87469482 -48.87005615],[-127.37817383  -48.87013245],[-154.77922058  -48.86984634],[-182.18191528  -48.86994934],0.9771261277643981
6,27.6018753062555,27.398185731474264,27.408187866449857,[-99.76821899 -48.86988831],[-127.3700943   -48.87013245],[-154.76828003  -48.86984634],[-182.1764679   -48.86996078],1.1549958715889934
7,27.705650331027933,27.39703369346286,27.41656494162944,[-99.63518524 -48.86982346],[-127.34083557  -48.87010574],[-154.73786926  -48.86977005],[-182.1544342   -48.86988068],1.4964319537163493
8,27.826461794110145,27.408576972385113,27.421813967497098,[-99.46208954 -48.86988068],[-127.28855133  -48.870224  ],[-154.6971283  -48.8696022],[-182.11894226  -48.86998367],1.8566167310947361
9,27.947235109302877,27.43660736762875,27.428009033893105,[-99.25876617 -48.86988068],[-127.20600128  -48.87020493],[-154.64260864  -48.86959457],[-182.07061768  -48.86978912],2.141087684251594
10,28.060821533240464,27.481407167221803,27.434555054901473,[-99.02732086 -48.86972046],[-127.0881424   -48.86976624],[-154.56954956  -48.86946106],[-182.00410461  -48.86971664],2.4428016868805393
11,28.174263002398288,27.538276672585486,27.44284057657514,[-98.76364136 -48.86936951],[-126.93790436  -48.86969757],[-154.47618103  -48.86958694],[-181.91902161  -48.86973572],2.7707990968181186
12,28.285087593783683,27.608680725213876,27.458282470712664,[-98.46864319 -48.8689003 ],[-126.75373077  -48.86958694],[-154.3624115   -48.86966705],[-181.82069397  -48.86968994],3.0741923335910686
13,28.392417930778613,27.688598633790296,27.482635498053494,[-98.14409637 -48.86832809],[-126.53651428  -48.8694725 ],[-154.22511292  -48.8697052 ],[-181.70774841  -48.86968613],3.3736433217850994
14,28.498100326013788,27.7763595637659,27.51484680182551,[-97.78945923 -48.86771393],[-126.28755951  -48.86931992],[-154.06391907  -48.86988068],[-181.57876587  -48.86994171],3.6790065973712633
15,28.605300976123637,27.86798860146437,27.554306030318063,[-97.4056015  -48.86712646],[-126.0109024   -48.86916733],[-153.87889099  -48.87008286],[-181.43319702  -48.87003326],3.9638094489314057
16,28.70895396351356,27.966758756876725,27.602539063613698,[-96.99347687 -48.86654282],[-125.70243073  -48.86901093],[-153.66918945  -48.87028122],[-181.27172852  -48.87003326],4.250201561666419
17,28.807029865438246,28.074455308927725,27.657989505741316,[-96.55281067 -48.86600113],[-125.35984039  -48.86885452],[-153.43429565  -48.87049103],[-181.09228516  -48.87003326],4.532191860723149
18,28.901107964878385,28.188201978730874,27.720947274705463,[-96.08447266 -48.86549759],[-124.98558044  -48.86869431],[-153.17378235  -48.8707428 ],[-180.89472961  -48.87003326],4.806607682034843
19,28.991279812629134,28.310249434542683,27.788604752955532,[-95.58874512 -48.86505127],[-124.58002472  -48.86854553],[-152.89027405  -48.87099457],[-180.67887878  -48.87003326],5.08073741636747
20,29.071121458649472,28.435676714823774,27.864608791386946,[-95.07236481 -48.86467361],[-124.14348602  -48.86843109],[-152.5791626   -48.87125397],[-180.44377136  -48.87003326],5.162348555072909
21,29.121261864325636,28.55965441560097,27.951324502280716,[-94.55651093 -48.86436462],[-123.67777252  -48.86831284],[-152.23742676  -48.87151718],[-180.18875122  -48.87003326],5.215997136552218
22,29.164428994968358,28.680397256424207,28.04798894697129,[-94.02152252 -48.86413574],[-123.18595123  -48.86820602],[-151.86634827  -48.8717804 ],[-179.91433716  -48.87001801],5.508047725290404
23,29.22116118396168,28.79266383404572,28.155044625811108,[-93.45198059 -48.86398315],[-122.67314148  -48.86813736],[-151.46580505  -48.87200546],[-179.62084961  -48.87001801],5.847900410837453
24,29.305916126955335,28.87644988432479,28.266632167867467,[-92.85422516 -48.86391449],[-122.16014099  -48.8680687 ],[-151.03659058  -48.87222672],[-179.30322266  -48.86999893],6.095802317439978
25,29.394661237353617,28.95496401814301,28.37841807376756,[-92.23236084 -48.86392975],[-121.62702179  -48.86804199],[-150.58198547  -48.87244034],[-178.96040344  -48.86999893],6.3489271335707365
26,29.468231471835225,29.052147274066986,28.48988354727733,[-91.58245087 -48.86403275],[-121.05068207  -48.86802673],[-150.10282898  -48.87261581],[-178.5927124   -48.86995316],6.641972373933549
27,29.536583193607413,29.15520515729102,28.603958268799015,[-90.90353394 -48.86421585],[-120.44011688  -48.86803436],[-149.59532166  -48.8727684 ],[-178.19927979  -48.86994934],6.922552192632067
