,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,13.406684875488281,13.406700134277344,13.406707763671875,[-100.          -48.86999893],[-113.40668488  -48.86999893],[-126.81338501  -48.86999893],[-140.22009277  -48.86999893],0.0
1,13.406684875488281,13.406700134277344,13.406707763671875,[-100.          -48.86999893],[-113.40668488  -48.86999893],[-126.81338501  -48.86999893],[-140.22009277  -48.86999893],0.0
2,13.406684875488281,13.406700134277344,13.406707763671875,[-100.          -48.86999893],[-113.40668488  -48.86999893],[-126.81338501  -48.86999893],[-140.22009277  -48.86999893],0.0
3,13.408638000488281,13.406692504882812,13.406715393066406,[-99.99635315 -48.86999893],[-113.40499115  -48.86999893],[-126.81168365  -48.86999893],[-140.21839905  -48.86999893],0.09550646767510092
4,13.42763519308784,13.407341003657292,13.406059265332647,[-99.95761871 -48.86987686],[-113.38525391  -48.86995316],[-126.79259491  -48.87003326],[-140.19865417  -48.86996078],0.6344096147787697
5,13.508644104219352,13.405181885816432,13.408363343752464,[-99.87469482 -48.87005615],[-113.38333893  -48.86997986],[-126.78852081  -48.86981201],[-140.19688416  -48.87001038],0.9771261277643981
6,13.60479736370054,13.407440186797212,13.408996583498489,[-99.76821899 -48.86988831],[-113.37301636  -48.86999512],[-126.78045654  -48.86981201],[-140.18945312  -48.87001038],1.1549958715889934
7,13.707374572907309,13.413612366387135,13.40909576535879,[-99.63518524 -48.86982346],[-113.34255981  -48.86988831],[-126.75617218  -48.86975479],[-140.16526794  -48.86993408],1.4964319537163493
8,13.825057983630531,13.432960510492773,13.410842895664608,[-99.46208954 -48.86988068],[-113.28714752  -48.86980057],[-126.72010803  -48.86988068],[-140.13095093  -48.86994553],1.8566167310947361
9,13.944877624892086,13.462242126639957,13.426322937077291,[-99.25876617 -48.86988068],[-113.2036438   -48.86998367],[-126.66588593  -48.86991501],[-140.09220886  -48.86987305],2.141087684251594
10,14.063682556529498,13.498748781302531,13.44801330632684,[-99.02732086 -48.86972046],[-113.09100342  -48.86982346],[-126.5897522   -48.87005615],[-140.0377655   -48.86992264],2.4428016868805393
11,14.180213932853441,13.553153992283844,13.468566895231373,[-98.76364136 -48.86936951],[-112.94385529  -48.8697319 ],[-126.49700928  -48.86985779],[-139.96557617  -48.86972046],2.7707990968181186
12,14.295104994325797,13.620681766832037,13.49253845277182,[-98.46864319 -48.8689003 ],[-112.76374817  -48.86952972],[-126.38442993  -48.86986542],[-139.87696838  -48.86973572],3.0741923335910686
13,14.406005890941511,13.6990585448251,13.521759034495085,[-98.14409637 -48.86832809],[-112.55010223  -48.86928177],[-126.24916077  -48.86985779],[-139.7709198   -48.86967087],3.3736433217850994
14,14.51510626048992,13.782310503519357,13.560142517227206,[-97.78945923 -48.86771393],[-112.30456543  -48.86902618],[-126.08687592  -48.86972427],[-139.64701843  -48.86966324],3.6790065973712633
15,14.624740688765142,13.867836030285737,13.603424072267764,[-97.4056015  -48.86712646],[-112.0303421   -48.86873245],[-125.8981781   -48.86967087],[-139.50160217  -48.86966324],3.9638094489314057
16,14.729492307559415,13.967323354257365,13.647842407303331,[-96.99347687 -48.86654282],[-111.72296906  -48.86842346],[-125.69029236  -48.86961746],[-139.33813477  -48.86966324],4.250201561666419
17,14.829002530418498,14.07591255101528,13.699180603359295,[-96.55281067 -48.86600113],[-111.38181305  -48.86811066],[-125.45772552  -48.86956787],[-139.15690613  -48.86966324],4.532191860723149
18,14.924705682634468,14.189064129718131,13.758270264476245,[-96.08447266 -48.86549759],[-111.00917816  -48.86779785],[-125.19824219  -48.86951447],[-138.95651245  -48.86966324],4.806607682034843
19,15.015884600374688,14.311805858368654,13.820503236232607,[-95.58874512 -48.86505127],[-110.60462952  -48.86750793],[-124.91643524  -48.86946106],[-138.73693848  -48.86965561],5.08073741636747
20,15.096557834833542,14.436668559168872,13.89273071510336,[-95.07236481 -48.86467361],[-110.16892242  -48.86723709],[-124.60559082  -48.86940765],[-138.49832153  -48.86965561],5.162348555072909
21,15.147400128391556,14.560630991666054,13.974960330397767,[-94.55651093 -48.86436462],[-109.70391083  -48.86698151],[-124.26454163  -48.86935425],[-138.23950195  -48.86965561],5.215997136552218
22,15.191032636382701,14.682167273033166,14.067298893537949,[-94.02152252 -48.86413574],[-109.21255493  -48.86676025],[-123.89472198  -48.86930084],[-137.96202087  -48.86965179],5.508047725290404
23,15.248123390238472,14.794853450738195,14.170127874421711,[-93.45198059 -48.86398315],[-108.70010376  -48.86658096],[-123.49495697  -48.86924744],[-137.66508484  -48.86965179],5.847900410837453
24,15.333206385343372,14.87820459921869,14.277656562636901,[-92.85422516 -48.86391449],[-108.18743134  -48.86644363],[-123.06563568  -48.86919022],[-137.34329224  -48.86965179],6.095802317439978
25,15.42212696025581,14.954651146774776,14.387382514851325,[-92.23236084 -48.86392975],[-107.65448761  -48.86635208],[-122.60913849  -48.86918259],[-136.996521    -48.86964798],6.3489271335707365
26,15.495613264376797,15.050575530459,14.496208198635513,[-91.58245087 -48.86403275],[-107.07806396  -48.86630249],[-122.12863922  -48.86917496],[-136.62484741  -48.86964798],6.641972373933549
27,15.563728471887126,15.15346554252363,14.606445320283333,[-90.90353394 -48.86421585],[-106.46726227  -48.86629868],[-121.62072754  -48.86916733],[-136.22717285  -48.86964417],6.922552192632067
28,15.635360828140676,15.27201106411262,14.698829658737566,[-90.19754028 -48.86448288],[-105.832901    -48.86634064],[-121.1049118   -48.86916351],[-135.80374146  -48.86964417],7.191156275291616
29,15.704307641818302,15.413780451029682,14.773864754037096,[-89.4642334  -48.86480713],[-105.16854095  -48.86644745],[-120.58232117  -48.8691597 ],[-135.35618591  -48.86964417],7.4678827728813895
30,15.765167297814276,15.560394496386516,14.858238228237955,[-88.70302582 -48.86520386],[-104.46819305  -48.86659622],[-120.02858734  -48.86914825],[-134.88682556  -48.86963654],7.745932957755351
31,15.822204630680925,15.695312682826641,14.961601264681583,[-87.91442108 -48.86565018],[-103.73662567  -48.86678696],[-119.43193817  -48.86918259],[-134.39353943  -48.86965179],8.01536609900593
32,15.876068140543838,15.823005829892747,15.079399115157416,[-87.09934998 -48.86612701],[-102.97541809  -48.86702347],[-118.79842377  -48.86922836],[-133.87782288  -48.86966324],8.276467856117836
33,15.92367555207876,15.946174743069937,15.232666021616703,[-86.25850677 -48.86661148],[-102.18218231  -48.86730194],[-118.12835693  -48.86927032],[-133.36102295  -48.86969757],8.531242860195384
34,15.964996345357541,16.059501740921718,15.40386963382054,[-85.39253998 -48.86709976],[-101.35753632  -48.86758804],[-117.41703796  -48.8693161 ],[-132.82090759  -48.8697052 ],8.778855721491384
35,16.001075747118936,16.16207129615012,15.568984990309538,[-84.50218201 -48.86759186],[-100.50325775  -48.86787415],[-116.66532898  -48.86935806],[-132.23431396  -48.86975098],9.018773319121484
36,16.0312118534921,16.256073045322932,15.731246952960316,[-83.58824921 -48.86804581],[-99.61946106 -48.86816788],[-115.87553406  -48.86940765],[-131.60678101  -48.86979294],9.251632709085985
37,16.05496978759811,16.3406143487167,15.897277835905102,[-82.65136719 -48.86846161],[-98.70633698 -48.86846542],[-115.04695129  -48.86945343],[-130.94422913  -48.86980438],9.477593258562313
38,16.072807312230818,16.41448976472193,16.058990481201917,[-81.69223785 -48.86884689],[-97.76504517 -48.86876297],[-114.17953491  -48.86954498],[-130.23852539  -48.86983871],9.696498537318677
39,16.084854126812953,16.47838593562911,16.208030703208717,[-80.71157837 -48.86919022],[-96.7964325  -48.86902618],[-113.27481842  -48.86960983],[-129.48284912  -48.86989594],9.908522106045934
40,16.090988160355796,16.532569889394793,16.342887880790474,[-79.71005249 -48.86948013],[-95.80104065 -48.86928558],[-112.33361053  -48.86965561],[-128.67649841  -48.86993408],10.113878570344822
41,16.091468812662942,16.576560975401016,16.470108034453514,[-78.6883316  -48.86973953],[-94.77980042 -48.86951065],[-111.35636139  -48.86971664],[-127.82646942  -48.86998749],10.312636674814794
42,16.08659363047387,16.610572815039962,16.59010315088942,[-77.64707947 -48.86999512],[-93.7336731  -48.86970901],[-110.34424591  -48.86976624],[-126.93434906  -48.86998749],10.504909764996997
43,16.07654571808554,16.635047912871023,16.69863891693761,[-76.58690643 -48.87021255],[-92.66345215 -48.86991501],[-109.29850006  -48.86981964],[-125.99713898  -48.86999512],10.69087810554543
44,16.061607364268625,16.64999389790417,16.796035767102335,[-75.508461   -48.87041473],[-91.57006836 -48.87008286],[-108.22006226  -48.86986542],[-125.01609802  -48.86999512],10.870672375381735
45,16.04205322641214,16.655647280988244,16.883270263941224,[-74.41234589 -48.8705864 ],[-90.45439911 -48.87023926],[-107.11004639  -48.86991501],[-123.99331665  -48.87001038],11.044427026621792
46,16.01824188668664,16.652381901882023,16.9579315186272,[-73.29914093 -48.8707428 ],[-89.31738281 -48.87036896],[-105.96976471  -48.8699646 ],[-122.92769623  -48.87001419],11.212300378324858
47,15.99038696771794,16.640960699655512,17.0185241699223,[-72.16946411 -48.87086868],[-88.15985107 -48.87047577],[-104.80081177  -48.87001801],[-121.81933594  -48.87001419],11.374443104449222
48,15.958877568313408,16.62213135551608,17.06742095950719,[-71.02383423 -48.87097168],[-86.98271179 -48.87057877],[-103.60484314  -48.8700676 ],[-120.6722641   -48.87003326],11.531001122643518
49,15.924079900348993,16.59599305010114,17.105041504131272,[-69.86283875 -48.87105179],[-85.78691864 -48.8706398 ],[-102.38291168  -48.870121  ],[-119.48795319  -48.87003326],11.682126063372163
50,15.88649750310035,16.562744148990966,17.129844666047667,[-68.68698883 -48.87111282],[-84.57348633 -48.87069321],[-101.13623047  -48.87016678],[-118.26607513  -48.87003326],11.827981004586416
51,15.846321111512838,16.523185740020853,17.142707825257098,[-67.49681854 -48.87116623],[-83.34313965 -48.87074661],[-99.86632538 -48.87017059],[-117.0090332   -48.87003326],11.96870804240113
52,15.80384827269024,16.477706919247783,17.1446075445263,[-66.29283905 -48.87118912],[-82.09668732 -48.87075043],[-98.57439423 -48.87017441],[-115.71900177  -48.87003326],12.104110718649085
53,15.759284979357078,16.426742563944476,17.134811401700098,[-65.0756073  -48.87119675],[-80.83489227 -48.87075424],[-97.26163483 -48.87017441],[-114.39644623  -48.8700676 ],12.234047889823557
54,15.712898260625417,16.370857249038007,17.112976074552083,[-63.84562683 -48.87119675],[-79.55852509 -48.87075424],[-95.92938232 -48.87017441],[-113.0423584  -48.8700676],12.359395027176054
55,15.664966589501905,16.310600291068127,17.080780029630837,[-62.6033287  -48.87119675],[-78.26829529 -48.87075424],[-94.57889557 -48.87017441],[-111.6596756  -48.8700676],12.48038196588832
56,15.615760809600864,16.246437083101018,17.038734436369943,[-61.34915924 -48.87120056],[-76.96492004 -48.87075424],[-93.21135712 -48.87017441],[-110.25009155  -48.8700676 ],12.596862793774216
57,15.565517431719014,16.178863536056184,16.986785888984127,[-60.08356857 -48.87120056],[-75.649086   -48.87076187],[-91.82794952 -48.87017441],[-108.81473541  -48.87007141],12.709093095746244
58,15.514461522703325,16.108268748505267,16.925918579414937,[-58.80695724 -48.87117004],[-74.32141876 -48.87076187],[-90.4296875  -48.87017441],[-107.35560608  -48.87007141],12.81729793861493
59,15.462833408877557,16.034935008319884,16.857101440744344,[-57.5197258  -48.87112808],[-72.9825592  -48.87076187],[-89.0174942  -48.87017441],[-105.87459564  -48.87007141],12.921519282023421
60,15.410778050760902,15.959625253463278,16.780532837230155,[-56.22227097 -48.87111664],[-71.63304901 -48.87071991],[-87.59267426 -48.87017441],[-104.37320709  -48.87007141],13.02187824408554
61,15.358421331312144,15.882896432063903,16.696868896802048,[-54.91496277 -48.87111664],[-70.27338409 -48.87070084],[-86.15628052 -48.87017441],[-102.85314941  -48.87007141],13.118543627105499
62,15.306076054370083,15.80484009665777,16.607170105299858,[-53.59818268 -48.87107468],[-68.90425873 -48.87070084],[-84.70909882 -48.87017441],[-101.31626892  -48.87007141],13.211619380419936
63,15.25393677152807,15.725906380881463,16.51202392610248,[-52.27226257 -48.87104797],[-67.52619934 -48.87070084],[-83.25210571 -48.87017441],[-99.76412964 -48.87007141],13.301217080803761
64,15.202072148632327,15.646568305722491,16.412063598956,[-50.93755341 -48.87104797],[-66.13962555 -48.87065506],[-81.78619385 -48.87017441],[-98.19825745 -48.87007141],13.387457848945013
65,15.15062714152513,15.567085273299927,16.308197021809622,[-49.5943985  -48.87104797],[-64.74502563 -48.87064743],[-80.3121109  -48.87017441],[-96.62030792 -48.87007141],13.470463754911984
66,15.09976196696908,15.487766273092593,16.20112609896021,[-48.24309921 -48.87099838],[-63.34286118 -48.87064743],[-78.83062744 -48.87017441],[-95.03175354 -48.87007141],13.55033874802354
67,15.04954529200202,15.408954627621725,16.091506958337437,[-46.88396835 -48.87099075],[-61.93351364 -48.87064743],[-77.34246826 -48.87017441],[-93.43397522 -48.87007141],13.62718677618603
68,15.000080112571574,15.330932624484847,15.980026245449112,[-45.51729965 -48.87099075],[-60.51737976 -48.87064743],[-75.84831238 -48.87017441],[-91.82833862 -48.87007141],13.701117517049939
69,14.951450352292307,15.253898627360124,15.867294311857721,[-44.14338303 -48.87099075],[-59.09483337 -48.87062836],[-74.34873199 -48.87017441],[-90.21602631 -48.87007141],13.772236826084171
70,14.903713229845588,15.178146368866791,15.753646850922632,[-42.76249313 -48.87094498],[-57.66620636 -48.87062073],[-72.84435272 -48.87017441],[-88.59799957 -48.87007141],13.840634348729491
71,14.856914523637458,15.103847510256495,15.640113830905545,[-41.37490082 -48.87093735],[-56.23181534 -48.87062073],[-71.33566284 -48.87017441],[-86.97577667 -48.87007141],13.906412125617297
72,14.8111267134179,15.031173711391425,15.527351379736134,[-39.98085785 -48.87093735],[-54.79198456 -48.87057495],[-69.82315826 -48.87017441],[-85.35050964 -48.87007141],13.969665528743048
73,14.766376499902403,14.960289006624546,15.415634155643474,[-38.580616   -48.87093735],[-53.34699249 -48.87057114],[-68.30728149 -48.87017822],[-83.72291565 -48.87007141],14.030479433028882
