,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,12.927040100097656,12.927032470703125,12.927040100097656,[-100.          -48.86999893],[-112.9270401   -48.86999893],[-125.85407257  -48.86999893],[-138.78111267  -48.86999893],0.0
1,12.927040100097656,12.927032470703125,12.927040100097656,[-100.          -48.86999893],[-112.9270401   -48.86999893],[-125.85407257  -48.86999893],[-138.78111267  -48.86999893],0.0
2,12.927040100097656,12.927032470703125,12.927040100097656,[-100.          -48.86999893],[-112.9270401   -48.86999893],[-125.85407257  -48.86999893],[-138.78111267  -48.86999893],0.0
3,12.928985595703125,12.927032470703125,12.931793212890625,[-99.99635315 -48.86999893],[-112.92533875  -48.86999893],[-125.85237122  -48.86999893],[-138.78416443  -48.86999893],0.09550646767510092
4,12.947990417662536,12.92699432373272,12.948524475260049,[-99.95761871 -48.86987686],[-112.90560913  -48.86994553],[-125.83260345  -48.86995316],[-138.78112793  -48.87001801],0.6344096147787697
5,13.02852630637573,12.926109315372065,12.921737671042585,[-99.87469482 -48.87005615],[-112.90322113  -48.87013245],[-125.82933044  -48.86994171],[-138.75106812  -48.87000275],0.9771261277643981
6,13.12530517764607,12.927772523013303,12.88269805926502,[-99.76821899 -48.86988831],[-112.89352417  -48.87010956],[-125.82129669  -48.86994553],[-138.70399475  -48.87001419],1.1549958715889934
7,13.227363593203176,12.931678777158002,12.85601043717528,[-99.63518524 -48.86982346],[-112.86254883  -48.87024689],[-125.7942276   -48.86988068],[-138.65023804  -48.86994553],1.4964319537163493
8,13.346954348529131,12.944671632498403,12.830604553222656,[-99.46208954 -48.86988068],[-112.80904388  -48.87015533],[-125.75371552  -48.86994934],[-138.58432007  -48.86994934],1.8566167310947361
9,13.469131470725383,12.971641544117185,12.802322389741304,[-99.25876617 -48.86988068],[-112.72789764  -48.87004471],[-125.69953918  -48.86973953],[-138.50186157  -48.86996841],2.141087684251594
10,13.582145697879929,13.018478398182895,12.779510498083313,[-99.02732086 -48.86972046],[-112.60946655  -48.87015533],[-125.62794495  -48.8698082 ],[-138.40745544  -48.86977768],2.4428016868805393
11,13.697311411630427,13.073829650878906,12.772270203739597,[-98.76364136 -48.86936951],[-112.46095276  -48.86989975],[-125.53478241  -48.86989975],[-138.30705261  -48.8697319 ],2.7707990968181186
12,13.809524549620932,13.142135627186564,12.777877809339678,[-98.46864319 -48.8689003 ],[-112.27816772  -48.86951065],[-125.42030334  -48.86994171],[-138.19818115  -48.8697319 ],3.0741923335910686
13,13.916732807359205,13.226997398831639,12.789001465463308,[-98.14409637 -48.86832809],[-112.06082916  -48.86906052],[-125.28782654  -48.86984634],[-138.076828    -48.86972046],3.3736433217850994
14,14.023147610217002,13.319381764019544,12.813171386800521,[-97.78945923 -48.86771393],[-111.81260681  -48.86858749],[-125.13198853  -48.86974335],[-137.94515991  -48.86969757],3.6790065973712633
15,14.130996736025471,13.413742157503185,12.852104187032099,[-97.4056015  -48.86712646],[-111.53659821  -48.86807632],[-124.95034027  -48.86964798],[-137.80244446  -48.86967087],3.9638094489314057
16,14.235298193175575,13.516235497122183,12.90107727108533,[-96.99347687 -48.86654282],[-111.22877502  -48.86756134],[-124.74501038  -48.86954498],[-137.64608765  -48.86966705],4.250201561666419
17,14.333786046658565,13.62786123620294,12.961448671661607,[-96.55281067 -48.86600113],[-110.88659668  -48.86701584],[-124.5144577   -48.86942673],[-137.47590637  -48.86966705],4.532191860723149
18,14.428268466706845,13.744461342447025,13.034454351510737,[-96.08447266 -48.86549759],[-110.51274109  -48.86648941],[-124.25720215  -48.86927795],[-137.29165649  -48.86966705],4.806607682034843
19,14.518791226879042,13.868439082128607,13.116661082962539,[-95.58874512 -48.86505127],[-110.10753632  -48.86595535],[-123.97597504  -48.86912155],[-137.09263611  -48.86966324],5.08073741636747
