,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,8.625083923339844,8.625091552734375,8.625083923339844,[-100.          -48.86999893],[-108.62508392  -48.86999893],[-117.25017548  -48.86999893],[-125.8752594   -48.86999893],0.0
1,8.625083923339844,8.625091552734375,8.625083923339844,[-100.          -48.86999893],[-108.62508392  -48.86999893],[-117.25017548  -48.86999893],[-125.8752594   -48.86999893],0.0
2,8.625083923339844,8.625091552734375,8.625083923339844,[-100.          -48.86999893],[-108.62508392  -48.86999893],[-117.25017548  -48.86999893],[-125.8752594   -48.86999893],0.0
3,8.627029418945312,8.625091552734375,8.625083923339844,[-99.99635315 -48.86999893],[-108.62338257  -48.86999893],[-117.24847412  -48.86999893],[-125.87355804  -48.86999893],0.09550646767510092
4,8.64708709722182,8.623817444462718,8.625274658203969,[-99.95761871 -48.86987686],[-108.60470581  -48.86984634],[-117.22852325  -48.86994934],[-125.85379791  -48.86995316],0.6344096147787697
5,8.726211550193721,8.626060486055776,8.623558044474937,[-99.87469482 -48.87005615],[-108.60090637  -48.86985397],[-117.22696686  -48.86991501],[-125.8505249   -48.86994171],0.9771261277643981
6,8.821960449239368,8.62937927246431,8.622917175346972,[-99.76821899 -48.86988831],[-108.59017944  -48.86990738],[-117.21955872  -48.86991501],[-125.84247589  -48.86994553],1.1549958715889934
7,8.923881533228109,8.635383605970512,8.620437622989467,[-99.63518524 -48.86982346],[-108.55906677  -48.87003326],[-117.19445038  -48.87001801],[-125.814888    -48.86989212],1.4964319537163493
8,9.042343139713614,8.653884887967724,8.616767883828528,[-99.46208954 -48.86988068],[-108.50443268  -48.86984634],[-117.15831757  -48.86991501],[-125.77508545  -48.86981964],1.8566167310947361
9,9.161933898976606,8.683044434160204,8.6213226330546,[-99.25876617 -48.86988068],[-108.42070007  -48.86991119],[-117.10374451  -48.87001038],[-125.72506714  -48.86986542],2.141087684251594
10,9.280899053649813,8.720626833224802,8.625495910766,[-99.02732086 -48.86972046],[-108.30821991  -48.87004852],[-117.02884674  -48.86985397],[-125.65434265  -48.86989975],2.4428016868805393
11,9.398048410246712,8.773658752494482,8.624267578227084,[-98.76364136 -48.86936951],[-108.16168976  -48.86978912],[-116.93534851  -48.86981964],[-125.55961609  -48.86977768],2.7707990968181186
12,9.51646427279572,8.83775329622775,8.626266481951733,[-98.46864319 -48.8689003 ],[-107.98510742  -48.86976624],[-116.82286072  -48.86984253],[-125.4491272   -48.86963654],3.0741923335910686
