,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,23.504058837890625,23.504058837890625,23.504043579101562,[-100.          -48.86999893],[-123.50405884  -48.86999893],[-147.00811768  -48.86999893],[-170.51216125  -48.86999893],0.0
1,23.504058837890625,23.504058837890625,23.504043579101562,[-100.          -48.86999893],[-123.50405884  -48.86999893],[-147.00811768  -48.86999893],[-170.51216125  -48.86999893],0.0
2,23.504058837890625,23.504058837890625,23.504043579101562,[-100.          -48.86999893],[-123.50405884  -48.86999893],[-147.00811768  -48.86999893],[-170.51216125  -48.86999893],0.0
3,23.506004333496094,23.504051208496094,23.504043579101562,[-99.99635315 -48.86999893],[-123.50235748  -48.86999893],[-147.00640869  -48.86999893],[-170.51045227  -48.86999893],0.09550646767510092
4,23.52614593511086,23.501739502013805,23.504959106450265,[-99.95761871 -48.86987686],[-123.48376465  -48.86992645],[-146.98550415  -48.86997986],[-170.49046326  -48.86999512],0.6344096147787697
5,23.60752868694537,23.50175476074714,23.50479125979658,[-99.87469482 -48.87005615],[-123.48222351  -48.86991501],[-146.98397827  -48.86993027],[-170.48876953  -48.86996841],0.9771261277643981
6,23.70305633546426,23.507331848149484,23.503036499068017,[-99.76821899 -48.86988831],[-123.47127533  -48.86991501],[-146.97860718  -48.86993027],[-170.48164368  -48.86997604],1.1549958715889934
7,23.805908203638776,23.513420104980778,23.503341674883938,[-99.63518524 -48.86982346],[-123.44109344  -48.86997986],[-146.95451355  -48.86997604],[-170.45785522  -48.87003708],1.4964319537163493
8,23.929931641647833,23.526206970315048,23.50361633301555,[-99.46208954 -48.86988068],[-123.39202118  -48.87010193],[-146.91822815  -48.87003326],[-170.42184448  -48.87005234],1.8566167310947361
9,24.05278015178131,23.556495666860965,23.502731324673682,[-99.25876617 -48.86988068],[-123.31154633  -48.87002182],[-146.86804199  -48.86989212],[-170.37077332  -48.87015152],2.141087684251594
10,24.17260742228707,23.59500885019757,23.51004028605532,[-99.02732086 -48.86972046],[-123.19992828  -48.8698616 ],[-146.79493713  -48.86979294],[-170.30497742  -48.87015915],2.4428016868805393
11,24.29390717199918,23.642143249542492,23.52525329732856,[-98.76364136 -48.86936951],[-123.05754852  -48.86993027],[-146.69969177  -48.86989212],[-170.22494507  -48.87015152],2.7707990968181186
12,24.413101216591503,23.698608398489387,23.55108642664907,[-98.46864319 -48.8689003 ],[-122.88174438  -48.86989594],[-146.58035278  -48.86984634],[-170.13143921  -48.87004852],3.0741923335910686
13,24.530914367506355,23.764122012400627,23.58459472843944,[-98.14409637 -48.86832809],[-122.67501068  -48.87005615],[-146.43913269  -48.86967087],[-170.02372742  -48.86996841],3.3736433217850994
14,24.64437879306397,23.844284067614034,23.62332153786284,[-97.78945923 -48.86771393],[-122.43383789  -48.87025452],[-146.27812195  -48.86956406],[-169.90144348  -48.87003326],3.6790065973712633
