,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,12.547477722167969,12.547477722167969,12.5474853515625,[-100.          -48.86999893],[-112.54747772  -48.86999893],[-125.09495544  -48.86999893],[-137.6424408   -48.86999893],0.0
1,12.547477722167969,12.547477722167969,12.5474853515625,[-100.          -48.86999893],[-112.54747772  -48.86999893],[-125.09495544  -48.86999893],[-137.6424408   -48.86999893],0.0
2,12.547477722167969,12.547477722167969,12.5474853515625,[-100.          -48.86999893],[-112.54747772  -48.86999893],[-125.09495544  -48.86999893],[-137.6424408   -48.86999893],0.0
3,12.549423217773438,12.5474853515625,12.547470092773438,[-99.99635315 -48.86999893],[-112.54577637  -48.86999893],[-125.09326172  -48.86999893],[-137.64073181  -48.86999893],0.09550646767510092
4,12.568412780949284,12.547462463381226,12.547447204592164,[-99.95761871 -48.86987686],[-112.52603149  -48.86994553],[-125.07349396  -48.86995316],[-137.62094116  -48.86996078],0.6344096147787697
5,12.648963928476329,12.546546937543521,12.548934936711294,[-99.87469482 -48.87005615],[-112.52365875  -48.87013626],[-125.07020569  -48.86994171],[-137.61914062  -48.87001038],0.9771261277643981
6,12.744789125729683,12.548660279656216,12.550254821965181,[-99.76821899 -48.86988831],[-112.51300812  -48.87012482],[-125.0616684   -48.86994171],[-137.61192322  -48.87001038],1.1549958715889934
7,12.846351627724127,12.551826477978258,12.553855896205322,[-99.63518524 -48.86982346],[-112.48153687  -48.87015152],[-125.03336334  -48.86999893],[-137.58721924  -48.86992645],1.4964319537163493
8,12.966835024129603,12.56639862148613,12.554191589717696,[-99.46208954 -48.86988068],[-112.42892456  -48.87011719],[-124.99532318  -48.86996841],[-137.54951477  -48.86987305],1.8566167310947361
9,13.088607789706941,12.595581055316572,12.556114196986535,[-99.25876617 -48.86988068],[-112.34737396  -48.87008667],[-124.94295502  -48.86996078],[-137.49906921  -48.86988831],2.141087684251594
10,13.20319366592847,12.63706970256817,12.56381225613967,[-99.02732086 -48.86972046],[-112.23051453  -48.86991119],[-124.86758423  -48.8698082 ],[-137.43139648  -48.86989212],2.4428016868805393
11,13.319206241466127,12.69099426424556,12.572975158900316,[-98.76364136 -48.86936951],[-112.0828476   -48.86968231],[-124.77384186  -48.86988068],[-137.34681702  -48.8698082 ],2.7707990968181186
12,13.435035721774932,12.758865357451263,12.584251403866412,[-98.46864319 -48.8689003 ],[-111.90367889  -48.86956024],[-124.66254425  -48.86972046],[-137.24679565  -48.86975861],3.0741923335910686
13,13.543449444881743,12.842132570680043,12.605438232874405,[-98.14409637 -48.86832809],[-111.68754578  -48.86940765],[-124.52967834  -48.86965179],[-137.13511658  -48.86975861],3.3736433217850994
14,13.649818506981344,12.93167878119105,12.63899231068482,[-97.78945923 -48.86771393],[-111.43927765  -48.86925125],[-124.37095642  -48.86973953],[-137.00994873  -48.86990738],3.6790065973712633
15,13.759132522258357,13.024543785001548,12.678672793027138,[-97.4056015  -48.86712646],[-111.16473389  -48.86906815],[-124.18927765  -48.86983871],[-136.86795044  -48.87009048],3.9638094489314057
16,13.864647104341007,13.125816390239827,12.724403383338132,[-96.99347687 -48.86654282],[-110.85812378  -48.86885452],[-123.98394012  -48.86994171],[-136.70834351  -48.87016678],4.250201561666419
17,13.963302863997965,13.236435008955755,12.779830932801651,[-96.55281067 -48.86600113],[-110.51611328  -48.86865234],[-123.75254822  -48.87003708],[-136.53237915  -48.87010574],4.532191860723149
18,14.058220222133317,13.352401838894469,12.844215395685797,[-96.08447266 -48.86549759],[-110.14269257  -48.86846161],[-123.4950943   -48.87014008],[-136.33930969  -48.86988068],4.806607682034843
