,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1
0,7.080284118652344,7.080268859863281,7.080284118652344,[-100.          -48.86999893],[-107.08028412  -48.86999893],[-114.16055298  -48.86999893],[-121.2408371   -48.86999893],0.0
1,7.080284118652344,7.080268859863281,7.080284118652344,[-100.          -48.86999893],[-107.08028412  -48.86999893],[-114.16055298  -48.86999893],[-121.2408371   -48.86999893],0.0
2,7.080284118652344,7.080268859863281,7.080284118652344,[-100.          -48.86999893],[-107.08028412  -48.86999893],[-114.16055298  -48.86999893],[-121.2408371   -48.86999893],0.0
3,7.0822296142578125,7.080268859863281,7.080284118652344,[-99.99635315 -48.86999893],[-107.07858276  -48.86999893],[-114.15885162  -48.86999893],[-121.23913574  -48.86999893],0.09550646767510092
4,7.101890563965868,7.0797271733952245,7.079414368129025,[-99.95761871 -48.86987686],[-107.05950928  -48.86988068],[-114.13923645  -48.86996841],[-121.21865082  -48.87004852],0.6344096147787697
5,7.181022647220427,7.081047059092921,7.078750618863263,[-99.87469482 -48.87005615],[-107.05571747  -48.86984253],[-114.13676453  -48.86972427],[-121.21551514  -48.87007141],0.9771261277643981
6,7.277709962093222,7.083137512290237,7.079055794644146,[-99.76821899 -48.86988831],[-107.04592896  -48.86975861],[-114.12906647  -48.86972427],[-121.20812225  -48.87007141],1.1549958715889934
7,7.381629945586403,7.076797489562835,7.0893402119479,[-99.63518524 -48.86982346],[-107.01681519  -48.86966324],[-114.09361267  -48.86990738],[-121.18295288  -48.87007523],1.4964319537163493
8,7.503387451777931,7.122901916606055,7.057357794520251,[-99.46208954 -48.86988068],[-106.96547699  -48.86978531],[-114.08837891  -48.86982346],[-121.14573669  -48.87012482],1.8566167310947361
9,7.623909002999151,7.190483097940685,7.02349854336197,[-99.25876617 -48.86988068],[-106.88267517  -48.86956787],[-114.07315826  -48.86982727],[-121.0966568   -48.87016678],2.141087684251594
10,7.743080139175191,7.262344366446967,7.001609802283505,[-99.02732086 -48.86972046],[-106.770401    -48.86973572],[-114.03274536  -48.87003326],[-121.03435516  -48.87001038],2.4428016868805393
11,7.86021424140455,7.3555831969361085,6.979209900840611,[-98.76364136 -48.86936951],[-106.62385559  -48.86972427],[-113.97943878  -48.87002182],[-120.95864868  -48.87013626],2.7707990968181186
12,7.976654121215443,7.464454652286442,6.962333679852373,[-98.46864319 -48.8689003 ],[-106.44529724  -48.86994553],[-113.90975189  -48.87009048],[-120.87208557  -48.87018585],3.0741923335910686
13,8.088196051569014,7.573692323722738,6.971054078285069,[-98.14409637 -48.86832809],[-106.23229218  -48.87034225],[-113.8059845   -48.87017059],[-120.77703857  -48.87004471],3.3736433217850994
