,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4
0,8.984916687011719,8.98492431640625,8.984931945800781,[-100.          -48.86999893],[-108.98491669  -48.86999893],[-117.969841    -48.86999893],[-126.95477295  -48.86999893]
1,8.984916687011719,8.98492431640625,8.984931945800781,[-100.          -48.86999893],[-108.98491669  -48.86999893],[-117.969841    -48.86999893],[-126.95477295  -48.86999893]
2,8.984916687011719,8.98492431640625,8.984931945800781,[-100.          -48.86999893],[-108.98491669  -48.86999893],[-117.969841    -48.86999893],[-126.95477295  -48.86999893]
3,8.986869812011719,8.984916687011719,8.984931945800781,[-99.99635315 -48.86999893],[-108.98322296  -48.86999893],[-117.96813965  -48.86999893],[-126.95307159  -48.86999893]
4,9.005516053022529,8.984878540362983,8.984786987771137,[-99.95761871 -48.86987686],[-108.96313477  -48.86999512],[-117.94801331  -48.87007141],[-126.93280029  -48.86997986]
5,9.08481597904315,8.932136536153646,8.984336867138156,[-99.87469482 -48.87005615],[-108.9595108   -48.87002945],[-117.89164734  -48.87012482],[-126.87598419  -48.86962128]
6,9.183197022295703,8.923988355435545,8.912162782067972,[-99.76821899 -48.86988831],[-108.95141602  -48.87001038],[-117.87540436  -48.86952591],[-126.78756714  -48.8696785 ]
7,9.28670502071266,8.9452133318297,8.894943238613468,[-99.63518524 -48.86982346],[-108.92189026  -48.87008286],[-117.86710358  -48.86958313],[-126.76204681  -48.86973572]
8,9.408653263175681,8.994651813617951,8.889076234567675,[-99.46208954 -48.86988068],[-108.8707428   -48.87015152],[-117.86539459  -48.86956406],[-126.75447083  -48.86973572]
9,9.530387887994664,9.07197573850484,8.89194488691089,[-99.25876617 -48.86988068],[-108.78915405  -48.87030792],[-117.86112976  -48.86956406],[-126.75307465  -48.86973572]
10,9.647933972510693,9.163131736545965,8.911270143182286,[-99.02732086 -48.86972046],[-108.67525482  -48.87021255],[-117.83838654  -48.86956787],[-126.74965668  -48.86973572]
11,9.765174879503885,9.255996714317464,8.949119573074524,[-98.76364136 -48.86936951],[-108.52881622  -48.86988831],[-117.78481293  -48.86945343],[-126.7339325   -48.86975861]
12,9.882026695430257,9.35755157595111,8.988922122353276,[-98.46864319 -48.8689003 ],[-108.35066986  -48.8695755 ],[-117.70822144  -48.86942291],[-126.69714355  -48.86966324]
13,9.993286187474178,9.471267700214518,9.02728273132557,[-98.14409637 -48.86832809],[-108.13738251  -48.86937332],[-117.60865021  -48.86935425],[-126.63593292  -48.86989975]
