,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,18.06708526611328,18.06708526611328,18.06707763671875,[-100.          -48.86999893],[-118.06708527  -48.86999893],[-136.13417053  -48.86999893],[-154.20124817  -48.86999893],0.0,0.0,0.0,0.0
1,18.06708526611328,18.06708526611328,18.06707763671875,[-100.          -48.86999893],[-118.06708527  -48.86999893],[-136.13417053  -48.86999893],[-154.20124817  -48.86999893],0.0,0.0,0.0,0.0
2,18.06708526611328,18.06708526611328,18.06707763671875,[-100.          -48.86999893],[-118.06708527  -48.86999893],[-136.13417053  -48.86999893],[-154.20124817  -48.86999893],0.0,0.0,0.0,0.0
3,18.06903839111328,18.06707000732422,18.067092895507812,[-99.99635315 -48.86999893],[-118.06539154  -48.86999893],[-136.13246155  -48.86999893],[-154.19955444  -48.86999893],0.09550646767510092,0.047723971178695014,0.04772334526931422,0.04772401215751658
4,18.089134216334337,18.06517028926039,18.069183349677427,[-99.95761871 -48.86987686],[-118.04675293  -48.86984634],[-136.11192322  -48.87005234],[-154.18110657  -48.87000275],0.6344096147787697,0.35863009905489857,0.381523233907806,0.32813776566006586
5,18.169685363771134,18.065101624582745,18.070175172161147,[-99.87469482 -48.87005615],[-118.04438019  -48.87004852],[-136.10948181  -48.87024307],[-154.17965698  -48.87002945],0.9771261277643981,2.9178028208480904e-05,3.150406776930517e-05,2.5212183736985308e-05
6,18.265243530943064,18.06867981065917,18.06944275111086,[-99.76821899 -48.86988831],[-118.03346252  -48.87004471],[-136.10214233  -48.87024307],[-154.17158508  -48.86996841],1.1549958715889934,0.21663726053467955,0.122025737581104,0.16926067298667147
7,18.3670578004847,18.075485232825553,18.069259644231575,[-99.63518524 -48.86982346],[-118.00224304  -48.86990738],[-136.07772827  -48.87025452],[-154.14698792  -48.87009811],1.4964319537163493,0.3955205991270958,0.2896398938452631,0.29105204894429176
8,18.49088287354145,18.08532715155301,18.071380615234375,[-99.46208954 -48.86988068],[-117.95297241  -48.86989594],[-136.03829956  -48.87023163],[-154.10968018  -48.87023163],1.8566167310947361,0.6318234918355176,0.456316799099406,0.4023758761288856
9,18.616523743182302,18.109222419872204,18.073974610051714,[-99.25876617 -48.86988068],[-117.87528992  -48.86974335],[-135.98451233  -48.87027359],[-154.05848694  -48.87011719],2.141087684251594,0.9364846515710115,0.6154174042963723,0.5785905983909222
10,18.73574066279584,18.148239147741265,18.077285767152574,[-99.02732086 -48.86972046],[-117.76306152  -48.86951065],[-135.91130066  -48.87017059],[-153.98858643  -48.87002945],2.4428016868805393,1.2617427152676075,0.8370041842772004,0.7589422214501059
11,18.85474395848427,18.199729933116195,18.08663940890262,[-98.76364136 -48.86936951],[-117.61838531  -48.86956024],[-135.81811523  -48.87026596],[-153.90475464  -48.86985779],2.7707990968181186,1.5844762363627876,1.0104964713649207,0.8537710318268823
12,18.970260632961743,18.270080577380273,18.096954350306245,[-98.46864319 -48.8689003 ],[-117.43890381  -48.86959839],[-135.70898438  -48.87023163],[-153.80593872  -48.86982346],3.0741923335910686,1.9358233422349824,1.175173642485367,1.0610453190170626
13,19.08253484055831,18.348426823733476,18.1146392839762,[-98.14409637 -48.86832809],[-117.22663116  -48.86971664],[-135.57505798  -48.87014008],[-153.68969727  -48.86988831],3.3736433217850994,2.2466436391088918,1.4364811186302995,1.2263867855465913
14,19.193748577810346,18.431083679603457,18.148147584265097,[-97.78945923 -48.86771393],[-116.9832077   -48.86970901],[-135.41429138  -48.86983109],[-153.56243896  -48.87004471],3.6790065973712633,2.5731366170655092,1.6832679841955784,1.3627091130993048
15,19.30003372087012,18.52538299568245,18.189315802148638,[-97.4056015  -48.86712646],[-116.70563507  -48.86954498],[-135.23101807  -48.86949158],[-153.42033386  -48.86996841],3.9638094489314057,2.9202300546582163,1.9091790268008129,1.5303706260688372
16,19.401069834988483,18.62899780335929,18.23742677345323,[-96.99347687 -48.86654282],[-116.39454651  -48.86928558],[-135.02354431  -48.869133  ],[-153.26097107  -48.86988831],4.250201561666419,3.246953549549818,2.17177981187783,1.6961089845088553
17,19.498718489909272,18.73779297044145,18.296157867648116,[-96.55281067 -48.86600113],[-116.05152893  -48.86898422],[-134.7893219   -48.86873245],[-153.08547974  -48.86979294],4.532191860723149,3.5724601140966152,2.4400124782139034,1.8578058970300726
