,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.amplitude_acc,point.params.attack_time,point.params.frequency,point.params.inter_vehicle_distance,point.params.weather,rho
0,0.2335623963280164,0.404609778263284,0.4120469442975973,0.7514622185413018,0.747553960037251,0.7401963163801839,-1.5703924403491738,-109.08602398189004,-48.87,0.0,0.0,0.2369697766485458,0.5621353148756014,0.2510981793359852,-1.5703924403491738,-118.17204796378007,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-127.25807194567011,-48.87,0.0,0.0,0.6084512504411246,7.401031124549648,5.197516751464134,9.086023981890033,8,-0.26648349047662645
1,0.8472865445240657,0.8407193765341957,0.8122376482337538,0.8846467385815046,0.8846467385815046,0.8846467385815046,-1.5703924403491738,-110.67328537966833,-48.87,0.0,0.0,0.2305896285214546,0.2305896285214546,0.2305896285214546,-1.5703924403491738,-121.34657075933666,-48.87,0.0,0.0,0.21613779338537487,0.5586114894716081,0.33397750183472175,-1.5703924403491738,-132.019856139005,-48.87,0.0,0.0,0.5544668077392159,4.270911433327331,6.818754283186557,10.673285379668329,8,-0.24802007642274404
2,0.4000542936609517,0.7899982941820809,0.6594410737334993,0.8145554488866497,0.6022116107920119,0.46353068620512217,-1.5703924403491738,-108.607991497873,-48.87,0.0,0.0,0.7690066268284385,0.7690066268284385,0.7690066268284385,-1.5703924403491738,-117.215982995746,-48.87,0.0,0.0,0.7932731449370092,0.7361194719339923,0.7228909270033068,-1.5703924403491738,-125.823974493619,-48.87,0.0,0.0,0.20881780899228586,2.1920572598089993,3.8574227250941946,8.607991497873005,11,-0.02288796915152691
3,0.15328444482370163,0.15328444482370163,0.15328444482370163,0.17104169746570613,0.14920803127272564,0.14920803127272564,-1.5703924403491738,-110.41205892228444,-48.87,0.0,0.0,0.48137556179162544,0.48137556179162544,0.48137556179162544,-1.5703924403491738,-120.82411784456889,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-131.23617676685333,-48.87,0.0,0.0,0.5567363643783303,8.611773407384511,2.8118708434719295,10.412058922284444,13,-0.19243998713804977
4,0.8252653151125032,0.5691293876789666,0.533667935744932,0.28603674044727406,0.27077633395455153,0.27077633395455153,-1.5703924403491738,-109.29825786786485,-48.87,0.0,0.0,0.1544779241377204,0.1476623412854871,0.12913999978200028,-1.5703924403491738,-118.5965157357297,-48.87,0.0,0.0,0.8609113573684775,0.5805383031650893,0.5805383031650893,-1.5703924403491738,-127.89477360359454,-48.87,0.0,0.0,0.6896517701671411,3.9811809716643447,1.2327980007892518,9.298257867864848,1,-0.21646104383281095
5,0.7885326493711288,0.7458166450563838,0.7312813208269141,0.9177526890472089,0.7106026855892131,0.5344949719353892,-1.5703924403491738,-111.0153106893909,-48.87,0.0,0.0,0.9665411469447943,0.9665411469447943,0.9665411469447943,-1.5703924403491738,-122.0306213787818,-48.87,0.0,0.0,0.8589378110378538,0.8583286968092566,0.8570260191601824,-1.5703924403491738,-133.0459320681727,-48.87,0.0,0.0,0.7019105882584629,3.1265738361740647,3.5672956117942323,11.015310689390901,8,-0.23675503078645743
6,0.32981947025882713,0.320830541332673,0.320830541332673,0.8819113765181943,0.8815639118371787,0.8815639118371787,-1.5703924403491738,-109.1001365683374,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-118.20027313667481,-48.87,0.0,0.0,1.0,1.0,1.0,-1.5703924403491738,-127.30040970501221,-48.87,0.0,0.0,0.5120484484330519,7.226538712810646,9.245688626520089,9.1001365683374,9,-0.24123571585283798
7,0.6238099094763001,0.2922856152255604,0.2922856152255604,0.8235831771541192,0.840317178188814,0.7823624678040689,-1.5703924403491738,-109.79494733125632,-48.87,0.0,0.0,0.6604522721247472,0.6554812527620032,0.6550236012688839,-1.5703924403491738,-119.58989466251265,-48.87,0.0,0.0,0.8599075326090735,0.8225107019659967,0.8225107019659967,-1.5703924403491738,-129.38484199376896,-48.87,0.0,0.0,0.21554985421704598,8.552982117037992,5.749031722044354,9.79494733125632,2,-0.2527027732128895
8,0.20915743132259978,0.5646147364407085,0.4629080435186197,1.0,1.0,1.0,-1.5703924403491738,-113.23631889630664,-48.87,0.0,0.0,0.5846580131378154,0.5834127451389701,0.5834127451389701,-1.5703924403491738,-126.47263779261328,-48.87,0.0,0.0,0.7887454460252176,0.7887454460252176,0.7887454460252176,-1.5703924403491738,-139.70895668891993,-48.87,0.0,0.0,0.9128418275105366,5.521508417990954,1.551133161906129,13.236318896306646,8,-0.02390279192876843
9,0.8381571384413155,0.8381571384413155,0.8381571384413155,0.7988463731894633,0.7258979852232625,0.5724204783474771,-1.5703924403491738,-109.42013284159769,-48.87,0.0,0.0,0.5631819943720343,0.5631819943720343,0.5631819943720343,-1.5703924403491738,-118.84026568319538,-48.87,0.0,0.0,0.7499555197014401,0.38994577830068117,0.32659684618887075,-1.5703924403491738,-128.2603985247931,-48.87,0.0,0.0,0.780034749211423,2.941217637315172,3.699533785492683,9.420132841597695,9,-0.23374174529213576
10,0.9999999999999999,1.0,1.0,0.5427870817662352,0.5287297465687224,0.5287297465687224,-1.5703924403491738,-108.92416849588383,-48.87,0.0,0.0,0.4195167385914611,0.4195167385914611,0.4195167385914611,-1.5703924403491738,-117.84833699176767,-48.87,0.0,0.0,0.14204365997779894,0.14204365997779894,0.14204365997779894,-1.5703924403491738,-126.7725054876515,-48.87,0.0,0.0,0.2856738333493529,5.185193684788299,5.178751286165645,8.924168495883832,10,-0.23910518499495304
11,0.9219294673282905,0.9135744223240704,0.9128240824479967,0.138410153720572,0.13566561567009305,0.13565721301074193,-1.5703924403491738,-112.63844401731247,-48.87,0.0,0.0,0.09051995354862175,0.07717597017501035,0.07717597017501035,-1.5703924403491738,-125.27688803462493,-48.87,0.0,0.0,0.8618892094160902,0.8367389506034335,0.8367389506034335,-1.5703924403491738,-137.9153320519374,-48.87,0.0,0.0,0.9564936762843746,5.68685567041518,1.6797081460158072,12.638444017312466,9,-0.10141375597229274
12,0.1596824919756298,0.1596824919756298,0.1596824919756298,0.912790546611359,0.9057151760356119,0.9044560070690437,-1.5703924403491738,-109.73869449112142,-48.87,0.0,0.0,0.5947649492984288,0.36152435876369693,0.36152435876369693,-1.5703924403491738,-119.47738898224284,-48.87,0.0,0.0,0.056660624224803474,0.05335441082321093,0.050759658854431705,-1.5703924403491738,-129.21608347336428,-48.87,0.0,0.0,0.1704407878533331,8.487698960622726,5.039103323381287,9.738694491121423,9,-0.23979902731753455
13,0.8201457745996732,0.37224185063138426,0.37224185063138426,0.8912585452925249,0.8912585452925249,0.8912585452925249,-1.5703924403491738,-107.53907545302953,-48.87,0.0,0.0,0.47852077142626603,0.3808987811079614,0.6374786741238605,-1.5703924403491738,-115.07815090605905,-48.87,0.0,0.0,0.73298443578706,0.44720114961107554,0.4368631744496648,-1.5703924403491738,-122.61722635908858,-48.87,0.0,0.0,0.20202742297689072,1.4612699788539412,2.4025520085767402,7.539075453029522,2,-0.22472348362174088
