,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4,v1,v2,v3,v4
0,17.42084503173828,17.420860290527344,17.420852661132812,[-100.          -48.86999893],[-117.42084503  -48.86999893],[-134.84170532  -48.86999893],[-152.26255798  -48.86999893],0.0,0.0,0.0,0.0
1,17.42084503173828,17.420860290527344,17.420852661132812,[-100.          -48.86999893],[-117.42084503  -48.86999893],[-134.84170532  -48.86999893],[-152.26255798  -48.86999893],0.0,0.0,0.0,0.0
2,17.42084503173828,17.420860290527344,17.420852661132812,[-100.          -48.86999893],[-117.42084503  -48.86999893],[-134.84170532  -48.86999893],[-152.26255798  -48.86999893],0.0,0.0,0.0,0.0
3,17.42279815673828,17.420860290527344,17.42083740234375,[-99.99635315 -48.86999893],[-117.41915131  -48.86999893],[-134.8400116   -48.86999893],[-152.260849    -48.86999893],0.09550646767510092,0.047724392093146675,0.047723609829162315,0.0477236023588046
4,17.443061828654994,17.41882324272885,17.421463012862368,[-99.95761871 -48.86987686],[-117.40068054  -48.86991501],[-134.81950378  -48.87005234],[-152.2409668   -48.86997604],0.6344096147787697,0.34944941475927743,0.38264590937252557,0.3606038690111425
5,17.524482727650312,17.41715240555757,17.423034668540453,[-99.87469482 -48.87005615],[-117.39917755  -48.86991119],[-134.81632996  -48.87007523],[-152.23936462  -48.86993408],0.9771261277643981,2.5508587182654747e-05,3.4863093392843346e-05,2.761754073964749e-05
6,17.620368957891166,17.420387268217183,17.42315673885295,[-99.76821899 -48.86988831],[-117.38858795  -48.87000275],[-134.80897522  -48.87007523],[-152.23213196  -48.86993408],1.1549958715889934,0.1918429100157976,0.17517358955536236,0.17265078763978708
7,17.723861694350717,17.42356109988126,17.424285889480302,[-99.63518524 -48.86982346],[-117.35904694  -48.86984634],[-134.78260803  -48.87020493],[-152.20689392  -48.87003708],1.4964319537163493,0.42108712435390117,0.30936796422769813,0.29812493008304264
8,17.846343994199334,17.436103825850022,17.42503357174775,[-99.46208954 -48.86988068],[-117.30843353  -48.86992645],[-134.74453735  -48.87034607],[-152.16957092  -48.87005615],1.8566167310947361,0.6360173235103279,0.41497211156391944,0.44711917642547383
9,17.969406128247137,17.462074282191853,17.43168640329724,[-99.25876617 -48.86988068],[-117.2281723   -48.86998749],[-134.69024658  -48.8702774 ],[-152.12193298  -48.87001801],2.141087684251594,0.953101891806869,0.6381548534212411,0.5306306873480515
10,18.084510803226276,17.503250126918942,17.442123413156434,[-99.02732086 -48.86972046],[-117.11183167  -48.86970901],[-134.61508179  -48.870121  ],[-152.0572052   -48.87007141],2.4428016868805393,1.296248670927513,0.8180262545143729,0.7415198671984795
11,18.199493411024037,17.561996461933425,17.44760132006748,[-98.76268005 -48.8693428 ],[-116.96217346  -48.86966324],[-134.52416992  -48.86992645],[-151.97177124  -48.87017059],2.7937578084787242,1.6247382678144782,0.9659568461200663,0.9285137061993818
12,18.314003008747274,17.63361358999452,17.46128845218219,[-98.46435547 -48.86885071],[-116.77835846  -48.86966324],[-134.41197205  -48.87001801],[-151.8732605   -48.87005234],3.108885469568573,1.9689487304390136,1.2008833026146783,1.0169973871109768
13,18.42369084736533,17.713356019308957,17.489624023787368,[-98.13692474 -48.86828613],[-116.56061554  -48.86966324],[-134.27397156  -48.86987305],[-151.76359558  -48.86998367],3.3984223945483834,2.304934506307353,1.460427868606718,1.1138398024090772
14,18.53102122515126,17.80163574221366,17.52703857552059,[-97.77992249 -48.86766434],[-116.3109436   -48.86965561],[-134.11257935  -48.86968613],[-151.63961792  -48.86989975],3.7041617481120235,2.6152610835063643,1.684980824563289,1.324620537279148
15,18.640152154860196,17.89459228594343,17.571945199255932,[-97.39341736 -48.8670845 ],[-116.03356934  -48.86965561],[-133.92816162  -48.86948776],[-151.50010681  -48.87004471],3.9900112100233995,2.908837565083128,1.9322776570077975,1.4909194714066394
