,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.objects.object3.heading,point.objects.object3.position[0],point.objects.object3.position[1],point.objects.object3.velocity[0],point.objects.object3.velocity[1],point.params.amplitude_acc,point.params.attack_time,point.params.frequency,point.params.inter_vehicle_distance,point.params.weather,rho
0,0.7373234239154085,0.6740588850709052,0.6570270762118073,0.7496261642543192,0.7305387748063216,0.7152758288168748,-1.5703924403491738,-109.25979530654793,-48.87,0.0,0.0,0.6582910561120864,0.6465880090029247,0.6439759154416124,-1.5703924403491738,-118.51959061309586,-48.87,0.0,0.0,0.25349781183140496,0.32308431976715374,0.4473366242434803,-1.5703924403491738,-127.77938591964379,-48.87,0.0,0.0,0.5178625623034,2.4537893059120917,6.572661214758366,9.259795306547927,12,-0.14819304480477147
1,0.19477532674274395,0.16074873060246692,0.16074873060246692,0.2726050546297047,0.22676234464912065,0.22676234464912065,-1.5703924403491738,-108.47990374197202,-48.87,0.0,0.0,0.0890128030761681,0.0890128030761681,0.0890128030761681,-1.5703924403491738,-116.95980748394405,-48.87,0.0,0.0,0.3932224368886262,0.2939390879040448,0.2939390879040448,-1.5703924403491738,-125.43971122591607,-48.87,0.0,0.0,0.6456161700124176,5.384783435299314,3.6216050658171204,8.479903741972025,8,-0.25018263362388016
2,0.8503875344694802,0.7653352775058251,0.38195208733888286,0.5842832688467227,0.5842832688467227,0.5842832688467227,-1.5703924403491738,-109.62704159242031,-48.87,0.0,0.0,0.8675969352974056,0.7231354890656152,0.7231354890656152,-1.5703924403491738,-119.25408318484062,-48.87,0.0,0.0,0.6469631581532326,0.6391665081539369,0.31243011823601285,-1.5703924403491738,-128.88112477726094,-48.87,0.0,0.0,0.1807997121328534,5.545387711742845,4.484343746453142,9.627041592420305,0,-0.25241445446766875
3,0.7057338853418297,0.23998042003418896,0.23998042003418896,0.9257463054228551,0.7495518541498399,0.6178578857676459,-1.5703924403491738,-108.64302151617336,-48.87,0.0,0.0,0.3736569417426641,0.36434623300408875,0.7321774189326535,-1.5703924403491738,-117.28604303234673,-48.87,0.0,0.0,0.8639464252844127,0.5992728837787697,0.5992728837787697,-1.5703924403491738,-125.92906454852009,-48.87,0.0,0.0,0.6554205167590232,7.224927363928684,6.281347753614362,8.643021516173366,1,-0.24060412008977128
4,0.9925252723206773,0.9925252723206773,0.9925252723206773,1.0,1.0,1.0,-1.5703924403491738,-108.84800502666263,-48.87,0.0,0.0,0.6711388739960509,0.705160597076725,0.5369943149629306,-1.5703924403491738,-117.69601005332527,-48.87,0.0,0.0,0.27088621184488915,0.3750852111105203,0.6162904264170578,-1.5703924403491738,-126.5440150799879,-48.87,0.0,0.0,0.10954256637059707,2.8127915477173024,0.8050221420361259,8.84800502666263,12,-0.24890899648401987
5,0.7933979574251571,0.7667322406767731,0.764880128313902,0.617254112255522,0.3572387292971788,0.3572387292971788,-1.5703924403491738,-110.86336463708831,-48.87,0.0,0.0,0.06601565034786822,0.06604902505133967,0.062175503278066674,-1.5703924403491738,-121.72672927417662,-48.87,0.0,0.0,0.4676050510742121,0.4676050510742121,0.4676050510742121,-1.5703924403491738,-132.59009391126492,-48.87,0.0,0.0,0.4676092741721208,3.200618152491843,0.9434042418918718,10.863364637088306,9,-0.01002501880906781
6,0.3853546218370496,0.2644182310583436,0.2644182310583436,0.2599103004401193,0.2599103004401193,0.2599103004401193,-1.5703924403491738,-108.75907295542082,-48.87,0.0,0.0,0.7767935095930114,0.5438111622308721,0.2884209008940375,-1.5703924403491738,-117.51814591084164,-48.87,0.0,0.0,0.9043379571587112,0.8561169358795934,0.8548740512910468,-1.5703924403491738,-126.27721886626246,-48.87,0.0,0.0,0.09197964633430386,3.0261231494472622,8.982184244090385,8.759072955420823,5,-0.2420272523125444
7,0.9134437132754452,0.8869841786723258,0.8869841786723258,0.2710333624418113,0.2710333624418113,0.2710333624418113,-1.5703924403491738,-109.3655274727184,-48.87,0.0,0.0,0.14675249459216033,0.14675249459216033,0.14675249459216033,-1.5703924403491738,-118.7310549454368,-48.87,0.0,0.0,0.7759497492574678,0.48639334477684576,0.4279726750829189,-1.5703924403491738,-128.0965824181552,-48.87,0.0,0.0,0.07379773084169472,6.761122418818113,1.71700940917726,9.365527472718403,8,-0.25784110271135674
8,0.7842993518596357,0.4360000663791641,0.4360000663791641,0.19843686723990858,0.19843686723990858,0.19843686723990858,-1.5703924403491738,-109.0779188322696,-48.87,0.0,0.0,0.629990884534647,0.629990884534647,0.629990884534647,-1.5703924403491738,-118.1558376645392,-48.87,0.0,0.0,0.35487579840997097,0.35487579840997097,0.35487579840997097,-1.5703924403491738,-127.23375649680881,-48.87,0.0,0.0,0.9852303664822448,8.20195033853065,8.448437843314583,9.077918832269608,8,-0.23744964262130708
9,0.5010557906785192,0.5010557906785192,0.5010557906785192,0.3935568852165341,0.3935568852165341,0.3935568852165341,-1.5703924403491738,-109.68289631271378,-48.87,0.0,0.0,0.3105066885035048,0.2919558535213247,0.2814998106697013,-1.5703924403491738,-119.36579262542756,-48.87,0.0,0.0,0.2664810475502538,0.6395627189247293,0.5298297522104934,-1.5703924403491738,-129.04868893814134,-48.87,0.0,0.0,0.1295417105501711,5.253575982009934,9.986656427989265,9.682896312713787,1,-0.25859757355326174
